"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/25205451/1705257198","Thu Mar 19 01:20:42 +0000 2009","I am a Ukrainian-American, Jewish women who is a member of the LGBTQ community living off grid! If you have a problem with any of this, that’s a you problem.",,,,,,,,,,,"0","6734","179","111","true","25205451","false","false","false","Central Coast, California ","4020","Ev","1149511211504955392","false","https://pbs.twimg.com/profile_images/1838354855234277377/BsIaNaEQ_normal.jpg","","82739","https://twitter.com/evelinav","user","https://x.com/evelinav","evelinav","@cabooklover Ok. That clearly isn't the whole story as far as why she lost. Let's of course not forget Russia meddling in our election.","Mon Sep 25 23:38:08 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/82350646/1628066987","Wed Oct 14 12:47:43 +0000 2009","Living life, one day after another. One day at a time without thinking about tomorrow. Today, here and now. Nothing simpler, and so I Live...",,,,,,"linktr.ee/marciomsilva","https://linktr.ee/marciomsilva","0","23","https://t.co/eAN9skWDBB","0","36529","1953","3019","true","82350646","false","false","false","Porto, Portugal","1184597","Márcio M. Silva","1787131449683927489","false","https://pbs.twimg.com/profile_images/1446978833475940364/zhOP9AMV_normal.jpg","","1825463","https://twitter.com/marciojmsilva","user","https://x.com/marciojmsilva","marciojmsilva","Facebook may appear at Senate hearing on election meddling https://t.co/3xtfGaAJfz","Mon Sep 25 23:29:19 +0000 2017"
"false","true",,"Sat Jun 04 18:19:08 +0000 2016","ayy lmao",,,,,,,,,,,"0","461","29","187","false","739159568194895872","false","false","false","Polska","10","Lympwing",,"false","https://pbs.twimg.com/profile_images/739160205360017408/IooS7gWI_normal.jpg","","683","https://twitter.com/Lympwing2","user","https://x.com/Lympwing2","Lympwing2","The same people who preach ""patriotism"" to Colin Kaepernick doubt 17 U.S. Intelligence agencies about Russia meddling in the election.","Mon Sep 25 23:23:27 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/342957470/1626112105","Tue Jul 26 21:03:14 +0000 2011","Consumer advocate. “What the Hack with Adam Levin” podcast. Author of Swiped. Co-founder https://t.co/fceE6yV9dx, and founder @CyberScout","Credit.com","http://Credit.com","89","112","https://t.co/fceE6yV9dx","adamlevin.com","https://adamlevin.com/","0","23","https://t.co/ReHtfI8ii5","0","19606","59872","7720","true","342957470","true","false","false","Nashville, TN","1003","Adam Levin",,"false","https://pbs.twimg.com/profile_images/982315367396790273/53S6wYPZ_normal.jpg","","30623","https://twitter.com/Adam_K_Levin","user","https://x.com/Adam_K_Levin","Adam_K_Levin","Facebook knew about Russian meddling well before the US election https://t.co/dqFsRvh9vU via @engadget","Mon Sep 25 23:04:51 +0000 2017"
"false","false",,"Mon Sep 26 15:22:03 +0000 2011","Be kind to animals. Stand up to bullies. Animal lover, anti-corruption, pro-science. 🐶BEWARE: I RT lots of shelter animals seeking loving homes.🐺",,,,,,,,,,,"0","367115","958","2096","true","380385781","false","false","false","USA","55","No Nonsense 🐾🦃🍂❄️🥥🌴",,"false","https://pbs.twimg.com/profile_images/877628084307894276/fzVafgoM_normal.jpg","","326968","https://twitter.com/ilovedogsncake","user","https://x.com/ilovedogsncake","ilovedogsncake","Settle down, Hothead Don. There are more important things to worry about: NK threats, devastation in PR &amp; USVI, Russian election meddling. https://t.co/zYj0UcTu5H","Mon Sep 25 22:56:29 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/518218674/1503255809","Thu Mar 08 05:14:23 +0000 2012","""In a racist society it is not enough to be non-racist, we must be antiracist."" -- Angela Davis",,,,,,,,,,,"0","235241","418","1653","true","518218674","false","false","false","","645","Jordan Bauman",,"false","https://pbs.twimg.com/profile_images/877217500840300544/abpsiZ4W_normal.jpg","","74129","https://twitter.com/LeaguePassGod","user","https://x.com/LeaguePassGod","LeaguePassGod","The same people who preach ""patriotism"" to Colin Kaepernick doubt 17 U.S. Intelligence agencies about Russia meddling in the election.","Mon Sep 25 22:43:06 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/213773672/1407097844","Tue Nov 09 19:26:20 +0000 2010","A Twitter Profile page with links, posts, comments, etc, for people interested in what's happening in the world and what we can try to change about it.",,,,,,,,,,,"0","471","533","746","true","213773672","false","false","false","Canada","1307","PoliticsoftheWorld","477601648349429761","false","https://pbs.twimg.com/profile_images/496173463946547200/rSXwtHBs_normal.png","","28849","https://twitter.com/PoliticsOfWorld","user","https://x.com/PoliticsOfWorld","PoliticsOfWorld","Facebook knew about Russian meddling well before the US election - https://t.co/qrzTafc5i5","Mon Sep 25 22:33:04 +0000 2017"
"false","true",,"Tue Dec 08 09:19:33 +0000 2009","ImmaLion is a selection of the news feed I get everyday.
Suggestions, complaints or whatever, go here:
http://t.co/1r4dUlIWQp
And Contact me! :D","immalion.com","http://immalion.com","105","127","http://t.co/1r4dUlIWQp","xspblog.com","http://xspblog.com","0","22","http://t.co/yvpL4g76vG","0","0","165","0","false","95386287","false","false","false","","26362","ImmaLion",,"false","https://pbs.twimg.com/profile_images/848425125/lion_normal.jpg","","131829","https://twitter.com/XSpBlog","user","https://x.com/XSpBlog","XSpBlog","Liked on YouTube: Facebook knew about Russian meddling before the US election | Engadget Today https://t.co/MZn2rIx7gz","Mon Sep 25 22:18:44 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/20930176/1720837679","Sun Feb 15 19:24:21 +0000 2009","Signs of the Times is an independent global news commentary and analysis site. It is one of the few remaining ad-free zones on the internet.",,,,,,"sott.net","http://www.sott.net","0","23","https://t.co/ZGPnLR5CKT","0","9237","8968","1149","false","20930176","true","false","false","Global","2165","SOTT.net","1860702821630517566","false","https://pbs.twimg.com/profile_images/1811426637004607488/9RDElRMU_normal.jpg","","159060","https://twitter.com/SOTTnet","user","https://x.com/SOTTnet","SOTTnet","Puppet Masters: #Russia officials expect #US to step up election meddling as #election2018 nears https://t.co/sChZ4JXwAl","Mon Sep 25 22:17:22 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/20930176/1720837679","Sun Feb 15 19:24:21 +0000 2009","Signs of the Times is an independent global news commentary and analysis site. It is one of the few remaining ad-free zones on the internet.",,,,,,"sott.net","http://www.sott.net","0","23","https://t.co/ZGPnLR5CKT","0","9237","8968","1149","false","20930176","true","false","false","Global","2165","SOTT.net","1860702821630517566","false","https://pbs.twimg.com/profile_images/1811426637004607488/9RDElRMU_normal.jpg","","159060","https://twitter.com/SOTTnet","user","https://x.com/SOTTnet","SOTTnet","Puppet Masters: #Germanyelection chief: On fears of meddling in the election, 'no info pointing to that' https://t.co/42mzJw5x04","Mon Sep 25 22:12:06 +0000 2017"
"false","true",,"Wed Jul 15 02:24:14 +0000 2015","Let's make America great again!",,,,,,"donaldjtrump.com","https://www.donaldjtrump.com","0","23","https://t.co/uRJ2c4pf4i","0","51","59829","116","true","3376718313","false","false","false","United States","1023","Latinos4Trump",,"false","https://pbs.twimg.com/profile_images/749324844009947136/JwnCSaSN_normal.jpg","","8568","https://twitter.com/Latinos4Trump16","user","https://x.com/Latinos4Trump16","Latinos4Trump16","Facebook knew about Russian meddling before the US election | Engadget Today - via @haystacktv https://t.co/xKuEZBUafa","Mon Sep 25 21:58:31 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/16750391/1513961999","Wed Oct 15 00:28:19 +0000 2008","The Save America Crusade. Keep FREEDOM Alive! March on the Media. Buck it!

Do You Have A Survival Plan?
Have You Started Prepping?
Don't Wait On This!",,,,,,"survivalpreppingguru.com","https://survivalpreppingguru.com","0","23","https://t.co/JhTrkeocJh","0","12841","1199","1659","true","16750391","false","false","false","USA","774","Buck It Man","1853431443243868649","false","https://pbs.twimg.com/profile_images/1325448307934699520/VYp0W8bz_normal.jpg","","33695","https://twitter.com/buckitman","user","https://x.com/buckitman","buckitman","Facebook knew about Russian meddling well before the US election 
Because they did it for Obama https://t.co/APOAnSleQp #trump #maga","Mon Sep 25 21:58:11 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/7438552/1489784246","Thu Jul 12 21:07:08 +0000 2007","Interests: peace, feminism, art, socialism, education, Buddhism. Ph.D. in political-economy.
Обсуждает новости из России, Китая и других стран. матвевна!",,,,,,"lacey9020.com","http://lacey9020.com","0","23","https://t.co/Ezl0kfZrq8","0","79818","2220","4845","true","7438552","true","false","false","Petersburg","1765","messieurs lacey❗️","1507144424039583747","false","https://pbs.twimg.com/profile_images/1323657973844070403/D2KEIgTm_normal.jpg","","158733","https://twitter.com/lacey9020","user","https://x.com/lacey9020","lacey9020","MSM Dream Come True: Sputnik’s Meddling in German Election Caught on Camera: https://t.co/yOpT1ge8x2 via @SputnikInt","Mon Sep 25 21:49:20 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/271891484/1525390797","Fri Mar 25 11:36:12 +0000 2011","Democrat - animal lover - truth seeker",,,,,,,,,,,"0","24144","89","289","false","271891484","false","false","false","","13","koliv",,"false","https://pbs.twimg.com/profile_images/1491056778250969093/F3fww0up_normal.jpg","","5660","https://twitter.com/kfolive614","user","https://x.com/kfolive614","kfolive614","@KaivanShroff More than sexism! Blatant election meddling in favor of a complete nutjob! So sick of people in USA right now!Priorities are ALL SCREWED UP!","Mon Sep 25 21:48:45 +0000 2017"
"false","true",,"Wed Oct 15 17:50:26 +0000 2014","",,,,,,,,,,,"0","703","3","41","true","2832329734","false","false","false","","1","mayme monson",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3112","https://twitter.com/maymemonson","user","https://x.com/maymemonson","maymemonson","Who is disrespecting our country more than trump, this old man has no shame. He needs to address the election matter about Russia meddling.","Mon Sep 25 21:39:07 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/164413826/1728953484","Thu Jul 08 20:39:16 +0000 2010","NBA script writer",,,,,,"nba.com","http://nba.com","0","23","https://t.co/6CIGI1X0TY","0","90277","604","542","true","164413826","false","false","false","🏀 ","10646","Caramelo Anthony",,"false","https://pbs.twimg.com/profile_images/1849784098337730560/QrV7QopV_normal.jpg","","126090","https://twitter.com/LBRWNJMS","user","https://x.com/LBRWNJMS","LBRWNJMS","Based on GOP and DNC current standings, it seems both will wait until October 2018 to take election meddling seriously","Mon Sep 25 21:34:10 +0000 2017"
"false","true",,"Wed Oct 16 00:07:47 +0000 2013","",,,,,,,,,,,"0","5","5","9","false","1963642946","false","false","false","","0","Elizabeth",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","35","https://twitter.com/Elizabe80045646","user","https://x.com/Elizabe80045646","Elizabe80045646","And Trump's continual denial of Russia's meddling in our election and his love for Dictators? That is truly disrespecting our flag.","Mon Sep 25 21:14:58 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/868915226565070848/1499478800","Sun May 28 19:41:48 +0000 2017","📺 Your daily source for technology, innovation, business, robotics, automation, IoT, and artificial intelligence (AI) news videos (part of DVNET).",,,,,,"i.dvolatility.com","http://i.dvolatility.com","0","23","https://t.co/LVrcRQQ2fS","0","0","204","19","false","868915226565070848","false","false","false","Metro Detroit, MI","0","Infomagine TV",,"false","https://pbs.twimg.com/profile_images/883502527966310400/smz8_iQw_normal.jpg","","9479","https://twitter.com/InfomagineTV","user","https://x.com/InfomagineTV","InfomagineTV","Facebook knew about Russian meddling before the US election | Engadget Today https://t.co/XFT4piTaad #tech #business #news #technology","Mon Sep 25 21:11:11 +0000 2017"
