"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/29040133/1681409540","Sun Apr 05 19:05:23 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","18962","240","941","true","29040133","false","false","false","Murray, KY","22","Mike Morgan",,"false","https://pbs.twimg.com/profile_images/1655260647305760770/bF82cbDS_normal.jpg","","19755","https://twitter.com/buccoman","user","https://x.com/buccoman","buccoman",,"@blcartwright @nytimes I think the Mueller investigation is serious and impartial but you think it's fake news.  It's very frustrating.","Fri Sep 08 23:59:49 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/759481842814726144/1469911841","Sat Jul 30 20:12:36 +0000 2016","Former federal prosecutor. Legal analyst for TV and print. Host, #ItsComplicated podcast. Contributor, @POLITICOMag. Instagram: renato.mariotti",,,,,,,,,,,,,,,,"paulhastings.com/professionals/…","https://www.paulhastings.com/professionals/renatomariotti","0","23","https://t.co/kmF35JpgPZ","0","32356","220675","1140","true","759481842814726144","true","false","false","Chicago, IL","1040","Renato Mariotti","1855316764898255063","false","https://pbs.twimg.com/profile_images/1811040893966667776/QkoTPv39_normal.jpg","","34928","https://twitter.com/renato_mariotti","user","https://x.com/renato_mariotti","renato_mariotti",,"@angelgirljan No. I'm not sure but anything that was gathered in this investigation could be shared with Mueller and used against Manafort.","Fri Sep 08 23:57:36 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/323933294/1373427875","Sat Jun 25 17:52:06 +0000 2011","Former Asylum Trainer/Supervisor, Special Agent & military ""brat"" following current events; Avid Traveler enjoying Friendships, Food, Wine, Arts, Design & ⚾️!",,,,,,,,,,,,,,,,,,,,,"0","131309","681","1218","true","323933294","false","false","false","Dana Point, CA","344","Jan","1166200277839466497","false","https://pbs.twimg.com/profile_images/732022917282861057/aKOCpUBm_normal.jpg","","66085","https://twitter.com/angelgirljan","user","https://x.com/angelgirljan","angelgirljan",,"@renato_mariotti Is the Court likely to dismiss the case? What is your take on the possible importance of the case to Mueller investigation?","Fri Sep 08 23:52:29 +0000 2017"
,,,,,,"false","true",,"Wed Feb 22 22:36:04 +0000 2012","Christian conservative who will not compromise love of God and country. Family man, past educator, and present Alaskan commercial fisherman. 100% behind Trump.",,,,,,,,,,,,,,,,,,,,,"0","5254","717","829","true","500216858","false","false","false","","254","joseph",,"false","https://pbs.twimg.com/profile_images/573000937410703360/adsNrZQU_normal.jpeg","","31077","https://twitter.com/kobuck12","user","https://x.com/kobuck12","kobuck12",,"Americans should be up in arms for being ripped off millions of tax dollars with Mueller's phony investigation into the Russia &amp; Trump myth.","Fri Sep 08 23:52:17 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3347297177/1436868655","Sat Jun 27 06:38:11 +0000 2015","",,,,,,,,,,,,,,,,,,,,,"0","4134","126","679","false","3347297177","false","false","false","","26","BRho","669103272855252992","false","https://pbs.twimg.com/profile_images/1024362433555644417/gBzwKKAj_normal.jpg","","8593","https://twitter.com/BRhodesMD","user","https://x.com/BRhodesMD","BRhodesMD",,"@TheIJR Mueller investigation out of control as more Clinton-related scandals emerge, Lerner &amp; Lynch given a pass+voting irregularities pile up","Fri Sep 08 23:49:01 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/250275433/1502743156","Thu Feb 10 19:35:49 +0000 2011","Corp Comms | Ex-Wall Street financial news scoop-maker & #distresseddebt newsbreaker @business @BloombergTV | @Columbia @USC degree-taker (Views—mine.)",,,,,,,,,,,,,,,,"instagram.com/laurajkellertv/","https://www.instagram.com/laurajkellertv/","0","23","https://t.co/EuA2QmZmoQ","0","344","4256","508","true","250275433","false","false","false","Houston, TX","409","Laura J. Keller",,"false","https://pbs.twimg.com/profile_images/1150862398938652673/y4QRmRp8_normal.png","","6107","https://twitter.com/LauraJKeller","user","https://x.com/LauraJKeller","LauraJKeller",,"Special counsel Mueller told #WhiteHouse he'll want to interview 4 Trump aides as he pursues Russia investigation https://t.co/ozdEIuO6lg","Fri Sep 08 23:47:22 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/23152434/1553368585","Sat Mar 07 02:13:26 +0000 2009","The Sentient Meat 🥩 who loves #Bitcoin: “Thinking meat! Conscious meat! Loving meat. Dreaming meat!” Just a Meat!",,,,,,,,,,,,,,,,,,,,,"0","589","6761","339","true","23152434","false","false","false","in transit to Mars via Moon 🚀","173721","Vishma Rai ⚠️",,"false","https://pbs.twimg.com/profile_images/1432162166136877059/wQrk-pDs_normal.jpg","","1268917","https://twitter.com/vrai777","user","https://x.com/vrai777","vrai777",,"#BloombergTV ❧ The Mueller investigation is seeking interviews with more White House insiders, source says … https://t.co/IE41PPmla7","Fri Sep 08 23:46:24 +0000 2017"
"https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_bigger.jpg","Bloomberg","https://twitter.com/business","DeepLink","Badge","BusinessLabel","false","true","https://pbs.twimg.com/profile_banners/35002876/1726233993","Fri Apr 24 18:45:34 +0000 2009","Breaking news. In-depth analysis. Market-moving scoops. Exclusive interviews.

Sign up for the Wall Street Week newsletter: https://t.co/RPmABSzqpH","bloom.bg/3XHDJeq","https://bloom.bg/3XHDJeq","124","147","https://t.co/RPmABSzqpH",,,,,,,,,,,"bloomberg.com/live","http://bloomberg.com/live","0","23","https://t.co/M3F5qnsHxE","0","528","817884","574","true","35002876","true","false","false","New York","94170","Bloomberg TV",,"false","https://pbs.twimg.com/profile_images/1631751904475709441/fhQng3ic_normal.jpg","","175608","https://twitter.com/BloombergTV","user","https://x.com/BloombergTV","BloombergTV","Business","The Mueller investigation is seeking interviews with more White House insiders, source says https://t.co/EzSUQ1mMWt https://t.co/ImyZ5Z16te","Fri Sep 08 23:46:09 +0000 2017"
"https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_bigger.jpg","Bloomberg","https://twitter.com/business","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/564111558/1729608406","Thu Apr 26 20:50:01 +0000 2012","Bloomberg Politics is the spot for smart, non-partisan political coverage from around the world. Sign up for our daily newsletter: https://t.co/tpQr8EWYXy","bloom.bg/subscribeBOP","http://bloom.bg/subscribeBOP","131","154","https://t.co/tpQr8EWYXy",,,,,,,,,,,"bloomberg.com/account/newsle…","https://www.bloomberg.com/account/newsletters/election-2024-alerts","0","23","https://t.co/RloomDecMe","0","968","362152","1016","true","564111558","true","false","false","","101310","Bloomberg Politics",,"false","https://pbs.twimg.com/profile_images/1631727062451986457/pV88X_8k_normal.jpg","","280844","https://twitter.com/bpolitics","user","https://x.com/bpolitics","bpolitics","Business","The Mueller investigation is seeking interviews with more White House insiders, source says https://t.co/5voSyj1uZx https://t.co/9ZsVNtraYI","Fri Sep 08 23:46:08 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/14438761/1546584063","Fri Apr 18 23:32:27 +0000 2008","He/Him. Professional Shit-Disturber. Fighting the real Axis of Evil; Patriarchy, Racism, and of course; Capitalism. #FreePalestine #BlackLivesMatter",,,,,,,,,,,,,,,,"about.me/pedrammoallemi…","https://about.me/pedrammoallemian","0","23","https://t.co/vcifwm4Rjy","0","6806","2588","201","true","14438761","false","false","false","California, USA","1157","Pedram (Her Body, Her Choice) Moallemian",,"false","https://pbs.twimg.com/profile_images/1380761387685703683/l2qm7moU_normal.jpg","","271053","https://twitter.com/PMoallemian","user","https://x.com/PMoallemian","PMoallemian",,"Trump-Russia investigation: Robert Mueller 'wants to interview Sean Spicer, Reince Priebus and Hope Hicks' | https://t.co/X35o6eJgoW | #Ir…","Fri Sep 08 23:32:57 +0000 2017"
