"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/166530562/1595659203","Wed Jul 14 11:24:41 +0000 2010","EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.",,,,,,,,,,,"einpresswire.com","https://www.einpresswire.com/","0","23","https://t.co/44nSzkPk8p","0","0","2900","9","false","166530562","false","false","false","Washington, D.C.","0","EIN Presswire: Russia Newswire",,"false","https://pbs.twimg.com/profile_images/1286914085209219072/aZNzkAar_normal.jpg","","178385","https://twitter.com/EINRussiaNews","user","https://x.com/EINRussiaNews","EINRussiaNews",,"Congressman calls for investigation into possible Russian meddling in Mexican presidential election https://t.co/nwrJucxGzu #Russia","Thu Dec 07 23:30:08 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/441983057/1473042050","Tue Dec 20 16:38:41 +0000 2011","The Husband of @Hope_4037
Family Historian, Poet, Author...and Behaviorist...  Recognize ignorance when you see it...",,,,,,,,,,,,,,,,"0","42253","530","231","false","441983057","false","false","false","Washington, DC","16775","Brofucius Duarte",,"false","https://pbs.twimg.com/profile_images/1592556630968832002/wU6sxg7m_normal.jpg","","27993","https://twitter.com/BrofuciusDuarte","user","https://x.com/BrofuciusDuarte","BrofuciusDuarte",,"@tnitz8787 @NBCNews Fact: There's an ongoing investigation.
Fact: There was meddling in the election according to every investigative group.
Fact: There is a way to impact the outcome of votes.
Fact: Until the investigation is complete, no one truly knows what happened. https://t.co/adVza11tS9","Thu Dec 07 23:27:51 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/726919636797771777/1732793698","Sun May 01 23:42:01 +0000 2016","The world needs a just Israel. We're being set up for another trip to the sandbox for foreigners. Criticism of 🇺🇸/🇮🇱 policy does not equate w/antisemitism.",,,,,,,,,,,,,,,,"0","24686","1168","1856","true","726919636797771777","false","false","false","Epsteinistan ","5000","Garrison asks: MAGA = ZOGA?","1844848833827869052","false","https://pbs.twimg.com/profile_images/1637955567963582466/_o2Dle4D_normal.jpg","","50790","https://twitter.com/garrisonmartin8","user","https://x.com/garrisonmartin8","garrisonmartin8",,"Since it’s inception the CIA has been involved in 80 or more actions against foreign governments, some of them democratically elected. These include fomented insurgencies, flat out wars, election meddling, and various government overthrows.They use their playbook domestically too https://t.co/ZQcP1l4LeC","Thu Dec 07 23:14:15 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/434478445/1574286434","Sun Dec 11 22:33:10 +0000 2011","Son, Husband and a Father.
Medical Doctor. public health and public safety enthusiasts! founder/CEO, My Health My Pride (https://t.co/xapRnecWvp)","myhealthmypride.com","http://www.myhealthmypride.com","121","144","https://t.co/xapRnecWvp",,,,,,"myhealthmypride.com","http://www.myhealthmypride.com","0","23","https://t.co/xapRnecWvp","0","138","396","712","false","434478445","false","false","false","Sokoto, Nigeria","47","Rilwanu Bello",,"false","https://pbs.twimg.com/profile_images/907238135062564864/DKbtq2bv_normal.jpg","","353","https://twitter.com/RilwanuBello","user","https://x.com/RilwanuBello","RilwanuBello",,"@realDonaldTrump 3Days ago the trending international news was Trump investigation on Russia meddling in USA election, but Mr Trump clearly kill that by deviating people attention by another blunder of recognising Jerusalem as capital of Israel....","Thu Dec 07 23:04:34 +0000 2017"
"true","false",,"Wed Mar 04 19:38:08 +0000 2009","Environment, Politics, Music, Radio",,,,,,,,,,,,,,,,"0","7147","136","554","false","22821624","false","false","false","NY","84","Everything Matters",,"false","https://pbs.twimg.com/profile_images/1665726142404349954/SU7ja8DD_normal.jpg","","18048","https://twitter.com/vKarl","user","https://x.com/vKarl","vKarl",,"@Independent @michikokakutani Obama should have thought about this before he decided to hide his knowledge of Russian meddling in US election, before he decided to be neutral in the election.","Thu Dec 07 22:59:45 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/342320663/1511290394","Mon Jul 25 20:40:39 +0000 2011","",,,,,,,,,,,"lradvisor.com","http://www.lradvisor.com","0","23","https://t.co/aChfjdLZbH","0","173","236","109","true","342320663","false","false","false","Minneapolis, MN","249","Aaron Britz",,"false","https://pbs.twimg.com/profile_images/865223742741331968/a_hWRuhT_normal.jpg","","1538","https://twitter.com/aaronbritz","user","https://x.com/aaronbritz","aaronbritz",,"9/ And how does this relate to Russia and meddling in the election? If in fact conversations of eliminating the sanctions Obama put into place were discussed and agree upon, Russia had incentive to help Trump to win! True? Possibly...","Thu Dec 07 22:55:00 +0000 2017"
"false","false",,"Fri Mar 16 03:32:03 +0000 2012","No DM’s please",,,,,,,,,,,,,,,,"0","18516","935","3628","true","525995067","false","false","false","","3082","chas",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","64576","https://twitter.com/chas8415","user","https://x.com/chas8415","chas8415",,"@JohnCornyn School shootings, N Korea, Middle East, Russian election meddling, national debt, poverty, income inequality, sexual harassment etc. And look what our Senators are spending their time on. UGH!!","Thu Dec 07 22:41:32 +0000 2017"
"false","true",,"Fri Apr 10 06:58:51 +0000 2009","Widow of ret. USAF MSgt, 100% disabled vet. I love my country and hate the divide Trump brought. Please ignore typos, still healing from eye surgery.",,,,,,,,,,,,,,,,"0","81169","922","1529","true","30178860","false","false","false","Florida, USA","338","ConnieGeee",,"false","https://pbs.twimg.com/profile_images/870036775821070337/4MfXsFJH_normal.jpg","","24356","https://twitter.com/CGeeeeeeee","user","https://x.com/CGeeeeeeee","CGeeeeeeee",,"@Falcon85783751 @FoxNews @GreggJarrett Why? Don’t you really want to know the extent of Russian meddling in our election? Don’t you want to know about those people who say they’re patriots but actually are traitors for money? I don’t get that from you people. You say you’re patriotic but your words and actions don’t.","Thu Dec 07 22:29:54 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/544014244/1588504651","Tue Apr 03 05:56:13 +0000 2012","There was a wall. It did not look important.",,,,,,,,,,,,,,,,"0","55875","769","4596","true","544014244","false","false","false","Central Valley, California ","2071","tumtum","1228874432535396352","false","https://pbs.twimg.com/profile_images/1235673228950962176/U-TD6z8N_normal.jpg","","82653","https://twitter.com/ActionDonson","user","https://x.com/ActionDonson","ActionDonson",,"Kremlin exchanges election meddling for sanction relief from the Trump admin, then both sides make a large personal profit off of the ME nuclear deal after sanctions are removed?","Thu Dec 07 22:15:07 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2372070220/1556582631","Fri Feb 28 23:29:11 +0000 2014","",,,,,,,,,,,,,,,,"0","21117","336","342","true","2372070220","false","false","false","","825","Rassed راصد","1395853152130412549","false","https://pbs.twimg.com/profile_images/781308688866873344/Gp6doYW0_normal.jpg","","18553","https://twitter.com/htmyssn","user","https://x.com/htmyssn","htmyssn",,"@AmirAminiMD (the long history of US meddling in foreign elections ) ! is the US has true election?","Thu Dec 07 22:06:44 +0000 2017"
