"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/228668143/1679994266","Mon Dec 20 10:28:20 +0000 2010","My pieces consist of paintings, drawings and graphically striking images. Being self-taught has given me the freedom to experiment with all types of mediums.",,,,,,,,,,,,,,,,"artifyvibes.com","https://www.artifyvibes.com","0","23","https://t.co/yDQC7854bP","0","1423","14196","18361","true","228668143","false","false","false","Auckland New Zealand ","3492","Artify Vibes","1120665083015643138","false","https://pbs.twimg.com/profile_images/1765290630232850432/bYh162eO_normal.jpg","","52991","https://twitter.com/artifyvibes","user","https://x.com/artifyvibes","artifyvibes",,"McMaster: Russian Election Meddling a ‘Sophisticated Subversion’ https://t.co/XrW7Nt5Imm","Tue Dec 19 23:45:11 +0000 2017"
"false","true",,"Wed Jan 01 01:17:21 +0000 2014","",,,,,,,,,,,,,,,,"shalemag.com","http://shalemag.com","0","23","https://t.co/7UxwZqQSLz","0","32","329","408","false","2271010212","false","false","false","5600 Broadway ","113","Kym Bolado",,"false","https://pbs.twimg.com/profile_images/737454046538137600/udbCT7M1_normal.jpg","","16861","https://twitter.com/kymshalemag","user","https://x.com/kymshalemag","kymshalemag",,"WSJ: There's Mounting Evidence of Election Meddling Coming From the FBI https://t.co/2PSpQvW8Ho","Tue Dec 19 23:29:48 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/42055453/1430315163","Sat May 23 16:41:11 +0000 2009","Disabled, Chicago Bears Lover, Parent and Grandparent, Constitunional Conservative, Christian, AMERICAN. English speaking only.",,,,,,,,,,,,,,,,,,,,,"0","3772","2398","3334","true","42055453","false","false","false","Wichita, KS","41619","Barry Keaton","1161138892625645568","false","https://pbs.twimg.com/profile_images/378800000329779638/b02ba9139aea69a31694fdf34c163bc9_normal.jpeg","","132042","https://twitter.com/BKK918","user","https://x.com/BKK918","BKK918",,"I just liked the There’s HUGE Evidence of 2016 Election Meddling Coming From the ... video on YouTube! https://t.co/V4ZfCKGhPK","Tue Dec 19 23:15:56 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/42055453/1430315163","Sat May 23 16:41:11 +0000 2009","Disabled, Chicago Bears Lover, Parent and Grandparent, Constitunional Conservative, Christian, AMERICAN. English speaking only.",,,,,,,,,,,,,,,,,,,,,"0","3772","2398","3334","true","42055453","false","false","false","Wichita, KS","41619","Barry Keaton","1161138892625645568","false","https://pbs.twimg.com/profile_images/378800000329779638/b02ba9139aea69a31694fdf34c163bc9_normal.jpeg","","132042","https://twitter.com/BKK918","user","https://x.com/BKK918","BKK918",,"I just liked the There’s HUGE Evidence of 2016 Election Meddling Coming From the ... video on YouTube! https://t.co/4MHIxkDyMQ","Tue Dec 19 23:15:53 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/42055453/1430315163","Sat May 23 16:41:11 +0000 2009","Disabled, Chicago Bears Lover, Parent and Grandparent, Constitunional Conservative, Christian, AMERICAN. English speaking only.",,,,,,,,,,,,,,,,,,,,,"0","3772","2398","3334","true","42055453","false","false","false","Wichita, KS","41619","Barry Keaton","1161138892625645568","false","https://pbs.twimg.com/profile_images/378800000329779638/b02ba9139aea69a31694fdf34c163bc9_normal.jpeg","","132042","https://twitter.com/BKK918","user","https://x.com/BKK918","BKK918",,"I liked a @YouTube video https://t.co/gfc1Zq61Qg There’s HUGE Evidence of 2016 Election Meddling Coming From the ...","Tue Dec 19 23:12:00 +0000 2017"
"false","false",,"Mon Nov 02 02:40:37 +0000 2009","Straight man . Married , with children and Grandchildren. Just saying . Others are putting down they are gay . I am not!!!",,,,,,,,,,,,,,,,,,,,,"0","11","12","14","true","86856593","false","false","false","toronto ,ontario , canada","1200","Santo Attento",,"false","https://pbs.twimg.com/profile_images/1829744403/100_0527_normal.JPG","","4900","https://twitter.com/saietta01","user","https://x.com/saietta01","saietta01",,"WSJ: There's Mounting Evidence of Election Meddling Coming From the FBI https://t.co/PL8y6Ewbav","Tue Dec 19 23:11:26 +0000 2017"
"false","true",,"Fri Oct 12 00:23:19 +0000 2012","",,,,,,,,,,,,,,,,,,,,,"0","3490","54","67","true","874590102","false","false","false","Atlanta, GA","41859","Debra Connor",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","50113","https://twitter.com/debra0120","user","https://x.com/debra0120","debra0120",,"There’s HUGE  Evidence of 2016  Election Meddling  Coming From the ... https://t.co/mLlLjBJvWx via @YouTube","Tue Dec 19 23:10:40 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/1254388770/1610306089","Sat Mar 09 13:39:58 +0000 2013","Now with PIERCED… Former frontman of NJ’s hard funk trio LION-HEARTED. Formerly of Concrete Jungle.  SIGNING OFF!!!",,,,,,,,,,,,,,,,"LION-HEARTED.us","http://LION-HEARTED.us","0","23","https://t.co/2A8iVmuiAn","0","13579","442","1290","true","1254388770","false","false","false","Northern New Jersey","232","Marc David Gambino",,"false","https://pbs.twimg.com/profile_images/1475499307017117696/SFNwny3T_normal.jpg","","4776","https://twitter.com/GambinoMarc","user","https://x.com/GambinoMarc","GambinoMarc",,"@NatashaBertrand WHO is ignoring a major national security issue?!?!?! It has been &gt; a year &amp; Trump admin. has yet to address Russian election meddling! SAD!","Tue Dec 19 22:58:09 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/711001798815916032/1504301378","Sat Mar 19 01:30:13 +0000 2016","""Drain the Swamp!""",,,,,,,,,,,,,,,,,,,,,"0","0","1","5","false","711001798815916032","false","false","false","","28","Anonyms.01","1725153887114428637","false","https://pbs.twimg.com/profile_images/959253163436998656/g6iXh1DZ_normal.jpg","","109","https://twitter.com/Anonyms_01","user","https://x.com/Anonyms_01","Anonyms_01",,"George Soros should be investigated for the real election meddling collusion. In this other article states, Hillary Clinton embraces Soros' vision of open borders.= https://t.co/8oelvkdsDl White genocide: We don't want open borders then take away guns. https://t.co/MIiAcVErfR","Tue Dec 19 22:27:05 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/218833544/1446133016","Tue Nov 23 11:34:07 +0000 2010","Election News Channel's in-depth coverage focuses on national and state politics, Congress, political forums, opinions and polls.",,,,,,,,,,,,,,,,"electionnewschannel.com","https://electionnewschannel.com","0","23","https://t.co/vsK3sjiFHS","0","0","169","731","true","218833544","false","false","false","","28112","Election News Channel",,"false","https://pbs.twimg.com/profile_images/1184820766833070081/CG1O7yMq_normal.png","","62988","https://twitter.com/Election_NC","user","https://x.com/Election_NC","Election_NC",,"Andrew McCabe grilled by House Republicans in Russia meddling probe https://t.co/V3luOxkndB","Tue Dec 19 22:20:04 +0000 2017"
