"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/107702315/1348080153","Sat Jan 23 12:39:15 +0000 2010","Insert bio reflecting multifaceted  talents / interests /knowledge",,,,,,,,,,,,,,,,"0","10375","2190","2666","true","107702315","false","false","false","Thornton in Bradforddale, UK ","5798","Derek Bryant",,"false","https://pbs.twimg.com/profile_images/1785351835/a26e5b62-a375-4371-b3ab-0824f81e1638_normal.png","","1379225","https://twitter.com/DerekJohnBryant","user","https://x.com/DerekJohnBryant","DerekJohnBryant",,"Shocking evidence of foreign election meddling https://t.co/fu7c9NICj7","Sat Nov 25 23:43:58 +0000 2017"
"false","true",,"Sat Mar 04 17:31:46 +0000 2017","",,,,,,,,,,,,,,,,"0","61623","549","2329","true","838079535685881856","false","false","false","","41","wendi lucero",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","69705","https://twitter.com/aguacaliente123","user","https://x.com/aguacaliente123","aguacaliente123",,"@mikefarb1 We need our government to review this data but it is difficult when you have a president that doesn't believe there was any meddling in the election. Trump obviously doesn't care how he got into the oval office. He could care less about accountability or accuracy. He lies 5x/day","Sat Nov 25 23:34:50 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/469341577/1401627494","Fri Jan 20 14:02:59 +0000 2012","",,,,,,,,,,,,,,,,"0","4943","233","1170","true","469341577","false","false","false","","2501","Alfredo Biagini","809886008317771776","false","https://pbs.twimg.com/profile_images/473085825656573952/SCxRW1S6_normal.jpeg","","48519","https://twitter.com/Bigalfry","user","https://x.com/Bigalfry","Bigalfry",,"Why Putin’s Foes Deplore U.S. Fixation on Election Meddling https://t.co/8ujOp9d73e","Sat Nov 25 23:02:06 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2833753743/1422989707","Thu Oct 16 10:23:45 +0000 2014","Notitĭa, 2014. Realizada en colaboración con la Fundación Cerezales Antonino y Cinia y Abelardo Gil-Fournier.",,,,,,,,,,,"e-leaks.org","http://e-leaks.org/","0","22","http://t.co/1CKhDRRqUn","0","64","152","685","false","2833753743","false","false","false","Leon, Spain","0","e-leaks",,"false","https://pbs.twimg.com/profile_images/562685188044374016/a1B4jkX3_normal.jpeg","","63379","https://twitter.com/eleaks_reina","user","https://x.com/eleaks_reina","eleaks_reina",,"Why Putin’s Foes Deplore U.S. Fixation on Election Meddling Re:Sassen-Territory, Authority, Rights https://t.co/46lKPWmCSi","Sat Nov 25 23:00:02 +0000 2017"
"false","true",,"Tue Mar 10 17:17:01 +0000 2009","Advocaat/Avocat/Attorney at law, Brussels. Critical analyst of accepted ideas.",,,,,,,,,,,"keuleneer.com","http://www.keuleneer.com","0","23","https://t.co/XddJLBHPS6","0","93140","10189","3856","true","23618173","false","false","false","Brussel, België","1371","Fernand Keuleneer",,"false","https://pbs.twimg.com/profile_images/1130421240127266816/BP4wBnfE_normal.png","","177387","https://twitter.com/FKeuleneer","user","https://x.com/FKeuleneer","FKeuleneer",,"Why Putin’s Foes Deplore U.S. Fixation on Election Meddling https://t.co/kWxcdGpD7E","Sat Nov 25 22:29:56 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/42901906/1595725426","Wed May 27 15:12:17 +0000 2009","Love my country! Love the TRUE President TRUMP !Love God! This family is NAVY!",,,,,,,,,,,,,,,,"0","17071","4392","4859","true","42901906","false","false","false","","660","Terrywinkle","1242244377583349761","false","https://pbs.twimg.com/profile_images/1275539076649676800/-UcLsThY_normal.jpg","","48296","https://twitter.com/artist35","user","https://x.com/artist35","artist35",,"@4TheKids123 @LarrySchweikart No but Obama and his henchmen paid in Israels election. Superior meddling.","Sat Nov 25 22:09:16 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/139909832/1657811565","Tue May 04 01:19:41 +0000 2010","The power of perspective.",,,,,,,,,,,"mic.com","http://mic.com","0","23","https://t.co/RoWbUtnMlR","0","12546","154883","1128","true","139909832","false","false","false","NYC","42850","Mic","1559585796717514753","false","https://pbs.twimg.com/profile_images/1445790583499415552/8ikV4zfE_normal.jpg","","105962","https://twitter.com/mic","user","https://x.com/mic","mic",,"A year after Trump’s election, the GOP has done little to address the Russian election meddling https://t.co/g9p5IIf0S2 https://t.co/hx8L4AHyxy","Sat Nov 25 22:01:08 +0000 2017"
"true","true",,"Wed Oct 21 15:51:49 +0000 2015","Journalist | Focused on GER, Eastern Europe @DeutscheWelle & @dwnews| DW Analysis & Reports",,,,,,,,,,,"dw.com","http://dw.com","0","23","https://t.co/du0V8MGb5h","0","11736","1130","2618","true","4010529034","false","false","false","Berlin","143","Oxana Evdokimova",,"false","https://pbs.twimg.com/profile_images/1844110013469503488/9CH8ODQj_normal.jpg","","4094","https://twitter.com/evdoxana","user","https://x.com/evdoxana","evdoxana",,"Why Putin’s Foes Deplore U.S. Fixation on Election Meddling https://t.co/JgcmNfBcx2 #laroxeng","Sat Nov 25 21:38:50 +0000 2017"
"false","true",,"Fri Jun 24 21:32:46 +0000 2011","",,,,,,,,,,,,,,,,"0","106","337","697","false","323460967","false","false","false","","174","Todd Pierce",,"false","https://pbs.twimg.com/profile_images/469465501593120768/UaOmYZW5_normal.jpeg","","2016","https://twitter.com/ToddEPierce","user","https://x.com/ToddEPierce","ToddEPierce",,"Why Putin’s Foes Deplore U.S. Fixation on Election Meddling https://t.co/jrmZAUM5jy","Sat Nov 25 21:19:29 +0000 2017"
"true","true",,"Tue Mar 29 01:36:25 +0000 2016","#Election2016 Government & Politics #MAGA #PATRIOT 🇵🇷🇱🇷✝️",,,,,,,,,,,,,,,,"0","2147","67","405","true","714627238767931392","false","false","false","","121","Michael Harris",,"false","https://pbs.twimg.com/profile_images/918462989623115776/hKLfeuIi_normal.jpg","","6564","https://twitter.com/mab33000","user","https://x.com/mab33000","mab33000",,"@TomSteyer @realDonaldTrump It’s about fusion gps and its election meddling with fake news of which you were apart of?","Sat Nov 25 21:17:12 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/808580837138632704/1720729124","Tue Dec 13 07:54:29 +0000 2016","◇Only visiting this planet.
#KamalaHasMyVote💙  ☆ #ImWithHer💙
#StopDonOLD🛑  #StopProject2025🛑
   ✨️☆ TRUTH ☆ FAITH ☆ BON JOVI ☆✨️",,,,,,,,,,,,,,,,"0","125850","2348","4699","true","808580837138632704","false","false","false","WV, 🇺🇸 🌎 ","936","BLOndeLOgic 🌹🦅🇺🇲🐎📎✌🖖","955448163476877312","false","https://pbs.twimg.com/profile_images/1811495355965382656/9mXLNWQF_normal.jpg","","26981","https://twitter.com/vjcrishell","user","https://x.com/vjcrishell","vjcrishell",,"@BillMoyers The irony is so thick...we're dealing with the issue of Russia meddling in our election process, but we've been meddling in the elections and political business of other countries for decades. 

#WhatGoesAroundComesAround","Sat Nov 25 21:13:59 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/18291204/1389928573","Sun Dec 21 19:30:39 +0000 2008","legal beagle and new world man in an epic quest for my elusive under par round of golf",,,,,,,,,,,,,,,,"0","40759","4504","4497","true","18291204","false","false","false","Philly metro","5605","linusesq",,"false","https://pbs.twimg.com/profile_images/701196809612488704/2K3vPviT_normal.jpg","","377013","https://twitter.com/linusesq","user","https://x.com/linusesq","linusesq",,"@sweetboxing that whole election meddling thing with treasonous Trump fans helps too","Sat Nov 25 21:13:44 +0000 2017"
"false","true",,"Tue Dec 13 07:59:16 +0000 2011","Unofficial NYT Most E-mailed articles feed",,,,,,,,,,,"nytimes.com","http://www.nytimes.com","0","22","http://t.co/sDVEWHXanP","0","0","200","0","false","435619228","false","false","false","","51","NYT Popular",,"false","https://pbs.twimg.com/profile_images/1690579836/nytimes_logo_may10_normal.jpg","","60884","https://twitter.com/nytpopular","user","https://x.com/nytpopular","nytpopular",,"Why Putin’s Foes Deplore U.S. Fixation on Election Meddling https://t.co/T8QLpjNVgq","Sat Nov 25 21:09:37 +0000 2017"
