"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/34740650/1572545258","Thu Apr 23 21:44:30 +0000 2009","Law & politics. New @SidebarCNS episode: https://t.co/1624JBntmP","open.spotify.com/episode/2fD6aq…","https://open.spotify.com/episode/2fD6aqFfQkPwMAdLsZotV4","41","64","https://t.co/1624JBntmP",,,,,,,,,,,"courthousenews.com","http://www.courthousenews.com","0","23","https://t.co/MkL7VivzSU","0","23616","52497","3269","true","34740650","true","false","false","United States","18058","Courthouse News","1861221710609162744","false","https://pbs.twimg.com/profile_images/984242217404456960/Y4dwmHqy_normal.jpg","","112646","https://twitter.com/CourthouseNews","user","https://x.com/CourthouseNews","CourthouseNews","The House Intelligence Committee will interview Donald Trump Jr. as part of its investigation into Russian meddling in the 2016 election. https://t.co/4IBqYacgDZ https://t.co/A8HJ57aMph","Wed Nov 29 23:54:36 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/855413550/1640570393","Sun Sep 30 22:03:52 +0000 2012","Assyrian American. Chicago born and raised!",,,,,,,,,,,,,,,,,,,,,"0","1392","114","502","true","855413550","false","false","false","","325","AshurOfAssyria","1246882322860908544","false","https://pbs.twimg.com/profile_images/1661366674258288645/JayLLl0r_normal.jpg","","3442","https://twitter.com/eljohn75","user","https://x.com/eljohn75","eljohn75","@deminimis @JessicaHuseman It’s not fear it’s a waste of time. they contested vote count in states Russia hacking Russia meddling Russia collusion Facebook posts electoral college I can go on and on. Just a excuse to cover why they lost the election and they won’t give up","Wed Nov 29 23:53:32 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/34956062/1617027823","Fri Apr 24 15:38:22 +0000 2009","Covering Greater New Haven since 1812.
Facebook: https://t.co/5NiFKpduIg
Newsletters: https://t.co/qZjNCAxcYb
Subscribe: https://t.co/s3b5ZmHWCA","facebook.com/NewHavenRegist…","http://facebook.com/NewHavenRegister","49","72","https://t.co/5NiFKpduIg","nhregister.com/newsletters","http://nhregister.com/newsletters","86","109","https://t.co/qZjNCAxcYb","nhregister.com/subscribe","http://nhregister.com/subscribe","121","144","https://t.co/s3b5ZmHWCA","nhregister.com","http://www.nhregister.com/","0","23","https://t.co/CA6doLk4qW","0","1095","75658","5367","true","34956062","false","false","false","New Haven, Connecticut","11736","New Haven Register",,"false","https://pbs.twimg.com/profile_images/1376540576087166980/5685Y8zb_normal.jpg","","154679","https://twitter.com/nhregister","user","https://x.com/nhregister","nhregister","The House intelligence committee will interview Donald Trump Jr. next week as part of its investigation into Russian meddling in the 2016 election, according to two people familiar with the meeting. https://t.co/zntvbQv4j4","Wed Nov 29 23:38:03 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/18503572/1401928043","Wed Dec 31 09:55:55 +0000 2008","wonderfully and joyously retired.",,,,,,,,,,,,,,,,,,,,,"0","5295","1001","2567","false","18503572","false","false","false","Portland, OR","1757","coolbus18",,"false","https://pbs.twimg.com/profile_images/938555197516738560/miBcRMMI_normal.jpg","","23312","https://twitter.com/coolbus18","user","https://x.com/coolbus18","coolbus18","Trump's anti-Muslim retweet fits a pattern - BBC News - https://t.co/qm21nE30T9 via @BBCWorld
So, he's meddling in a foreign election?!?!?!?!?!","Wed Nov 29 22:57:03 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/40173650/1691030630","Fri May 15 04:16:20 +0000 2009","Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.",,,,,,,,,,,,,,,,"robinspost.com","https://www.robinspost.com","0","23","https://t.co/ILvpqJrebh","0","503","22827","15930","false","40173650","false","false","false","RT's Are FYI Purposes Only","42020","Global News Report",,"false","https://pbs.twimg.com/profile_images/1685492129928507393/iGsb9tGr_normal.jpg","","2102882","https://twitter.com/robinsnewswire","user","https://x.com/robinsnewswire","robinsnewswire","""#Politics News: Donald #Trump Jr. to face House Intelligence Committee next week in Russian election-meddling case #News #HeadlineNews"": https://t.co/7aLV9JtfzR","Wed Nov 29 22:47:04 +0000 2017"
"false","true",,"Sat Jun 20 23:41:47 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","4843","51","160","true","49160812","false","false","false","","1","Scott Sorg",,"false","https://pbs.twimg.com/profile_images/273760732/SM_Untitled-1_normal.jpg","","10860","https://twitter.com/Scottsorg","user","https://x.com/Scottsorg","Scottsorg","@djrothkopf And just like the Russian meddling in our last Presidential Election the Trump Administration is doing nothing.","Wed Nov 29 22:17:12 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/826780993356836866/1618578057","Wed Feb 01 13:15:24 +0000 2017","Absolute power corrupts.. absolutely.

https://t.co/1NAu0SPJRc","youtube.com/playlist?list=…","https://www.youtube.com/playlist?list=PL0UChgZbz3UnJIdvDwkr8usnwQEQjh8Dj","39","62","https://t.co/1NAu0SPJRc",,,,,,,,,,,"resistance.com","http://www.resistance.com","0","23","https://t.co/TuicAZWsfG","0","110903","2295","4027","true","826780993356836866","false","false","false","United States","3096","CindyDayTrip","1329393058941693952","false","https://pbs.twimg.com/profile_images/1383042731820392448/hM6FFwMY_normal.jpg","","167199","https://twitter.com/CindyDayTrip","user","https://x.com/CindyDayTrip","CindyDayTrip","Why bother having @NSA when nothing is slowing the Man down who is HELL BENT on starting war with n.korea and others..Enthralled by all things Putin/Russia, Trump is turning a blind eye to our sanctions &amp; openly praises a country that is under investigation for election meddling.","Wed Nov 29 21:55:02 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/87254002/1558975826","Tue Nov 03 18:43:53 +0000 2009","Marketing, hacking, fishing, music production, swimming and Taekwondo. I have a number of websites I work on.",,,,,,,,,,,,,,,,"linkedin.com/in/montcessna/","https://www.linkedin.com/in/montcessna/","0","23","https://t.co/3LWbB1JjWv","0","1489","362","330","false","87254002","false","false","false","United States","63","Mont Cessna","1191542172392271872","false","https://pbs.twimg.com/profile_images/1575939472281174018/pEvI58_0_normal.jpg","","6509","https://twitter.com/mfcessna","user","https://x.com/mfcessna","mfcessna","I think Russia got exactly what it wanted from it's ""meddling"" in the election. We're still talking about it a year later, undermining the government, and distracting from real stuff going on.","Wed Nov 29 21:35:37 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/892849104082018306/1589846174","Wed Aug 02 20:46:29 +0000 2017","ᴡᴇ ᴀʀᴇ ᴀɴᴏɴʏᴍᴏᴜs. ᴡᴇ ᴀʀᴇ ʟᴇɢɪᴏɴ. ᴡᴇ ᴅᴏ ɴᴏᴛ ғᴏʀɢɪᴠᴇ. ᴡᴇ ᴅᴏ ɴᴏᴛ ғᴏʀɢᴇᴛ. ᴇxᴘᴇᴄᴛ ᴜs

Suspended Trump's account - 1/8/21 ⚰",,,,,,,,,,,,,,,,"gmail.com","http://www.gmail.com/","0","23","https://t.co/EIjq0W66nv","0","5822","3326","2936","true","892849104082018306","false","false","false","","1761","_ᴀɴᴏɴ","1680441301613916160","false","https://pbs.twimg.com/profile_images/1441250999411171332/ZgrdIA09_normal.jpg","","22712","https://twitter.com/PresidentAnon1","user","https://x.com/PresidentAnon1","PresidentAnon1","Trump has the tendency to ""override the term, expendable"" A producer which told Trump to fire certain individuals, was an unnamed source. Which I gather is false, this is Trump's wrongdoing, I also believe there was meddling in election that's as far as it went, Trump 🔥 people!","Wed Nov 29 21:31:57 +0000 2017"
"false","true",,"Fri Feb 08 22:14:34 +0000 2013","",,,,,,,,,,,,,,,,,,,,,"0","9588","39","121","true","1161342186","false","false","false","","142","Bennybklyn",,"false","https://pbs.twimg.com/profile_images/1279838310551207936/Ewl0DUxz_normal.jpg","","7942","https://twitter.com/HaileBen","user","https://x.com/HaileBen","HaileBen","@realDonaldTrump Don't forget the sanctions on Russia! Election meddling need to be handled!","Wed Nov 29 21:24:06 +0000 2017"
