"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/4196246098/1469926076","Sun Nov 15 19:20:39 +0000 2015","80's baby",,,,,,,,,,,"0","85467","857","2466","true","4196246098","false","false","false","New Jersey, USA","2457","Tarence Ferrell","1860063232754602106","false","https://pbs.twimg.com/profile_images/1464330123222687747/fgNyz-WB_normal.jpg","","28084","https://twitter.com/TarenceTf","user","https://x.com/TarenceTf","TarenceTf","@funoodlegames @KyleWo @johniadarola Trump's reluctance to EVER say anything bad about Putin and Trump's eagerness to ""move on"" from their election meddling is just propaganda?","Fri Jul 14 22:50:49 +0000 2017"
,,,,,,,,,,,"false","true",,"Thu Jun 04 02:43:03 +0000 2009","Handyman",,,,,,,,,,,"0","314","831","2183","false","44526609","false","false","false","","4","Handyman",,"false","https://pbs.twimg.com/profile_images/848649220936486914/tBPNBpdF_normal.jpg","","85012","https://twitter.com/handeman420","user","https://x.com/handeman420","handeman420","@PRyan I guess RUSSIA HACKINGS, meddling election is not a MAJOR NAT SEC matter for you? Despite PROOF! You should be ASHAMED!","Fri Jul 14 22:44:54 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/4397269281/1481751138","Sun Dec 06 20:07:42 +0000 2015","White Girl, Drinking Coffee, Talking Politics",,,,,,"…ngcoffeetalkingpolitics.wordpress.com","https://whitegirldrinkingcoffeetalkingpolitics.wordpress.com/","0","23","https://t.co/goLCuoRQzD","0","29531","139","95","true","4397269281","false","false","false","Salt Lake City, UT","124","Coffee&Politics",,"false","https://pbs.twimg.com/profile_images/809148898027544576/wHCJ4ltE_normal.jpg","","6620","https://twitter.com/WhiteGirlTalkin","user","https://x.com/WhiteGirlTalkin","WhiteGirlTalkin","@RapinBill SHE isn't the issue. Issue is the Trumps have known for a year that Russia was meddling in our election &amp; have been lying the whole time!","Fri Jul 14 22:02:59 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2531172553/1725637397","Thu May 29 00:19:03 +0000 2014","#1A #2A #MAGA  #NRA 
""Necessity is the plea for every infringement of human freedom. It is the argument of tyrants; it is the creed of slaves.""
- William Pitt",,,,,,,,,,,"0","604155","8734","9194","true","2531172553","false","false","false","Atlantis","8721","Sophisticated Donna 🚛🚜","1808652401487859973","false","https://pbs.twimg.com/profile_images/1827144595341201408/pe3fRQ4g_normal.jpg","","392735","https://twitter.com/donnamoon81146","user","https://x.com/donnamoon81146","donnamoon81146","@Stinkshovel @gcamp4 @WiramKathleen @1centthinker @TeaPainUSA @realDonaldTrump There is no Russia meddling in our election.  But go ahead and enjoy memes for the next 8 years 😂😂","Fri Jul 14 21:59:10 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2165922462/1729773178","Thu Oct 31 03:32:42 +0000 2013","Every time someone uses the word, “libtard”, an angel in heaven becomes a feminist. #EssentialWorkingClassParty Dunnage connoisseur. #InfrastructureParty",,,,,,,,,,,"0","160492","3006","4911","true","2165922462","false","false","false","South Duhtucky, USA","42268","…","1167457200954126336","false","https://pbs.twimg.com/profile_images/1855337994015723520/0qt3GpA0_normal.jpg","","137722","https://twitter.com/Stinkshovel","user","https://x.com/Stinkshovel","Stinkshovel","@donnamoon81146 @gcamp4 @WiramKathleen @1centthinker @TeaPainUSA @realDonaldTrump If you're cool with Russia meddling in our election because your candidate won, you can no longer yourself a patriot. https://t.co/F3UjeqND9x","Fri Jul 14 21:56:56 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/856519768857341954/1493318616","Mon Apr 24 14:46:41 +0000 2017","#Resistance | info@recen.org

Don't Be A Menace To South Central, While Drinking Your Juice In The Hood!",,,,,,,,,,,"0","4207","688","655","true","856519768857341954","false","false","false","Planet 'EARF'","31870","Resistance Central 🇺🇦","1424057753677479939","false","https://pbs.twimg.com/profile_images/1425456156168888323/obudFrp5_normal.jpg","","125766","https://twitter.com/RECENTORG","user","https://x.com/RECENTORG","RECENTORG","Trump on pressing Putin on election meddling: ‘What do you do? End up in a fistfight?’ https://t.co/QTChuYzGGM #TheResistance https://t.co/qOXIL3rkaT","Fri Jul 14 21:52:14 +0000 2017"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/2269557301/1596867424","Mon Dec 30 23:23:06 +0000 2013","' The Light shines in the darkness, and the darkness could not read the Light ..""
John 1",,,,,,,,,,,"0","12083","3311","3374","true","2269557301","false","false","false"," France 29y  -US 21y-  JPN 27y","13156","owhy3","1292987666342899712","false","https://pbs.twimg.com/profile_images/1237890326930395141/0dWA5lMY_normal.jpg","","265297","https://twitter.com/owhy3","user","https://x.com/owhy3","owhy3","CNN’s Anderson Cooper crushed by Sebastian Gorka, once again Ukraine US election meddling exposed (Video)
https://t.co/1vCZOaFLSE","Fri Jul 14 21:47:27 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/844021984812044288/1490674044","Tue Mar 21 03:04:57 +0000 2017","",,,,,,,,,,,"0","1047","39","57","false","844021984812044288","false","false","false","","370","Jacob",,"false","https://pbs.twimg.com/profile_images/846573895314522112/I9JfP9YX_normal.jpg","","15585","https://twitter.com/itscommonsense5","user","https://x.com/itscommonsense5","itscommonsense5","@SayYouMee @jallenbsd @mishacollins @SuperWiki @Alyssa_Milano Funny, how you don't care at all about Trump's lies, Russian meddling in the election,  his potential obstruction of justice","Fri Jul 14 21:45:12 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/209614352/1503854730","Fri Oct 29 14:52:50 +0000 2010","AV-rated #IP and #tech legal services for successful creatives, sports teams and entertainment venues. Former GC and IP policy wonk.",,,,,,"aldermanip.com","https://www.aldermanip.com/","0","23","https://t.co/oBdcLaAZSB","0","385","2256","1663","false","209614352","false","false","false","Washington, DC","84","Alderman IP",,"false","https://pbs.twimg.com/profile_images/3351075495/c63184185d12fcfac822e689fd77ab00_normal.jpeg","","37754","https://twitter.com/ContentLawyer","user","https://x.com/ContentLawyer","ContentLawyer","Meddling in the U.S. Election Is as Easy as Buying an Online Ad. #Internet https://t.co/DoE9whlwDe","Fri Jul 14 21:43:01 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/34771848/1729945794","Thu Apr 23 23:35:52 +0000 2009","Progressive DEM Aging old hippie 99%er so far left I fell over. Army vet Animal lover BLM VETSRESIST Resist Please RT. RTs ≠ agree 🚫Lists | Crypto over Fiat",,,,,,,,,,,"0","3090","15784","14178","true","34771848","false","false","false","","5649","Just an Old Charlie","1843642701239202211","false","https://pbs.twimg.com/profile_images/1512609328292839430/V8klxX8R_normal.jpg","","158250","https://twitter.com/cwpontwit","user","https://x.com/cwpontwit","cwpontwit","#trump on pressing #Putin on #election meddling: 'What do you do? End up in a fistfight?' https://t.co/Z0XlhwGfWz","Fri Jul 14 21:36:16 +0000 2017"
,,,,,,,,,,,"false","true",,"Fri Oct 07 01:54:30 +0000 2016","",,,,,,,,,,,"0","0","0","0","false","784210258507857920","false","false","false","","0","Pablo Perez",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","46","https://twitter.com/justincase684ev","user","https://x.com/justincase684ev","justincase684ev","Trump Hires New Lawyer Amid Russia Investigation https://t.co/NHhq5thQJw What are you Guys in the W H  waiting for; to get rid of this IDIOT","Fri Jul 14 23:59:17 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/15925111/1546899024","Wed Aug 20 23:51:22 +0000 2008","cyberspirit
@ghostdansing@nerdculture",,,,,,"ghostdansing.blogspot.com","http://ghostdansing.blogspot.com","0","23","https://t.co/Jt6rOSgdFQ","0","405","2658","3445","false","15925111","false","false","false","cyberspace","99965","Ghost Dansing 🐀☠️ 👻👽 ghostdansing.bsky.social",,"false","https://pbs.twimg.com/profile_images/1072153704982372352/OAN-1Qhl_normal.jpg","","505361","https://twitter.com/ghostdansing","user","https://x.com/ghostdansing","ghostdansing","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/mJ7ORCBfiO","Fri Jul 14 23:57:51 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/66939302/1491287939","Wed Aug 19 07:26:35 +0000 2009","Simple, straight, & analytic",,,,,,"inlivenews.com","http://www.inlivenews.com","0","22","http://t.co/Xrs4FfMk7p","0","1","116","143","false","66939302","false","false","false","Nairobi","32670","inlivenews_com",,"false","https://pbs.twimg.com/profile_images/849150022184730624/P5LuipjG_normal.jpg","","52699","https://twitter.com/inlivenews_com","user","https://x.com/inlivenews_com","inlivenews_com","Trump set to bring in new attorney to manage response to Russia investigation -  https://t.co/wSNcy0BD33 https://t.co/XiKUXM6PFl","Fri Jul 14 23:56:15 +0000 2017"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/131096288/1724917194","Fri Apr 09 07:30:11 +0000 2010","#medicareforall #greennewdeal #blacklivesmatter #socialism #taxtherich",,,,,,"acupuncture-ceus.com","https://www.acupuncture-ceus.com","0","23","https://t.co/8xDxv40Lq9","0","11029","419","631","false","131096288","false","false","false","Tempe, AZ","231","Armeen Hormazd",,"false","https://pbs.twimg.com/profile_images/1829061351123152896/Dl22YLyg_normal.jpg","","29999","https://twitter.com/ArminKaikobad","user","https://x.com/ArminKaikobad","ArminKaikobad","Trump Hires New Lawyer Amid Russia Investigation https://t.co/AvXok48Moc","Fri Jul 14 23:55:45 +0000 2017"
,,,,,,,,,,,"false","true",,"Mon Feb 16 08:31:14 +0000 2015","All News In One Place",,,,,,,,,,,"0","61","61","37","false","3040347807","false","false","false","","11515","Pick Posts",,"false","https://pbs.twimg.com/profile_images/567240937718300673/u3kQFTJE_normal.jpeg","","444298","https://twitter.com/PickPosts","user","https://x.com/PickPosts","PickPosts","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/0c8GJ7IFLu","Fri Jul 14 23:54:20 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/886007664513306624/1500076197","Fri Jul 14 23:41:03 +0000 2017","",,,,,,,,,,,"0","0","0","6","false","886007664513306624","false","false","false","","0","ZoloMax News",,"false","https://pbs.twimg.com/profile_images/886009574691438593/BwWokQmi_normal.jpg","","50","https://twitter.com/ZolomaxNews","user","https://x.com/ZolomaxNews","ZolomaxNews","Trump Hires New Lawyer Amid Russia Investigation","Fri Jul 14 23:52:42 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/20482617/1459401412","Tue Feb 10 01:03:22 +0000 2009","Social commentary  writer. Watching the march of low human folly and high mark of achievement one byte at a time.",,,,,,,,,,,"0","9214","7492","9322","true","20482617","false","false","false","Naked Blue Planet","7187","ROBERT",,"false","https://pbs.twimg.com/profile_images/796488745918701569/_epYP79H_normal.jpg","","325149","https://twitter.com/BLKROCKET","user","https://x.com/BLKROCKET","BLKROCKET","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/1udemqQBmP","Fri Jul 14 23:50:51 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/333128997/1597089496","Mon Jul 11 01:24:48 +0000 2011","THE HARROD REPORT: Comprehensive up-to-date news coverage, aggregated from sources all over the world by The https://t.co/BJQ2VKnVYP news network","RoundupNewswires.com","http://RoundupNewswires.com","109","132","https://t.co/BJQ2VKnVYP","roundupnewswires.com","https://roundupnewswires.com/","0","23","https://t.co/Z0JlU9nw8Q","0","139","36026","38274","false","333128997","false","false","false","Greenwich, CT","2322","Brian Harrod","630050806809690112","false","https://pbs.twimg.com/profile_images/1436060324/Image___Brian_Harrod___Avitar_normal.jpg","","80835","https://twitter.com/GetTheDailyDirt","user","https://x.com/GetTheDailyDirt","GetTheDailyDirt","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/BnMv0bx66H #Politics","Fri Jul 14 23:50:10 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/845071760831713280/1631813650","Fri Mar 24 00:36:23 +0000 2017","I've been reading Common Sense by Thomas Paine, so men think that I'm intense or I'm insane.",,,,,,,,,,,"0","100","1308","2723","false","845071760831713280","false","false","false","New York, NY","6","Angelica Schuyler","1108437170145189889","false","https://pbs.twimg.com/profile_images/1108077930213715969/J-ZTPu-R_normal.jpg","","242247","https://twitter.com/Angelica__Work","user","https://x.com/Angelica__Work","Angelica__Work","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/x8cIdDPElF","Fri Jul 14 23:49:48 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/43151141/1719466717","Thu May 28 17:14:38 +0000 2009","Specializing in Natural Language Processing (NLP) 🗣️, Python 🐍, Machine Learning 🤖, gaming 🎮 an A.I. enthusiastic!",,,,,,,,,,,"0","5660","600","700","true","43151141","false","false","false","Venice Italy","70047","Antonio Saalamandras",,"false","https://pbs.twimg.com/profile_images/1806200547302678528/41V8Tk4B_normal.jpg","","628199","https://twitter.com/Apocrifos","user","https://x.com/Apocrifos","Apocrifos","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/IRAArR7QHg #breakingnews #news","Fri Jul 14 23:49:16 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/31637577/1536345363","Thu Apr 16 04:07:01 +0000 2009","Spread The Facts ... Everyday !
These Are Not Normal Times ...
HIGHLY CREATIVE & BALANCED  TRUTH OUT!",,,,,,,,,,,"0","32147","3763","3259","true","31637577","false","false","false","World Wide","1228","SweetAngelFace Infinity",,"false","https://pbs.twimg.com/profile_images/950428065317863424/zsBNiFG3_normal.jpg","","262206","https://twitter.com/sweetangelface","user","https://x.com/sweetangelface","sweetangelface","Trump lied about__________
Trump Team gave Russians____

Cop-Out Answer To ALL anti-#Trump/Russia crimes: Let Mueller do his investigation","Fri Jul 14 23:48:56 +0000 2017"
,,,,,,,,,,,"false","true",,"Wed Nov 16 02:03:12 +0000 2016","",,,,,,,,,,,"0","11","1","98","false","798707963204685828","false","false","false","","0","Barbara Anderson",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","933","https://twitter.com/bna2706","user","https://x.com/bna2706","bna2706","@TheDemocrats Trump should be impeached because he didn't win....Russia helped...continue the investigation.","Fri Jul 14 23:47:34 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/716310383888347136/1505092124","Sat Apr 02 17:04:38 +0000 2016","News & Medias",,,,,,"americandaily.com.ve","http://americandaily.com.ve","0","23","https://t.co/GLv8uFPiRy","0","223","791","538","false","716310383888347136","false","false","false","New York, USA","1131","American Daily",,"false","https://pbs.twimg.com/profile_images/907048422347300864/ncTZr8Oz_normal.jpg","","305000","https://twitter.com/americandailys","user","https://x.com/americandailys","americandailys","Trump set to bring in new attorney to manage response to Russia investigation: Ty Cobb, a… https://t.co/m7tD892eWv","Fri Jul 14 23:47:31 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/798598268888481792/1633733113","Tue Nov 15 18:47:19 +0000 2016","God save Americans from Donald John Trump and James Donald  Vance Amen I Vote Barack Obama Joe Biden Kamala Harris and Tim walz great people over our country",,,,,,,,,,,"0","24157","220","367","true","798598268888481792","false","false","false","Kalamazoo Michigan","510","becky theone stewart","1823112364507480282","false","https://pbs.twimg.com/profile_images/1446607391878008835/BEdbzXtX_normal.jpg","","42475","https://twitter.com/StewartTheone","user","https://x.com/StewartTheone","StewartTheone","Trump Hires New Lawyer Amid Russia Investigation https://t.co/bwgj8t9WqO","Fri Jul 14 23:47:03 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3038533441/1460206571","Mon Feb 23 21:16:03 +0000 2015","شبكة اخبار عربية وعالمية حرة تم إنشاؤها في خضم هذا التطور التكنولوجي الهائل الذي يمر به العالم، إنطلقنا على شكلِ مجلةٍ الكترونية لنُغطي العالم أجمع و ليصل صوتنا",,,,,,"klansi.com","https://klansi.com/","0","23","https://t.co/sVqeuNvGfi","0","4","1612","2","false","3038533441","false","false","false","","88538","KLANSI NEWS",,"false","https://pbs.twimg.com/profile_images/1259715261839691776/ONhfWp0__normal.jpg","","167371","https://twitter.com/KLANSINEWS","user","https://x.com/KLANSINEWS","KLANSINEWS","Trump set to bring in new attorney to manage response to Russia investigation – Washington Post https://t.co/qKNIn76vUU #News #sport #real… https://t.co/K2809J61ps","Fri Jul 14 23:46:14 +0000 2017"
"https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig","Automated","13","User","backspace","19541930","backspace","TimelineRichTextMention","23","Automated by @backspace","AutomatedLabel","false","true","https://pbs.twimg.com/profile_banners/852874111076507648/1492219151","Fri Apr 14 13:20:08 +0000 2017","I am a bot that tweets Washington Post articles citing anonymous sources. Bot by @backspace. (Not affiliated with @WashingtonPost.)",,,,,,,,,,,"0","0","1897","2","false","852874111076507648","false","false","false","Washington, DC","13380","WaPo Anonymous",,"false","https://pbs.twimg.com/profile_images/853735930078867456/UCnEMy41_normal.jpg","","13382","https://twitter.com/WaPoAnon","user","https://x.com/WaPoAnon","WaPoAnon","Trump set to bring in new attorney to manage response to Russia investigation https://t.co/13yZjncLqo https://t.co/BZ2BVehWQm","Fri Jul 14 23:45:06 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1039306027/1424283102","Thu Dec 27 10:12:27 +0000 2012","اسغفر الله",,,,,,,,,,,"0","26","176","97","false","1039306027","false","false","false","","44781","الله اكبر",,"false","https://pbs.twimg.com/profile_images/568110624773636096/uvh4YK7M_normal.jpeg","","47232","https://twitter.com/brrrrokkkk","user","https://x.com/brrrrokkkk","brrrrokkkk","https://t.co/ulxDe5u5Au Trump set to bring in new attorney to manage response to Russia investigation – Washington Post #News #sport #real… https://t.co/ChAXUMff7F","Fri Jul 14 23:44:43 +0000 2017"
