"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/927818520/1667681197","Mon Nov 05 15:30:16 +0000 2012","Israel & Palestine reporter 🇦🇷🇨🇭🥩🍷https://t.co/f5EbhYV0z5 https://t.co/R3zjThGI5C https://t.co/omKaadr3s6","threads.net/@noga_ga","https://www.threads.net/@noga_ga","34","57","https://t.co/f5EbhYV0z5","bsky.app/profile/ntarno…","https://bsky.app/profile/ntarnopolsky.bsky.social","58","81","https://t.co/R3zjThGI5C","journa.host/@NTarnopolsky","https://journa.host/@NTarnopolsky","82","105","https://t.co/omKaadr3s6","muckrack.com/noga-tarnopols…","https://muckrack.com/noga-tarnopolsky","0","23","https://t.co/R89lTjNols","0","103448","82554","6017","true","927818520","true","false","false","Jerusalem","19788","Noga Tarnopolsky נגה טרנופולסקי نوغا ترنوبولسكي","1860723610572186049","false","https://pbs.twimg.com/profile_images/1562440555531046912/wOy0HhbV_normal.jpg","","139383","https://twitter.com/NTarnopolsky","user","https://x.com/NTarnopolsky","NTarnopolsky",,"If Trump's people think its a big question whether Mueller's team considers Comey or Trump more credible re: Russia investigation, they are living in an alternate dimension. https://t.co/ES407oN2OD","Wed Apr 25 23:55:37 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/975743903063269377/1521471227","Mon Mar 19 14:40:49 +0000 2018","https://t.co/XMlu07cKFm is a global financial portal and internet brand that provide news, analysis, streaming quotes, charts and trading tools.","Tradebuddy.online","http://Tradebuddy.online","0","23","https://t.co/XMlu07cKFm",,,,,,,,,,,"tradebuddy.online","http://www.tradebuddy.online","0","23","https://t.co/8wIhrT4kjg","0","0","36","0","false","975743903063269377","false","false","false","North Holland, The Netherlands","5193","tradebuddyonline",,"false","https://pbs.twimg.com/profile_images/975746922605662208/ogcZmxsk_normal.jpg","","10755","https://twitter.com/tradebuddyonlin","user","https://x.com/tradebuddyonlin","tradebuddyonlin",,"(U.S. attorney general tiptoes around Russia probe at hearing) - https://t.co/Tizqn3msnt - 

WASHINGTON (Reuters) – Questions about President Donald Trump and the investigation into whether his 2016 election campaign... - h ...","Wed Apr 25 23:47:55 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/20097201/1481057705","Wed Feb 04 21:39:59 +0000 2009","Legal reporter at Politico, covering SDNY, etc. Priors: @CNN, @WSJ. I'm good at weaseling my way to the front of a gaggle. DMs are open.",,,,,,,,,,,,,,,,,,,,,"0","9831","72363","1299","false","20097201","false","false","false","New York","2197","erica orden",,"false","https://pbs.twimg.com/profile_images/887501328997654528/heDEpOhW_normal.jpg","","35168","https://twitter.com/eorden","user","https://x.com/eorden","eorden",,"President Donald Trump’s lawyers are seeking to determine whether special counsel Robert Mueller has an “open mind” about the Russia investigation, as they negotiate the terms of a possible interview with the president. 

From @rebeccaballhaus: https://t.co/mADkN438Uf","Wed Apr 25 23:28:57 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/705706292/1601504864","Thu Jul 19 20:12:07 +0000 2012","@WSJ investigative reporter. Previously covered the White House and money in politics. rebecca.ballhaus@wsj.com",,,,,,,,,,,,,,,,"wsj.com/news/author/75…","https://www.wsj.com/news/author/7537","0","23","https://t.co/yCS70Bv2Iz","0","6128","91392","1977","true","705706292","true","false","false","New York","1276","Rebecca Ballhaus",,"false","https://pbs.twimg.com/profile_images/1820838432387600384/bGAPww5B_normal.jpg","","23049","https://twitter.com/rebeccaballhaus","user","https://x.com/rebeccaballhaus","rebeccaballhaus",,"NEW: Trump's lawyers are seeking to determine whether Mueller as an ""open mind"" about the Russia investigation as they negotiate terms of a possible interview. One big question: ""Do they favor Comey over Trump in terms of credibility?"" https://t.co/PclIIn3W8b","Wed Apr 25 23:25:22 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2279373206/1519109089","Mon Jan 06 17:28:04 +0000 2014","Crypto Lover From New York",,,,,,,,,,,,,,,,,,,,,"0","1133","1460","3151","false","2279373206","false","false","false","New York, USA","7300","Abigail P. Cruz",,"false","https://pbs.twimg.com/profile_images/965840049513402369/hrMWuGnK_normal.jpg","","30396","https://twitter.com/abigailpollak","user","https://x.com/abigailpollak","abigailpollak",,"U.S. attorney general tiptoes around Russia probe at hearing: WASHINGTON (Reuters) - Questions about President Donald Trump and the investigation into whether his 2016 election campaign colluded with Russia overshadowed a Senate hearing on Wednesday with U.S. Attorney General… https://t.co/jAH2UbQryp","Wed Apr 25 23:15:59 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2726311681/1505428286","Tue Aug 12 13:46:01 +0000 2014","A traditional Conservative journalist: “Democracy by its very nature elevates what is inferior, even as it suppresses what is fine.”
@mondadori News",,,,,,,,,,,,,,,,,,,,,"0","75169","15474","16012","true","2726311681","false","false","false","Granada ","20183","Carla Chamorro","1452612357126037513","false","https://pbs.twimg.com/profile_images/1448768713608544259/Sl7DN7fB_normal.jpg","","137184","https://twitter.com/CarlaChamorros","user","https://x.com/CarlaChamorros","CarlaChamorros",,"In a shocking twist, Attorney General Jeff Sessions has revealed he will NOT recuse himself from the Trump-Cohen investigation, unleashed by Russia witch-hunter, Robert Mueller.
 https://t.co/PyZZYwfw3U via @truthfeednews","Wed Apr 25 23:10:33 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/539623037/1582910503","Thu Mar 29 03:26:43 +0000 2012","National politics reporter @FoxNews digital, covering the 2024 election, transition, & beyond. ✉️: Breanne.Deppisch@fox.com",,,,,,,,,,,,,,,,"foxnews.com/person/d/brean…","https://www.foxnews.com/person/d/breanne-deppisch","0","23","https://t.co/GYnTGEuGXw","0","12053","4422","4332","true","539623037","false","false","false","Washington, D.C.","353","Breanne Deppisch","1841116958840012817","false","https://pbs.twimg.com/profile_images/1557408097316081665/ziu1mfwz_normal.jpg","","7152","https://twitter.com/breanne_dep","user","https://x.com/breanne_dep","breanne_dep",,"Here's what you need to know about the little-known South Florida lawyers tasked with defending Trump in the Russia investigation: 

https://t.co/m7D83YHSig","Wed Apr 25 23:01:45 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/841334560994525186/1635307308","Mon Mar 13 17:06:05 +0000 2017","We’re a grassroots community of nearly 2 million progressives that’s standing up to corruption & voter suppression and building a more representative democracy.",,,,,,,,,,,,,,,,"standupamerica.com","https://standupamerica.com/","0","23","https://t.co/64StoWumQl","0","10076","27932","1948","true","841334560994525186","true","false","false","","3119","Stand Up America","1805163957973565759","false","https://pbs.twimg.com/profile_images/1453404992203857930/9EiVh6l7_normal.jpg","","27021","https://twitter.com/StandUpAmerica","user","https://x.com/StandUpAmerica","StandUpAmerica",,"Mitch McConnell and Paul Ryan are standing in the way of legislation that would protect the Trump-Russia investigation. Text MUELLER to 21333 and tell your senators to protect Mueller’s criminal investigation into Trump's Russia ties. https://t.co/vauF2DG10m","Wed Apr 25 23:00:01 +0000 2018"
"false","true",,"Tue Dec 08 01:01:40 +0000 2015","Lifelong liberal Democrat.
Retired TV newswriter.",,,,,,,,,,,,,,,,"jackpolakoff.blogspot.com","http://jackpolakoff.blogspot.com/","0","23","https://t.co/YjxjjLYsoM","0","3463","6403","6007","true","4491531140","false","false","false","New York City","116432","Jack Polakoff",,"false","https://pbs.twimg.com/profile_images/1493627287916494855/B1hSaOTm_normal.jpg","","137427","https://twitter.com/JackPolakoff","user","https://x.com/JackPolakoff","JackPolakoff",,"Trump proved he's innocent of conspiring with Russia by firing the guy supervising the investigation 
  #MuellerInvestigation #ProtectMueller #ImpeachTrump #TrumpRussia #TrumpLies #Resist #Resign #MuellerTime #UniteBlue #PutinPuppet #Puppet #Kremlingate https://t.co/asSAsxvwWH","Wed Apr 25 22:53:05 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/2307940215/1514098623","Mon Jan 27 15:47:51 +0000 2014","Futurist. Historian. Christian Socialist.",,,,,,,,,,,,,,,,,,,,,"0","158","163","617","false","2307940215","false","false","false","","714","Love is Greater than Faith - GOD🌈","1164413206812614656","false","https://pbs.twimg.com/profile_images/1155696253805715456/OLTz5P86_normal.jpg","","8938","https://twitter.com/ProphetOfBTC","user","https://x.com/ProphetOfBTC","ProphetOfBTC",,"""Fox News Poll"" for those who need the reminder:
Benghazi - 6 year investigation, 0 indictments.
Clinton E-Mails - 3 year investigation, 0 indictments.
Trump/Russia - 14 month investigation, 23 indictments so far.","Wed Apr 25 22:40:45 +0000 2018"
