"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/1849638553/1553178112","Mon Sep 09 22:27:11 +0000 2013","Discriminationum stirpis et claudi in societatem destruit racist. (Racism destroys the racist and cripples society) Equality and humanity are non negotiable.",,,,,,,,,,,,,,,,"0","49526","4824","4914","true","1849638553","true","false","false","Washington, DC","1785","The Centryst","1627715464569790465","false","https://pbs.twimg.com/profile_images/378800000436076934/1c613078d5552661c56e9f4de6d3be36_normal.png","","64943","https://twitter.com/TheCentryst","user","https://x.com/TheCentryst","TheCentryst",,"@Starbuck603 That's why today's attack happened. Trumputin did this to thwart Mueller and to deter the investigation. He's as slimed is wet 💩","Sat Aug 12 23:57:02 +0000 2017"
"false","true",,"Mon Nov 16 01:29:49 +0000 2009","Who are we? We are Independent Libertarians, American Patriots, Fathers, Mothers, and Loyal Americans. We are taking America Back!",,,,,,,,,,,,,,,,"0","0","2040","976","false","90293967","false","false","false","GREATEST Country on Gods Earth","2","Right Wing Talk",,"false","https://pbs.twimg.com/profile_images/1107117880/idratherbe_normal.jpg","","158328","https://twitter.com/RightWingTalk","user","https://x.com/RightWingTalk","RightWingTalk",,"Mueller Seeks Interviews with Top White House Staff: In a sign that the investigation into Russian interference in… https://t.co/yTuwWXL11T","Sat Aug 12 23:52:04 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/128429068/1730876122","Thu Apr 01 02:56:57 +0000 2010","Married w/Children, Liberal, White Male, CA Transplant Living in San Antonio #BroncosCountry #SFGiants #PorVida #Hawkeyes",,,,,,,,,,,,,,,,"0","762493","34022","30679","true","128429068","false","false","false","San Antonio, Texas","38050","Alamo_On_The_Rise 🫡 🇺🇲","1370097667192336394","false","https://pbs.twimg.com/profile_images/1854054954560036864/nn1eYTKT_normal.jpg","","240111","https://twitter.com/AlamoOnTheRise","user","https://x.com/AlamoOnTheRise","AlamoOnTheRise",,"Add...
Mueller to interview senior White House officials in Trump-Russia investigation: report","Sat Aug 12 23:49:01 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/28680952/1723075069","Fri Apr 03 23:10:54 +0000 2009","“I’m not going to censor myself to comfort your ignorance.” — Jon Stewart#",,,,,,,,,,,,,,,,"0","84133","3728","3626","true","28680952","true","false","false","","3901","HARRIS/WALZ 2024!","1856160519159234605","false","https://pbs.twimg.com/profile_images/1795299259526402048/lDLMYUyp_normal.jpg","","191524","https://twitter.com/undercover0000","user","https://x.com/undercover0000","undercover0000",,"I wonder how Robert Mueller is getting on today? With the investigation into Trump and his crooked entourage.","Sat Aug 12 23:47:11 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/128661782/1401350484","Thu Apr 01 20:23:54 +0000 2010","I live in San Diego and write about politics, movies, food, the moon, books, life. He/him. I support President Biden, VP Harris and Gov. Walz. W&L Class of 1998",,,,,,,,,,,,,,,,"0","49897","831","4248","false","128661782","false","false","false","San Diego, CA","1285","Alex Christensen 🪷","1460246637599551490","false","https://pbs.twimg.com/profile_images/897324563956027393/wJRNJSoX_normal.jpg","","122340","https://twitter.com/AlejoEC","user","https://x.com/AlejoEC","AlejoEC",,"I'm not a lawyer, but I think today's Charlottesville murder is clearly within the scope of Robert Mueller's special counsel investigation.","Sat Aug 12 23:46:23 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/1252242577/1401663854","Fri Mar 08 17:00:44 +0000 2013","Extreme happiness begins here ...",,,,,,,,,,,"Facebook.com/ThingsAboutGod","http://Facebook.com/ThingsAboutGod","0","23","https://t.co/Owv0ZuowgK","0","9","4232","1656","false","1252242577","false","false","false","","62844","Social Network Today","1739403135079063802","false","https://pbs.twimg.com/profile_images/3353990600/754e9254ead3b4ac495813257cb63eb6_normal.jpeg","","492385","https://twitter.com/TodaysNetOffers","user","https://x.com/TodaysNetOffers","TodaysNetOffers",,"+https://t.co/2WgIBX6hc1 Mueller looks to speak with Priebus for investigation https://t.co/6ILaLwbi2x https://t.co/6IZnP3PLaP","Sat Aug 12 23:42:54 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/608792372/1451803285","Fri Jun 15 05:14:14 +0000 2012","Intercontinental explorer, Wildlife enthusiast, Classic and Sports car collector. Dog Lover, strict Constructionist US Constitution, USMC Vietnam vet",,,,,,,,,,,,,,,,"0","125374","13237","12770","true","608792372","false","false","false","Southern Ca.","5619","MVZ Explorer","1194369928989573120","false","https://pbs.twimg.com/profile_images/519749887299035136/jRm8xWB__normal.jpeg","","103190","https://twitter.com/MVZexplorer","user","https://x.com/MVZexplorer","MVZexplorer",,"American Patriot Daily – Shocking Development Turned Mueller’s Russia Investigation Upside Down https://t.co/fgnjP2bg5Y","Sat Aug 12 23:42:00 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/50049643/1407308481","Tue Jun 23 18:02:15 +0000 2009","Writer:
I write Thrillers & Sci/Fi, I'm an artist, nurse, and defender of our planet Earth.",,,,,,,,,,,"amazon.com/gp/product/B00…","http://www.amazon.com/gp/product/B00R51DMKC","0","22","http://t.co/ucZk3acl58","0","272","856","1665","true","50049643","false","false","false","California","4556","Bette Golden Lamb","474690459319541760","false","https://pbs.twimg.com/profile_images/492487798461448192/zt6rohsm_normal.jpeg","","6652","https://twitter.com/GoldenLamb","user","https://x.com/GoldenLamb","GoldenLamb",,"All of Trump's posturing is to deflect from Mueller's investigation!","Sat Aug 12 23:40:27 +0000 2017"
"false","true",,"Sun Oct 18 19:20:03 +0000 2009","Capella: 3.75; UCLA Neuropsych Research;NIH Proposal:""BLUE GREEN ALGAE MESSENGER MOLECULES;
BIOFUEL""; Goal; Obtain Dr of Nsg Practice/Forensics, with my ADN/RN.",,,,,,,,,,,"twitter.com/mcoulon","https://twitter.com/mcoulon","0","22","http://t.co/N6tfpl7NN1","0","19","28","79","false","83424738","false","false","false"," United States","24","Marilyn E Coulon",,"false","https://pbs.twimg.com/profile_images/3440085176/4124b259da545e05801265d99469df3f_normal.jpeg","","741","https://twitter.com/mcoulon","user","https://x.com/mcoulon","mcoulon",,"@realDonaldTrump Retaliation by you, like with NK, due to the Mueller Investigation on you will not work. The 25th amendment is the plan.","Sat Aug 12 23:36:36 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2392933562/1502545982","Sun Mar 16 16:07:33 +0000 2014","https://t.co/kIajusdcg2 - Making politics simple. Vote on Bills & compare your approval rating for each representative - hold them accountable. #Informedpublic","4us.com","https://4us.com","0","23","https://t.co/kIajusdcg2",,,,,,"4us.com","https://4us.com","0","23","https://t.co/kIajurVBou","0","3953","4902","5486","false","2392933562","false","false","false","Anytown, USA","199","4USXUS®","720301165683032064","false","https://pbs.twimg.com/profile_images/896369313845833730/04YvwogZ_normal.jpg","","1884","https://twitter.com/4USXUS","user","https://x.com/4USXUS","4USXUS",,"Trump's fired chief of staff Reince Preibus 'to be interviewed by Robert Mueller' as part of Russia investigation https://t.co/VWBlFmZnAE","Sat Aug 12 23:34:51 +0000 2017"
