"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/116510462/1646955540","Mon Feb 22 18:31:51 +0000 2010","Rare & Vintage Books: Finely curated and hand-selected for your reading and collecting enjoyment. Bookstore in Los Angeles.",,,,,,,,,,,,,,,,"owlcreekbooks.com","http://owlcreekbooks.com","0","23","https://t.co/CXK3jurNNa","0","73852","11969","8602","true","116510462","false","false","false","Los Angeles, CA","2019","Owl Creek Books","1822071359385825632","false","https://pbs.twimg.com/profile_images/1609554397591404545/QJ-r1TRT_normal.jpg","","25029","https://twitter.com/owlcreekbooks","user","https://x.com/owlcreekbooks","owlcreekbooks",,"Has Mueller seen Trump's tax returns? Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation https://t.co/T8gGoeHllD","Thu Aug 31 23:59:42 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/330843153/1496340397","Thu Jul 07 07:22:20 +0000 2011","I am what I am. I love my kid and my dogs, everyone else is debatable, especially Trump! Tweets are always open for debate...Let's Talk!",,,,,,,,,,,,,,,,,,,,,"0","19599","287","692","true","330843153","false","false","false","Alexandria, VA","1406","danycanyell",,"false","https://pbs.twimg.com/profile_images/1285348347616862212/Gq9bxWHc_normal.jpg","","10801","https://twitter.com/Danielleguyton","user","https://x.com/Danielleguyton","Danielleguyton",,"@RogerJStoneJr @realDonaldTrump Great idea! Let's expedite this investigation! Please try and fire Mueller so congress has no choice but impeachment!","Thu Aug 31 23:59:27 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/89200008/1617323393","Wed Nov 11 14:48:16 +0000 2009","Founding Partner and National Correspondent, @PuckNews. I mostly write and speak about legal affairs. Contact: eriq AT https://t.co/SayAXHiPVY","puck.news","http://puck.news","119","142","https://t.co/SayAXHiPVY",,,,,,,,,,,"puck.news/author/eriq-ga…","https://puck.news/author/eriq-gardner/","0","23","https://t.co/5aTThsOWYM","0","4734","12354","1109","true","89200008","false","false","false","Washington, DC","1926","Eriq Gardner ✍️",,"false","https://pbs.twimg.com/profile_images/1489324095678386185/m7RgaS_E_normal.jpg","","15793","https://twitter.com/eriqgardner","user","https://x.com/eriqgardner","eriqgardner",,"I call movie rights to this Robert Mueller investigation. That's how it works, right? Whomever calls it first?","Thu Aug 31 23:59:26 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/16317435/1518747076","Tue Sep 16 20:55:01 +0000 2008","Ballbuster.",,,,,,,,,,,,,,,,,,,,,"0","80223","378","366","false","16317435","false","false","false","Nunya","399","Sweet Herald","994211686772076547","false","https://pbs.twimg.com/profile_images/60143411/peek_normal.jpg","","8967","https://twitter.com/sweetherald","user","https://x.com/sweetherald","sweetherald",,"Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation https://t.co/PJCzBK0MVv via @thedailybeast","Thu Aug 31 23:59:14 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/804677905150316545/1619727252","Fri Dec 02 13:25:37 +0000 2016","NO PERSONAL DMs Democrat ‘For all the sad words of tongue and pen, The saddest are these, It might have been'.JG Whittier. 🇺🇸🇺🇦🇳🇮",,,,,,,,,,,,,,,,,,,,,"0","134966","22749","16567","true","804677905150316545","false","false","false","","76198","WTF","1504473803547586568","false","https://pbs.twimg.com/profile_images/1457776127343136770/N3BiQW6r_normal.jpg","","231708","https://twitter.com/elzey_t","user","https://x.com/elzey_t","elzey_t",,"Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation #ALLIN #ThursdayThoughts #Mueller #Resistance  https://t.co/Zo1GoLPHEb","Thu Aug 31 23:59:09 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/467520167/1493231696","Wed Jan 18 15:19:07 +0000 2012","Entrepreneur, consultant, project manager, writer, app designer, inventor, executive manager, AΦA life member, dog lover, Lakers and Cleveland Browns fan.",,,,,,,,,,,,,,,,"woodringandassociates.com","http://woodringandassociates.com","0","23","https://t.co/T43HZpijcK","0","1272","2598","4034","true","467520167","false","false","false","California","115","Paul L Woodring","1610675223661277184","false","https://pbs.twimg.com/profile_images/1211280628269772800/9eVkRix7_normal.jpg","","14083","https://twitter.com/PaulLWoodring","user","https://x.com/PaulLWoodring","PaulLWoodring",,"Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation https://t.co/h6UmsmlMRq","Thu Aug 31 23:58:28 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/535830197/1539650588","Sun Mar 25 00:03:59 +0000 2012","I will not be silenced, I will not be bullied. I am the defender of my childrens future. I AM THE RESISTANCE Hear me roar.",,,,,,,,,,,,,,,,,,,,,"0","159486","4729","4710","true","535830197","false","false","false","Upstate NY","4118","Grammy","1382146626626682880","false","https://pbs.twimg.com/profile_images/1213840865178931201/pqM1LEup_normal.jpg","","57102","https://twitter.com/puppygrammy","user","https://x.com/puppygrammy","puppygrammy",,"Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation. Ues https://t.co/b0x2vwipqw","Thu Aug 31 23:58:25 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/1382181853/1527860555","Fri Apr 26 15:20:43 +0000 2013","Investigations Lawyer @KLGates, Editor @Just_Security, @BarackObama White House, @AlGore OVP @JoeBiden @KamalaHarris Transition & @OversightDems alum #RaiseHail",,,,,,,,,,,,,,,,"justsecurity.org/author/wrighta…","https://www.justsecurity.org/author/wrightandy/","0","23","https://t.co/mEdsmz9eQY","0","30770","7868","2230","true","1382181853","false","false","false","Washington, DC","1687","Andy Wright 🇺🇸",,"false","https://pbs.twimg.com/profile_images/1116019701702955014/ECaV5VQz_normal.png","","43944","https://twitter.com/AndyMcCanse","user","https://x.com/AndyMcCanse","AndyMcCanse",,"Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation https://t.co/kdzF21FXAu via @thedailybeast","Thu Aug 31 23:58:16 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/24093715/1724185229","Fri Mar 13 01:18:47 +0000 2009","Card carrying member of a federally recognized tribe. Curator of historical photos of an old western towns' early beginning. Wyatt Earps hangout.",,,,,,,,,,,,,,,,,,,,,"0","33757","2094","2936","true","24093715","false","false","false","Nevada","3302","Native American for Justice",,"false","https://pbs.twimg.com/profile_images/1816188032359489543/K-Bh3wD6_normal.jpg","","73410","https://twitter.com/TyJuanOn","user","https://x.com/TyJuanOn","TyJuanOn",,"Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation https://t.co/S3621x40ME via @thedailybeast","Thu Aug 31 23:58:10 +0000 2017"
"true","true",,"Thu Mar 03 18:47:09 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","6","0","22","false","705464545825820672","false","false","false","","0","DS",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","739","https://twitter.com/wdschultes","user","https://x.com/wdschultes","wdschultes",,"@jeffsessions time to call off the Mueller investigation an but comey in jail. time to  become attorney general. stop the witch hunt","Thu Aug 31 23:57:49 +0000 2017"
