"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true",,"Mon Oct 02 05:35:28 +0000 2017","Sheeeiiittt OZ",,,,,,,,,,,"0","13959","2573","4728","true","914725498445430784","false","false","false","Australia ","1","Syzygy Kurrajong",,"false","https://pbs.twimg.com/profile_images/1124127711390158849/BQJ4A3q6_normal.jpg","","23498","https://twitter.com/GaryRivers18","user","https://x.com/GaryRivers18","GaryRivers18",,"No way Trump does anything about Russian meddling in US election . He is ready to turn it to his advantage if big losses in midterms occur . He will say Russian meddling cost Gop votes . And the usual deluded suspects will believe him . Bet on it #resign","Sun Mar 04 23:59:55 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/841861508942450688/1489550508","Wed Mar 15 03:59:59 +0000 2017","Get the updated FREE App! @ https://t.co/FGRUJZuOk9 Articles from outlets of the full political spectrum.","goo.gl/Y1u8mS","https://goo.gl/Y1u8mS","28","51","https://t.co/FGRUJZuOk9","politiciandirect.com","https://politiciandirect.com","0","23","https://t.co/Y7JHiwGSji","0","4311","7698","7254","true","841861508942450688","false","false","false","United States","201388","No Fake News! App","976023354711797760","false","https://pbs.twimg.com/profile_images/841862006357536768/KclU0juo_normal.jpg","","324266","https://twitter.com/politiciandirec","user","https://x.com/politiciandirec","politiciandirec",,"Denis McDonough says Mitch McConnell ‘watered down’ Russia election meddling response https://t.co/3652skh4i7 https://t.co/QIZU9t9K8f","Sun Mar 04 23:55:57 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/780497544170254336/1485148443","Mon Sep 26 20:01:30 +0000 2016","Yes we can!",,,,,,,,,,,"0","293022","926","4877","true","780497544170254336","false","false","false","California, USA","2140","BBraun","1806927984647115236","false","https://pbs.twimg.com/profile_images/1779266348536995840/4jqAnz-5_normal.jpg","","67469","https://twitter.com/oldmanbraun","user","https://x.com/oldmanbraun","oldmanbraun",,"@pressenterprise 
Slug @KenCalvert after meddling in our election, Russia says screw you. Are you going to do anything???
https://t.co/vX2aoIcDYP","Sun Mar 04 23:55:19 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/16342817/1710529513","Thu Sep 18 04:21:32 +0000 2008","B.C. News. Sports. Entertainment. Send tips to VanTips@postmedia.com. Sign up for our free newsletters here: https://t.co/qyjKTVj0uL","theprovince.com/newsletters/","https://theprovince.com/newsletters/","109","132","https://t.co/qyjKTVj0uL","theprovince.com","http://www.theprovince.com","0","23","https://t.co/t3eHhq2VmD","0","756","190284","3121","true","16342817","false","false","false","Vancouver, B.C.","114660","The Province","1686060426449342464","false","https://pbs.twimg.com/profile_images/747687841719787520/CEkyuCt8_normal.jpg","","309409","https://twitter.com/theprovince","user","https://x.com/theprovince","theprovince",,"Putin says Russia will 'never' extradite citizens accused of election meddling by U.S. https://t.co/SOvElgJrEg https://t.co/igiXfWIELh","Sun Mar 04 23:54:08 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/831282715/1636719976","Tue Sep 18 15:26:10 +0000 2012","Radical Centrists ♥Animals Theology ♥🐶Family INTJ ♥💍Catholic✞
No: MAGA,DM, Porn, Bot, Lists, Crypto

#Resist #Trudeau #Democrat #Unbreakable #HarrisWalz2024",,,,,,,,,,,"0","110095","73611","57710","true","831282715","true","false","false"," Canada","11643","Mikhail&Shenni 🐬🐶🙏Resist🌊 🇨🇦 🇺🇸 🦅 #FB🌐","1012012707917094913","false","https://pbs.twimg.com/profile_images/1590447233551433728/xETtU3AC_normal.jpg","","158546","https://twitter.com/Blueliberals","user","https://x.com/Blueliberals","Blueliberals",,"Putin says Russia will 'never' extradite citizens accused of election meddling by U.S. https://t.co/G1Y72tT5yg via @nationalpost","Sun Mar 04 23:53:54 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/617854798/1410572822","Mon Jun 25 06:49:24 +0000 2012","Field Producer in D.C. for News Night on #ACN. Not affiliated with @HBO or #TheNewsroom “If you’re not going to help, at least get out of the way.”",,,,,,,,,,,"0","99","26053","1548","true","617854798","false","false","false","Quebec, NY, D.C., FL, NC","23388","(on Bluesky @maggiejordanacn.bsky.social)","721351755695566849","false","https://pbs.twimg.com/profile_images/378800000676897685/84244f05b860d92c4ecc9baa2cdbc5b5_normal.jpeg","","151589","https://twitter.com/MaggieJordanACN","user","https://x.com/MaggieJordanACN","MaggieJordanACN",,". @StateDept allocated $120M in 2016 to counter foreign election meddling efforts
Spent -$0

None of the 23 analysts countering Russia’s disinformation campaign speaks Russian👀
Hiring freeze stopped recruiting of IT experts needed to track Russian efforts https://t.co/OiEpsklBua","Sun Mar 04 23:53:10 +0000 2018"
,,,,,,"false","true",,"Tue Sep 20 18:39:10 +0000 2016","wife, mom, grandma, citizen, believer, traveler",,,,,,,,,,,"0","3880","18","51","true","778302498335522816","false","false","false","New Jersey, USA","1171","Mara Buie",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","24014","https://twitter.com/MaraBuieR","user","https://x.com/MaraBuieR","MaraBuieR",,"McConnell accused of watering down 2016 election meddling warning https://t.co/TUe4M0T30S","Sun Mar 04 23:47:51 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/22737181/1730921456","Wed Mar 04 05:13:14 +0000 2009","“The liberty of a democracy is not safe if people tolerate growth of private power to a point where it becomes stronger than the democratic state itself.” FDR",,,,,,,,,,,"0","139914","249","1032","true","22737181","false","false","false","","4071","Mary Coates ⚖️",,"false","https://pbs.twimg.com/profile_images/848084020818849792/LYfCyv6r_normal.jpg","","115289","https://twitter.com/Midwest2","user","https://x.com/Midwest2","Midwest2",,"@MeetThePress @DenisMcDonough Should of made it plain to Trumpsters, @SenMajLdr McConnell prevented Congress and Pres. Obama from taking action against Russia from interfering as well as others from meddling in our General Election.","Sun Mar 04 23:47:02 +0000 2018"
,,,,,,"true","false",,"Sun Jul 11 17:31:27 +0000 2010","single",,,,,,,,,,,"0","60066","295","1419","false","165472649","false","false","false","NewYork","30631","@Edward Lewis",,"false","https://pbs.twimg.com/profile_images/1439499042032074755/qW9auMbb_normal.jpg","","183912","https://twitter.com/RJP56","user","https://x.com/RJP56","RJP56",,"McConnell accused of watering down 2016 election meddling warning https://t.co/W5Q1TsPtWz https://t.co/iCZma1ILEH","Sun Mar 04 23:44:52 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/798903323260751872/1584623151","Wed Nov 16 14:59:29 +0000 2016","digital lifestyle preneur :)
making the most from discounted travel with up to 70% all things travel and leisure",,,,,,"bit.ly/2TfQBpU","http://bit.ly/2TfQBpU","0","23","https://t.co/tuiUG3O6L9","0","19449","2134","1875","false","798903323260751872","false","false","false","Altea, Spain","3454","@traveltasticpreneur",,"false","https://pbs.twimg.com/profile_images/1240625517042245633/tEAYOdlh_normal.jpg","","380243","https://twitter.com/Nano_coin","user","https://x.com/Nano_coin","Nano_coin",,"Hacking investigation battle heats up

Republicans outraged at Russia's alleged meddling in the US election -- and frustrated at some in their own party for not taking on the issue more aggressively -- are turning to an unlikely new source of pressure  https://t.co/ka9hWJFvnM","Sun Mar 04 23:43:17 +0000 2018"
