"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/786913853208686592/1560630931","Fri Oct 14 12:57:37 +0000 2016","The Best deals tweeted daily so you never miss a bargain",,,,,,,,,,,,,,,,"tweet247.co.uk","http://tweet247.co.uk","0","23","https://t.co/qy5tQnBw1T","0","32","186","29","false","786913853208686592","false","false","false","Atlanta, GA","52636","Daily Deals USA",,"false","https://pbs.twimg.com/profile_images/1139994857521459203/qlBc5taL_normal.jpg","","55878","https://twitter.com/Daily_trend_USA","user","https://x.com/Daily_trend_USA","Daily_trend_USA","Devin Nunes is acting like he's in a spy thriller: Rep. Devin Nunes barged onto the national political scene in March 2017, when, in his on-again, off-again capacity as top House investigator into Russian election meddling, the California Republican told… https://t.co/b2kwjytonE https://t.co/pkEwszwH5f","Thu Feb 01 23:57:08 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/64042956/1681077345","Sat Aug 08 21:11:00 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","631487","2319","4764","true","64042956","false","false","false","St. Louis, MO","2510","Curien1000",,"false","https://pbs.twimg.com/profile_images/1645180382407434241/_H8Izdqh_normal.jpg","","276766","https://twitter.com/curien1000","user","https://x.com/curien1000","curien1000","@DarnelSugarfoo @ByronYork Well, Flynn's glaring FARA violations were being scrutinized before Trump announced and Carter page has been a suspected foreign agent for half a decade. I guess those investigations collided with each other, the DNC hacking investigation, and Russian election meddling...? Hmm...","Thu Feb 01 23:54:55 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/714893775210872832/1472668209","Tue Mar 29 19:15:32 +0000 2016","A database of over 3,000 articles of every racist, sexist, misogynist, statement made by #Trump. We also review his policies and proposals. #Resist #ResistTrump",,,,,,,,,,,,,,,,"stopthedonaldtrump.com","http://stopthedonaldtrump.com","0","23","https://t.co/uMjflOSHER","0","4887","3539","3948","false","714893775210872832","false","false","false","","2461","Stop The Donald","1515361020369248260","false","https://pbs.twimg.com/profile_images/925080955559268353/mMkZsCfG_normal.jpg","","10893","https://twitter.com/Stop_The_Donald","user","https://x.com/Stop_The_Donald","Stop_The_Donald","The Trump administration broke the law, saying it would not immediately impose additional sanctions on Russia, despite a new law designed to punish Moscow’s meddling in the 2016 U.S. election. https://t.co/FpmBjzrWLf","Thu Feb 01 23:54:19 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/76698951/1714701602","Wed Sep 23 17:20:43 +0000 2009","Host/Producer: Authors on the Air Radio. Podcast Host: National Press Club. Culture writer.",,,,,,,,,,,,,,,,,,,,,"0","5342","23054","13097","true","76698951","true","false","false","Richmond, VA","2045","Shannon Fisher",,"false","https://pbs.twimg.com/profile_images/1786198449722904576/XjMrCcBW_normal.jpg","","10279","https://twitter.com/MsShannonFisher","user","https://x.com/MsShannonFisher","MsShannonFisher","BREAKING: All three attorneys representing ex-Trump associate (and Manafort deputy) Rick Gates abruptly withdrew from his case on Thursday, putting a mysterious spin on the investigation into Russian election meddling. https://t.co/vN6h6ybaG0","Thu Feb 01 23:53:13 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/1186040228/1672602232","Sat Feb 16 12:10:58 +0000 2013","Husband, father and grandfather. IT guy, sports lover, enjoys exercising, bookworm.",,,,,,,,,,,,,,,,,,,,,"0","52722","348","909","false","1186040228","false","false","false","Montreal","6","Sam Ghilarducci",,"false","https://pbs.twimg.com/profile_images/1533185509299830785/K_mwvYr-_normal.jpg","","5051","https://twitter.com/sghil27","user","https://x.com/sghil27","sghil27","@Comey With all due respect, you caused most of this with your ill-timed meddling in the last election, i.e. Clinton's emails.","Thu Feb 01 23:42:53 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/820672435305390081/1732822479","Sun Jan 15 16:42:10 +0000 2017","Progressive Grassroots Action for Arizona
https://t.co/F7Ch5ZD9Rk
Join us","bsky.app/profile/azindi…","https://bsky.app/profile/azindivisible.bsky.social","42","65","https://t.co/F7Ch5ZD9Rk",,,,,,,,,,,,,,,,"0","221340","1693","494","true","820672435305390081","false","false","false","Arizona, USA","1432","@ArizonaIndivisible 🇺🇸🌵💪","1858993298226155979","false","https://pbs.twimg.com/profile_images/820674501654392832/xVnjzDrq_normal.jpg","","56370","https://twitter.com/AZIndivisible1","user","https://x.com/AZIndivisible1","AZIndivisible1","@JeffFlake @ChrisCoons @POTUS @TheJusticeDept @FBI What do you intend to do about Trump's flat refusal to implement Congress' 517-5 vote requiring him to impose sanctions on Russia for meddling in the 2016 election?","Thu Feb 01 23:36:06 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/100400073/1610735460","Wed Dec 30 04:11:54 +0000 2009","I stand up for what is right regardless of political or government views but based on factual evidence and reason. Facts matter. Video Game enthusiast.",,,,,,,,,,,,,,,,,,,,,"0","14196","177","829","false","100400073","false","false","false","","487","@ArkhamPolitics@techhub.social","1744355749780664483","false","https://pbs.twimg.com/profile_images/761385996596285440/_thrRJ6G_normal.jpg","","64365","https://twitter.com/ArkhamPolitics","user","https://x.com/ArkhamPolitics","ArkhamPolitics","@stealthygeek Typically I would agree they would be slaughtered in the midterms because new GOP members wouldn’t do well but Trump went back on his word for punishing Russia for election meddling. You don’t think Russia will do it again for midterms? A few intelligence agencies think they will","Thu Feb 01 23:00:00 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/4808517884/1457332934","Sun Jan 24 17:21:46 +0000 2016","CO mom of 4 beautiful, brilliant & fierce yet kind women. Politics is my porn! I did mktg/was a delegate for the GOP but quit when Trump won the ‘16 nom. Indy",,,,,,,,,,,,,,,,,,,,,"0","22853","862","1063","true","4808517884","false","false","false","Colorado Springs, CO","124","LHAinColorado","896798277797949440","false","https://pbs.twimg.com/profile_images/706731508761911296/W2FcpICp_normal.jpg","","15400","https://twitter.com/LeslieArnoldH2O","user","https://x.com/LeslieArnoldH2O","LeslieArnoldH2O","@raftersranch17 @WalshFreedom @BearingTruth Need to see ALL the info to understand the issue instead of partisan protectionism. Why hasn’t Trump imposed the Russian sanctions almost unanimously voted in by Congress for meddling in our election. Why is he so desperate to stop Mueller? Too much smoke here.","Thu Feb 01 22:56:48 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/19899980/1724570882","Mon Feb 02 09:53:01 +0000 2009","100% reader-funded. All works free to republish/use/translate. All works co-authored by Tim Foley. 
Patreon: https://t.co/W3o6lpnLgI
Paypal: https://t.co/F6jUZFOVY7","bit.ly/3Lb4SOe","http://bit.ly/3Lb4SOe","109","132","https://t.co/W3o6lpnLgI","bit.ly/3LcUSnx","http://bit.ly/3LcUSnx","141","164","https://t.co/F6jUZFOVY7",,,,,,"caitlinjohnst.one","https://www.caitlinjohnst.one/","0","23","https://t.co/fyqyjlazRf","0","92664","408841","3549","true","19899980","true","false","false","Australia","9904","Caitlin Johnstone","1862480382710669804","false","https://pbs.twimg.com/profile_images/1396801148632276992/TirBM4Q__normal.jpg","","163277","https://twitter.com/caitoz","user","https://x.com/caitoz","caitoz","""In this op-ed, Caitlin Johnstone responds to Bernie Sanders’ promotion of unproven allegations of Russian meddling in the 2016 election."" via @Consortiumnews 

#BernieSanders #Russiagate #TrumpRussia

https://t.co/3qu2WU5zk6","Thu Feb 01 22:54:12 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/931389457525288960/1541317688","Fri Nov 17 05:12:05 +0000 2017","I'm just here for the jokes.",,,,,,,,,,,,,,,,,,,,,"0","31","124","153","false","931389457525288960","false","false","false","","3222","Ned Snark","978746589085884417","false","https://pbs.twimg.com/profile_images/969919992857636864/ZL2R_-t-_normal.jpg","","18651","https://twitter.com/Ned_Snark","user","https://x.com/Ned_Snark","Ned_Snark","@ems56rn @T_S_P_O_O_K_Y Would you possibly be interested in my piece, below, about the background to Russia's meddling in the 2016 election? Please, just give it a chance. It's not for me. Otherwise I wouldn't bother. It has plenty of jokes and sarcasm if that helps. https://t.co/Dzox6xwqpz","Thu Feb 01 22:51:54 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/931389457525288960/1541317688","Fri Nov 17 05:12:05 +0000 2017","I'm just here for the jokes.",,,,,,,,,,,,,,,,,,,,,"0","31","124","153","false","931389457525288960","false","false","false","","3222","Ned Snark","978746589085884417","false","https://pbs.twimg.com/profile_images/969919992857636864/ZL2R_-t-_normal.jpg","","18651","https://twitter.com/Ned_Snark","user","https://x.com/Ned_Snark","Ned_Snark","@LTC_Hunter @T_S_P_O_O_K_Y Would you possibly be interested in my piece, below, about the background to Russia's meddling in the 2016 election? Please, just give it a chance. It's not for me. Otherwise I wouldn't bother. It has plenty of jokes and sarcasm if that helps. https://t.co/Dzox6xwqpz","Thu Feb 01 22:51:01 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/755925031247491072/1548371970","Thu Jul 21 00:39:06 +0000 2016","Left of Left since Vietnam ""war""
Vegetarian since 1986 for well-being of all animals
She/her
Weary of protesting 50 yrs but still I #resist🥾🥾🌻☮️ 🗽",,,,,,,,,,,,,,,,,,,,,"0","34384","418","1328","true","755925031247491072","false","false","false","","3205","Ducky Lipton",,"false","https://pbs.twimg.com/profile_images/1012482041923829760/IfNL0DPE_normal.jpg","","25107","https://twitter.com/Duckytoday","user","https://x.com/Duckytoday","Duckytoday","@JRubinBlogger let's see: 
1) mtg w/sanctioned russian spy; 
2) said there would be some meddling in Nov 2018 election....
yeah...that's about it🤷🏼‍♀️","Thu Feb 01 22:49:41 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/797076329489399808/1610722487","Fri Nov 11 13:59:40 +0000 2016","#NastyWomenVote",,,,,,,,,,,,,,,,,,,,,"0","3567","14","64","false","797076329489399808","false","false","false","","363","Cathy McL",,"false","https://pbs.twimg.com/profile_images/1278456210669408257/LdBXrQ5V_normal.jpg","","4038","https://twitter.com/cathymac4343","user","https://x.com/cathymac4343","cathymac4343","@RepJeffDuncan @DonaldJTrumpJr Why doesn’t Trump enforce Russian sanctions??? Why hasn’t Trump done ANYTHING about Russian meddling in our election? Why did Trump just have three top brass Russians at the White House, and fail to mention it?? we found out thru Russia media!","Thu Feb 01 22:45:56 +0000 2018"
"false","false",,"Wed Jul 20 19:45:32 +0000 2016","Love America 🇺🇸 Love Israel 🇮🇱 “You will always be my last page because all happy endings take place there”🍷",,,,,,,,,,,,,,,,,,,,,"0","125704","24720","14401","true","755851153703862272","false","false","false","","1","❄️☃️ Bare Politics ☃️❄️",,"false","https://pbs.twimg.com/profile_images/757270973569695744/mfu5FIyB_normal.jpg","","12530","https://twitter.com/barelypolitix","user","https://x.com/barelypolitix","barelypolitix","Filthy NY Times happily publishes classified information putting US soldiers at risk of death ... but freaks out at RELEASE OF MEMO informing American citizens of treason &amp; election meddling at highest level of FBI","Thu Feb 01 22:42:42 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/24428699/1521089093","Sat Mar 14 20:58:31 +0000 2009","Fan of Cable news and discussions of news media. NY Rangers & NY Giants fan.",,,,,,,,,,,,,,,,,,,,,"0","150325","1891","4902","false","24428699","false","false","false","USA","31523","Richard W.","1426597655925432327","false","https://pbs.twimg.com/profile_images/818148050875088896/KS190ccJ_normal.jpg","","291502","https://twitter.com/IceManNYR","user","https://x.com/IceManNYR","IceManNYR","Funny that @TuckerCarlson who downplays Russia meddling in our election whines that @JoyAnnReid is downplaying MS-13. #Reiders https://t.co/H3tMLCnh3F","Thu Feb 01 22:37:55 +0000 2018"
"false","false",,"Sun Feb 03 23:04:27 +0000 2013","photography,music, travel, nature, do not buy followers-NO LISTS PLEASE",,,,,,,,,,,,,,,,,,,,,"0","78549","2253","3159","true","1146470090","false","false","false","","206","endure","461009846951636993","false","https://pbs.twimg.com/profile_images/378800000710240297/b3f87da3168218a536bb2028e078fe91_normal.jpeg","","252417","https://twitter.com/100Concerned","user","https://x.com/100Concerned","100Concerned","Mueller investigation looks into whether Trump campaign helped Russia use data to target U.S. voters= PERHAPS WHY dt+gop doing nothing to protect 2018 election- Russians still meddling in USA+pompeo warned likely do at election time=who benifits ? GOP

 https://t.co/IHs5RKQMCp","Thu Feb 01 22:32:39 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/762252876/1569373830","Thu Aug 16 20:18:45 +0000 2012","Democrats' greatest trick is convincing millions of morons the GOP is guilty of shit they, themselves are doing.





If you 'reply and block' you are a coward",,,,,,,,,,,,,,,,,,,,,"0","24847","4370","4800","true","762252876","false","false","false","DeSantis Country.... finally.","4944","Bonk","1357342314088177664","false","https://pbs.twimg.com/profile_images/1207664461340958720/MkpWlIDk_normal.jpg","","108446","https://twitter.com/BonkPolitics","user","https://x.com/BonkPolitics","BonkPolitics","@HelenELais @CAEdge @BillKristol So, you believe whatever occurred re: ""Russian meddling"" in election is a greater danger to Nat'l Security than the Sec of State and the President communicating over a non-secured server while in hostile territory?

Come on. You can't be that much of a partisan hack, can you?","Thu Feb 01 22:11:27 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/918025446/1682288487","Thu Nov 01 01:43:18 +0000 2012","The 🇺🇸 is being INVADED because it can ONLY BE liquidated and inverted FROM THE INSIDE. Global LIARS hate us and are trying to destroy 🇺🇸 from Within.",,,,,,,,,,,,,,,,"spaceweather.com","http://spaceweather.com","0","23","https://t.co/L7yRhafdVB","0","130931","986","1619","true","918025446","false","false","false","Normal ","4483","cdog. BlueState Prisoner of Conscience🇺🇸✝️","1455181329247703044","false","https://pbs.twimg.com/profile_images/1433408579432861705/yDN2kLNK_normal.jpg","","46296","https://twitter.com/cdog1962","user","https://x.com/cdog1962","cdog1962","@MSNBC @RepAdamSchiff @msnbc needs to tell us all where the evidence is of Russian collusion and material meddling in the 2016 election.","Thu Feb 01 22:07:46 +0000 2018"
"false","true",,"Tue Feb 12 14:43:26 +0000 2013","family man with Christ first. Member of @calvarycogic, football and basketball official and love my wife and kids",,,,,,,,,,,,,,,,,,,,,"0","857","144","383","false","1172183707","false","false","false","Cleveland","23","B-Curt",,"false","https://pbs.twimg.com/profile_images/941866478541901825/jTHTgg65_normal.jpg","","863","https://twitter.com/curtaibc","user","https://x.com/curtaibc","curtaibc","@anthonygonzalez Congress overwhelmingly passed new sanctions on Russia why has the president been so reluctant to all out condemn Russia for meddling in our election? #WeAllKnowWhy #TrumpLiesMatter #TrumpToPrison","Thu Feb 01 22:07:32 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/4904725573/1593994826","Sun Feb 14 03:04:25 +0000 2016","PuNk Band from the LBC. We are Teenage Neighbor and we live this shit every day. Stop This! Records. @ https://t.co/LBJHHbFz0E","antiss.bsky.social","http://antiss.bsky.social","103","126","https://t.co/LBJHHbFz0E",,,,,,,,,,,"youtu.be/DkoHXOXIVkQ","https://youtu.be/DkoHXOXIVkQ","0","23","https://t.co/UgWIm8KpQI","0","855246","6138","4480","true","4904725573","false","false","false","Desert Rad","1410","Anti-SS Teenage Neighbor","862878435072393216","false","https://pbs.twimg.com/profile_images/1314834771810295810/VZw1nVIE_normal.jpg","","203985","https://twitter.com/Anti_SS_69","user","https://x.com/Anti_SS_69","Anti_SS_69","@DamagedHells @DavidCornDC Protecting Russia meddling in the 2018 election.","Thu Feb 01 22:07:26 +0000 2018"
"false","false",,"Fri Nov 07 22:18:09 +0000 2014","UCD Alum. Excited about history, archaeology, film photography, art & travel. Concerned for rights, healthcare, climate, ethics in govt.",,,,,,,,,,,,,,,,,,,,,"0","24230","493","595","true","2893135260","false","false","false","","4089","Norman Dong",,"false","https://pbs.twimg.com/profile_images/530861455684284417/ssH_b5Wi_normal.png","","77299","https://twitter.com/EarthPlannr","user","https://x.com/EarthPlannr","EarthPlannr","@CNN Before our eyes, this corrupted administration &amp; Congress will attack our Justice Department &amp; FBI just to weaken the looming trump-Russia investigation. Does that convey the picture of innocence? Does that say trump is guilt-free? Are we great yet?","Thu Feb 01 23:58:34 +0000 2018"
