"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/251237359/1485828857","Sat Feb 12 18:39:54 +0000 2011","Gardener.  Humanist.  Still here for a few folks I value. Also here to let a power crazed Con know that MY Canada is not broken.",,,,,,,,,,,,,,,,"0","96286","2785","4231","true","251237359","false","false","false","Winnipeg, Manitoba","39","Brenda M-P","1635849957692325888","false","https://pbs.twimg.com/profile_images/826490093951184896/MPjRXKjz_normal.jpg","","118496","https://twitter.com/wrldgrlbmp","user","https://x.com/wrldgrlbmp","wrldgrlbmp","Do we really need any more evidence to demand full investigation of Trump's ties to Russia. This will only happen if YOU speak up NOW. https://t.co/h9friIM4jH","Sat Jan 07 23:35:56 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/7614982/1460260386","Fri Jul 20 18:12:05 +0000 2007","Artist and Temporary Visionary. Founder of The World Wide Art Federation and owner of Occasional Superstar LLC.",,,,,,,,,,,"occasionalsuperstar.art","http://occasionalsuperstar.art","0","23","https://t.co/Jdjz2zcNvQ","0","3468","1417","828","true","7614982","false","false","false","Atlanta, GA","379","Occasional Superstar",,"false","https://pbs.twimg.com/profile_images/1382759499858067460/U2s4y93f_normal.jpg","","9907","https://twitter.com/fabianism","user","https://x.com/fabianism","fabianism","Imagine if Barack was president-elect and said what Trump said about an RNC hack by Russia. You think there would be an investigation?","Sat Jan 07 22:20:55 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/799474613633699840/1647365072","Fri Nov 18 04:49:36 +0000 2016","Retired RN, gardener, author, pet lover. Freedom fighter for democracy above all else. Proud member of #Resistance in US & CDN. Despise Putin. ""Slava Ukraine"".",,,,,,,,,,,,,,,,"0","183067","1363","769","true","799474613633699840","false","false","false","North America","4925","Linda","884276711088504832","false","https://pbs.twimg.com/profile_images/1116699479309053952/SGIXbZtq_normal.jpg","","117053","https://twitter.com/LindaNykolyn","user","https://x.com/LindaNykolyn","LindaNykolyn","@reneeurso @realDonaldTrump @CIA Let's hope CIA is wise enough to turn investigation on Trump and his involvement with Russia and hacking.","Sat Jan 07 22:06:57 +0000 2017"
"true","false",,"Sat Mar 12 03:35:36 +0000 2016","Kindness is free💕Never trust someone your dog doesn't like.  All human beings are equal in deserving dignity and rights. Protect our precious wildlife. #Resist",,,,,,,,,,,,,,,,"0","29944","1780","1996","true","708496637388201988","false","false","false","","26","Rose",,"false","https://pbs.twimg.com/profile_images/882305996399312896/ARJQ5kT6_normal.jpg","","17268","https://twitter.com/RosieDay2U","user","https://x.com/RosieDay2U","RosieDay2U","There needs to be a complete investigation into who ALL helped Russia! trump is acting like a traitor to his own country!Investigate trump!! https://t.co/iLhDe4p0jp","Sat Jan 07 21:16:44 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/97496852/1364150537","Thu Dec 17 18:20:44 +0000 2009","Random dude.",,,,,,,,,,,,,,,,"0","105794","715","3140","false","97496852","false","false","false","San Francisco, CA","226","Jon",,"false","https://pbs.twimg.com/profile_images/1019285551114006529/nxl4_D_M_normal.jpg","","7153","https://twitter.com/mathturbator","user","https://x.com/mathturbator","mathturbator","@minerjp Either you're with America and should be calling for a full investigation, esp given Trump's camp deep ties, or you're with Russia.","Sat Jan 07 21:10:30 +0000 2017"
"true","false",,"Sat Mar 12 03:35:36 +0000 2016","Kindness is free💕Never trust someone your dog doesn't like.  All human beings are equal in deserving dignity and rights. Protect our precious wildlife. #Resist",,,,,,,,,,,,,,,,"0","29944","1780","1996","true","708496637388201988","false","false","false","","26","Rose",,"false","https://pbs.twimg.com/profile_images/882305996399312896/ARJQ5kT6_normal.jpg","","17268","https://twitter.com/RosieDay2U","user","https://x.com/RosieDay2U","RosieDay2U","@RepAdamSchiff the way trump is acting their needs to be a full and complete investigation done on trump and his campaign with Russia!","Sat Jan 07 20:55:05 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2365278016/1526314389","Tue Feb 25 17:11:48 +0000 2014","Geopolitical Strategist",,,,,,,,,,,"cia.gov","http://www.cia.gov","0","23","https://t.co/WC9eDWP0pe","0","1281","21","109","false","2365278016","false","false","false","Berlin, Germany","48","D. William Vail III",,"false","https://pbs.twimg.com/profile_images/1142909943793799168/WAtlDonV_normal.jpg","","2102","https://twitter.com/vail_william","user","https://x.com/vail_william","vail_william","Trump tells US newspaper Russia hacking investigation is a 'political witch hunt' https://t.co/Yt0qbYBnUM via @dwnews","Sat Jan 07 20:10:53 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/436314047/1478711649","Wed Dec 14 01:42:13 +0000 2011","True, Blue DEM!
Pro Obamacare. Anti GOP obstructionism.  I Block RW Trolls!   #FBR  #TheResistance NO LISTS!!",,,,,,,,,,,,,,,,"0","19631","24089","23282","true","436314047","false","false","false","Florida","4576","WayneEdH","1593614005121257472","false","https://pbs.twimg.com/profile_images/1287129357908156416/O3rElv6o_normal.jpg","","98586","https://twitter.com/WayneEdH","user","https://x.com/WayneEdH","WayneEdH","Why is Paul Ryan &amp; Congress protecting &amp; covering up Trump/Russia by not having an investigation?
But... Benghazi.
#TheResistance","Sat Jan 07 19:53:31 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/157513753/1439734630","Sun Jun 20 01:58:49 +0000 2010","Husband, Father, Christian, Consultant, Volunteer, Writer, Small govt., Individual liberty for all, Constitution, Defense of the innocent",,,,,,,,,,,,,,,,"0","9070","813","1367","true","157513753","false","false","false","","232","Brad",,"false","https://pbs.twimg.com/profile_images/1278425893090844672/ZduOXNeM_normal.jpg","","20114","https://twitter.com/b4freedomforusa","user","https://x.com/b4freedomforusa","b4freedomforusa","We need an investigation by US Intelligence into DNC practices of stealing votes via illegals. … #MSM #Trump #Russia https://t.co/KflQAVI6j2","Sat Jan 07 19:12:45 +0000 2017"
"false","true",,"Sat Feb 13 19:19:59 +0000 2016","All tyranny needs to gain a foothold is for people of good concience to remain silent...Thomas Jefferson",,,,,,,,,,,,,,,,"0","15156","253","47","true","4905816004","false","false","false","","115","TRUMPisDANGERus",,"false","https://pbs.twimg.com/profile_images/750420530327609344/WbMw9nxk_normal.jpg","","24922","https://twitter.com/TRUMPisDANGERus","user","https://x.com/TRUMPisDANGERus","TRUMPisDANGERus","@realDonaldTrump So Trump is ordering investigation of how news got the report before him, but not how Russia, a hostile country, hacked US?","Sat Jan 07 17:45:16 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/779064869240840192/1605751408","Thu Sep 22 21:08:34 +0000 2016","Proud Democrat, Fan of truth #EndCitizensUnited, #GoPackGo, @pmpmpmpm02@mas.to",,,,,,,,,,,,,,,,"0","36505","238","1068","false","779064869240840192","false","false","false","United States","69","patm",,"false","https://pbs.twimg.com/profile_images/1590421111799517184/7wfHR5FH_normal.jpg","","5066","https://twitter.com/pmpmpmpm02","user","https://x.com/pmpmpmpm02","pmpmpmpm02","@NancyPelosi I agree with independent investigation! U see the Russian intervention, now look at Trump ties to Russia at #trumpleaks","Sat Jan 07 16:05:10 +0000 2017"
"false","true",,"Sat Jan 17 01:01:10 +0000 2015","Dedicated to constitutionally limited government, fiscal responsibility and free-market solutions.",,,,,,,,,,,"cleartea.org","http://cleartea.org","0","22","http://t.co/g6gDOLV0EE","0","121","21","51","false","2981977727","false","false","false","","195","Clfd County Patriots",,"false","https://pbs.twimg.com/profile_images/556267877280804864/3xLaBBWU_normal.jpeg","","1266","https://twitter.com/clear_tea","user","https://x.com/clear_tea","clear_tea","@SebGorka @BillGertz Russia hacking story is a huge psy-op designed to delegitimize Trump &amp; stop investigation of Hillary/Obama crimes.","Sat Jan 07 16:03:29 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/3536129835/1583192480","Thu Sep 03 17:31:19 +0000 2015","Matthew N. Kaufman - attorney  - former independent pro wrestling mgr - Army West Point - conservative NYer",,,,,,,,,,,,,,,,"0","31762","838","1217","true","3536129835","false","false","false","Westchester County, New York","801","Matthew N. Kaufman","1125583833078878209","false","https://pbs.twimg.com/profile_images/1155275309761126400/-3LpI-9a_normal.jpg","","21289","https://twitter.com/Matkaufman1220","user","https://x.com/Matkaufman1220","Matkaufman1220","@SebGorka @BillGertz Russia hacking story is a huge psy-op designed to delegitimize Trump &amp;amp; stop investigation of Hillary/Obama crimes.","Sat Jan 07 15:31:08 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/842479034/1606567849","Sun Sep 23 22:04:33 +0000 2012","",,,,,,,,,,,,,,,,"0","13383","348","1097","true","842479034","false","false","false","Fort Greene, Brooklyn","72","hugo redwood",,"false","https://pbs.twimg.com/profile_images/1319937233697280000/CUpC_apD_normal.jpg","","11395","https://twitter.com/DOHplusone","user","https://x.com/DOHplusone","DOHplusone","#Resistance. Why Is Donald Trump Sheltering Russia? Full investigation! @RealDonaldTrump @KellyannePolls @DNC https://t.co/PhRmInxSs7","Sat Jan 07 15:20:10 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/303450744/1449155364","Sun May 22 21:59:55 +0000 2011","Christ The King, is Truth, itself. False NWO/OWG super-state-religion being brought about through Satan. Beware rise of the Antichrist.",,,,,,,,,,,,,,,,"0","114319","2172","1784","false","303450744","false","false","false","","4224","TIMJPH",,"false","https://pbs.twimg.com/profile_images/672431783204401152/2VjzZV2F_normal.png","","203817","https://twitter.com/truthismaster","user","https://x.com/truthismaster","truthismaster","@SebGorka @BillGertz Russia hacking story is a huge psy-op designed to delegitimize Trump &amp; stop investigation of Hillary/Obama crimes.","Sat Jan 07 15:13:18 +0000 2017"
"false","true",,"Thu Mar 24 22:48:56 +0000 2016","",,,,,,,,,,,,,,,,"0","39","9","55","false","713135538585210884","false","false","false","","33","Unknown Unknown",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1066","https://twitter.com/trump_trump16","user","https://x.com/trump_trump16","trump_trump16","There should be a serious investigation into what ties @realDonaldTrump has to Russia. Why is he defending them more than Americans?","Sat Jan 07 15:12:40 +0000 2017"
"false","true",,"Tue Oct 04 00:17:00 +0000 2011","",,,,,,,,,,,,,,,,"0","259","2","30","false","384602362","false","false","false","Connecticut, USA","0","Stuart Barrowcliff",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","275","https://twitter.com/sbcliff","user","https://x.com/sbcliff","sbcliff","@nytimes any investigation into Trump staff collaboration with Russia's influence efforts during the campaign?","Sat Jan 07 15:11:55 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/394831155/1500996338","Thu Oct 20 17:59:58 +0000 2011","Daughter of  POW WW2, Democrat and Cat Lady :)",,,,,,,,,,,,,,,,"0","39690","460","793","true","394831155","false","false","false","","334","Angie",,"false","https://pbs.twimg.com/profile_images/839959440933654529/dE4O2tAy_normal.jpg","","44608","https://twitter.com/Angie75060","user","https://x.com/Angie75060","Angie75060","@SenWarren #TrumpLeaks.. Please start an independent investigation into Trump's ties to Russia. Why did the Russians want observe voting? https://t.co/UKfOMI24Nv","Sat Jan 07 14:50:06 +0000 2017"
"false","true",,"Wed Aug 11 11:30:55 +0000 2010","",,,,,,,,,,,,,,,,"0","30720","429","304","true","177153797","false","false","false","","2109","N.Else",,"false","https://pbs.twimg.com/profile_images/517647922755035136/7faTKn3o_normal.jpeg","","38643","https://twitter.com/snickstrs","user","https://x.com/snickstrs","snickstrs","DRAINING THE SWAMP Mitch McConnell’s wife, Elaine Chao, picked to Trump cabinet soon after Mitch dismissed Russia hacker investigation. #cnn","Sat Jan 07 14:50:00 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/801540666400657409/1488839084","Wed Nov 23 21:39:21 +0000 2016","Retired lawyer, interested in  community, country and spiritual growth.",,,,,,,,,,,,,,,,"0","59503","308","761","false","801540666400657409","false","false","false","","13","Marilyn Dye",,"false","https://pbs.twimg.com/profile_images/882750330626297857/P2rX3Z19_normal.jpg","","5750","https://twitter.com/MarilynDye5","user","https://x.com/MarilynDye5","MarilynDye5","@JoyAnnReid I would like to see an investigation if connection btwn Russia and Trump pre election. This tweet reinforces the need 4 it.","Sat Jan 07 14:43:08 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/186930401/1463442315","Sat Sep 04 20:01:38 +0000 2010","Tech News",,,,,,,,,,,"todayamerican.com","http://todayamerican.com","0","23","https://t.co/3WI4UV0HAN","0","127","291","277","false","186930401","false","false","false","Petaluma, CA","92308","todayamerican",,"false","https://pbs.twimg.com/profile_images/730599418127384576/yQO_yfeP_normal.jpg","","277999","https://twitter.com/todayamerican","user","https://x.com/todayamerican","todayamerican","[10] Russia’s RT: The Network Implicated in U.S. Election Meddling #realtime https://t.co/sgxyNKWcKA","Sat Jan 07 23:57:40 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/801259381811650560/1483855285","Wed Nov 23 03:01:38 +0000 2016","",,,,,,,,,,,,,,,,"0","4416","53","122","false","801259381811650560","false","false","false","","112","Sam Saar🐸",,"false","https://pbs.twimg.com/profile_images/840969685562605568/evXeeV0D_normal.jpg","","1952","https://twitter.com/samsaar88","user","https://x.com/samsaar88","samsaar88","@nytimesworld NYT, the Mexican owned propaganda agency, has been implicated in meddling in the US election.","Sat Jan 07 23:55:29 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/218833544/1446133016","Tue Nov 23 11:34:07 +0000 2010","Election News Channel's in-depth coverage focuses on national and state politics, Congress, political forums, opinions and polls.",,,,,,,,,,,"electionnewschannel.com","https://electionnewschannel.com","0","23","https://t.co/vsK3sjiFHS","0","0","169","731","true","218833544","false","false","false","","28112","Election News Channel",,"false","https://pbs.twimg.com/profile_images/1184820766833070081/CG1O7yMq_normal.png","","62988","https://twitter.com/Election_NC","user","https://x.com/Election_NC","Election_NC","Russia’s RT: The Network Implicated in U.S. Election Meddling https://t.co/dOCvWEjWaZ","Sat Jan 07 23:48:42 +0000 2017"
"false","true",,"Sun Oct 31 22:30:50 +0000 2010","",,,,,,,,,,,,,,,,"0","14","618","1668","false","210629336","false","false","false","","7","digshopping","1155181715037523968","false","https://pbs.twimg.com/profile_images/1166234605/miperfil_normal.jpg","","122040","https://twitter.com/javiergoody","user","https://x.com/javiergoody","javiergoody","Russia’s RT: The Network Implicated in U.S. Election Meddling https://t.co/6zMfEHl0tp","Sat Jan 07 23:45:44 +0000 2017"
