"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/184213254/1726333539","Sun Aug 29 00:18:45 +0000 2010","🚫DM 🚫LISTS 🚫MAGA

Follow me on Blue Skies 

@irishmason.bsky.social

Join me where the Skies are BLUE

Mom to @mentalstudios

Famous Comic Book Colorist",,,,,,,,,,,"facebook.com/mentalstudios","http://www.facebook.com/mentalstudios","0","23","https://t.co/W1iSi7Ud1B","0","106993","8427","8453","true","184213254","false","false","false","BLANKET FORT, Colorado, USA","7366","IrishMason 🇮🇪🇺🇸☘️🦅🦂♏ 🇺🇦","1862225877259755888","false","https://pbs.twimg.com/profile_images/1659352226215890945/Yy5KxTvT_normal.jpg","","204927","https://twitter.com/IrishMason","user","https://x.com/IrishMason","IrishMason",,".@LindseyGrahamSC Weren't you going to pursue an investigation into Russia screwing with our election?  Now Trump wants to lift sanctions.","Thu Jan 26 23:48:08 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/824717784936574977/1485463458","Thu Jan 26 20:36:57 +0000 2017","The real thoughts of the disaster that is the 45th president of the United States. Follow to make Donald Trump feel insecure.",,,,,,,,,,,,,,,,"0","204","32","65","false","824717784936574977","false","false","false","","24","Inner Trump","827887853883555841","false","https://pbs.twimg.com/profile_images/824719525375533056/LLzXwQ1t_normal.jpg","","1022","https://twitter.com/innerdrumpf","user","https://x.com/innerdrumpf","innerdrumpf",,"@CNN @Evan_McMullin i will be launching a federal investigation with the assistance of Russia into CNN and it refusing to bow before me, god","Thu Jan 26 23:34:31 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/213738479/1651346874","Tue Nov 09 17:35:10 +0000 2010","Be kind and smile. Laissez les bons temps rouler. Galatians 4:16",,,,,,,,,,,,,,,,"0","362470","1677","780","true","213738479","false","false","false","Nippert Memorial Stadium","32872","Lil King Tra$hmouth","1520487047059890176","false","https://pbs.twimg.com/profile_images/1853900696686333952/U6AOpedT_normal.jpg","","370432","https://twitter.com/HeelStCloud","user","https://x.com/HeelStCloud","HeelStCloud",,"Trump is so pissed he didn't win the popular vote that he's willing to expose himself to getting help from Russia with this investigation.","Thu Jan 26 22:43:08 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/18000189/1479502233","Tue Dec 09 19:48:40 +0000 2008","NYT/USAT Bestselling author of Fairyland novels, Space Opera, Deathless & more | https://t.co/OUZ0J1HN8G | TipJar: https://t.co/5hMWKj7ZiW","patreon.com/catvalente","http://patreon.com/catvalente","81","104","https://t.co/OUZ0J1HN8G","paypal.me/catherynnevale…","http://paypal.me/catherynnevalente","115","138","https://t.co/5hMWKj7ZiW","catherynnemvalente.com","http://catherynnemvalente.com","0","23","https://t.co/eZmCLlAOWg","0","1728","54580","1169","false","18000189","true","false","false","Peaks Island, ME","4207","Catherynne M. Valente","1683847010896470017","false","https://pbs.twimg.com/profile_images/1593447579462811648/GYth2gId_normal.jpg","","121249","https://twitter.com/catvalente","user","https://x.com/catvalente","catvalente",,"I guess I'm just confused as to why Trump gets to do anything until the investigation into whether he WORKS FOR RUSSIA finishes.","Thu Jan 26 22:30:25 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/78580934/1622682761","Wed Sep 30 11:49:11 +0000 2009","",,,,,,,,,,,,,,,,"0","1773","426","183","true","78580934","false","false","false","Florida","159","Twilight Zone",,"false","https://pbs.twimg.com/profile_images/1400261049794846720/0KKVxi3T_normal.jpg","","49838","https://twitter.com/DaTwilightZone","user","https://x.com/DaTwilightZone","DaTwilightZone",,"All this from Trump: Steve Bannon, voter fraud, Mexico, etc is a DISTRACTION from investigation into RUSSIA &amp;being an illegitimate President","Thu Jan 26 22:10:35 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/355285163/1480785898","Mon Aug 15 03:34:05 +0000 2011","Author.",,,,,,,,,,,"caroleradziwill.com","http://www.caroleradziwill.com","0","23","https://t.co/JMbYPNM3IH","0","4122","298684","552","true","355285163","false","false","false","New York","535","Carole Radziwill",,"false","https://pbs.twimg.com/profile_images/1588006966508625920/ADhuHbD7_normal.jpg","","18889","https://twitter.com/CaroleRadziwill","user","https://x.com/CaroleRadziwill","CaroleRadziwill",,"Why isn't Trump launching investigation into real election fraud by Russia? Not BS dead people voting scam. Focus on real issue @SenSchumer","Thu Jan 26 21:59:50 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/245496618/1362415360","Mon Jan 31 20:46:24 +0000 2011","artist, illustrator, caricaturist. I've authored an ebook on MAD MEN (Don't Look in the Mirror) & illustrated Arthur Rowse's Amglish.",,,,,,,,,,,"johndoherty.com","http://www.johndoherty.com","0","22","http://t.co/jksK0ud8ub","0","9522","207","165","false","245496618","false","false","false","Beverly, MA","210","John Doherty",,"false","https://pbs.twimg.com/profile_images/378800000769901599/5ef3718a13ac6904f93c59908ed183c2_normal.jpeg","","4982","https://twitter.com/JGDoherty","user","https://x.com/JGDoherty","JGDoherty",,"The #2 spy in Russia outed as a US asset days after Trump takes over. NSA advisor Gen. Flynn under investigation for murky Putin ties. hmm..","Thu Jan 26 21:37:59 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/17027632/1650729367","Tue Oct 28 20:06:03 +0000 2008","Credentialed Press/Video Journalist 🎥 Footage Used in J6 Committee Video 🎞️ True Believers Doc From Charlottesville to J6 📹 https://t.co/BWFSu19h2S","paypal.me/sandibachom","http://paypal.me/sandibachom","124","147","https://t.co/BWFSu19h2S",,,,,,"sandibachom.com","http://www.sandibachom.com","0","23","https://t.co/RdJVlQ9L98","0","146217","216145","30717","true","17027632","true","false","false","","28068","Sandi Bachom 📹","1847255955571884396","false","https://pbs.twimg.com/profile_images/1673854472676679682/WcKhPJGo_normal.jpg","","312689","https://twitter.com/sandibachom","user","https://x.com/sandibachom","sandibachom",,"Make no mistake Trump's bogus voter fraud probe about voter suppression and deflect from Russia investigation #WomensMarch #watchpaintdry","Thu Jan 26 21:36:42 +0000 2017"
"false","false",,"Mon Jun 24 22:44:04 +0000 2013","",,,,,,,,,,,,,,,,"0","986","48","84","false","1544245314","false","false","false","","626","Rick S",,"false","https://pbs.twimg.com/profile_images/574006641114267648/FPuzAoJo_normal.jpeg","","11073","https://twitter.com/KIRRSF","user","https://x.com/KIRRSF","KIRRSF",,"#msnbc I can't believe Trump is going to sign executive order on Voter Fraud investigation. The scandal is with Russia..Waste of Money #cnn","Thu Jan 26 21:34:22 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/779559182559158273/1491020263","Sat Sep 24 05:52:47 +0000 2016","Administration professional, wife, mother. love kids and animals #nevertrump #resist",,,,,,,,,,,,,,,,"0","92943","531","1015","true","779559182559158273","false","false","false","Louisiana, USA","15","Barber Smith",,"false","https://pbs.twimg.com/profile_images/829875615662747648/nvVVjbFf_normal.jpg","","108064","https://twitter.com/ms__twiitt","user","https://x.com/ms__twiitt","ms__twiitt",,"@DWStweets @POTUS @nytimes ..no, this is a screen to cover for when Russia hack investigation point to Trump. #nothingfound","Thu Jan 26 20:28:17 +0000 2017"
"false","true",,"Thu Oct 03 19:10:56 +0000 2013","Exec Director, Exec VP & Sr VP  at several Major Inst.I was 1 of the top 30 in my profession for 4 years helping to raise over $1B. Now writer &consultant",,,,,,,,,,,,,,,,"0","1941","113","690","true","1931737980","false","false","false","Petaluma, CA","31","Mary Ellen Kuhi",,"false","https://pbs.twimg.com/profile_images/931411721859694592/jBXFAE5C_normal.jpg","","15021","https://twitter.com/KuhiMary","user","https://x.com/KuhiMary","KuhiMary",,"@SenFranken THEY cn arrest me &amp; I wil go gladly. Trump trying to divert from investigation of Russia's attac on US elect.Tht needs 2 1st","Thu Jan 26 20:24:38 +0000 2017"
"true","true",,"Thu Sep 24 01:56:53 +0000 2015","",,,,,,,,,,,,,,,,"0","673","12","87","true","3665341812","false","false","false","","471","michael a. martinez",,"false","https://pbs.twimg.com/profile_images/1381060196605198342/Ee_8Bbup_normal.jpg","","2347","https://twitter.com/mikemontannama1","user","https://x.com/mikemontannama1","mikemontannama1",,"If Trump is launching an investigation on voter's fraud then investigate Russia's involvement also! It's only fair!, right!!!","Thu Jan 26 19:48:23 +0000 2017"
"false","true",,"Mon Jul 18 14:10:52 +0000 2011","a Bunny lovin tree hugger. Happy grandmother.",,,,,,,,,,,,,,,,"0","3310","42","114","false","337735413","false","false","false","","90","Carla Altman",,"false","https://pbs.twimg.com/profile_images/2999879826/949298d8e5fde412364ae48d3bba0a97_normal.jpeg","","12523","https://twitter.com/CarlaAltman1","user","https://x.com/CarlaAltman1","CarlaAltman1",,"Trump isan illegitimate POTUS. Russia,the FBI and false news wonthe vote for himthe voter fraud investigation checkthe bank acct of electors","Thu Jan 26 19:42:04 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/20649250/1593276748","Thu Feb 12 02:41:28 +0000 2009","Abstract artist, art & film blogger, freelance publicist. I can't do interviews at this time. LS",,,,,,,,,,,"lsharvet.wixsite.com/pbcameraco","https://lsharvet.wixsite.com/pbcameraco","0","23","https://t.co/V1stkc1bWn","0","82610","1400","149","true","20649250","false","false","false","San Antonio, Texas","1921","Lucy Sharvet 🎨🖊","1331853235884335105","false","https://pbs.twimg.com/profile_images/1342821762157965314/5yzjruk7_normal.jpg","","51126","https://twitter.com/lucysharvet","user","https://x.com/lucysharvet","lucysharvet",,"@MalcolmNance @joshtpm @TPM The voter fraud crap by Trump is major deflection from the Russia hacking investigation. No more!","Thu Jan 26 19:27:16 +0000 2017"
"false","true",,"Sat Dec 05 23:47:54 +0000 2015","Storyteller & author: Cold Springs Mystery, cat shelter volunteer, 4 cats, husband 3 grown kids. Love gene., hist., gardening, travel. https://t.co/WgX02PqNw3","Saracaudell.com","http://Saracaudell.com","135","158","https://t.co/WgX02PqNw3",,,,,,"saracaudell.com","http://saracaudell.com","0","23","https://t.co/d991yimeHm","0","14662","1980","1630","true","4469108474","false","false","false","Austin, TX","1603","sara caudell",,"false","https://pbs.twimg.com/profile_images/736365506811154433/XzIb1sA0_normal.jpg","","154482","https://twitter.com/CaudellSara","user","https://x.com/CaudellSara","CaudellSara",,"I want the investigation on Russia and Trump money. https://t.co/swELYU4H4E","Thu Jan 26 19:20:44 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/14947925/1441824095","Thu May 29 20:37:15 +0000 2008","on Spoutible https://t.co/aKr4Bco2D0","spoutible.com/loisclark","https://spoutible.com/loisclark","13","36","https://t.co/aKr4Bco2D0",,,,,,,,,,,"0","76181","3197","1962","true","14947925","false","false","false","Coconut Grove, FL ","499","(((Stand Up)))","871460976540962816","false","https://pbs.twimg.com/profile_images/1011673089803988997/k5Pvs3Z1_normal.jpg","","146344","https://twitter.com/LoisSmithers","user","https://x.com/LoisSmithers","LoisSmithers",,"@thedailybeast  what's the point to this article? He said/she said nonsense. Do deep investigation into TRUMP, Russia, chaos in our gov't!","Thu Jan 26 18:28:13 +0000 2017"
"false","true",,"Mon Aug 03 08:24:54 +0000 2009","retired nurse, jd degree advocate for human rights",,,,,,,,,,,,,,,,"0","13321","49","230","true","62469640","false","false","false","Michigan, USA","13","watcher",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","9374","https://twitter.com/mekoyle","user","https://x.com/mekoyle","mekoyle",,"Don't be fooled   Trumps ""voter fraud investigation"" is a smoke screen to prevent discussion of Russia's ""fraud"" on our election and trump","Thu Jan 26 18:07:21 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/29498178/1518626108","Tue Apr 07 17:40:45 +0000 2009","A true Canadian...A mother, grandmother, daughter, sister, aunt and friend 🤗🌻",,,,,,,,,,,,,,,,"0","16518","48","199","false","29498178","false","false","false","Saskatoon, Saskatchewan Canada","11","Val Vanlonderzele",,"false","https://pbs.twimg.com/profile_images/1273741114399436803/tjov6wcK_normal.jpg","","20807","https://twitter.com/valeriel1962","user","https://x.com/valeriel1962","valeriel1962",,"NYT: Investigation of Trump associates' ties to Russia includes intercepted communications https://t.co/CvOnzBgV5b","Thu Jan 26 18:03:17 +0000 2017"
