"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/2590658359/1700986441","Fri Jun 27 02:40:00 +0000 2014","Senior writer and editor @theFIREorg, author of The Radicalist, words @TheFP, @NYMag, @ForeignPolicy, @thenation, @WSJ, free speech liberal. Views mine.",,,,,,,,,,,,,,,,"TheRadicalist.com","http://www.TheRadicalist.com","0","23","https://t.co/x0acOJyifV","0","11690","21761","757","true","2590658359","true","false","false","St Petersburg","3018","David Josef Volodzko","1500990497887854592","false","https://pbs.twimg.com/profile_images/1572613694068080643/kKItgcMu_normal.jpg","","25634","https://twitter.com/davidvolodzko","user","https://x.com/davidvolodzko","davidvolodzko","Swedish Democrats, a far-right neo-Nazi party, secured 17.6% up from 12.9% in yesterday's general election. Good summary here by @AP but missing is any mention of Russian meddling that sought to help these racists win, as has already happened elsewhere. https://t.co/dhn5BEhU0c","Mon Sep 10 23:53:34 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/1020079158922055680/1536013417","Thu Jul 19 22:53:18 +0000 2018","I am just an average joe. Tired of the status quo. Drain the Swamp! MAGA! Oh, if illegal is illegal, lock 'em up or deport them!",,,,,,,,,,,,,,,,,,,,,"0","1443","270","444","false","1020079158922055680","false","false","false","","2482","Les Sage",,"false","https://pbs.twimg.com/profile_images/1037506315742982144/qEDVIfNQ_normal.jpg","","9927","https://twitter.com/LesSage7","user","https://x.com/LesSage7","LesSage7","@SaraCarterDC @I_LUV_IDF Obama FBI ""media leak strategy"" . . . Obama/Clinton election meddling is what I'm seeing here. And still no sign of Wray or Sessions? Hmm. . . .how far down the rabbit hole does this go I be wondering?","Mon Sep 10 23:46:03 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/3689692221/1719804395","Thu Sep 17 21:35:41 +0000 2015","🔥Burn it down🔥 Middle-aged faggot tired of plagues | COVID IS GENOCIDE | Globalize the Intifada | #CPTSD #BDD #Autistic | he/they",,,,,,,,,,,,,,,,,,,,,"0","90034","3949","5516","true","3689692221","false","false","false","Occupied Haudenosaunee land","2549","(un)Masked Rogue 😷 🇵🇸 🏳️‍🌈",,"false","https://pbs.twimg.com/profile_images/1814336407428640782/idV8vGSP_normal.jpg","","109531","https://twitter.com/unMaskedRogue","user","https://x.com/unMaskedRogue","unMaskedRogue","@MacLeodLisa The judge’s decision was clear. While the province does has jurisdiction over municipalities, it does not have the right to deny the Charter rights of candidates and voters by meddling in an election that was already underway. Ontarians are more important than Ford’s vendettas.","Mon Sep 10 23:41:30 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/1388073781/1604574892","Sun Apr 28 22:25:06 +0000 2013","HOLD THE LINE!!!
GOD BLESS THE USA MILITARY!!!
THANKS TO ALL THAT HAVE SERVED!!!
🙏🙏🙏🇺🇲🇺🇲🇺🇲🙏🙏🙏",,,,,,,,,,,,,,,,,,,,,"0","4399","1015","1150","false","1388073781","false","false","false","","470","🇺🇲1776GODBLESSAMERICA1776🇺🇲",,"false","https://pbs.twimg.com/profile_images/1594278650618298373/GUeJLtZo_normal.jpg","","8920","https://twitter.com/Bob8967Bob","user","https://x.com/Bob8967Bob","Bob8967Bob","@xwordmark @harjo111 @realTylerZed @Education4Libs @gatewaypundit We the People must prosecute everyone of the tech giants for election meddling! We now know why they pushed the Russian thing so we would look the other way why they meddle in our elections!","Mon Sep 10 23:27:07 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/961643913672044544/1518117894","Thu Feb 08 16:52:30 +0000 2018","Hoping to bring awareness about greed, BIG PHARMA, violation of human rights, consumerism  & what is killing Americans. #resist",,,,,,,,,,,,,,,,,,,,,"0","15689","220","799","false","961643913672044544","false","false","false","","346","Clyde Cadiddlehop",,"false","https://pbs.twimg.com/profile_images/961682273769852928/DQoTNP88_normal.jpg","","12556","https://twitter.com/ClydeCadiddleh1","user","https://x.com/ClydeCadiddleh1","ClydeCadiddleh1","@RandPaul Why didn't you address Russian infiltration in USA &amp; election meddling?  We can't have peace w an enemy country that is targeting our politicians &amp; democracy w constant cyber threats.","Mon Sep 10 23:16:17 +0000 2018"
"false","false",,"Sat Jul 05 21:45:20 +0000 2014","I’m a parody; I snark about anything/everything. Politics. Pop culture. No culture. The media. Life. So STFU and hang on! And, I have the smaller Adam's Apple!",,,,,,,,,,,,,,,,,,,,,"0","574","161","69","false","2606191562","false","false","false","The Best Coast","1698","D’Ann Coulter","949689590578741248","false","https://pbs.twimg.com/profile_images/485541175336505345/a2grbodY_normal.jpeg","","25743","https://twitter.com/TheOtherCoulter","user","https://x.com/TheOtherCoulter","TheOtherCoulter","@VP   You're wrong, BLIND to the reality and facts:  Your president DOESN'T respect his cabinet, or people overall.  Just follow this damn tweets trail.  It's so telling. Except for the LACK OF negative tweets about Putin and PROVEN Russian meddling in the election.  You're #46!","Mon Sep 10 23:08:35 +0000 2018"
"true","true",,"Wed Aug 24 18:28:07 +0000 2016","Retired Naval officer and teacher. Die hard Penn State fan",,,,,,,,,,,,,,,,,,,,,"0","206","15","13","false","768515244926775296","false","false","false","","4","Barbara Spencer",,"false","https://pbs.twimg.com/profile_images/768519405688983552/jKA8Wh8e_normal.jpg","","3503","https://twitter.com/Barbara76181284","user","https://x.com/Barbara76181284","Barbara76181284","@realDonaldTrump @SavannahGuthrie @TODAYshow Wish you would show this much outrage toward election meddling by foreign nationals...but, oh..the meddling helps you so why should you care.","Mon Sep 10 23:08:02 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/825713449514782721/1535892331","Sun Jan 29 14:33:22 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","1881","10","95","true","825713449514782721","false","false","false","","404","Stacy Jean","1039860266643714048","false","https://pbs.twimg.com/profile_images/1036233653318283264/BDmMihFw_normal.jpg","","1360","https://twitter.com/StacyJean4","user","https://x.com/StacyJean4","StacyJean4","@thehill This is Trump’s quid pro quo to Putin for the election meddling. https://t.co/IP3Q2IjMj0","Mon Sep 10 22:55:47 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/971173040007602176/1615871521","Tue Mar 06 23:57:51 +0000 2018","Married 48 yrs widowed grandpa of 2  RR  engineer for 31yrs ret 2004
 1 mini Horse & 10 Chickens & 2 goats 3 dogs Koi pond 2 adult kids not P C MAGA ,
  LI NY",,,,,,,,,,,,,,,,,,,,,"0","13693","3490","2985","true","971173040007602176","false","false","false","","1510","Jeffrey J. Berthold Sr.",,"false","https://pbs.twimg.com/profile_images/1737272820130852864/okCnHREg_normal.jpg","","78822","https://twitter.com/BertholdSr","user","https://x.com/BertholdSr","BertholdSr","They let Bengasie happen because it was bad timing &amp; it would have effected the election &amp; Obama couldn't blame Russia or Trump for meddling","Mon Sep 10 22:46:19 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/825713449514782721/1535892331","Sun Jan 29 14:33:22 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","1881","10","95","true","825713449514782721","false","false","false","","404","Stacy Jean","1039860266643714048","false","https://pbs.twimg.com/profile_images/1036233653318283264/BDmMihFw_normal.jpg","","1360","https://twitter.com/StacyJean4","user","https://x.com/StacyJean4","StacyJean4","@thehill This is Trump’s quid pro quo for the election meddling. https://t.co/IP3Q2IjMj0","Mon Sep 10 22:43:20 +0000 2018"
