"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/922055229381656577/1688188520","Sun Oct 22 11:01:12 +0000 2017","Liberal af Early Childhood Educator
Proud mom, ally, advocate, accomplice 🏳️‍⚧️ 🏳️‍🌈 
My dog Mitchard is kind of an a**hole 🤷♥️",,,,,,,,,,,,,,,,"0","111870","3805","4134","true","922055229381656577","false","false","false","United States","1378","I'm not Sara","1655097593385615360","false","https://pbs.twimg.com/profile_images/1675010168021712896/dI0i2Cgu_normal.jpg","","28778","https://twitter.com/NotSara_Sarah","user","https://x.com/NotSara_Sarah","NotSara_Sarah",,"@UncleSam2k17 @washingtonpost Dream on. Trump knew about the ""adoption"" meeting and crafted his son's false statement, fired Comey bc he wouldn't back off the Russia investigation, and agreed to Papadopoulos setting up a meeting with Putin. More to come, so brace yourself!","Sun Sep 02 23:53:09 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/881531307293016065/1600049805","Sun Jul 02 15:13:36 +0000 2017","I'm a Christian, a wife and a mom! My husband and kids are everything to me! I'm a life-long  conservative and I love the United States of America!",,,,,,,,,,,,,,,,"0","13615","383","905","true","881531307293016065","false","false","false","Michigan, USA","875","💥Rise✝️Up💥",,"false","https://pbs.twimg.com/profile_images/1305329092934488069/z0QKitsU_normal.jpg","","11793","https://twitter.com/Glytter_girl","user","https://x.com/Glytter_girl","Glytter_girl",,"@the1truepatri0t @CarlaNBowen @floyd_patrick @robertdorazi @mitchellvii Alright, but you have to remember the names of the people in the FBI &amp; DOJ that have been fired or demoted! They actually are connected to Trump/Russia investigation, &amp; currently being investigated for those crimes. No one surrounding Trump is!","Sun Sep 02 23:52:40 +0000 2018"
"false","true",,"Mon Jul 16 16:55:09 +0000 2018","Studying what makes the universe go round.",,,,,,,,,,,,,,,,"0","1898","9","11","false","1018901863352152064","false","false","false","Denver, CO","69","Scott Heyman",,"false","https://pbs.twimg.com/profile_images/1018902066071265281/vIWfiMZk_normal.jpg","","682","https://twitter.com/ScottHeyman4","user","https://x.com/ScottHeyman4","ScottHeyman4",,"@broz9517 @LoveNIntegrity @OrmanforKansas @GregOrman @ReverieRoasters @KrisKobach1787 Oh god. Even better. You voted for Jill “Im under investigation in the Russia interference probe” Stein who was the Getting Republicans Elected Every November party candidate. Makes even more sense now. So I can thank you for Trump AND Kobach? Thanks for destroying the US AND KS!","Sun Sep 02 23:33:49 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/241156624/1731119906","Fri Jan 21 16:05:02 +0000 2011","FUCK DONALD TRUMP

*Find me on Bluesky same handle*",,,,,,,,,,,"QAnonisBS.com","http://QAnonisBS.com","0","23","https://t.co/ga7lCVCj9h","0","309893","7382","8190","true","241156624","false","false","false","Woketopia, USA","11733","🇺🇸BLUE MAGOO🇺🇦","1520639482738872320","false","https://pbs.twimg.com/profile_images/1714473459462602752/1FNUFvw-_normal.jpg","","88964","https://twitter.com/BlueDoggin45","user","https://x.com/BlueDoggin45","BlueDoggin45",,"@DaddyDaddymac I think that this IS what it appears to be.  Otherwise Mueller would have closed the investigation by now.  I think there's MOB ties and Russian money laundering.  Not only is Russia popping up like pesky weeds, the Trump crime family shaking hands with them.  
#TheResistance","Sun Sep 02 23:26:59 +0000 2018"
"false","true",,"Thu Apr 30 22:58:10 +0000 2009","Animal Lover, Horror Movie Fan, Feminist, Political Junkie, Free Thinker, Love Classic Rock, Modern Rock, Alternate Rock, Film Collector.",,,,,,,,,,,,,,,,"0","3236","42","224","true","36802565","false","false","false","","25","Suzanne",,"false","https://pbs.twimg.com/profile_images/1017240077624213506/iebN6NDP_normal.jpg","","1827","https://twitter.com/dalescout","user","https://x.com/dalescout","dalescout",,"I Agree! Why were Jared and Ivonka both under investigation at in the Russia investigation  at MCains funeral! Neither belonged there! And  what on earth is wrong with Lindsay for even asking Mrs. MCain to allow them to come! Why is he going so hard for Trump! 🤔","Sun Sep 02 23:20:13 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/1634451854/1620837501","Wed Jul 31 03:14:22 +0000 2013","Michigander",,,,,,,,,,,,,,,,"0","91053","3170","4169","true","1634451854","false","false","false","SW Michigan","4026","Heather",,"false","https://pbs.twimg.com/profile_images/1391535746771824642/-IUJ6u2C_normal.jpg","","166469","https://twitter.com/MousepadHeather","user","https://x.com/MousepadHeather","MousepadHeather",,"Fox News Host Chris Wallace says Donald Trump has himself to blame for the Robert Mueller Russia investigation https://t.co/y4dOm8EJqP","Sun Sep 02 23:17:26 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2361623269/1608127139","Tue Feb 25 20:32:38 +0000 2014","""We the people, are the boss, and we will get the kind of political leadership, be it good or bad, that we demand and deserve."" JFK",,,,,,,,,,,,,,,,"0","103546","7509","6794","true","2361623269","false","false","false","USA","37202","Constitution Sue",,"false","https://pbs.twimg.com/profile_images/877656482942246913/zP-D1Nof_normal.jpg","","342479","https://twitter.com/constitutionsue","user","https://x.com/constitutionsue","constitutionsue",,"Richard Rosenthal
 
If the FBI investigation reveals that Trump has, had or planned undisclosed business interests —or otherwise conspired— with Russia, he will face charges of espionage (after impeachment.). https://t.co/pXKiVXf6BR","Sun Sep 02 22:38:21 +0000 2018"
"false","false",,"Tue Feb 15 14:56:02 +0000 2011","Retired insurance professional. Fair Tax advocate. Let’s get it done!!",,,,,,,,,,,,,,,,"0","39261","618","869","true","252606674","true","false","false","","487","Diane Geary",,"false","https://pbs.twimg.com/profile_images/1621345192040189954/rgCJLzgg_normal.jpg","","42751","https://twitter.com/dianelgeary","user","https://x.com/dianelgeary","dianelgeary",,"@dawnsaffron @JackTheQuack @SenJohnMcCain No, Russia is under investigation for meddling in Trump’s campaign.  How do you pretend to know the current 8 justices would or would note vote to decide Trump can’t be indicted?  K would be 1 of 9.  Unless you don’t trust any of them?","Sun Sep 02 22:31:00 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/2591897605/1568039389","Fri Jun 27 19:41:10 +0000 2014","President,CIO,Physicist,#AngelInvestor, #VentureCapitalist #Cyberwarfare & #CyberSecurityExpert Interviewed by @wsj , Patriotic American & Proud Immigrant",,,,,,,,,,,,,,,,"0","3396","14373","378","true","2591897605","true","false","false","New York, NY","1271","Yogesh Pandey","1256032239638450177","false","https://pbs.twimg.com/profile_images/1588120351007031297/ikwnSyEN_normal.jpg","","4678","https://twitter.com/iFutureTek","user","https://x.com/iFutureTek","iFutureTek",,"Trump’s latest eye-raising nonsense: ⁦His⁩ tweet about an interview with ⁦Lester Holt suggesting it was manipulated 2 make it appear that he had stupidly blurted out a confession that he’d fired ⁦@Comey⁩ 2put an end 2the Russia investigation https://t.co/RcdZCCUwUp","Sun Sep 02 22:25:21 +0000 2018"
"false","true",,"Mon Aug 13 12:33:15 +0000 2018","HEAVEN IS THE HOPE AND LIFELINE OF SO MANY ON EARTH! Let's pray for a heavenly favor.",,,,,,,,,,,,,,,,"0","3","213","0","true","1028982816506368002","false","false","false","","859","Benjamin Zhao","1825380523490889884","false","https://pbs.twimg.com/profile_images/1028986347254558721/Yxl4MT8__normal.jpg","","14467","https://twitter.com/lifebenzhao","user","https://x.com/lifebenzhao","lifebenzhao",,"https://t.co/KHF9Ol54lk, (Mueller's report on Russia investigation 'will ultimately determine' whether to impeach. Panetta). More than ever, I feel this Russian related presidential matter was a built trap to forcefully entice non-politician Trump. WWII was a trap to many,","Sun Sep 02 22:23:51 +0000 2018"
