"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/4544255953/1657598571","Sun Dec 13 04:59:28 +0000 2015","Dentist, Ex Navy! Love thy neighbor; reject hate! Don’t follow me. Mankind must unite as one species and explore the Cosmos 🇺🇸",,,,,,,,,,,,,,,,"0","17411","717","650","true","4544255953","false","false","false","United States","2820","Alexized",,"false","https://pbs.twimg.com/profile_images/1546706583681470464/yPtdaAZc_normal.jpg","","76769","https://twitter.com/alexizedM","user","https://x.com/alexizedM","alexizedM",,"@NBCNews A double agent sabotaging an investigation..Mueller needs to look into this obstruction of justice","Tue Oct 10 23:56:02 +0000 2017"
"false","false",,"Fri Jan 02 20:22:56 +0000 2009","I am me: opinionated, & say ""fuck"", left side politics. I block assholes who use ""retard"".

https://t.co/aEf6fc9pqh

https://t.co/hhjK1arvDT - @serenity3_","serenity318.bsky.social","http://serenity318.bsky.social","92","115","https://t.co/aEf6fc9pqh","counter.social","http://counter.social","117","140","https://t.co/hhjK1arvDT",,,,,,"0","40285","994","1340","true","18561510","false","false","false","Willamette Valley","146","Rhonda","1763249137984967082","false","https://pbs.twimg.com/profile_images/1290560099669274624/PI5oR3L7_normal.jpg","","34377","https://twitter.com/Serenity3_18","user","https://x.com/Serenity3_18","Serenity3_18",,"@KowalskisLawn @DustinGiebel A deal with Mueller as long as he keeps his mouth shut? Mueller will want to keep trump from getting evidence until investigation is over.","Tue Oct 10 23:43:02 +0000 2017"
"false","true",,"Fri Feb 24 12:52:29 +0000 2017","Life long sports fan with strong opinions",,,,,,,,,,,,,,,,"0","22437","125","149","true","835110147290775554","false","false","false","","638","Sideline Witness",,"false","https://pbs.twimg.com/profile_images/1007204272138747904/xWENgwMN_normal.jpg","","15565","https://twitter.com/SidelineWitness","user","https://x.com/SidelineWitness","SidelineWitness",,"@sross7128 @MyManMetz @eastoan @TalkMMA @indystar @GreggDoyelStar @CNN @VP The right’s assumptions about Hillary weren’t enough to bring charges. Given Mueller’s investigation the left’s suspicions seem warranted.","Tue Oct 10 23:33:53 +0000 2017"
"false","true",,"Tue Apr 07 17:48:26 +0000 2009","",,,,,,,,,,,,,,,,"0","5005","41","199","false","29499832","false","false","false","Alexandria, VA","286","Hannah Mona Lisa",,"false","https://pbs.twimg.com/profile_images/824125902435008517/e_mhKT1I_normal.jpg","","2430","https://twitter.com/hannahmonalisa","user","https://x.com/hannahmonalisa","hannahmonalisa",,"@KellyannePolls I know it’s great, didn’t think you would be so excited about Mueller’s investigation, oh, wait..... you aren’t talking about the Trump dig","Tue Oct 10 23:25:21 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/211928501/1561141055","Thu Nov 04 17:29:11 +0000 2010","old guy who still hopes.",,,,,,,,,,,,,,,,"0","49620","601","730","false","211928501","false","false","false","Port Huron, MI","960","John Lalonde",,"false","https://pbs.twimg.com/profile_images/1055154576301662214/PSkovHGr_normal.jpg","","93002","https://twitter.com/wanuga","user","https://x.com/wanuga","wanuga",,"If the Mueller investigation doesn't nullify the election....then the act of kneeling will be the least of this administrations worries","Tue Oct 10 23:24:56 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/797176328/1717158864","Sun Sep 02 00:34:50 +0000 2012","Deplorable legal immigrant from 🇧🇻 since 1980.
US Army family, patriot, world traveler. 🇺🇲
1A 2A  🇺🇲
Fluent in sarcasm.

IFB MAGA patriots. 🇺🇲",,,,,,,,,,,,,,,,"0","180133","6517","6345","true","797176328","false","false","false","(Redacted)","1346","Janne Clark 🇺🇲","818836335008092160","false","https://pbs.twimg.com/profile_images/1398630961978527746/eCL853DM_normal.jpg","","46943","https://twitter.com/janne_clark","user","https://x.com/janne_clark","janne_clark",,"This investigation in search of a crime is costing the tax payers a fortune. 
#Mueller https://t.co/sN9YmMTjvR","Tue Oct 10 23:24:00 +0000 2017"
"false","false",,"Thu Feb 12 23:00:00 +0000 2009","Liberal, book lover, amateur thinker, juicer, junk food and exercise enthusiast. I don't indulge idiots easily - esp when I'm the idiot. Dump Trump.",,,,,,,,,,,,,,,,"0","194024","17213","18246","true","20729327","false","false","false","","1373","Wallis Weaver","1359477504059211777","false","https://pbs.twimg.com/profile_images/928867168527069185/mq8j9Yhl_normal.jpg","","191375","https://twitter.com/wallisweaver","user","https://x.com/wallisweaver","wallisweaver",,"Totally amazed at those who purport that the Russia investigation is running out of steam simply because Mueller isn't leaking any details.","Tue Oct 10 23:22:06 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/892515119745310722/1501627388","Tue Aug 01 22:39:21 +0000 2017","",,,,,,,,,,,,,,,,"0","2809","33","351","false","892515119745310722","false","false","false","San Marcos, CA","28","Jay Welsh",,"false","https://pbs.twimg.com/profile_images/892515834093903872/_Zp2IDfk_normal.jpg","","788","https://twitter.com/JayWelsh14","user","https://x.com/JayWelsh14","JayWelsh14",,"This is exactly what we say about Mueller @FBI investigation, sweetie https://t.co/UFUPrJIK2N","Tue Oct 10 23:16:48 +0000 2017"
"false","false",,"Wed Apr 28 20:01:27 +0000 2010","Vote.",,,,,,,,,,,,,,,,"0","81280","52","1146","false","138160577","false","false","false","USA","45","jb","1726760333686030472","false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","9451","https://twitter.com/jrbigger","user","https://x.com/jrbigger","jrbigger",,"@KellyannePolls How is the Mueller investigation going?","Tue Oct 10 23:16:27 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/873459874381918209/1651063145","Sat Jun 10 08:40:36 +0000 2017","#MAGA
No lists or you will be blocked.",,,,,,,,,,,,,,,,"0","7871","1528","2755","true","873459874381918209","false","false","false","Pennsylvania, USA","200","Mercedes39",,"false","https://pbs.twimg.com/profile_images/1534591525274910720/1YO96bL-_normal.jpg","","83427","https://twitter.com/Mercedes3915","user","https://x.com/Mercedes3915","Mercedes3915",,"Judicial Watch Sues DOJ For Refusing To Disclose Mueller Investigation Details https://t.co/JjdvZf7dpB","Tue Oct 10 23:08:38 +0000 2017"
