"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/95050618/1678870724","Sun Dec 06 18:50:49 +0000 2009","Conservative working mom. 🇺🇸👊 List=Block #2A #Constitution #RedWings Your body parts are not what I am votingr for. I make my own health decisions. Taco!",,,,,,,,,,,"0","74732","4315","5024","true","95050618","false","false","false","United States","1593","Proudly Weird","1019532732144078849","false","https://pbs.twimg.com/profile_images/1853630807237447680/hsLYk7yd_normal.jpg","","51029","https://twitter.com/KelPort","user","https://x.com/KelPort","KelPort",,"@meg_yarbrough @Amoney666 @DonaldJTrumpJr That is what the investigation is about. Cry me some more tears Russia will take down the left not Trump","Sun Oct 22 23:46:18 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/2303652506/1732471977","Tue Jan 21 20:12:54 +0000 2014","In the end, was it meaningful?",,,,,,,,,,,"0","463","916","479","true","2303652506","false","false","false","","78174","Daily Sherlock Ⓜ️ 🇬🇭 🇺🇸",,"false","https://pbs.twimg.com/profile_images/1861805292717068288/ViO8c1b2_normal.jpg","","302178","https://twitter.com/dailysherlock0","user","https://x.com/dailysherlock0","dailysherlock0",,"BREAKING NEWS TRUMP 10/22/17 , North Korea UPDATE ,Clinton Email, Russia Investigation https://t.co/WvhMoe3RoE https://t.co/GgwDUmxvNw","Sun Oct 22 23:42:48 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/4332143482/1711132332","Mon Nov 30 19:39:35 +0000 2015","Stay educated on what is being said and written! Read the tweets and retweet. Christian first!!  MAGA!!  NO DMs!",,,,,,,,,,,"0","90848","3128","4890","true","4332143482","true","false","false","United States","810","Nathalie",,"false","https://pbs.twimg.com/profile_images/1297283188641980417/dAslSwqv_normal.jpg","","233398","https://twitter.com/BossSquirrel72","user","https://x.com/BossSquirrel72","BossSquirrel72",,"Breaking! Member of Trump campaign to take the hot seat in Russia investigation!!! https://t.co/n6RafRJE9C","Sun Oct 22 23:41:26 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3222693295/1688701717","Thu May 21 19:04:29 +0000 2015","Native NY'er from CNY➡️ WNY ➡️ NC. Elections Precinct Party Judge. Paralegal with a passion for God, law, politics, and geopolitics. Views are mine.",,,,,,,,,,,"0","452667","5960","6943","true","3222693295","true","false","false"," North Carolina","14053","Valerie","1624594326914301952","false","https://pbs.twimg.com/profile_images/1829979885764263936/IdHp4gir_normal.jpg","","172596","https://twitter.com/4ever2runval96","user","https://x.com/4ever2runval96","4ever2runval96",,"Special Counsel Leading Trump-Russia Collusion Investigation Is Person Who Gave Russians Uranium. https://t.co/RITT1zTLlV via @100percFEDUP","Sun Oct 22 23:40:41 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/187532490/1605664328","Mon Sep 06 14:06:05 +0000 2010","“If you are more fortunate than others, it's better to build a longer table than a taller fence.” Mary Englebreit #HookEm",,,,,,,,,,,"0","35640","365","642","true","187532490","false","false","false","Houston","689","joan clisham","1122928960575344640","false","https://pbs.twimg.com/profile_images/1845544908418842624/ukffZEiP_normal.jpg","","63982","https://twitter.com/joanhou","user","https://x.com/joanhou","joanhou",,"And you really want to know why Trump is so fearful of Mueller/Russia investigation and fallout? This action doesn't pass the smell test. https://t.co/QJ96acJq9d","Sun Oct 22 23:38:38 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/100400073/1610735460","Wed Dec 30 04:11:54 +0000 2009","I stand up for what is right regardless of political or government views but based on factual evidence and reason. Facts matter. Video Game enthusiast.",,,,,,,,,,,"0","14196","177","829","false","100400073","false","false","false","","487","@ArkhamPolitics@techhub.social","1744355749780664483","false","https://pbs.twimg.com/profile_images/761385996596285440/_thrRJ6G_normal.jpg","","64365","https://twitter.com/ArkhamPolitics","user","https://x.com/ArkhamPolitics","ArkhamPolitics",,"That’s false with the investigation still ongoing into Russia and Trump. https://t.co/k9e62YTP3c","Sun Oct 22 23:38:11 +0000 2017"
,,,,,,"false","false",,"Wed May 23 02:24:57 +0000 2012","",,,,,,,,,,,"0","127494","1713","4527","true","587939062","false","false","false","","17","blair",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","121902","https://twitter.com/wagnerblair","user","https://x.com/wagnerblair","wagnerblair",,"TRUMP RELEASE  JFK  DOCS.  TRUMP WILL DO ANYTHING TO TAKE ATTENTION AWAY FROM RUSSIA INVESTIGATION !  THERE IS NO LOW THAT TRUMP WILL NOT GO","Sun Oct 22 23:30:21 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/805084914299314176/1539451202","Sat Dec 03 16:22:56 +0000 2016","Mom, wife, daughter, sister, patriot, Trump Deplorable, Hillbillie, Crumbs. USA. #MAGA #DrainTheSwamp Not a bot. Lived under oppressive regime.",,,,,,,,,,,"0","6004","393","282","false","805084914299314176","false","false","false","United States","408","Alexa Joy",,"false","https://pbs.twimg.com/profile_images/939192488882880513/dCZLrMPy_normal.jpg","","49384","https://twitter.com/AlexaMAGA16","user","https://x.com/AlexaMAGA16","AlexaMAGA16",,"@AMike4761 He's dirty. Sessions or someone in DOJ should fire him. How can he possibly be conducting a clean investigation. There is no Russia/Trump.","Sun Oct 22 23:20:31 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/52935339/1539009366","Thu Jul 02 02:11:50 +0000 2009","Books - USA 2016 Presidential Candidates, USA 2018 Senate Elections, Dow Jones 2019 Trends, USA 2020 Presidential Elections Vol 1.",,,,,,"LionessPublications.com","http://LionessPublications.com","0","23","https://t.co/nI63mRrp1b","0","19843","514","483","true","52935339","true","false","false","Westwood Ma","469","Mary Jane Bryksa","1848745082641359072","false","https://pbs.twimg.com/profile_images/937800394071334912/kpgtvtcn_normal.jpg","","28432","https://twitter.com/MaryJaneBryksa","user","https://x.com/MaryJaneBryksa","MaryJaneBryksa",,"@JAlexander319 @BreitbartNews 2. Russian collusion is working its way via Mueller investigation and Congress.  The meeting of Russia with Trump's son re adoption.","Sun Oct 22 23:16:07 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4912725674/1455568948","Mon Feb 15 20:26:47 +0000 2016","What we share in common is more important than our differences. Equality, liberty, truth, justice. #VotersUnite #BLM  @Klobucharmy @JoeBiden @EvanMcMullin",,,,,,,,,,,"0","73545","8408","3706","true","4912725674","false","false","false","Colorado, USA","2168","eye2country 🇺🇦","1557787404005695490","false","https://pbs.twimg.com/profile_images/699330031714062336/A8qnmBMs_normal.jpg","","85902","https://twitter.com/eye2winner","user","https://x.com/eye2winner","eye2winner",,"Trump Campaign Official Under Investigation [Team team knew Russia wanted to help 3 months b4 Jr's #TrumpRussia mtg] https://t.co/W5sLLFObvj","Sun Oct 22 22:45:26 +0000 2017"
