"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/233373382/1584233828","Mon Jan 03 02:13:40 +0000 2011","Whatever you do to the Earth and animals, you do to yourself.



 #TheResistance",,,,,,,,,,,,,,,,,,,,,"0","13040","1143","2089","false","233373382","false","false","false","New York, NY","751","Rational Misanthrope",,"false","https://pbs.twimg.com/profile_images/1238992360450768901/ZjQaT_xi_normal.jpg","","9312","https://twitter.com/1stAmercan","user","https://x.com/1stAmercan","1stAmercan",,"trump's unraveling now, if the Dems manage to take back the Senate while Mueller investigation wraps up, his head will explode. 
#hardball","Thu Oct 12 23:58:52 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/48205970/1732897994","Thu Jun 18 02:03:59 +0000 2009","😷",,,,,,,,,,,,,,,,,,,,,"0","430496","3951","4844","true","48205970","false","false","false","","1674","Genevieve 🌎💫☮️🇺🇸","1850523879644557623","false","https://pbs.twimg.com/profile_images/1862535290339860480/VVerBdV4_normal.jpg","","357212","https://twitter.com/genevieveisgg","user","https://x.com/genevieveisgg","genevieveisgg",,"More active measures using propaganda! #TrumpRussia Demand 911 style investigation to help Mueller. #PuertoRicoRelief https://t.co/uApsAUMs8b","Thu Oct 12 23:53:48 +0000 2017"
,,,,,,"false","true",,"Fri Apr 17 03:00:57 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","29","61","267","false","32274924","false","false","false","Nevada, USA","54","ginforlove",,"false","https://pbs.twimg.com/profile_images/871552047421771780/elTgLoou_normal.jpg","","35172","https://twitter.com/gmpcvxg","user","https://x.com/gmpcvxg","gmpcvxg",,"No, Mueller needs to include both of the in investigation of obstruction of justice &amp; they should to to jail https://t.co/V1o4fAhQ6h","Thu Oct 12 23:47:06 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2172333056/1504606668","Sun Nov 03 15:21:57 +0000 2013","Lifelong Democrat. Loathe Trump and what he did to our country. #Resist #GlovesOff #VoteBlue #TeamJustice #VoteBlueToSaveDemocracy 💙💙💙No DMs.",,,,,,,,,,,,,,,,,,,,,"0","373763","9124","9727","true","2172333056","false","false","false","Western NY","379","BfloGalMichele",,"false","https://pbs.twimg.com/profile_images/1251720354323664897/VVvsspuZ_normal.jpg","","50264","https://twitter.com/MommaRicch","user","https://x.com/MommaRicch","MommaRicch",,"@val_mccabe Make him wait until Mueller has spoken to all the other players in this investigation. Let him be called upon. Not visa versa.","Thu Oct 12 23:42:18 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/842342163446939648/1500215987","Thu Mar 16 11:49:56 +0000 2017","#Followme #Followback 💯% | Dedicated to sharing ideas & advancing global markets. #DigitalTransformation #Fintech #Startups #Bitcoin
#Blockchain #innovation",,,,,,,,,,,,,,,,,,,,,"0","5400","892","1582","false","842342163446939648","false","false","false","Gloucester, England","16556","ITD Technologies",,"false","https://pbs.twimg.com/profile_images/975909229784690688/EcJRNBwc_normal.jpg","","30132","https://twitter.com/HForsythP","user","https://x.com/HForsythP","HForsythP",,"#RT @businessinsider: Meet Robert Mueller, the former FBI director now leading the Trump-Russia investigation … https://t.co/aYDftxC4VI","Thu Oct 12 23:32:23 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/170296342/1496964523","Sat Jul 24 12:57:14 +0000 2010","Abuse of power is the root of all evil and despair is the ultimate sin. No DMs please.",,,,,,,,,,,,,,,,,,,,,"0","98271","8006","9179","true","170296342","false","false","false","Southwestern USA. NM. Arizona.","159","@UhuruhSiempre",,"false","https://pbs.twimg.com/profile_images/872958928841093120/pDvUaADy_normal.jpg","","212679","https://twitter.com/Uhuruhsiempre","user","https://x.com/Uhuruhsiempre","Uhuruhsiempre",,"Mueller sms to have evidence proving Russian investigation isn't Democrats being jealous @realdonaldtrump was elected.@SeanHannity knows too","Thu Oct 12 23:27:06 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/546007788/1394103960","Thu Apr 05 12:15:33 +0000 2012","We are a mother-daughter team working In Tandem to deliver a different, spiritually-centered outlook on breaking news.",,,,,,,,,,,,,,,,"sevenfold747.blogspot.com","http://sevenfold747.blogspot.com/","0","23","https://t.co/uIqVT8szkn","0","85876","2163","4676","true","546007788","false","false","false","","6330","Sevenfold747","712975114808066048","false","https://pbs.twimg.com/profile_images/378800000124049734/74f60efa1e79022c82963eadfd027d20_normal.jpeg","","96726","https://twitter.com/Sevenfold747","user","https://x.com/Sevenfold747","Sevenfold747",,"Coming up on @hardball with @HardballChris is Fmr. Def. Secy Leon Panetta. He will weigh in on all current events, sabotage #Mueller investigation on #TrumpRussia &amp; Paul Ryan’s lying ways. https://t.co/AkB7B4hciS","Thu Oct 12 23:17:25 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/39051892/1558128593","Sun May 10 14:16:53 +0000 2009","AI Engineer 👨‍💻👨‍💻",,,,,,,,,,,,,,,,,,,,,"0","37373","7697","876","true","39051892","false","true","false","Austin, TX","1498","Montray Davis","1476570861985570823","false","https://pbs.twimg.com/profile_images/1374565631551475718/yNwBOIQC_normal.jpg","","114454","https://twitter.com/MontrayDavis","user","https://x.com/MontrayDavis","MontrayDavis",,"@basedinfidel8 @WitherowMayhew @finlay__raven @fellspeaks @EdKrassen Well, we won't know what has been found until he is either indicted (Trump) or Mueller calls it quits on the investigation.","Thu Oct 12 23:08:28 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/719546355841019904/1464315429","Mon Apr 11 15:23:14 +0000 2016","Communications Engineering CTO Sr. Partner, Common Sense Conservative, support limited gov., pro growth & advanced manufacture in US, need biz sense in gov",,,,,,,,,,,,,,,,,,,,,"0","25359","1540","3069","true","719546355841019904","false","false","false","Colorado, USA & Oregon, USA","679","Gary Frost",,"false","https://pbs.twimg.com/profile_images/736017484633907200/PIvn0KKe_normal.jpg","","58034","https://twitter.com/Big_Chill53","user","https://x.com/Big_Chill53","Big_Chill53",,"@mrntweet2 @JVER1 @newtgingrich @EricTrump @DonaldJTrumpJr @IvankaTrump @jessebwatters @greggutfeld @GOP JW needs to call for investigation into Mueller’s FBI islamification &amp; 2008 ChiCom shady donation HRC never q’d on formally-1 conviction","Thu Oct 12 22:59:11 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/39051892/1558128593","Sun May 10 14:16:53 +0000 2009","AI Engineer 👨‍💻👨‍💻",,,,,,,,,,,,,,,,,,,,,"0","37373","7697","876","true","39051892","false","true","false","Austin, TX","1498","Montray Davis","1476570861985570823","false","https://pbs.twimg.com/profile_images/1374565631551475718/yNwBOIQC_normal.jpg","","114454","https://twitter.com/MontrayDavis","user","https://x.com/MontrayDavis","MontrayDavis",,"@WitherowMayhew @basedinfidel8 @finlay__raven @fellspeaks @EdKrassen Mueller is all over it. For a year, Trump has obstructed justice.

1) Fired comey for inquiring about Russia.
2) Wants to fire Mueller; the man leading the current investigation.

Only a matter of time before he's fully exposed.","Thu Oct 12 22:57:55 +0000 2017"
