"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/702919804303360000/1456424578","Thu Feb 25 18:15:15 +0000 2016","Follow Zesty #leftwing for the finest #liberal writing on the Web. #Progressive, #democrat and proud.",,,,,,,,,,,,,,,,"zestynews.com/topic/left","http://zestynews.com/topic/left","0","23","https://t.co/9gcNFLQl49","0","38438","7208","1193","false","702919804303360000","false","false","false","Washington, DC","79946","Zesty Left Wing News","804454192727396353","false","https://pbs.twimg.com/profile_images/708757582744129536/_5xJcmND_normal.jpg","","80344","https://twitter.com/zesty_leftwing","user","https://x.com/zesty_leftwing","zesty_leftwing",,"Shep Smith nails Trump for calling Russia investigation fake: This isn’t how an innocent… https://t.co/BCbfD1PZ1u https://t.co/J4gHtNMYfn","Thu Oct 05 23:47:42 +0000 2017"
,,,,,,"false","true",,"Fri Jul 15 17:40:02 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","6","15","23","true","754007629496582145","false","false","false","","4","anita defazio",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","25881","https://twitter.com/anita121848","user","https://x.com/anita121848","anita121848",,"SHUT DOWN THIS FARCE OF AN INVESTIGATION ON RUSSIA COLLUSION/TRUMP ADMIN! THIS IS AN OUTRAGE! SEN BURR &amp; SEN WARNER DOING WITCH HUNT! STOP!","Thu Oct 05 23:47:07 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1355218452/1606190460","Mon Apr 15 20:09:11 +0000 2013","Author. Satirist. Podcaster. Singer. Awesome. Modest. Boggle champion. Was a sexy George Costanza in a past life. 34 fewer felonies than Trump.",,,,,,,,,,,,,,,,"amazon.com/stores/Craig-R…","https://www.amazon.com/stores/Craig-Rozniecki/author/B00JBQ95LO","0","23","https://t.co/OkCwr4vZrd","0","198837","126777","123430","false","1355218452","true","false","false","Columbus, OH","6559","Craig Rozniecki","1704702802730066171","false","https://pbs.twimg.com/profile_images/1331085380565741570/oB39itNU_normal.jpg","","155444","https://twitter.com/CraigRozniecki","user","https://x.com/CraigRozniecki","CraigRozniecki",,"""Russia Investigation: Tell-Tale Signs Trump Is Expecting The Worst"" - https://t.co/8uEf8kFnNt","Thu Oct 05 23:44:56 +0000 2017"
,,,,,,"false","true",,"Sat Mar 31 11:29:56 +0000 2012","",,,,,,,,,,,,,,,,"just4u.jamberrynails.net","http://just4u.jamberrynails.net","0","22","http://t.co/YbLgt8m4MA","0","0","11","7","false","541577866","false","false","false","Virginia","13","Patti Cucchiara",,"false","https://pbs.twimg.com/profile_images/2038711443/both_normal.JPG","","80038","https://twitter.com/PattiCucchiara","user","https://x.com/PattiCucchiara","PattiCucchiara",,"Trump Just Dragged The Trump-Russia Investigation Into His War With The Media! https://t.co/54plvJ3gAv","Thu Oct 05 23:38:36 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/855445797751730177/1493126775","Fri Apr 21 15:39:06 +0000 2017","Followed by @funder @TeaPainUsa  @joncoopertweets @TheRealHoarse @glennkirschner2 @rosie  @girlsreallyrule @matthewjdowd",,,,,,,,,,,,,,,,,,,,,"0","47508","11239","8765","true","855445797751730177","false","false","false","Treasure Coast, FL","215","Dan Murphy","1861073261129331084","false","https://pbs.twimg.com/profile_images/856926243727474692/Lxa4ANhc_normal.jpg","","35728","https://twitter.com/DanMurphy2018","user","https://x.com/DanMurphy2018","DanMurphy2018",,"@realDonaldTrump 
This is a #StaggeringDevelopment in the trump-russia investigation.
#MuellerTime
https://t.co/VxivcxCHxY","Thu Oct 05 23:38:15 +0000 2017"
,,,,,,"false","true",,"Mon Jan 18 03:05:30 +0000 2016","Inf plt ldr,Co.xo Vietnam'68-'69
ed. BBA,MBA
100%disabled vet.",,,,,,,,,,,,,,,,,,,,,"0","9044","383","796","false","4776421694","false","false","false","Palo Pinto county, Tx USA","0","John d rasberry",,"false","https://pbs.twimg.com/profile_images/965057315371175936/0H3FBQa3_normal.jpg","","12333","https://twitter.com/Ltgrunt45","user","https://x.com/Ltgrunt45","Ltgrunt45",,"@realDonaldTrump Obama Admin needs investigation lot more than Trump/Russia!!!!!!","Thu Oct 05 23:27:01 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/67972546/1600256851","Sat Aug 22 20:14:39 +0000 2009","Acompanhe no TopGyn Notícias as últimas nacionais e Internacionais. Informações de todos os governos Estaduais, Justiça, Economia, Esporte e Muito mais...",,,,,,,,,,,,,,,,"topgyn.com.br","https://www.topgyn.com.br","0","23","https://t.co/rOubJvqLAU","0","7","33922","107165","false","67972546","false","false","false","Brasil - Goiânia","536625","TopGyn Notícias / O Especialista",,"false","https://pbs.twimg.com/profile_images/1315411401658314752/yPN9cEIi_normal.jpg","","848031","https://twitter.com/portaltopgyn","user","https://x.com/portaltopgyn","portaltopgyn",,"FBI Hands Trump-Russia Dossier Investigation Over to Special Counsel - https://t.co/fK29l5yOtR https://t.co/E8LYfaB2EC","Thu Oct 05 23:26:17 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2820083725/1671284950","Fri Sep 19 14:21:38 +0000 2014","Mom / grandmother ✨if you’re a woman your life is political whether you like it or not✨MVP Harris✨",,,,,,,,,,,,,,,,,,,,,"0","121156","12412","9355","true","2820083725","false","false","false","","7875","silverprincess💛","1648499997271535618","false","https://pbs.twimg.com/profile_images/1601584597703311360/wszI9U_3_normal.jpg","","66579","https://twitter.com/marsha_vivinate","user","https://x.com/marsha_vivinate","marsha_vivinate",,"Here is Trump trying to shut the free press down really so that Russia collusion investigation can't be reported. https://t.co/J4I6P7gAOv","Thu Oct 05 23:22:37 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/854856888340623361/1567204797","Thu Apr 20 00:38:59 +0000 2017","A lil about everything n a lot about many things..thankful for having lived on 4 of 6 habitable continents.mostly into laughs n nerdy stuff, n #Chelseafc INTJ",,,,,,,,,,,,,,,,,,,,,"0","161377","1014","3738","true","854856888340623361","false","false","false","Michigan, USA","14729","🤓🤪 Serge 🤨🦁☀️🚗🏎🐎",,"false","https://pbs.twimg.com/profile_images/1276686440429125633/dfJTZUI4_normal.jpg","","112836","https://twitter.com/smilinglion71","user","https://x.com/smilinglion71","smilinglion71",,"Shep Smith nails Trump for calling Russia investigation fake: This isn’t how an innocent person acts | Raw Story 🔥🔥 https://t.co/h6IpFF4ofE","Thu Oct 05 23:10:12 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/806675383013806080/1697124587","Thu Dec 08 01:42:53 +0000 2016","Proud Latino Girl Dad who's Chronically Disabled & Immobile, an Advocate. Maga 🚫 Zen the F out!
Don't let politics divide us.
💙 RESIST!",,,,,,,,,,,,,,,,,,,,,"0","37330","4932","5343","true","806675383013806080","true","false","false","Pflugerville, TX","42881","Dennis Uribe 🌊♿✊Latino/Art Lover who Votes Blue","1287669193136119808","false","https://pbs.twimg.com/profile_images/1832156837845643264/zeA8IkAx_normal.jpg","","268724","https://twitter.com/denuribe73","user","https://x.com/denuribe73","denuribe73",,"Shep Smith nails Trump for calling Russia investigation fake: This isn’t how an innocent person acts https://t.co/O64LJzIBWk #SmartNews","Thu Oct 05 23:05:59 +0000 2017"
