"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/822676336376422403/1635364947","Sat Jan 21 05:24:57 +0000 2017","Go Braves.........Chop on",,,,,,,,,,,"0","96391","1025","2259","true","822676336376422403","false","false","false","NC","3642","MizzMichelle","1815159425486790755","false","https://pbs.twimg.com/profile_images/1815173398554693633/OrV5JdD0_normal.jpg","","58907","https://twitter.com/ATLBravesfan199","user","https://x.com/ATLBravesfan199","ATLBravesfan199","@DonaldJTrumpJr Like the Russia investigation that Trump keeps calling a witch hunt, when investigations are actually happening?","Sun Oct 15 23:58:50 +0000 2017"
"false","true",,"Sat Aug 05 22:39:00 +0000 2017","love my Jesus and Isreal
love my great America
MAGA /trump",,,,,,,,,,,"0","3653","830","2785","false","893964581504208896","false","false","false","Florida, USA","876","doyce hayth",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","12659","https://twitter.com/dhqyth","user","https://x.com/dhqyth","dhqyth","RUDE REPORTER ATTACKS PRESIDENT DONALD TRUMP ON RUSSIA INVESTIGATION FUL... https://t.co/gyiC5yVZ7Z via @YouTube","Sun Oct 15 23:55:44 +0000 2017"
"false","true",,"Mon May 06 19:14:14 +0000 2013","",,,,,,,,,,,"0","63949","2759","3183","true","1408487016","false","false","false","","3892","Cheryl Morvant","643564992738885633","false","https://pbs.twimg.com/profile_images/518564454792175617/jdJjsAcN_normal.jpeg","","156380","https://twitter.com/MorvantCheryl","user","https://x.com/MorvantCheryl","MorvantCheryl","Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation@LouDobbs @JudicialWatch @PressSec @doug69  https://t.co/REDbxuKC74","Sun Oct 15 22:52:58 +0000 2017"
"false","true",,"Mon May 06 19:14:14 +0000 2013","",,,,,,,,,,,"0","63949","2759","3183","true","1408487016","false","false","false","","3892","Cheryl Morvant","643564992738885633","false","https://pbs.twimg.com/profile_images/518564454792175617/jdJjsAcN_normal.jpeg","","156380","https://twitter.com/MorvantCheryl","user","https://x.com/MorvantCheryl","MorvantCheryl","Exclusive: Mueller Enlists the IRS for His Trump-Russia Investigation@JaySekulow @TomFitton @SaraCarterDC Muller ADC https://t.co/REDbxuKC74","Sun Oct 15 22:51:14 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/3954166400/1446439608","Tue Oct 20 04:14:15 +0000 2015","I'm a strong woman who fights to fill Washington with the same diversity that's in the real world. We are sick of being lead by old white men, times up. 🕔 🌊🌊",,,,,,,,,,,"0","8934","336","544","false","3954166400","false","false","false","Kentucky, USA","145","Fight Trump and his minions!💯🤬🖕",,"false","https://pbs.twimg.com/profile_images/1818268704666189824/BxWejmbP_normal.jpg","","2886","https://twitter.com/jlcbbb","user","https://x.com/jlcbbb","jlcbbb","@shawgerald4 @DonaldJTrumpJr ""Funny thing about the Republicans, they don't care about facts."" - Bill Clinton. The Russia investigation isn't a hoax. There's facts.","Sun Oct 15 22:46:19 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/30779596/1669671304","Mon Apr 13 02:01:50 +0000 2009","Save America! Vote Blue No Matter Who!",,,,,,"gofund.me/22f71e17","https://gofund.me/22f71e17","0","23","https://t.co/30gIfAVfbd","0","369567","3436","4542","true","30779596","false","false","false","Big Blue Nation","3752","Fat Gandalf 🇺🇸","1652377837360357376","false","https://pbs.twimg.com/profile_images/1834564717131509761/XUKcYvJ7_normal.jpg","","194564","https://twitter.com/RLElam","user","https://x.com/RLElam","RLElam","Coincidence? Fuck no. Trump is still trying to influence the Russia investigation. Most of his base are dumb enough to believe him. https://t.co/rlxhSJZHWN","Sun Oct 15 22:15:31 +0000 2017"
"false","true",,"Sat Jan 07 01:30:51 +0000 2012","Love scifi, spanking, fantasy, domestic discipline, reading, enemas, cats, corner time, writing and seeking a Governess. Also very concerned about country/world",,,,,,,,,,,"0","10063","191","177","false","457109385","false","false","false","Finger Lakes","81","kerrsutherland",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","38569","https://twitter.com/kerrsutherland","user","https://x.com/kerrsutherland","kerrsutherland","Carter Page to take the fifth, refuse to cooperate with Senate investigation into Trump–Russia https://t.co/ByYw1ABeUr","Sun Oct 15 22:09:57 +0000 2017"
"false","true",,"Wed Oct 28 00:48:16 +0000 2015","#Freedom & Resistance Fighter!!",,,,,,,,,,,"0","74","6","31","false","4057130723","false","false","false","","32","Frederick Butler",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","2293","https://twitter.com/FrederickButle8","user","https://x.com/FrederickButle8","FrederickButle8","Billionaire Trump backer's data firm under investigation for Russia connections https://t.co/owgR7hVilq
#Let It Be Told!!","Sun Oct 15 21:44:35 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/851123622341160960/1713034741","Sun Apr 09 17:24:19 +0000 2017","Political Analyst",,,,,,,,,,,"0","50463","2792","2341","true","851123622341160960","true","false","false","","1364","Peter blake","1802112876863250732","false","https://pbs.twimg.com/profile_images/1817355697182441472/pb5e54QR_normal.jpg","","18657","https://twitter.com/BreakingAlertIE","user","https://x.com/BreakingAlertIE","BreakingAlertIE","#BREAKING NEWS: Trump Campaign spent over $1 million in legal fees related to Russia investigation over past months - reports https://t.co/EUKZimo1rT","Sun Oct 15 21:39:03 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/1164005534/1713040590","Sat Feb 09 20:33:26 +0000 2013","“If Republicans become convinced they cannot win democratically, they will not abandon their Republican Ideology, they will abandon Democracy.”",,,,,,,,,,,"0","426564","1849","2521","true","1164005534","false","false","false","","3116","Kate","979912452392419328","false","https://pbs.twimg.com/profile_images/1779733210328653824/M1rHhdqk_normal.jpg","","308817","https://twitter.com/_LOVEINVAIN","user","https://x.com/_LOVEINVAIN","_LOVEINVAIN","@ChuckGrassley Why is DIANE Feinstein allowing Chuck Grassley to Derail the SJCs alleged 'Investigation' of Trump Russia??  https://t.co/pwL5XV9AaM","Sun Oct 15 21:13:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/1634380536/1613611252","Wed Jul 31 02:53:35 +0000 2013","Analyst of Japan, East Asia⎮🇮🇪🇯🇵🇺🇸
Bluesky: https://t.co/sSYYkG1z14
Post: @frogjumpsin
Mastodon: @frogjumpsin@mastodon.ie","frogjumpsin.bsky.social","http://frogjumpsin.bsky.social","44","67","https://t.co/sSYYkG1z14",,,,,,"0","8852","493","709","true","1634380536","false","false","false","D.C.","29","James Brady","1745819859156414634","false","https://pbs.twimg.com/profile_images/1686069789540696080/LpLMBUlb_normal.jpg","","2860","https://twitter.com/frogjumpsin","user","https://x.com/frogjumpsin","frogjumpsin","The same Nigel Farage who is reportedly a ""person of interest"" in the FBI's Trump/Russia collusion investigation. https://t.co/paWhmrkoSt","Sun Oct 15 21:13:13 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/4854718678/1663126448","Wed Jan 27 19:47:48 +0000 2016","CFB AZ Wildcat Fan, PAC-12, Big 12, BYU, Memphis tigers fan.  bluesky: @wildcatdaveaz.bsky.social",,,,,,,,,,,"0","50114","899","954","false","4854718678","false","false","false","United States","2740","Wildcat Dave AZ 🌵","1849495178765050039","false","https://pbs.twimg.com/profile_images/1569889414297579522/lszCkPZC_normal.jpg","","43851","https://twitter.com/WildcatDave_AZ","user","https://x.com/WildcatDave_AZ","WildcatDave_AZ","@AGSchneiderman How’s the trump Russia investigation going","Sun Oct 15 21:03:18 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/15248247/1487531386","Thu Jun 26 21:06:13 +0000 2008","I do research. I teach. legal stuff. Meh.",,,,,,,,,,,"0","4177","228","1386","true","15248247","false","false","false","","1369","SuzAtTheLibrary",,"false","https://pbs.twimg.com/profile_images/378800000140899172/c3ef529399d5da44d3fe377956e66346_normal.jpeg","","32221","https://twitter.com/SuzAtTheLibrary","user","https://x.com/SuzAtTheLibrary","SuzAtTheLibrary","You’re talking about the Trump/Russia investigation, right? https://t.co/YOYTSSagpn","Sun Oct 15 20:55:15 +0000 2017"
"false","false",,"Sun Aug 28 14:26:23 +0000 2016","",,,,,,,,,,,"0","145894","497","126","true","769903960102735872","false","false","false","Florida, USA","538","Agnes",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","41883","https://twitter.com/Agnescitizen","user","https://x.com/Agnescitizen","Agnescitizen","@ree13182 @FoxNews @Kaepernick7 @realDonaldTrump It's about Creating Distraction on the real issues!! Trump/Russia investigation!!","Sun Oct 15 20:38:11 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/4852429895/1731351537","Wed Jan 27 05:13:46 +0000 2016","B.S,  M.S.degrees. Environmentalist. 
I stand against all forms of  injustice.

#theresistance
#PATRIOT
Anti-racist
Anti-fascist
#FBR",,,,,,,,,,,"0","430314","12143","10726","true","4852429895","false","false","false","Vancouver, WA","2394","Liberty & Justice 4 All","1854238726156878292","false","https://pbs.twimg.com/profile_images/1854241274980913152/wNz-F0Uz_normal.jpg","","529777","https://twitter.com/ckkoch3","user","https://x.com/ckkoch3","ckkoch3","@RepublicanB4Hil @MontyBoa99 @aeolian65 @Hotrodizz @steph93065 @SebGorka @CarmineZozzora @ChristieC733 @crusher614 @carrieksada @Lrihendry @LVNancy @LeahR77 @CalFreedomMom @phil200269 @realDonaldTrump What the GOP/Trumpsters can't square is that Sessions was to protect Trump from the Russia investigation. Sessions recused, pissed off Trump","Sun Oct 15 20:36:34 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/68036718/1732884048","Sun Aug 23 01:25:33 +0000 2009","",,,,,,,,,,,"0","11847","6653","7194","false","68036718","false","false","false","","11539","Canon","1778234919266705516","false","https://pbs.twimg.com/profile_images/1862476756952698880/W2F0wkfM_normal.jpg","","58879","https://twitter.com/GregorioMeraz1","user","https://x.com/GregorioMeraz1","GregorioMeraz1","The White House must take off hands of the Russia Investigation that is resulting in chilling revelations of Trump Campaign &amp; Oligarchs !! https://t.co/dCQUWBS1Os","Sun Oct 15 20:25:47 +0000 2017"
