"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true",,"Mon Jan 18 19:26:54 +0000 2016","Politics from a conservative point of view.",,,,,,,,,,,"0","160","72","55","false","4825010379","false","false","false","Westchester, NY","61","ConservativePolitics",,"false","https://pbs.twimg.com/profile_images/888971271828066308/h8y6d8vP_normal.jpg","","4389","https://twitter.com/ConPoliticz","user","https://x.com/ConPoliticz","ConPoliticz",,"First charges in the investigation led by Special Counsel Robert Mueller have been filed in sealed indictments. Via @cnn","Sat Oct 28 23:57:14 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/487571000/1620683379","Thu Feb 09 14:16:06 +0000 2012","Fat, queer, left of center, single Black dude living in OK. I like the Thunder, I’m a science and history nerd, & I watch waaay more tv than I should 🥴 He/Him",,,,,,,,,,,"0","3051","249","167","true","487571000","false","false","false","Oklahoma, USA","208","TD",,"false","https://pbs.twimg.com/profile_images/1146679297534545920/G0q0S9SO_normal.jpg","","4261","https://twitter.com/BlkGayPilot","user","https://x.com/BlkGayPilot","BlkGayPilot",,"@MonicaHesse NOT ONE of my right wing coworkers know anything about Mueller, the Russia investigation, or anything substantive and negative against Trump","Sat Oct 28 23:56:58 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/764990872542777344/1499531031","Mon Aug 15 01:03:31 +0000 2016","#Trump2024 Imagine J6 gathering an Insurrection, a protest of an election. Imagine not calling a gathering an Insurrection, a gathering to support terrorism",,,,,,,,,,,"0","98637","17691","15411","true","764990872542777344","false","false","false","San Diego, CA","255","Trump Nominees Fiercely Loyal Fiercely Competent","1734570582803698133","false","https://pbs.twimg.com/profile_images/1466595102713806848/T4S-PTDm_normal.jpg","","107361","https://twitter.com/GaitaudCons","user","https://x.com/GaitaudCons","GaitaudCons",,"Crooked Cop Mueller Leaks Investigation Info to CNN Continuing His Long History of Corrupt and Criminal Actions https://t.co/lypPZsdRvx","Sat Oct 28 23:56:50 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/892886335463227393/1730978629","Wed Aug 02 23:14:26 +0000 2017","Worked Within The Insanity To Keep The Deranged From Destroying Our Democracy! We Are The #TheResistance On The Inside. https://t.co/SiqLxVUh0k","repair45.org","https://repair45.org","120","143","https://t.co/SiqLxVUh0k",,,,,,"0","103","1707","178","false","892886335463227393","false","false","false","","131","X-RougeWHAdvisor",,"false","https://pbs.twimg.com/profile_images/1855226716538454016/rXyERrEP_normal.jpg","","3908","https://twitter.com/RougeWhAdvisor","user","https://x.com/RougeWhAdvisor","RougeWhAdvisor",,"Trump weighing the pros &amp; cons of firing Mueller! Firing him would stop the investigation &amp; indictments but could cause his impeachment!","Sat Oct 28 23:56:19 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/745924682914861056/1506960523","Thu Jun 23 10:21:17 +0000 2016","Simple man on a wild journey. 😷 #WearAMask",,,,,,,,,,,"0","14354","357","3221","true","745924682914861056","false","false","false","London","311","Citizen Arcane ®",,"false","https://pbs.twimg.com/profile_images/910111051957579778/8fpuwgJs_normal.jpg","","28460","https://twitter.com/Citizen_Arcane","user","https://x.com/Citizen_Arcane","Citizen_Arcane",,"@NoPuppet_007 @stephendulaney @nycsouthpaw Both perhaps.

Mueller reacts to Boente being forced out, knowing Senate won’t get majority to confirm successor until investigation over.","Sat Oct 28 23:56:09 +0000 2017"
,,,,,,"true","false",,"Sun Sep 29 18:16:09 +0000 2013","MAGA, family mediator, prosecute criminals and thugs. Here for TRUMP! FJB",,,,,,,,,,,"0","312411","11134","12105","true","1917788594","false","false","false","","424","Lee Borden",,"false","https://pbs.twimg.com/profile_images/1037805255533191168/eU1PdbME_normal.jpg","","325725","https://twitter.com/lee_borden","user","https://x.com/lee_borden","lee_borden",,"@jasoninthehouse So there were no leaks during the Mueller investigation until he was accused of being complicit in uranium one. Suddenly, suspect and leak!","Sat Oct 28 23:55:52 +0000 2017"
,,,,,,"false","false",,"Mon Nov 10 01:06:07 +0000 2014","Independent Conservative Woman. Wife of 1, Mom of 2. Financial Analyst & Autism Advocate. Blessed Beyond Measure. NO LISTS/NO LIBERALS  #MAGA #AmericaFirst",,,,,,,,,,,"0","109553","23310","23221","true","2869860183","true","false","false","United States","1109","Michele Kozal",,"false","https://pbs.twimg.com/profile_images/531614519844282368/hhTtYNOy_normal.jpeg","","97565","https://twitter.com/MicheleKozal","user","https://x.com/MicheleKozal","MicheleKozal",,"Crooked Cop Mueller Leaks Investigation Info to CNN Continuing His Long History of Corrupt and Criminal Actions https://t.co/WQ4qwslNfi","Sat Oct 28 23:54:53 +0000 2017"
,,,,,,"false","true",,"Tue May 24 09:15:41 +0000 2016","you changed for the ppl you love",,,,,,,,,,,"0","491","27","191","false","735036538296360960","false","false","false","","7","dal",,"false","https://pbs.twimg.com/profile_images/735036991771836416/D-qgNe_M_normal.jpg","","696","https://twitter.com/dal1308","user","https://x.com/dal1308","dal1308",,"MSNBC 11:46am NBC NEWS: INDICTMENT IN MUELLER INVESTIGATION
BOB CUSACK I EDITOR-IN-CHIEF, THE HILL","Sat Oct 28 23:54:49 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/619337230/1641048702","Tue Jun 26 18:59:22 +0000 2012","My opinions are my own.  Thriving in this time of idiocracy and wokism using common sense, science and hard work.",,,,,,,,,,,"0","534","44","122","false","619337230","false","false","false","","30","Bronco Willie",,"false","https://pbs.twimg.com/profile_images/1477291448269742081/oXBC5IAe_normal.jpg","","2947","https://twitter.com/GregLoweceo","user","https://x.com/GregLoweceo","GregLoweceo",,"Mueller investigation is nothing more than the swamp covering for the uranium deal and Russian collusion with Hillary on the fake dossier.","Sat Oct 28 23:52:26 +0000 2017"
,,,,,,"true","false",,"Tue Sep 27 03:29:03 +0000 2016","Democracy wins over Socialism, Govt should be small and stay out of my life.  Individuals should take care of themselves",,,,,,,,,,,"0","10986","387","801","true","780610174629269508","false","false","false","California, USA","17","DTSnSD","1299040052345880576","false","https://pbs.twimg.com/profile_images/1157505103860920320/ay0Obvxd_normal.jpg","","11489","https://twitter.com/DTSnSD","user","https://x.com/DTSnSD","DTSnSD",,"Mueller is completely corrupt....so it makes sense his ""investigation"" is too.  We need special investigation of him #Mueller https://t.co/JQLf5RmxiH","Sat Oct 28 23:52:23 +0000 2017"
