"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1253799290167672832/1665817580","Fri Apr 24 21:34:04 +0000 2020","Blue Wall builder. Political science writer, editor. Philosopher for We The People. Quotesmith. Wordsmith.  Never-trumper. Dog lover. No DMs.",,,,,,,,,,,,,,,,,,,,,"0","17708","16726","18224","true","1253799290167672832","true","false","false","Los Angeles","26976","Don Lawrence","1733350112896922010","false","https://pbs.twimg.com/profile_images/1580435362077241344/0l8EDN3R_normal.jpg","","50414","https://twitter.com/DonLawr86874954","user","https://x.com/DonLawr86874954","DonLawr86874954",,"Don’t blame Harris for her election loss, blame our criminal justice system — who at every turn, has bent over backward to accommodate criminal Trump.
In fact, their failure to bring Trump to justice is the only reason he was able to run for re-election.
Shame on Merrick Garland and Judge Merchan — two individuals who defied their duty to uphold the rule of law when it mattered most.
an excerpt from a GenZ post","Sat Nov 23 17:51:10 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1679534343948218368/1698265582","Thu Jul 13 16:52:53 +0000 2023","Tracking conservative movement sentiment 📊",,,,,,,,,,,,,,,,,,,,,"0","46515","6143","7183","false","1679534343948218368","true","false","false","","590","conservative polls","1861043104955969926","false","https://pbs.twimg.com/profile_images/1717276136210632704/l0PBn_9f_normal.jpg","","12167","https://twitter.com/conserve_polls","user","https://x.com/conserve_polls","conserve_polls",,"Senator Lisa Murkowski is up for re-election in 2026. She has vocally opposed Donald Trump’s Supreme Court and cabinet nominees.

Alaska employs ranked choice voting, thus insulating her. Altogether, what would be your preferred outcome in the 2026 Alaska Senatorial election?","Sat Nov 23 14:50:32 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1509010633987182594/1729692072","Wed Mar 30 03:32:39 +0000 2022","A single father, Army veteran, MAGA Patriot who hates RINOS! #Trump2024! IFAB if MAGA 🇺🇸🦁On Rumble & X! https://t.co/yJqgLKI5Bf","leothelionshow.com","https://www.leothelionshow.com","104","127","https://t.co/yJqgLKI5Bf",,,,,,,,,,,,,,,,"0","91237","40055","26813","false","1509010633987182594","true","false","false","","2872","Leo The Lion",,"false","https://pbs.twimg.com/profile_images/1819538065162993664/N6FQUVsc_normal.jpg","","67259","https://twitter.com/LeoTheLion1964","user","https://x.com/LeoTheLion1964","LeoTheLion1964",,"Why are you seeing Joni Ernst all of a sudden focused on DOGE or Trump America 1st? She's up for re-election in 2026 seeking a 3rd term. This is who she really is and why she's playing up to Trump. She needs to be primaried as she is a McConnell Thune supporter. I see you @SenJoniErnst","Sat Nov 23 14:26:21 +0000 2024"
"https://pbs.twimg.com/profile_images/1816112138085146624/S6dUYUgt_bigger.jpg","Live From America TV","https://twitter.com/LFATVUS","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/4122344993/1675626203","Thu Nov 05 21:58:46 +0000 2015","Live shows on FrankSpeechTV - LFATV - PatriotTV. My job is triggering Liberals with the truth. I was once a Democrat until God healed my mind.",,,,,,,,,,,,,,,,"UniteAmericaFirst.com","http://UniteAmericaFirst.com","0","23","https://t.co/y71HcQnHdQ","0","17410","38478","1919","true","4122344993","true","false","false","Pflugerville, TX","1827","Mr. Will Johnson","1825413718219391157","false","https://pbs.twimg.com/profile_images/1630445423960653826/lUpG33tM_normal.jpg","","15157","https://twitter.com/ImMrWillJohnson","user","https://x.com/ImMrWillJohnson","ImMrWillJohnson",,"How long before Liberals realize Trump won the 2024 Presidential Election?","Sat Nov 23 19:51:00 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1261338980567613441/1719415365","Fri May 15 16:53:53 +0000 2020","Democrat. Michigander.",,,,,,,,,,,,,,,,,,,,,"0","38244","16408","17535","false","1261338980567613441","false","false","false","Michigan","742","James","1858336874600747017","false","https://pbs.twimg.com/profile_images/1728072213381656576/626qTfFo_normal.jpg","","21864","https://twitter.com/MI_James57","user","https://x.com/MI_James57","MI_James57",,"Here is a precinct map of the 2024 presidential election in Oakland County, Michigan, based on Harris vs. Trump numbers.

🔵 Kamala Harris (D): 419,519 votes (54.2%)
🔴 Donald Trump (R): 337,791 votes (43.6%)
🟡 Others: 16,603 votes (2.1%) https://t.co/qz6krlm5Tf","Sat Nov 23 18:39:38 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1590050021717721094/1732941252","Tue Nov 08 18:34:08 +0000 2022","Charles Evans Hughes Fan",,,,,,,,,,,,,,,,,,,,,"0","248082","3141","2954","true","1590050021717721094","false","false","false","","5911","Based Illinoisan 🇺🇸🇬🇷",,"false","https://pbs.twimg.com/profile_images/1862189903829782528/OKSrMklx_normal.jpg","","123079","https://twitter.com/BasedIllinoisan","user","https://x.com/BasedIllinoisan","BasedIllinoisan",,"1932 and 2024 presidential election county flip maps https://t.co/KydbnCumLg","Sat Nov 23 18:10:42 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/14820509/1383188959","Sun May 18 13:18:43 +0000 2008","I am a Jazz Promoter and concert producer. Progressive politics #jazz music is the essence of life.",,,,,,,,,,,,,,,,,,,,,"0","186522","13929","12444","true","14820509","false","false","false","","1121","waltb31 (docb2020 on Threads) waltb31.bsky.social","756257830433206272","false","https://pbs.twimg.com/profile_images/129505712/Walt_small_image_normal.jpeg","","303837","https://twitter.com/waltb31","user","https://x.com/waltb31","waltb31",,"@we_are_toast @tbonier Majority of white people have voted for the GOP candidate in EVERY PRESIDENTIAL ELECTION since 1968. More striking: WHITE WOMEN were 37% of the total vote in 2024 and 53% voted for Trump. Before you start blaming Black folk, who are the most reliable vote, look in the mirror","Sat Nov 23 15:20:43 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3230894695/1732717680","Sat May 30 16:05:29 +0000 2015","Software Engineer / Astrophysicist /

Gen-X / Skeptic / Neutral-Good / 

Anti-Progressive / Anti-MAGA /

I don't worship humans. You don't know the mind of God.",,,,,,,,,,,,,,,,,,,,,"0","49405","888","383","true","3230894695","false","false","false","Jasoom","5203","Stetson Wilson","1557553502179790848","false","https://pbs.twimg.com/profile_images/1607211663710715904/XYNcS1Nc_normal.png","","62279","https://twitter.com/stet_dot_net","user","https://x.com/stet_dot_net","stet_dot_net",,"I just want to take a moment to congratulate the Democrats on winning the 2024 Presidential Election.","Sat Nov 23 15:00:49 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/807095/1584666392","Fri Mar 02 20:41:42 +0000 2007","News tips? Share them here: https://t.co/ghL9OoYKMM","nyti.ms/2FVHq9v","http://nyti.ms/2FVHq9v","28","51","https://t.co/ghL9OoYKMM",,,,,,,,,,,"nytimes.com","http://www.nytimes.com/","0","22","http://t.co/ahvuWqicF9","0","18565","55217053","864","true","807095","true","false","false","New York City","72257","The New York Times",,"false","https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png","","556063","https://twitter.com/nytimes","user","https://x.com/nytimes","nytimes",,"Since the 2024 presidential election, Bluesky has added millions of new users, its chief executive said. Here's what to know about the social media platform. https://t.co/mjrbSBiNvm","Sat Nov 23 12:10:06 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/20545835/1621263045","Tue Feb 10 21:04:49 +0000 2009","Real News for Real People. 

Watch NEWSMAX, an independent news network with a conservative perspective, available in 100M+ U.S. homes: https://t.co/rs8XZDalW3","nws.mx/tv","http://nws.mx/tv","136","159","https://t.co/rs8XZDalW3",,,,,,,,,,,"newsmax.com","http://www.newsmax.com","0","23","https://t.co/mEKjDDH0HC","0","6736","3138443","758","true","20545835","true","false","false","United States","61751","NEWSMAX",,"false","https://pbs.twimg.com/profile_images/1394735604269817857/AXKKo6XT_normal.jpg","","221045","https://twitter.com/NEWSMAX","user","https://x.com/NEWSMAX","NEWSMAX","Business","Former NBC News anchor Brian Williams on Wednesday said the Democratic Party was dead and blamed Vice President Kamala Harris' loss in the 2024 presidential election to minority pandering and elitism. https://t.co/m9trKfCusi","Sat Nov 23 03:15:01 +0000 2024"
