"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true",,"Sun Jul 02 06:05:56 +0000 2017","Longtime Kamala Harris voter
 Musician, Songwriter, and Democratic politics. 
Persians, Doxies, Babies & the Hollywood Medium",,,,,,,,,,,"0","91569","6076","6383","true","881393483151417344","false","false","false","Bay Area, CA","3605","Elizabeth Logan",,"false","https://pbs.twimg.com/profile_images/881396306085683200/io0DHXbt_normal.jpg","","95234","https://twitter.com/lizlogan76","user","https://x.com/lizlogan76","lizlogan76",,"@BrianPaulStuart @realDonaldTrump God, this perv gets uglier every day.  Scared to death of Mueller, he is, the investigation eating away at him.  His joke ""presidency* will never ever recover from his own, self induced, Russia mess.  He should not have run if he couldn't do it honestly.  Trump cannot be honest.","Wed Aug 15 23:57:19 +0000 2018"
,,,,,,"false","false",,"Thu Aug 21 07:03:55 +0000 2014","",,,,,,,,,,,"0","17","380","336","true","2751536594","false","false","false","","1","Die rote Pille",,"false","https://pbs.twimg.com/profile_images/502355088464035840/f88Fh9jp_normal.jpeg","","251804","https://twitter.com/rotepille","user","https://x.com/rotepille","rotepille",,"Donald Trump: ‘All Credibility Is Gone’ in #Russia Investigation https://t.co/SGZzPnZph0","Wed Aug 15 23:50:04 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2559073560/1464418426","Tue Jun 10 13:56:19 +0000 2014","",,,,,,,,,,,"0","21984","32","42","true","2559073560","false","false","false","","1873","Pablo","869616435009540096","false","https://pbs.twimg.com/profile_images/478571758870487041/7tQSVE6q_normal.jpeg","","4208","https://twitter.com/Pablo_Rumi","user","https://x.com/Pablo_Rumi","Pablo_Rumi",,"@TeaPainUSA You mean as criminal subjects of the Russia Investigation (all from the Trump campaign &amp; administration) continue to be indicted, plead guilty, flip and testify against you. Your idiot son Don Jr. is next. Trump will be forced from office in shame before his 1st term is up!","Wed Aug 15 23:49:36 +0000 2018"
,,,,,,"false","false",,"Sun Aug 30 21:45:08 +0000 2015","God bless America don’t worry about things that you can’t control just pray hold on God knows what He is doing",,,,,,,,,,,"0","326","1003","103","true","3396891793","false","false","false","","4823","James Bradford","1363247393743851522","false","https://pbs.twimg.com/profile_images/1533990373319647232/stEufjjS_normal.jpg","","139536","https://twitter.com/jbradford1959","user","https://x.com/jbradford1959","jbradford1959",,"@W7VOA @jseldin Revoking his security Clarence is not going to stop the truth from coming out in the Russia investigation you can run but you can’t hide Mr. Trump","Wed Aug 15 23:48:05 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2904460977/1611162136","Thu Dec 04 00:18:43 +0000 2014","Navy Vet, F-14s. Independent Conservatarian. Tough Love Education for recovering Leftists. My oath has no expiration date. M.S., M.B.A. You block me = I win.",,,,,,,,,,,"0","299917","8643","6254","true","2904460977","false","false","false","China-occupied North America","54628","🇺🇸 Vin 🇺🇸","855048017812086784","false","https://pbs.twimg.com/profile_images/811037718717210624/11UYM01K_normal.jpg","","354324","https://twitter.com/VinceGottalotta","user","https://x.com/VinceGottalotta","VinceGottalotta",,"@TheWrongQuest @bennyblack1 @vancegt_ @jools6691 @Exoprotein1 @LadyBleach @hauxton @TechsasRose @COL314 @Janetb172 @garym9999 @rkdoctr @clayfeathers @simba_83 @LonnieFriesen @Steve50945209 @GreekVikingX @odktiger @shure46 @Loriniowa @MaryVMos1 @SecularByNature @dankmagee @EvanLHarris2 @commonsensejan @A_Draeros @RaccoonSkeptic @AtheistEngineer @bstrasen @ScientiaPercept @Cosmic_Rays @JulieAMcLean @DianWChain1 @MrBrendanBlack @Conigman @Stroudarian @Caitanyadas1 @PainesReason @scerloth @NoahPaulLeGies @abdullanayef @natesims07 @Nahdya777 @DubuissonPaul @JaTapps @JargleBargle @1VoiceofReason2 @jstuart197 @TomHoltzPaleo @DeanoMartino1 2/ Or there’s the fact that the spy they were using against the Trump campaign was the one who told Carter Page about Russia supposedly hacking Hillary’s emails.

Then the FBI used Pages knowledge about it as probable cause for an investigation. #Entrapment","Wed Aug 15 23:47:32 +0000 2018"
,,,,,,"true","false",,"Wed Oct 29 22:30:57 +0000 2014","Don't attack GOPs that condemn Trump's actions by saying that's what they get, support the resistance part of them to hold Trump accountable for all he's done!!",,,,,,,,,,,"0","38026","56","15","true","2882678113","false","false","false","","259","Victoria","966059519209074689","false","https://pbs.twimg.com/profile_images/1072279499331522562/xX2mAXJJ_normal.jpg","","6639","https://twitter.com/VictoriPolitics","user","https://x.com/VictoriPolitics","VictoriPolitics",,"@SethAbramson Trump, associates &amp; some GOP are financially invested in Russia, are blackmailed by them, or both. Congress members left w/integrity &amp; our security agencies need to take it upon themselves to defend the investigation &amp; USA from more Russian attacks, Trumpists are doing opposite!","Wed Aug 15 23:41:24 +0000 2018"
,,,,,,"true","false",,"Wed Oct 29 22:30:57 +0000 2014","Don't attack GOPs that condemn Trump's actions by saying that's what they get, support the resistance part of them to hold Trump accountable for all he's done!!",,,,,,,,,,,"0","38026","56","15","true","2882678113","false","false","false","","259","Victoria","966059519209074689","false","https://pbs.twimg.com/profile_images/1072279499331522562/xX2mAXJJ_normal.jpg","","6639","https://twitter.com/VictoriPolitics","user","https://x.com/VictoriPolitics","VictoriPolitics",,"@kylegriffin1 Trump, associates &amp; some GOP are financially invested in Russia, are blackmailed by them, or both. Congress members left w/integrity &amp; our security agencies need to take it upon themselves to defend the investigation &amp; USA from more Russian attacks, Trumpists are doing opposite!","Wed Aug 15 23:41:11 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1946994901/1476314233","Tue Oct 08 13:48:14 +0000 2013","❤️ my Grands,my rescues: 150# 🐶, #60 🐶 & Fat Feral 😸. Drummer for The Gloms. Amateur artist. Liberal in every way. #BidenHarris2020 #Resist",,,,,,,,,,,"0","113015","858","939","true","1946994901","false","false","false","Lincoln, NE","359","Connie Bergman","1293284160635842561","false","https://pbs.twimg.com/profile_images/828091128272523264/OWkBl23i_normal.jpg","","59113","https://twitter.com/connie_bergman","user","https://x.com/connie_bergman","connie_bergman",,"@mitchellreports @terrileedee Right &amp; yet Giuliani says Russia investigation must end before elections because its a DOJ rule/practice. Guess Trump following rules &amp;/or standard practices are also decided on an individual base.","Wed Aug 15 23:32:36 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1135218048/1695518118","Wed Jan 30 21:18:07 +0000 2013","",,,,,,,,,,,"0","7032","281","834","true","1135218048","false","false","false","","2226","Blue Skies / PROTECT DEMOCRACY","1479567864935981062","false","https://pbs.twimg.com/profile_images/1705752687323615232/4GbuFXo2_normal.jpg","","154851","https://twitter.com/gailcara_gail","user","https://x.com/gailcara_gail","gailcara_gail",,"@SaraCarterDC @realDonaldTrump You’re a LIAR.  If anyone wanted to take out candidate Trump they could’ve told Americans BEFORE the election Trump was under criminal investigation for conspiring w Russia. THEY DID NOT. They only announced Clinton. THEY HURT CLINTON &amp; HELPED TRUMP.","Wed Aug 15 23:24:40 +0000 2018"
,,,,,,"false","true",,"Sat Mar 07 00:54:56 +0000 2009","Birmingham, Ala.'s alt-weekly newspaper",,,,,,"bhamweekly.com","http://www.bhamweekly.com","0","22","http://t.co/WJz7qTIvpn","0","13559","19970","4092","false","23145103","false","false","false","Avondale","2145","Birmingham Weekly",,"false","https://pbs.twimg.com/profile_images/487295911446339584/3Izd1PN__normal.jpeg","","54995","https://twitter.com/BhamWeekly","user","https://x.com/BhamWeekly","BhamWeekly",,"@Jim_Jordan you've told more lies about the Russia investigation than Trump","Wed Aug 15 23:04:26 +0000 2018"
