"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/18265512/1440525737","Sat Dec 20 12:44:55 +0000 2008","From NYC to Raleigh NC",,,,,,"jmja.com","http://www.jmja.com","0","23","https://t.co/Fkg0gXbrKg","0","16422","302","599","true","18265512","false","false","false","Raleigh, NC","3055","jjrothnc",,"false","https://pbs.twimg.com/profile_images/1227195783/joesr_normal.jpg","","21903","https://twitter.com/jjrothnc","user","https://x.com/jjrothnc","jjrothnc",,"Piece of crap by Mueller - where is the Russian investigation that taxpayers paid over 20 million for --- charge the DNC, Hillary and her Foundation for planting the fake Dossier that caused all this - a taxpayer against the DNC","Thu Aug 02 23:59:30 +0000 2018"
,,,,,,"false","true",,"Wed Jul 27 23:22:16 +0000 2016","",,,,,,,,,,,"0","10979","28","304","true","758442410288570372","false","false","false","","0","James A Edberg",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","11478","https://twitter.com/relichunter47","user","https://x.com/relichunter47","relichunter47",,"@thehill Mueller’s investigation is taking up too much time of the president while he’s out on rallies instead of taking care of America is business what a crock of shit oh by the way he’s going on 11 days vacation at his golf course wow working hard","Thu Aug 02 23:58:56 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/847595539856338945/1524594138","Thu Mar 30 23:44:59 +0000 2017","",,,,,,,,,,,"0","53006","1103","408","true","847595539856338945","false","false","false","United States","167","mikelf","1226727472915525632","false","https://pbs.twimg.com/profile_images/988844202917285891/TjHV0yJU_normal.jpg","","95659","https://twitter.com/Mickeefl","user","https://x.com/Mickeefl","Mickeefl",,"The @FBI and Mueller needs to tell America if some of the GOP with Trump is under investigation that would stop nomination process. 325 million American People are going to be upset if a bunch of crooks ended up nominating and appointing a Supreme Court Justice think about that?","Thu Aug 02 23:58:34 +0000 2018"
,,,,,,"false","true",,"Thu Sep 09 14:15:17 +0000 2010","",,,,,,,,,,,"0","0","4","1","false","188750384","false","false","false","","1","OLUJIMI OLUFEMI",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3428","https://twitter.com/JIMFEM1","user","https://x.com/JIMFEM1","JIMFEM1",,"Robert Mueller Needs To Shut Down The Investigation! It’s Obvious He Is So Bias And Is Going Everywhere Beyond Russia!! Corruption At It’s Finest!!! 🤔","Thu Aug 02 23:57:24 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/93959713/1397169034","Tue Dec 01 22:33:30 +0000 2009","An attic room philosopher.  // Mancher findet sein Herz nicht eher, als bis er seinen Kopf verliert. Nietzsche  //  La peur se fera toujours des idoles. Balzac",,,,,,"woongroep-lindenkruis.nl","https://woongroep-lindenkruis.nl","0","23","https://t.co/srCNj1zMWV","0","2558","116","491","true","93959713","false","false","false","Here & Now","383","Hans van der M","1655975899995545600","false","https://pbs.twimg.com/profile_images/1859619414586335232/137VeTVF_normal.jpg","","9499","https://twitter.com/Concitoyen","user","https://x.com/Concitoyen","Concitoyen",,"#Republicans really, really hate questions about guess who verbal assaults on special counsel Robert Mueller and his investigation of Russian meddling in the 2016 presidential election. #USA #GOP","Thu Aug 02 23:57:15 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/200652294/1532030716","Sat Oct 09 21:37:32 +0000 2010","",,,,,,,,,,,"0","211374","735","81","true","200652294","false","false","false","New York, USA","772","Amor7879",,"false","https://pbs.twimg.com/profile_images/1020036861602009088/hW_5WSJ4_normal.jpg","","174497","https://twitter.com/amorganfloyd13","user","https://x.com/amorganfloyd13","amorganfloyd13",,"@PuestoLoco @DianPink2 @TeaPainUSA Won’t mueller be done with total investigation by then. Damn! Crime does pay. DEMs better do like the republicans.","Thu Aug 02 23:55:41 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/612038538/1456121755","Mon Jun 18 20:06:29 +0000 2012","Fight for the things that you care about, but do it in a way that will lead others to join you.'-RBG
#WomenInSTEM🔬
#GetCovered📝#DemsWork4USA #DemCastNC 🌊🇺🇦",,,,,,"iwillvote.com","https://iwillvote.com/","0","23","https://t.co/SGTGXd8VFX","0","330251","3888","4498","true","612038538","false","false","false","North Carolina, USA","4876","BethR at Twιtter dot com #GetCovered","1726064185988051397","false","https://pbs.twimg.com/profile_images/887225111073484800/WI2D0SHQ_normal.jpg","","153992","https://twitter.com/BethR_27516","user","https://x.com/BethR_27516","BethR_27516",,"@TrumpsTrucker @TinaSmithMN Then don't be so nervous. Mueller is legally obligated to follow all leads that come up during the course of the investigation. If Trump didn't do and/or know anything, then he has nothing to worry about. Relax, hun.","Thu Aug 02 23:54:13 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/830069222008983553/1581995931","Fri Feb 10 15:01:39 +0000 2017","# Vote BLUE. Citizens Let your voices be heard and your vote count. Our country & constitution are being abused. Lets save our country before it’s to late.",,,,,,,,,,,"0","25770","2658","4626","true","830069222008983553","false","false","false","United States","10","Renee",,"false","https://pbs.twimg.com/profile_images/1229595199455813634/qTsK6pBr_normal.jpg","","653083","https://twitter.com/29361RMSM","user","https://x.com/29361RMSM","29361RMSM",,"Manafort trial will test Mueller's Russia investigation and Trump's 'witch hunt' charge https://t.co/YgTuj8Re5x via @USATODAY","Thu Aug 02 23:53:22 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2944188289/1528738416","Fri Dec 26 17:38:13 +0000 2014","Old retired ultra- conservative Southern American. Husband of 62 years. Grandfather and Great Grandfather. Christian. 2A. Support President Trump! 🇱🇷#MAGA",,,,,,,,,,,"0","1037","328","591","true","2944188289","false","false","false","Victorville, Ca.","211","Bobby Ross",,"false","https://pbs.twimg.com/profile_images/1079070563337818114/RqlztzoG_normal.jpg","","22067","https://twitter.com/brossh777","user","https://x.com/brossh777","brossh777",,"@Thomas1774Paine @papawkimmons I hope you are right because the Mueller investigation is so corrupt.","Thu Aug 02 23:53:10 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/18143091/1496179730","Mon Dec 15 18:52:59 +0000 2008","Proud lifelong Democrat working to create a more perfect country. Equality, Ecology, Education, Employment. #Resist #DemsIn2024
 #VoteBlue2024",,,,,,,,,,,"0","44387","878","1503","true","18143091","false","false","false","Michigan","646","Laser Squirrel","785681948085583872","false","https://pbs.twimg.com/profile_images/1446489986/laser_squirrel_normal.jpg","","86120","https://twitter.com/catbert234","user","https://x.com/catbert234","catbert234",,"I admit it. I tweet at Trump to resign or be impeached every day. HOWEVER, I appreciate the fact that Democrats follow the rule of law. If and when the Mueller investigation returns findings of crime / obstruction of justice, I am confident that Democrats will impeach.","Thu Aug 02 23:52:39 +0000 2018"
,,,,,,"true","false",,"Sat Jun 06 07:05:36 +0000 2015","Corporate Advisor, 
Honorary Chief Oklahoma Choctaw Nation,
Recipient: Tribal Award of Honor,
Registered Independent

TERM LIMITS
https://t.co/epZlbOC6LL","COSACTION.com","http://COSACTION.com","130","153","https://t.co/epZlbOC6LL",,,,,,"0","17987","346","489","true","3237582024","false","false","false","U.S.A.","6111","JC Dillard","989276512481198080","false","https://pbs.twimg.com/profile_images/811081313021087745/rQBF17pz_normal.jpg","","24285","https://twitter.com/dillard_jc","user","https://x.com/dillard_jc","dillard_jc",,"@KamalaHarris Mueller's investigation, PLUS Judicial Watch have proven Obama &amp; his communist CIA Director(Brennan) knew the Russian plan 5 months in advance but did nothing, &amp;never told the incoming Trump administration!
Abetting treason!
#walkaway
Coup ldrs: https://t.co/uYl7TeNDbz","Thu Aug 02 23:52:08 +0000 2018"
,,,,,,"false","true",,"Thu Oct 05 13:35:33 +0000 2017","",,,,,,,,,,,"0","21","8","90","false","915933480235581441","false","false","false","","0","Dan Cox",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","11373","https://twitter.com/Cox09Dan","user","https://x.com/Cox09Dan","Cox09Dan",,"@OutFrontCNN @CNN @CLewandowski_ @ErinBurnett Exactly. The only meeting mueller and Trump will have is when Trump fires mueller. A Q &amp; A meeting would only give mueller incentive to continue his investigation for 10  years. @POTUS @realDonaldTrump @VP @BobSMueller @RudyGiuliani @SpeakerRyan @SenateMajLdr @GOP @WhiteHouse","Thu Aug 02 23:52:02 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/746012176733863936/1486856802","Thu Jun 23 16:08:58 +0000 2016","🌊🐙🦈🐬🐋🐾🐈‍⬛🌈🌎🪶👻⭐️👽👣🌊                   
                      🏳️‍🌈#ThankYouTG🏳️‍⚧️
            🥥⚖️🇺🇦#BlueCrew🇺🇦⚖️🥥",,,,,,,,,,,"0","71241","1352","3339","true","746012176733863936","false","false","false","Virginia🌊","4128","TruthWillOut 🌛🌟♀️🌟🌜","1862233144977457540","false","https://pbs.twimg.com/profile_images/1296672939543273478/s_SALAmw_normal.jpg","","68534","https://twitter.com/CatMom913","user","https://x.com/CatMom913","CatMom913",,"Sign the petition: Congress must protect Robert Mueller's investigation https://t.co/aOmV9HuzuE","Thu Aug 02 23:51:03 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3080839496/1536700617","Sat Mar 14 12:57:04 +0000 2015","Currently residing on the third planet from our star within the Milky Way galaxy",,,,,,,,,,,"0","45","67","361","false","3080839496","false","false","false","Florida","33","Eric Figueiras","1039524291212140544","false","https://pbs.twimg.com/profile_images/837845299074854912/i0IbTyR0_normal.jpg","","8749","https://twitter.com/EricFigueiras","user","https://x.com/EricFigueiras","EricFigueiras",,"@cynsmom1 @MaryHill387 @thehill Deputy AG basically circumvented congress and made another US attorney. This mueller investigation could be going for years. Waste of tax dollars honestly","Thu Aug 02 23:50:54 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/830447554022273024/1645740651","Sat Feb 11 16:05:00 +0000 2017","educator, scientist, believes in constitution and that it applies to all even potus. Glad trump era to ended, waiting for him to go to prison. GOP needs to go!",,,,,,,,,,,"0","96831","253","92","false","830447554022273024","false","false","false","","349","Science is real!☮️",,"false","https://pbs.twimg.com/profile_images/1370883637877600259/yIB0MnLl_normal.jpg","","54533","https://twitter.com/Science_is__tru","user","https://x.com/Science_is__tru","Science_is__tru",,"@GOP #noscotusvote before #Midterms2018 or before end of #Mueller investigation!","Thu Aug 02 23:50:50 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/106174697/1542579256","Mon Jan 18 18:49:19 +0000 2010","🌊🌊🌊🌊🌊🌊🌊 Don't let them demoralize you, always vote. #RockOn #GamingGranny #StayOutraged #Resist🌊🌊🌊🌊🌊🌊🌊",,,,,,"facebook.com/jacieleavell","http://facebook.com/jacieleavell","0","23","https://t.co/VBaNR8x4xG","0","7179","1495","4437","true","106174697","false","false","false","Mansfield, TX","797","Jacie",,"false","https://pbs.twimg.com/profile_images/1261684026924052480/slgLT-or_normal.jpg","","28337","https://twitter.com/jacieleavell","user","https://x.com/jacieleavell","jacieleavell",,"The Russia investigation is a sham. It’s actually a cover story for special counsel Robert Mueller and Donald Trump working together to expose thousands of pedophiles hidden in plain sight — including Hillary Clinton (and Bill... https://t.co/RuOnmEIPrG","Thu Aug 02 23:50:41 +0000 2018"
,,,,,,"false","true",,"Thu Sep 01 20:36:49 +0000 2011","Retired Director of Contracting Defense Language Institute Monterey CA and the last Director of Contracting at the former Ft. Ord, Ca.",,,,,,,,,,,"0","13382","64","224","false","366239439","false","false","false","","2","PS Sinclair",,"false","https://pbs.twimg.com/profile_images/917425066383613952/a9puv0Rn_normal.jpg","","8824","https://twitter.com/lfesearcher","user","https://x.com/lfesearcher","lfesearcher",,"No selection for new SCOTUS until after Mueller investigation is completed. Enough","Thu Aug 02 23:48:39 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/157800635/1715820887","Sun Jun 20 23:04:22 +0000 2010","Motive is everything.",,,,,,,,,,,"0","25028","835","2419","true","157800635","false","false","false","Saint Charles, MN, USA","154","T. Hoffman","1811253769474121859","false","https://pbs.twimg.com/profile_images/937564798866386944/3YIdiC6J_normal.jpg","","13103","https://twitter.com/tesla1963","user","https://x.com/tesla1963","tesla1963",,"@peterdaou @SenGillibrand I'll do whatever I damn well please.  Gillibrand is replaceable.  @SenFranken was not.  We have the Mueller investigation because of him which may very well save this damned country!","Thu Aug 02 23:47:56 +0000 2018"
