author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/description/urls/2/display_url,author/entities/description/urls/2/expanded_url,author/entities/description/urls/2/indices/0,author/entities/description/urls/2/indices/1,author/entities/description/urls/2/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,text,createdAt,att,stance
,,,,,,False,True,,Sat Aug 28 22:39:41 +0000 2021,"A proud Republican and North Carolinian, Trump 2024",,,,,,,,,,,,,,,,,,,,,0,20695,3041,4341,True,1431748286600388611,False,False,False,"Raleigh, NC",723,Andrew,1.5890513844477665e+18,False,https://pbs.twimg.com/profile_images/1642377867018240000/1YV7Waki_normal.jpg,,18183,https://twitter.com/NCRepublican45,user,https://x.com/NCRepublican45,NCRepublican45,,"This is precinct 624 in Miami. This is how it has voted in every Presidential Election since 2000: 
2000: Gore+0.2🔵
2004: Bush+2🔴
2008: Obama+16🔵
2012: Obama+20🔵
2016: Clinton+40🔵
2020: Biden+23🔵
2024: Trump+1🔴 https://t.co/RhUoQGrF97",Fri Nov 15 22:46:51 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/702577251020382209/1720812927,Wed Feb 24 19:34:04 +0000 2016,"Dem AF... I'm taking the flag back 🇺🇸
Racial equality and justice... free and fair democracies around the world... please be a voter and fight for democracy",,,,,,,,,,,,,,,,,,,,,0,187239,123898,24047,False,702577251020382209,False,False,False,Coast of Maine 🦞,24777,🗳4fuxake!🗳,1.8324669751606728e+18,False,https://pbs.twimg.com/profile_images/1380211111102910471/_L9fW_BE_normal.jpg,,76253,https://twitter.com/blueheartedly,user,https://x.com/blueheartedly,blueheartedly,,"Who thinks Trump, Elon Musk, and Vladimir Putin stole the 2024 presidential election?",Fri Nov 15 19:40:23 +0000 2024,0.0,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/1442964361169948673/1661353793,Tue Sep 28 21:29:22 +0000 2021,"Former Trump Media Surrogate/Transition Team. 2A Scholar, Four Boxes Diner YouTube. Opinions my own. Posts are not legal advice
Retweet/Follow/Like≠Endorsement",,,,,,,,,,,,,,,,youtube.com/c/TheFourBoxes…,https://www.youtube.com/c/TheFourBoxesDiner,0.0,23.0,https://t.co/hFmVvEFs4z,0,5566,20217,911,True,1442964361169948673,True,False,False,,660,Mark W. Smith/#2A Scholar,1.590744012696486e+18,False,https://pbs.twimg.com/profile_images/1561754202443059200/6r1RnIuC_normal.jpg,,7324,https://twitter.com/fourboxesdiner,user,https://x.com/fourboxesdiner,fourboxesdiner,,@EricLDaugh And yet nobody will ever pass Joe Biden's 2020 election performance. Joe Biden was the Tom Brady of Presidential Politics yet somehow the Democrats chose not to run him in 2024. Why would they do that?,Fri Nov 15 18:52:41 +0000 2024,0.0,Support
https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg,Conservative 🇺🇸,https://twitter.com/ConservativeOG,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/537709549/1696882383,Tue Mar 27 00:53:56 +0000 2012,Investigative Journalist 🇺🇸 Free Spirit🇺🇸Founder of LOOMERED. Host of @LoomerUnleashed Former @Project_Veritas operative. 📸 America First ✡️ Feisty Jewess,,,,,,,,,,,,,,,,loomered.com,http://loomered.com,0.0,23.0,https://t.co/TlkQhmcPoR,0,109081,1390579,6990,True,537709549,True,False,False,Florida ,12702,Laura Loomer,1.8532275760612808e+18,False,https://pbs.twimg.com/profile_images/1751805801520332800/WIWv-QP2_normal.jpg,,78740,https://twitter.com/LauraLoomer,user,https://x.com/LauraLoomer,LauraLoomer,,"BREAKING:
🚨🚨🚨

One of Nikki Haley’s @NikkiHaley’s top strategists named Kevin McLaughlin @KevinMcLaughlin who hates President Trump and has mocked election integrity efforts while accusing President Trump of “rigging” the 2024 Presidential election is under top consideration to take over Mitch McConnell’s @LeaderMcConnell Super PAC Senate Leadership Fund (SLF).

Here’s just one example of what a Trump hating RINO Kevin McLaughlin is. 

@NikkiHaley was denied a position in the Trump admin and now she’s trying to take the Trump admin down via one of her top strategists who worked on her presidential campaign this last year when she ran against President Trump. 

Receipt 👇🏻",Fri Nov 15 18:48:16 +0000 2024,0.2796296296296296,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1344684371106803712/1722821154,Thu Dec 31 16:38:39 +0000 2020,little critter. 19. theyrhem pronounce..... #crittertwt #treattwt #hitwt @tikivt pfp,,,,,,,,,,,,,,,,,,,,,0,6703,238,337,True,1344684371106803712,False,False,False,just a little critter ,380,little critter,1.8444394797942172e+18,False,https://pbs.twimg.com/profile_images/1853868809150468098/E5rjOAC0_normal.jpg,,2101,https://twitter.com/volpy5,user,https://x.com/volpy5,volpy5,,Here's how the 2024 Presidential Election would look if only I voted. https://t.co/5dFfLLNBF4,Fri Nov 15 18:33:42 +0000 2024,0.0,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/20280088/1655332172,Fri Feb 06 22:54:40 +0000 2009,CBS News Congressional Correspondent -- Syracuse Univ Alum -- 90's R&B superfan,,,,,,,,,,,,,,,,cbsnews.com/team/scott-mac…,https://www.cbsnews.com/team/scott-macfarlane/,0.0,23.0,https://t.co/eMw8y9wGwq,0,39350,339313,846,True,20280088,True,False,False,"Washington, D.C.",15251,Scott MacFarlane,,False,https://pbs.twimg.com/profile_images/1546136612295303168/stWlDw4T_normal.jpg,,67754,https://twitter.com/MacFarlaneNews,user,https://x.com/MacFarlaneNews,MacFarlaneNews,,"NEW:  Judge rejects Jan 6 defendant Larry Brock's request to delay proceedings

Brock had argued, ""The results of the 2024 Presidential Election make it highly likely that the incoming President and his Department of Justice will soon make policy decisions that will have a significant and perhaps decisive effect on Mr. Brock’s case""",Fri Nov 15 12:12:32 +0000 2024,0.17045454545454544,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1176546593861820416/1590956102,Tue Sep 24 17:19:14 +0000 2019,Around the clock News provider,,,,,,,,,,,,,,,,newswire.lk,http://www.newswire.lk,0.0,23.0,https://t.co/ZLEWiPx1io,0,40,256407,4,True,1176546593861820416,True,False,False,Sri Lanka,5018,NewsWire 🇱🇰,,False,https://pbs.twimg.com/profile_images/1267158142892126208/r69rxL2K_normal.jpg,,36232,https://twitter.com/NewsWireLK,user,https://x.com/NewsWireLK,NewsWireLK,,"NPP's 6.8M votes in the 2024 General Election rank as the second-highest ever in Sri Lankan election history, trailing only Gotabaya Rajapaksa's record 6.9M votes in the 2019 Presidential Election. https://t.co/LdJpVF9tQB",Fri Nov 15 07:16:42 +0000 2024,0.25,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/345110600/1731203965,Sat Jul 30 02:32:40 +0000 2011,"MD Resident | Born & Raised in Brooklyn | 🇧🇿🇵🇷| Threads, TikTok, IG: candidly_tiff | 2024 DNC Delegate",,,,,,,,,,,,,,,,tiktok.com/@candidly_tiff,http://www.tiktok.com/@candidly_tiff,0.0,23.0,https://t.co/pb9k7jc5Ka,0,911693,47536,6067,True,345110600,False,False,False,Maryland,26111,Candidly Tiff 🪷💛,1.8543411495545818e+18,False,https://pbs.twimg.com/profile_images/1855429979636473856/rD34dW6t_normal.jpg,,267101,https://twitter.com/tify330,user,https://x.com/tify330,tify330,,"“But if we as Democrats swing the pendulum too far to the left on immigration and public safety, we will pay a price, as we did in the 2024 presidential election.” 

When did this happen in 2024 - Kamala’s border plan was a bipartisan bill written by a Republican. Crime is down, and most Americans are center-left its why Biden won in 2020.",Fri Nov 15 03:52:09 +0000 2024,0.08888888888888888,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1353428053435838464/1728500235,Sun Jan 24 19:43:01 +0000 2021,A parody / satire news account. Any and all news reported on this account is false.,,,,,,,,,,,,,,,,,,,,,0,1344,2273,2163,True,1353428053435838464,True,False,False,,105,The Poo Tingz,,False,https://pbs.twimg.com/profile_images/1844089586345013248/F92aHGUR_normal.jpg,,1253,https://twitter.com/PooTingz,user,https://x.com/PooTingz,PooTingz,,"Awkwafina shares her thoughts on the 2024 Presidential Election Results:

“What is you talm bout” https://t.co/pLu8oLNGYp",Fri Nov 15 02:06:43 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1318263321745907713/1658546724,Mon Oct 19 18:51:03 +0000 2020,"Join me weekdays at WFJB AM 1776 (parody account) MAGA🇺🇸 With Great Power, Comes Great Responsibility 💥Dinesh, Ryan Fournier. No DMs No Porn.",,,,,,,,,,,,,,,,,,,,,0,84798,357551,19381,True,1318263321745907713,True,False,False,,66033,Johnny Midnight ⚡️,1.8322217670389105e+18,False,https://pbs.twimg.com/profile_images/1584240283696463977/LiwMfJxT_normal.jpg,,203222,https://twitter.com/its_The_Dr,user,https://x.com/its_The_Dr,its_The_Dr,,"Whistleblower in New Jersey who has provided photographic, video and audio evidence of ballot harvesting in the 2024 Presidential Election in NJ. https://t.co/rB37rUS60f",Fri Nov 15 00:33:30 +0000 2024,0.13636363636363635,Support
