"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/1003057081/1472519424","Tue Dec 11 01:45:24 +0000 2012","Army Veteran and American patriot. Only interested in facts. Born in Tacoma, Washington. I’m a lover of dogs, cats and then people. #resist #fucktrump",,,,,,,,,,,,,,,,"0","1945","426","420","false","1003057081","false","false","false","New York, NY","141","Kwizatz Haderach",,"false","https://pbs.twimg.com/profile_images/1218246113272029184/FiPHdIqy_normal.jpg","","2783","https://twitter.com/jhayesfunny","user","https://x.com/jhayesfunny","jhayesfunny","@GOP @realDonaldTrump It sounds like their numbers are pretty accurate; what was it you want us to hold them accountable for? How about holding Russia accountable for election meddling by enforcing sanctions? You can’t play partisan politics with that one; 98-2 in the senate and 419-3 in the house.","Sat Jul 28 23:51:36 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/924236569577271296/1509190447","Sat Oct 28 11:29:04 +0000 2017","The early bird gets the worm; the late bird gets the bullet.  #commonsense,  #Blackleather, #liberty #Freedom #Wine & #lessstupidity",,,,,,,,,,,"goo.gl/szKzDY","https://goo.gl/szKzDY","0","23","https://t.co/0Ikqr20eGU","0","1000","9420","8527","false","924236569577271296","false","false","false","","718","Michelle","949607786060513280","false","https://pbs.twimg.com/profile_images/933552756148891648/Qx57ZIsv_normal.jpg","","404132","https://twitter.com/michellebullet1","user","https://x.com/michellebullet1","michellebullet1","Mueller grand jury indicts Russians for election meddling but evidence of collusion against Hillary is far greater  https://t.co/HgxNhmXIm2","Sat Jul 28 23:50:38 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/929340927428255747/1602078691","Sat Nov 11 13:31:58 +0000 2017","",,,,,,,,,,,,,,,,"0","52771","410","1174","true","929340927428255747","false","false","false","United States","97","EHTaylor",,"false","https://pbs.twimg.com/profile_images/1330590312125911040/0-Xdu01a_normal.jpg","","39852","https://twitter.com/Vailed_970","user","https://x.com/Vailed_970","Vailed_970","@Uncle_Jimbo @isavega2017 @realDonaldTrump Massive campaign contribution and election meddling. If Russia was doing the same thing.....????","Sat Jul 28 23:49:36 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/975524591303970816/1525319994","Mon Mar 19 00:09:21 +0000 2018","",,,,,,,,,,,,,,,,"0","7982","207","487","false","975524591303970816","false","false","false","","7","Debbie Robie",,"false","https://pbs.twimg.com/profile_images/991890080955428864/GN77w2Qg_normal.jpg","","7016","https://twitter.com/robie_debbie","user","https://x.com/robie_debbie","robie_debbie","@jason_pontin @robertcaruso It was happening in 2014. That's when obama was warned that Russia was meddling in our elections. I'm pretty sure he was warned in 2012 election also.","Sat Jul 28 23:48:00 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/215002582/1607017689","Fri Nov 12 19:26:03 +0000 2010","Democrat #FBR

#VoteBidenToSaveAmerica

#DumpTrumpNOW

#TheResistance",,,,,,,,,,,,,,,,"0","423127","4217","4655","true","215002582","false","false","false","So. California","8220","Jenn 💫","1856009610567495836","false","https://pbs.twimg.com/profile_images/1599547584514641920/tuHPMyS9_normal.jpg","","75769","https://twitter.com/Jenna_OrangeCo","user","https://x.com/Jenna_OrangeCo","Jenna_OrangeCo","@HouseDemocrats @dscc
@SenateDems @tedlieu
Mnuchin says Treasury might lift sanctions on Oleg Deripaska’s aluminum company, even though the Russian oligarch was sanctioned just 3 mos ago by the U.S. to punish the Kremlin for meddling in the 2016 election.
https://t.co/5GOKuvkq57","Sat Jul 28 23:40:48 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/197820801/1471723777","Sat Oct 02 15:13:29 +0000 2010","🇺🇸Trump2024 #FJB #LGB #HuntersLaptop",,,,,,,,,,,,,,,,"0","22678","2786","3402","false","197820801","false","false","false","The best RED state","1101","Tigerbait","1803230302250115244","false","https://pbs.twimg.com/profile_images/1216185623888961536/M52xq2jr_normal.jpg","","19423","https://twitter.com/tomsarsfield","user","https://x.com/tomsarsfield","tomsarsfield","@Nativemanley @mbhey131 @MrFrancis_ @RealJamesWoods Obama is on record that he knew in October 2016 that Russia was already trying to meddle in the election. HE DID NOTHING about it because he assumed Hillary would win &amp; Russian meddling would benefit her. His emails (using an alias) were recently found on her illegal server too.","Sat Jul 28 23:40:24 +0000 2018"
"false","false",,"Fri May 27 22:45:37 +0000 2011","Former Professional Pool Player in WPBA.",,,,,,,,,,,,,,,,"0","101619","1909","4387","true","306460888","false","false","false","Midwest City, OK","182","CIVIL RIGHTS MATTER",,"false","https://pbs.twimg.com/profile_images/810921762783371269/-jr15QvL_normal.jpg","","71841","https://twitter.com/debmisscue","user","https://x.com/debmisscue","debmisscue","HALT EVERYTHING-Until @freedomcaucus &amp; rest of #RussianRepublicans NEED ACTION ON CURRENT ELECTION MEDDLING. And our Digital Infustructure, ""BLINKING RED LIGHTS"" PER DNI. 3 already including @clairecmc. Hearings on the Border/Get ANSWERS/Reunify families NOW. #RussianRepublicans","Sat Jul 28 23:33:09 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/821741361644892161/1726280598","Wed Jan 18 15:29:42 +0000 2017","Named the “#1 most underrated Twitter account” in the Limbaugh Letter | Proud American | Christian | Anti-Establishment | Dad | Kansas City Native",,,,,,,,,,,,,,,,"0","53502","6866","803","true","821741361644892161","false","false","false","Utah, USA","5057","Andrew",,"false","https://pbs.twimg.com/profile_images/1854287015203987456/5C1Qc8ad_normal.jpg","","41136","https://twitter.com/fake_news_u_r","user","https://x.com/fake_news_u_r","fake_news_u_r","@SecularSpicoli @MZHemingway @KT_So_It_Goes https://t.co/SQhX7360Jd
Even Obama admitted that Russia’s “meddling” was nothing to worry about. And this was even two weeks after the election. 👇
👇","Sat Jul 28 23:32:18 +0000 2018"
"false","true",,"Wed Jul 27 20:54:44 +0000 2011","Proud Libra. Breckenridge Hills Mo. Ahead of my time. Fav. Quote: To the Bastards of the World, I DO NOT HAVE YOUR BEST INTERESTS AT HEART! Hunter S. Thompson.",,,,,,,,,,,,,,,,"0","44616","1864","5307","true","343618991","false","false","false","","737","Lloyd Andrews",,"false","https://pbs.twimg.com/profile_images/703275244069527553/stkwXXoN_normal.jpg","","120531","https://twitter.com/Thunderballs2","user","https://x.com/Thunderballs2","Thunderballs2","@SafetyPinDaily @CherokeeNative3 If trump is going to coordinate election meddling with Putin, it's always better to do it in person.","Sat Jul 28 23:28:10 +0000 2018"
"false","true",,"Sun Feb 18 00:08:24 +0000 2018","Husband to Valerie. Father to Beulah. CPA. Fiscal conservative. Values a good work ethic, generosity and empathy over worrying about who sleeps with whom.",,,,,,,,,,,,,,,,"0","48","20","27","false","965015101446262784","false","false","false","Richmond, VA","0","Bill",,"false","https://pbs.twimg.com/profile_images/965026605742592002/SYWUmt7l_normal.jpg","","166","https://twitter.com/iknowmesomeshit","user","https://x.com/iknowmesomeshit","iknowmesomeshit","@RepDaveBrat @BloombergRadio Mnuchin says Treasury might lift sanctions on Oleg Deripaska’s aluminum company, even though the Russian oligarch was sanctioned just thrree months ago by the US to punish the Kremlin for meddling in the 2016 election.  Will Komissar Brat and the G☭P do anything?","Sat Jul 28 23:23:03 +0000 2018"
