"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/15533100/1514188743","Tue Jul 22 16:29:41 +0000 2008","Publisher | Tech Evangelist | Afro Futurist",,,,,,"tambirai.com","http://tambirai.com","0","22","http://t.co/sZ6iU8F2gd","0","5284","7686","3607","true","15533100","false","false","false","Harare, Zimbabwe","3219","Chief K.Masimba",,"false","https://pbs.twimg.com/profile_images/945202201957404673/3jvqvA79_normal.jpg","","32815","https://twitter.com/ChiefKMasimba","user","https://x.com/ChiefKMasimba","ChiefKMasimba",,"Top story: If Trump Fires Rosenstein, This Man Could End Up With Power Over the Russia Investigation – Mother Jones https://t.co/Z0cLTT4z53, see more https://t.co/P2vcEHtWjb","Tue Jul 10 23:59:41 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/7379442/1719689564","Tue Jul 10 18:10:15 +0000 2007","Marketing Executive. Innovative strategies for growth & success in South Florida. (ed-werd ah-toh zel-kee)",,,,,,"edwardottozielke.com","http://edwardottozielke.com","0","23","https://t.co/gvcvkKvnY3","0","92959","34136","368","false","7379442","false","false","false","Fort Lauderdale, FL","3641","Edward Otto Zielke",,"false","https://pbs.twimg.com/profile_images/1853235234206261248/8aQ1cfpC_normal.jpg","","48927","https://twitter.com/itsedwardoz","user","https://x.com/itsedwardoz","itsedwardoz",,"No Trump Appointment Until the Russia Investigation Is Complete  https://t.co/IYs4XwQaAe @moveon","Tue Jul 10 23:57:48 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/817584995913043968/1496517885","Sat Jan 07 04:13:47 +0000 2017","Democrat, with boots 👢 on the ground. Sassy & fed up! Headcount @headcountorg, voter protection hotline, volunteer! #treasonoustrump #bluewave #theresistance",,,,,,,,,,,"0","40511","1824","2570","true","817584995913043968","false","false","false","United States","709","Faye 🌊🙋🏼‍♀️🇺🇸",,"false","https://pbs.twimg.com/profile_images/1468932157347401736/8udQ9qLu_normal.jpg","","36771","https://twitter.com/Irene_FB12","user","https://x.com/Irene_FB12","Irene_FB12",,"No Trump Appointment Until the Russia Investigation Is Complete  https://t.co/qevlwqUnvl @moveon","Tue Jul 10 23:52:52 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2895104998/1535454466","Thu Nov 27 20:08:36 +0000 2014","",,,,,,,,,,,"0","13653","133","506","false","2895104998","false","false","false","USA","2","carol guggenheim",,"false","https://pbs.twimg.com/profile_images/1329085082045349892/WoqRM4bd_normal.jpg","","6088","https://twitter.com/GuggenheimArt","user","https://x.com/GuggenheimArt","GuggenheimArt",,"@matthewamiller Trump is bracing for legal cover when Mueller investigation shows he is at least colluding with Russia. He will now corrupt the courts. Feels like slow motion time to me.","Tue Jul 10 23:52:31 +0000 2018"
,,,,,,"false","true",,"Fri Jan 06 07:52:15 +0000 2017","",,,,,,,,,,,"0","17193","182","198","true","817277584421560322","false","false","false","","507","JustTheFacts",,"false","https://pbs.twimg.com/profile_images/1386172271648202752/MtEAsk0O_normal.jpg","","16974","https://twitter.com/threeplustrips","user","https://x.com/threeplustrips","threeplustrips",,"@go_merika @ObtuselyObvious @bam_mckenzie @2756Nana @Shawmutcamper @ChrisJZullo @realDonaldTrump @WhiteHouse How can you NOT know these things? There has been proven ties between Russia &amp; Trump’s team, he obstructed when he fired Comey for Russia investigation &amp; provided false alibi for JR, he incited violence at rallies &amp; on Twitter, he created Fake News by LYING, &amp; policy was for 1/","Tue Jul 10 23:51:50 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/235752696/1395524139","Sun Jan 09 00:50:18 +0000 2011","Wife, Mom and Hand Therapist in NH. Mainer in exile. Living life as an independent in a primary state... 🤷🏼‍♀️",,,,,,,,,,,"0","4381","50","538","true","235752696","false","false","false","New Hampshire","58","Aly C 🌻",,"false","https://pbs.twimg.com/profile_images/1210538327/Pigpen_normal.jpg","","1324","https://twitter.com/indyjonesnh","user","https://x.com/indyjonesnh","indyjonesnh",,"@SenAngusKing Please research whether the choice was because of a perceived sense from Trump that this justice will somehow sway the outcome of the Russia investigation or if there is ANY sense of a conflict that may not keep the judical and executive branches separate. #conflictofinterest","Tue Jul 10 23:44:53 +0000 2018"
,,,,,,"true","true",,"Sat Dec 16 09:39:49 +0000 2017","",,,,,,,,,,,"0","11","16","1","true","941966079789862912","false","false","false","","2","ThroughTheWormhole",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3199","https://twitter.com/UndergroundYard","user","https://x.com/UndergroundYard","UndergroundYard",,"@ClaireBerlinski @politico Since it was intel from many of these countries that triggered the Trump-Russia investigation, I find it hard to believe that they really believed they could flatter Trump into change of heart. They knew where he was coming from, that he had a mission and wasn't acting on a whim.","Tue Jul 10 23:44:48 +0000 2018"
,,,,,,"false","true",,"Fri Jan 15 08:54:43 +0000 2010","",,,,,,,,,,,"0","70264","556","2118","true","105080509","false","false","false","","564","Bmac",,"false","https://pbs.twimg.com/profile_images/1066132581723324420/VTM5CLJ2_normal.jpg","","12134","https://twitter.com/bryanmc98","user","https://x.com/bryanmc98","bryanmc98",,"@Teddifish @bamaroll14 @7HarleyDAngel7 @SenWarren @realDonaldTrump @POTUS But, the DOJ and Head of the FBI say that Trump was never under investigation. They were investigating Russia. Otherwise, a few in the FBI &amp; DOJ were actually abusing their office, to spy on a candidate for POTUS, due to their politics.","Tue Jul 10 23:43:18 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1692555559/1659214978","Fri Aug 23 01:18:02 +0000 2013","“Live everyday as if it were your last because someday you're going to be right.” - Muhammad Ali",,,,,,"facebook.com/gordonkendall","http://facebook.com/gordonkendall","0","23","https://t.co/2yga1X4G2b","0","23449","498","852","false","1692555559","false","false","false","Spokane Valley WA","4585","Gordon Kendall",,"false","https://pbs.twimg.com/profile_images/1290074044595724289/OKYOBcOb_normal.jpg","","216745","https://twitter.com/gordonkendall","user","https://x.com/gordonkendall","gordonkendall",,"Retweeted Sen Dianne Feinstein (@SenFeinstein):

Benczkowski refuses to recuse himself from the Russia investigation despite having worked for a Russian bank under investigation for ties to Trump. He also pushed for... https://t.co/vbTbL8lagy","Tue Jul 10 23:41:32 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/23293124/1653456164","Sun Mar 08 09:41:26 +0000 2009","I love to travel, craft, Singing. (on YouTube). #TeamJustice #RemoveCompromisedGOP #TeamPatriot, Retweets not endorsements. NO DMs No lists",,,,,,"youtu.be/ypi0H3XazAI?si…","https://youtu.be/ypi0H3XazAI?si=qmCzRxiQL3SXaEgD","0","23","https://t.co/uirOo1A4wP","0","82711","1314","2761","true","23293124","false","false","false","San Diego, Denver & Calabria","1080","Fredra 🇺🇸🔔",,"false","https://pbs.twimg.com/profile_images/1752266201630466048/FNp6LnJo_normal.jpg","","64217","https://twitter.com/FredraKodama","user","https://x.com/FredraKodama","FredraKodama",,"@TrumperTrain @MelMeHayes @robreiner Why does Trump have bots/trolls like you who try to squash the truth? Kennedy's son helped funnel a Billion through Deutsche bank from Russia to Trump. Deutsche &amp; Kennedy's son are under investigation. Justice Kennedy retired for a reason (it will come out) So Eff off Vlad lover","Tue Jul 10 23:38:07 +0000 2018"
