"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/727665066108194817/1598592655","Wed May 04 01:04:05 +0000 2016","A mother of 5 and grandmother of 18 and a great grandmother of 2.#BLUEWAVE",,,,,,,,,,,,,,,,"0","12983","432","883","false","727665066108194817","false","false","false","Penslanding pa","2093","Sharon Scott",,"false","https://pbs.twimg.com/profile_images/885301547097366528/1P14T1N2_normal.jpg","","20590","https://twitter.com/SharonS33356941","user","https://x.com/SharonS33356941","SharonS33356941",,"@Tony49119420 @alshabob2 @NancyPelosi LMAO she was sentence too 5 years because she had a felony charge get your facts straight ok and trump had Russia MEDDLING in are ELECTION and he's done nothing too stop it they still are so Democratics can't control the the voting lmao go learn some facts... wow propaganda LMAO","Mon Jun 25 23:43:55 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/1128640430/1516997340","Mon Jan 28 17:01:14 +0000 2013","curating good points & ideas for no one and everyone 🤷🏿‍♂️",,,,,,,,,,,,,,,,"0","273423","474","1278","true","1128640430","false","false","false","Pittsburgh, PA","693","Ron Idoko",,"false","https://pbs.twimg.com/profile_images/1276236754404741123/SQMwb07L_normal.jpg","","12700","https://twitter.com/RonIdoko","user","https://x.com/RonIdoko","RonIdoko",,"@thehill Wouldn't this be an automatic indictment of McConnell and Ryan who didn't want Obama to make any official public statements regarding Russian election meddling when he brought it to their attention?","Mon Jun 25 23:42:43 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/109089475/1618282027","Wed Jan 27 23:17:34 +0000 2010","Your average homeowner, tax payer... and Vaccinated!  “I’m on democracy’s side.”",,,,,,,,,,,,,,,,"0","105217","546","217","true","109089475","false","false","false","USA","11940","Al Wayward","1090384827952574464","false","https://pbs.twimg.com/profile_images/1092554840469893121/wuo4Ny00_normal.jpg","","49707","https://twitter.com/Wayward888","user","https://x.com/Wayward888","Wayward888",,"@WhiteHouse @realDonaldTrump @FLOTUS @KingAbdullahII @QueenRania Hey Trump, any news on how we’re addressing RussiaRrr meddling with the up coming elections?  Or about what YOU are doing about their previous election meddling?  #basta","Mon Jun 25 23:18:44 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/952649185056186369/1688401996","Sun Jan 14 21:10:39 +0000 2018","About Me: Gamer and I love humor. I'm also a web developer and SEO expert. I am fun and love making people laugh.",,,,,,,,,,,"ninjawebsitedesign.com","https://ninjawebsitedesign.com","0","23","https://t.co/Xz7E18QqVx","0","10001","2266","4140","true","952649185056186369","false","false","false","Newark, NJ","776","Daniel Serrano","1446270827385720833","false","https://pbs.twimg.com/profile_images/1486420890061619212/DvkMA1jU_normal.jpg","","20452","https://twitter.com/ninjawebdesigns","user","https://x.com/ninjawebdesigns","ninjawebdesigns",,"@wvjoe911 Yep, you're right! But the fact is in my opinion, it might be different than it appears. I believe that the state of the nation is definitely in decline because of a political coup from election meddling by Russia...","Mon Jun 25 23:06:52 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/96873491/1531936265","Tue Dec 15 00:17:42 +0000 2009","I am Done With Nonsense! I choose to stand for truth, honor, respect, humility and I will never be silenced! Independent and proud!",,,,,,,,,,,,,,,,"0","15038","287","527","false","96873491","false","false","false","NY","199","Kar","1008846790366564360","false","https://pbs.twimg.com/profile_images/704511361137688576/nk8ElxH5_normal.jpg","","6188","https://twitter.com/DoneWNonSense","user","https://x.com/DoneWNonSense","DoneWNonSense",,"@00MusicIsKey00 @Jali_Cat @2017Gamora @realDonaldTrump @POTUS Trumped up BS coming from Mueller? He uncovered crimes while investigating election meddling. Should he have ignored them?Also, Mueller has not said one word about the investigation. Everything youre saying is speculation.Let him do his job. I want to know exactly what Russia did","Mon Jun 25 23:01:27 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/952649185056186369/1688401996","Sun Jan 14 21:10:39 +0000 2018","About Me: Gamer and I love humor. I'm also a web developer and SEO expert. I am fun and love making people laugh.",,,,,,,,,,,"ninjawebsitedesign.com","https://ninjawebsitedesign.com","0","23","https://t.co/Xz7E18QqVx","0","10001","2266","4140","true","952649185056186369","false","false","false","Newark, NJ","776","Daniel Serrano","1446270827385720833","false","https://pbs.twimg.com/profile_images/1486420890061619212/DvkMA1jU_normal.jpg","","20452","https://twitter.com/ninjawebdesigns","user","https://x.com/ninjawebdesigns","ninjawebdesigns",,"The outrage is REAL. This is REAL anger. How does that make sense with the poll numbers. It really does sound like lies to me! I mean, if it's election meddling and we only noticed until after the election was over, then it's still happening, why not believe people for once?","Mon Jun 25 23:00:56 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/96873491/1531936265","Tue Dec 15 00:17:42 +0000 2009","I am Done With Nonsense! I choose to stand for truth, honor, respect, humility and I will never be silenced! Independent and proud!",,,,,,,,,,,,,,,,"0","15038","287","527","false","96873491","false","false","false","NY","199","Kar","1008846790366564360","false","https://pbs.twimg.com/profile_images/704511361137688576/nk8ElxH5_normal.jpg","","6188","https://twitter.com/DoneWNonSense","user","https://x.com/DoneWNonSense","DoneWNonSense",,"@IdoAmir @realDonaldTrump THANK YOU!!! This is exactly it! It's mind boggling that anyone would want to end an investigation into possible US election meddling by Russia! NO ONE knows what Mueller has found or not found. All this nonsense is based on pure speculation or a guilty conscience.","Mon Jun 25 22:55:13 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/1917731/1434034905","Thu Mar 22 18:15:18 +0000 2007","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",,,,,,,,,,,"thehill.com","http://www.thehill.com","0","23","https://t.co/YepTkupUgx","0","230","4355734","345","true","1917731","true","false","false","Washington, DC","1039354","The Hill",,"false","https://pbs.twimg.com/profile_images/1849116977312256002/42BKINwn_normal.png","","1201867","https://twitter.com/thehill","user","https://x.com/thehill","thehill","Business","GOP lawmaker calls on Bolton to probe Obama admin's response to Russian election meddling https://t.co/VyZhL9sLmX https://t.co/fI4fLShjoz","Mon Jun 25 22:37:07 +0000 2018"
"false","true",,"Sun Mar 25 23:27:44 +0000 2012","Oddly enough, an オタク. (愛)",,,,,,,,,,,,,,,,"0","113421","236","218","true","536734538","false","false","false","","55","タえこオタク 🇳🇿",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","76344","https://twitter.com/otakuchan8","user","https://x.com/otakuchan8","otakuchan8",,"@krassenstein Remember when Trump said “everyone will die because the Russian meddling Election 2016 investigation.”? The complicit GOP minions are following Trump’s Mafia book; the prosecutors, their children, and their families need protection ASAP.","Mon Jun 25 22:04:41 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/848409076413243392/1559434552","Sun Apr 02 05:37:41 +0000 2017","unclejesse007 on instagram",,,,,,,,,,,,,,,,"0","52757","304","426","true","848409076413243392","false","false","false","Castro Valley, CA","1679","Ed Round","1123444742329643008","false","https://pbs.twimg.com/profile_images/1479208305125781504/K3Wui0TJ_normal.jpg","","6561","https://twitter.com/EdRound2","user","https://x.com/EdRound2","EdRound2",,"@micheletraxx @ericswalwell I've done plenty of research!! I spend to much of my time researching this fake collusion hoax!! Did Russia meddle with our election?YES!! Did Trump collude with Russia? NO, Did Obama stop the meddling? NO!","Mon Jun 25 21:45:46 +0000 2018"
