"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","true",,"Tue Mar 20 17:21:01 +0000 2012","",,,,,,,,,,,"0","32159","627","798","true","531459535","false","false","false","Chicago, IL","304","Eric Peterson","1613766467258044417","false","https://pbs.twimg.com/profile_images/1915526712/image_normal.jpg","","12076","https://twitter.com/EricEripet12","user","https://x.com/EricEripet12","EricEripet12",,"@NBCNews @bbecker317 There was no evidence of an underlying crime that would have lead to the appt. of a special counsel. Manafort has been charged with crimes completely unrelated to the purpose of the spec. cnsl. not to russ meddling in the election. Flynn pleads to process crime. not made to admit","Mon Jun 18 23:28:23 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/313055515/1608164279","Wed Jun 08 02:38:46 +0000 2011","The GOP Loves the baby in the Womb but Hates the child in the Room. *** 𝕍𝕆𝕋𝔼 𝔹𝕃𝕌𝔼 ***
*** 𝗡𝗢𝗧 𝗿𝗲𝗹𝗮𝘁𝗲𝗱 𝘁𝗼 @𝗥𝗲𝗽𝗕𝗼𝗯𝗚𝗼𝗼𝗱 ***",,,,,,,,,,,"0","16601","308","688","true","313055515","false","false","false","Southern California","707","The Last Good","1831420938690412738","false","https://pbs.twimg.com/profile_images/1339364176767041536/hYbQEyAM_normal.jpg","","12566","https://twitter.com/jhg999","user","https://x.com/jhg999","jhg999",,"@benjaminhaddad Meddling in another countries election? Sorta sounds familiar. He 's learning well from Coach Putin.","Mon Jun 18 23:10:36 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/97981343/1539731747","Sat Dec 19 21:01:59 +0000 2009","Ephesians 5: [20] Giving thanks always for all things, in the name of our Lord Jesus Christ, to God and the Father: https://t.co/dn6AjDf51N","tl.gd/jersq2","http://tl.gd/jersq2","116","139","https://t.co/dn6AjDf51N",,,,,,"0","1877","592","1443","true","97981343","false","false","false","CT","1801","Pierre",,"false","https://pbs.twimg.com/profile_images/1492717115132022788/kY3ec_qx_normal.jpg","","28798","https://twitter.com/BoricuaTainoSOG","user","https://x.com/BoricuaTainoSOG","BoricuaTainoSOG",,"I just can't wait to see this new Russia-America union tired of Russia-Afgan war, tired of Russia-Cuba crisis, tired of Russia-Siria thing and tired of G7 status ready for Super-Russia @realDonaldTrump oh and tired of Russia cyber war and accusation of election meddling @MSNBC","Mon Jun 18 23:08:18 +0000 2018"
"false","true",,"Thu Jun 04 02:43:03 +0000 2009","Handyman",,,,,,,,,,,"0","314","832","2183","false","44526609","false","false","false","","4","Handyman",,"false","https://pbs.twimg.com/profile_images/848649220936486914/tBPNBpdF_normal.jpg","","85012","https://twitter.com/handeman420","user","https://x.com/handeman420","handeman420",,"@realDonaldTrump Attacking FBI specially MUELLER will NOT STOP doing their JOB, If in fact RUSSIA election meddling which every US INTEL agencies proved occurred wasn't investigated by SC. that would be? Telling the WORLD, we are DEFEATED &amp; CAN'T do anything about. TRAITORS must be PUNISHED!","Mon Jun 18 23:00:04 +0000 2018"
"false","false",,"Sun Apr 02 19:00:54 +0000 2017","Sculptor + Twitter Wallflower.",,,,,,,,,,,"0","136646","244","999","true","848611213558861825","false","false","false","Newark  UK","30","Shane Hoyle",,"false","https://pbs.twimg.com/profile_images/1803796729214423040/isprEigO_normal.jpg","","2839","https://twitter.com/Shane_Hoyle74","user","https://x.com/Shane_Hoyle74","Shane_Hoyle74",,"@3L3V3NTH I had a terrible thought today,Trump's not gone into the Ru election meddling it's being saved for the midterms where there will be overt  meddling in favour of Dems and then all hell breaks loose.","Mon Jun 18 22:52:54 +0000 2018"
"false","true",,"Thu Apr 05 04:52:38 +0000 2018","I retired from the Port Authority in 2000 . I trained many of the heroes of 9/11. I am a volunteer EMT and blessed with 11 grdchildren and 2 grtgrandchildren.",,,,,,,,,,,"0","6569","48","140","true","981756475700891648","false","false","false","New Jersey, USA","53","John Careccia",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","11222","https://twitter.com/CarecciaJohn","user","https://x.com/CarecciaJohn","CarecciaJohn",,"@BretBaier I love the way liberals talk about Trump meddling in politics in Europe yet they didn't issue a peep when Obama used taxpayer money to sway Israeli election process. Talk about being a hypocrite.","Mon Jun 18 22:49:21 +0000 2018"
"false","true",,"Thu Dec 21 17:36:28 +0000 2017","",,,,,,,,,,,"0","164","5","54","false","943897975029460994","false","false","false","","3","Chris Walters",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1721","https://twitter.com/ChrisWa35803674","user","https://x.com/ChrisWa35803674","ChrisWa35803674",,"@SpecialReport Obama meddling in Isreal election to me is much worse than trump pulling against Merkel for her imigration policy","Mon Jun 18 22:49:21 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/4210496961/1647131010","Tue Nov 17 14:57:23 +0000 2015","Center Right. If Politicians DO NOT like the laws, Change them, THAT IS your job. Cancer sucks",,,,,,,,,,,"0","125011","1690","995","true","4210496961","false","false","false","","15971","Tina Golden",,"false","https://pbs.twimg.com/profile_images/1502802491435470848/wcVE08-4_normal.jpg","","292908","https://twitter.com/tinagolden71165","user","https://x.com/tinagolden71165","tinagolden71165",,"FBI EMPLOYEES ELECTION MEDDLING REVEALED By IG Report. https://t.co/Rx7VPREcZb","Mon Jun 18 22:30:43 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/1005017054/1617562648","Tue Dec 11 22:24:30 +0000 2012","Constitution&Bill of Rights, States Rights, FREEDOM. Deregulation. Descendant 1776 Veteran.#MAGA #NRA #KAG #CAPITALISM #IStandWithIsrael Photographer #NHRA",,,,,,,,,,,"0","4261","5452","5736","true","1005017054","false","false","false","Kauai ","2602","Jeff DiPaolo 🌟🌟🌟🇺🇸🇮🇱🇮🇹",,"false","https://pbs.twimg.com/profile_images/1196143816358514691/bHsWmAYZ_normal.jpg","","22546","https://twitter.com/JeffDiPaolo1","user","https://x.com/JeffDiPaolo1","JeffDiPaolo1",,"@Ex_NSA_SpookMan @Corp125Vet Or how about Obama's meddling in the Israeli election on out tax dollars?","Mon Jun 18 22:30:03 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/2283571788/1398392061","Thu Jan 09 13:20:07 +0000 2014","",,,,,,,,,,,"0","17362","2997","4745","false","2283571788","false","false","false","United States Minor Outlying I","12567","Angel",,"false","https://pbs.twimg.com/profile_images/1001667830675394560/EaQ_OQgh_normal.jpg","","108836","https://twitter.com/GarzaVillanueva","user","https://x.com/GarzaVillanueva","GarzaVillanueva",,"undefined
FBI Director Christopher Wray stood by Special Counsel Robert Mueller, as Republicans asserted that the investigation he’s leading into Russian election meddling was tainted by anti-Trump bias from the start.

 @AlfredoJalifeR_ 
https://t.co/vXAWv4Gh6K","Mon Jun 18 22:16:57 +0000 2018"
