"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/787377634523086848/1616843005","Sat Oct 15 19:40:31 +0000 2016","Recovering Democrat..was Dumb young & naive then realized Dems game America! Games must end & those involved held accountable or America will be forever broken!",,,,,,,,,,,,,,,,,,,,,"0","17199","1174","1072","true","787377634523086848","false","false","false","Tampa, FL","12191","Walt Kostrzewski","1095028647231135744","false","https://pbs.twimg.com/profile_images/1351867160528887809/vff0WEwP_normal.jpg","","58387","https://twitter.com/WaltKostrzewski","user","https://x.com/WaltKostrzewski","WaltKostrzewski","@HotTakeDebate @JBrooks191 @protruther @AppSame @SenSchumer IG report on actions leading to Mueller investigation coming so stay tuned guaranteed to be very interesting! Only new note was Strzok’s text released w/report saying he would stop Trump election. IG was moot if it was biased, Strzok worked on Trump/Russia vs Anthony’s laptop!","Thu Jun 14 23:58:00 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/328006479/1488681070","Sat Jul 02 15:17:18 +0000 2011","Every last one of the treasonous Republicans must be removed from office!",,,,,,,,,,,,,,,,,,,,,"0","112492","579","418","true","328006479","false","false","false","United States","6833","Colleen LR",,"false","https://pbs.twimg.com/profile_images/1324736373442650115/8HnerM6U_normal.jpg","","219697","https://twitter.com/Cozy1950","user","https://x.com/Cozy1950","Cozy1950","@GOPChairwoman @realDonaldTrump It does not show fervent anti-Trump bias. 2 people isn't fervent bias. What is wrong with you??? Trump admitted on TV AND TO THE RUSSIANS IN THE WH he fired Comey because of the Russia investigation. There is no irreparable damage done to the FBI.","Thu Jun 14 23:57:20 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/23155445/1486849448","Sat Mar 07 02:48:17 +0000 2009","Conservative. Dual Citizen. #MCGA #MAGA 🇨🇦🇺🇸",,,,,,,,,,,,,,,,,,,,,"0","10905","5592","4820","true","23155445","false","false","false","Toronto/Florida","4","Jason B.","1281390995578462209","false","https://pbs.twimg.com/profile_images/723015887540899841/rW8yZvTL_normal.jpg","","8180","https://twitter.com/Jason_toronto","user","https://x.com/Jason_toronto","Jason_toronto","@LouDobbs @Jim_Jordan This Special Counsel Russia Witch Hunt, was based on Leaker Comey leaking his notes to the Failing NY Times. There was deep bias in the DOJ and FBI against Mr. Trump. Comey's buddy Mueller, and his band of 13 Angry Democrats should be the ones under investigation. #IGReport","Thu Jun 14 23:50:01 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/826871032913022977/1620526806","Wed Feb 01 19:13:11 +0000 2017","I’ve an overvalued opinion of the value of my opinion. Aspiring foot model. All typos in my Tweets are meticulously crafted to see if you're paying attention",,,,,,,,,,,,,,,,,,,,,"0","12351","7003","7538","true","826871032913022977","false","false","false","Indiana, USA","2530","Sal Paradise","1650177792259104768","false","https://pbs.twimg.com/profile_images/1656085181885816834/9qSGK9NI_normal.jpg","","32015","https://twitter.com/Beauwhite16","user","https://x.com/Beauwhite16","Beauwhite16","He did not “stop him” and was removed from Trump/Russia Investigation months ago, as soon as he was made aware of these troubling texts. Facts do matter https://t.co/C2H9dIJKWM","Thu Jun 14 23:49:41 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/1422241538/1721665791","Sun May 12 04:38:36 +0000 2013","Harvard Dad, UCONN Mom, Penn Brother, HBCU Daughter, avi by Cliff San A Jong #StayWoke (in honor of Mike Brown),& #SayHerName creator",,,,,,,,,,,,,,,,"page.is/backstorymom1","http://page.is/backstorymom1","0","23","https://t.co/Vr45GDtV7Q","0","990470","9502","10669","true","1422241538","true","false","false","","28195","Backstorymom1","1851715396027494661","false","https://pbs.twimg.com/profile_images/838992872884023297/T1m70OkC_normal.jpg","","1216674","https://twitter.com/Backstorymom1","user","https://x.com/Backstorymom1","Backstorymom1","Trump-Russia investigation: the key questions answered https://t.co/xQmcqluQ4O","Thu Jun 14 23:49:40 +0000 2018"
"false","false",,"Sat Jul 23 01:18:44 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","8941","5","13","false","756659779389444097","false","false","false","","0","Debbie D",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3730","https://twitter.com/debbiedo1155412","user","https://x.com/debbiedo1155412","debbiedo1155412","@FoxNews @TGowdySC Anything Strozk worked on regarding anything Russia, Trump AND Clinton should be disregarded and re-investigated by someone with integrity &amp; NO political bias. This report absolutely taints Mueller investigation especially since majority of his team have donated 2 HRC.","Thu Jun 14 23:48:41 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/497469036/1508976058","Mon Feb 20 01:20:17 +0000 2012","",,,,,,,,,,,,,,,,,,,,,"0","27921","321","280","true","497469036","false","false","false","Delaware, USA","1408","2076 Patriot @augustschill@mastodonapp.uk",,"false","https://pbs.twimg.com/profile_images/917844300762898432/40LfrGWq_normal.jpg","","54399","https://twitter.com/_580303462788","user","https://x.com/_580303462788","_580303462788","@Zigmanfreud what did strokz have to do with colluding with russia investigation. did he make don jr have a meeting with russian spies in TT. or trump obstructing justice when he fired comey bc of the russian investigation. could some one ask gowdy the connection.","Thu Jun 14 23:46:45 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/4883788377/1662605094","Sun Feb 07 04:30:34 +0000 2016","I'm waiting for Tebow to return.",,,,,,,,,,,,,,,,,,,,,"0","9714","301","567","true","4883788377","false","false","false","On The Couch","6333","Tebow Couch Potato","1482887004937494530","false","https://pbs.twimg.com/profile_images/696226381106147328/oNS4n19Y_normal.jpg","","53378","https://twitter.com/TebowCouch","user","https://x.com/TebowCouch","TebowCouch","@MikeChillit Wel, the FBI told the nation about the Clinton investigation, and concluded there wasn’t a crime, but DIDNT tell the nation’s about a counter intel invstgtn into Trump/Russia collusion, so I’d say Trump got off easy. Please tell me you don’t believe Fox/Hannity BS on this.","Thu Jun 14 23:44:17 +0000 2018"
"false","true",,"Mon Jan 29 20:46:35 +0000 2018","#FilAm #FilipinoAmazing #FilipinoAmerican #FilipinaAmerican #Filipinx #Immigrant #Resist #BrownLivesMatter #StopAAPIhate #StopAsianHate",,,,,,,,,,,,,,,,"filam.one","http://filam.one","0","23","https://t.co/5k9SGT5jPW","0","40","437","475","false","958078945223520256","false","false","false","California, USA","5212","FIL AM🇵🇭🇺🇸",,"false","https://pbs.twimg.com/profile_images/1223073778340515840/yQMRCsb0_normal.jpg","","8883","https://twitter.com/FILAM_one","user","https://x.com/FILAM_one","FILAM_one","Trump-Russia investigation explained: what we know and what happens next https://t.co/KExWhRssIZ https://t.co/XK7NT9pxIq","Thu Jun 14 23:41:03 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/952649185056186369/1688401996","Sun Jan 14 21:10:39 +0000 2018","About Me: Gamer and I love humor. I'm also a web developer and SEO expert. I am fun and love making people laugh.",,,,,,,,,,,,,,,,"ninjawebsitedesign.com","https://ninjawebsitedesign.com","0","23","https://t.co/Xz7E18QqVx","0","10001","2266","4140","true","952649185056186369","false","false","false","Newark, NJ","776","Daniel Serrano","1446270827385720833","false","https://pbs.twimg.com/profile_images/1486420890061619212/DvkMA1jU_normal.jpg","","20452","https://twitter.com/ninjawebdesigns","user","https://x.com/ninjawebdesigns","ninjawebdesigns","@RealAlexJones Now when you look at all of these it makes more sense why Trump is fighting the Russia investigation, because he's on track to be removed from office because he's atrociously bad at his job. So, he'd been put in jail because of the @RobertMuellerr investigation (see tweet below!)","Thu Jun 14 23:39:36 +0000 2018"
