"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/884735496/1655246408","Tue Oct 16 16:11:34 +0000 2012","Love my kids, my dogs, food, and adult beverages.",,,,,,,,,,,,,,,,,,,,,"0","15991","1610","506","true","884735496","false","false","false","Florida, USA","5692","Bueller",,"false","https://pbs.twimg.com/profile_images/1759688585412857856/Z7KtWK9W_normal.jpg","","29570","https://twitter.com/R1Mueller","user","https://x.com/R1Mueller","R1Mueller",,"@FoxNews @JessicaTarlov @jeffsessions Not a peep when Loretta Lynch oversaw HRC investigation.","Tue Feb 28 15:15:12 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/270492072/1410689860","Tue Mar 22 18:29:17 +0000 2011","24/7 Capital Markets News Service plus independent ideas; Links & RT ≠ endorsement; also @BlackCentaurFX",,,,,,,,,,,,,,,,,,,,,"0","1747","1374","1958","false","270492072","false","false","false","","1389","BlackCentaur",,"false","https://pbs.twimg.com/profile_images/1281546314187247620/bKoicbOg_normal.jpg","","1438261","https://twitter.com/JacekWierzbicki","user","https://x.com/JacekWierzbicki","JacekWierzbicki",,"Trump's Pick for U.S. Intelligence Chief Backs Full Probe into Russia's Election Meddling https://t.co/OSLUxfFl2d #WSJ #economy","Tue Feb 28 23:13:52 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/434064748/1410689907","Sun Dec 11 11:13:09 +0000 2011","24/7 News Service focused on FOREX market - warning: lots of tweets; also @JacekWierzbicki",,,,,,,,,,,,,,,,,,,,,"0","2","1720","160","false","434064748","false","false","false","","1520","BlackCentaurFX",,"false","https://pbs.twimg.com/profile_images/1281546465857490946/DQx0OKkJ_normal.jpg","","1189823","https://twitter.com/BlackCentaurFX","user","https://x.com/BlackCentaurFX","BlackCentaurFX",,"Trump's Pick for U.S. Intelligence Chief Backs Full Probe into Russia's Election Meddling https://t.co/b8cGRZNvGZ #WSJ #economy","Tue Feb 28 23:11:20 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2428717886/1576721042","Sat Apr 05 11:01:52 +0000 2014","The facts of 📰🛒🚙💻📻🏪 in Fresno.",,,,,,,,,,,,,,,,"compassresource.wixsite.com/compass/blog","https://compassresource.wixsite.com/compass/blog","0","23","https://t.co/MXrNykGhVM","0","1307","196","163","true","2428717886","false","false","false","Fresno, CA","12019","Just the Facts: Fresno",,"false","https://pbs.twimg.com/profile_images/1207484597170102272/w2Nmrz_1_normal.jpg","","26850","https://twitter.com/JTFfresno","user","https://x.com/JTFfresno","JTFfresno",,"Trump’s pick for U.S. intelligence chief backs full probe into Russia’s election meddling https://t.co/d5fPuY5tId","Tue Feb 28 23:06:07 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/787076551514943488/1486762096","Fri Oct 14 23:44:07 +0000 2016","Regular Democrat who came here to brew beer and talk trash and I’m all out of brewing yeast and also out of trash to talk but that won’t stop me.",,,,,,,,,,,,,,,,,,,,,"0","45084","2477","2560","false","787076551514943488","false","false","false","Maryland, USA","15","Brando",,"false","https://pbs.twimg.com/profile_images/827283583840563202/iQ9A6iwu_normal.jpg","","68926","https://twitter.com/Brandossius","user","https://x.com/Brandossius","Brandossius",,"@thehill that'll do nicely in place of an actual probe of Russian meddling in our election","Tue Feb 28 23:04:59 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/718804592973053952/1586294234","Sat Apr 09 14:15:44 +0000 2016","OBJECTIVE Biometric Researcher intrigued by DiverseViewpoints IDG INFLUENCER kindness+compassion=strength CYBERSECURITY DataIntegrity PATIENTSAFETY Analytics",,,,,,,,,,,,,,,,"linkedin.com/in/cruzcerdaph…","https://www.linkedin.com/in/cruzcerdaphd/","0","23","https://t.co/jALN7GyNMe","0","7548","1936","237","true","718804592973053952","false","false","false","California 1","13470","Cruz Cerda III, Ph.D.","1348541243870105600","false","https://pbs.twimg.com/profile_images/998293847267393536/tRQSs8QX_normal.jpg","","69776","https://twitter.com/cruzcerda3","user","https://x.com/cruzcerda3","cruzcerda3",,"Top Republican says special prosecutor should investigate Russian meddling in Trump's election https://t.co/I9czWb8Pam","Tue Feb 28 23:04:52 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/824645127356485632/1503025362","Thu Jan 26 15:48:14 +0000 2017","Welcome to The Briefing Room News App. See both sides and our App (New Version!) at: https://t.co/5ophkKrnVM

We'll see you there.","appsto.re/us/vtRDhb.i","http://appsto.re/us/vtRDhb.i","85","108","https://t.co/5ophkKrnVM",,,,,,,,,,,"play.google.com/store/apps/det…","https://play.google.com/store/apps/details?id=com.thebriefingroom","0","23","https://t.co/5sZtjWjCDK","0","24","1577","3162","true","824645127356485632","false","false","false","United States","186624","The Briefing Room","922941609402093568","false","https://pbs.twimg.com/profile_images/898379268778020864/0u1zlj_B_normal.jpg","","453708","https://twitter.com/TheBFRoom","user","https://x.com/TheBFRoom","TheBFRoom",,"WSJ POLITICS: Trump’s pick for U.S. intelligence chief backs full probe into Russia’s election meddling https://t.co/OZjkv7cmfr","Tue Feb 28 22:54:51 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/824645127356485632/1503025362","Thu Jan 26 15:48:14 +0000 2017","Welcome to The Briefing Room News App. See both sides and our App (New Version!) at: https://t.co/5ophkKrnVM

We'll see you there.","appsto.re/us/vtRDhb.i","http://appsto.re/us/vtRDhb.i","85","108","https://t.co/5ophkKrnVM",,,,,,,,,,,"play.google.com/store/apps/det…","https://play.google.com/store/apps/details?id=com.thebriefingroom","0","23","https://t.co/5sZtjWjCDK","0","24","1577","3162","true","824645127356485632","false","false","false","United States","186624","The Briefing Room","922941609402093568","false","https://pbs.twimg.com/profile_images/898379268778020864/0u1zlj_B_normal.jpg","","453708","https://twitter.com/TheBFRoom","user","https://x.com/TheBFRoom","TheBFRoom",,"WSJ POLITICS: Trump's pick for U.S. intelligence chief backs full probe into Russia's election meddling https://t.co/IfoqTENKzU","Tue Feb 28 22:54:51 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/58504135/1728672400","Mon Jul 20 15:40:29 +0000 2009","Staff Writer @theatlantic. Author. Podcaster. Filmmaker. https://t.co/MzUhRIy2uw  @washingtonpost alum.","linktr.ee/shaneharris","https://linktr.ee/shaneharris","57","80","https://t.co/MzUhRIy2uw",,,,,,,,,,,,,,,,"0","7917","94503","5008","true","58504135","true","false","false","Washington, DC","1090","Shane Harris",,"false","https://pbs.twimg.com/profile_images/1844810534039814154/HnEK_8me_normal.jpg","","21802","https://twitter.com/shaneharris","user","https://x.com/shaneharris","shaneharris",,"Trump's pick for U.S. intelligence chief backs full probe into Russia's election meddling https://t.co/HB039AqpML","Tue Feb 28 22:49:56 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/16311797/1623685265","Tue Sep 16 15:19:44 +0000 2008","WSJ’s home for politics, policy and national security news. Sign up to get our Capital Journal newsletter every morning at http://t.co/uZUT8GIFk6","on.wsj.com/CapitalJournal…","http://on.wsj.com/CapitalJournalSignup","123","145","http://t.co/uZUT8GIFk6",,,,,,,,,,,"wsj.com/politics","http://www.wsj.com/politics","0","23","https://t.co/9ZAOnUQE9y","0","681","148620","262","true","16311797","false","false","false","Washington, D.C.","7826","WSJ Politics",,"false","https://pbs.twimg.com/profile_images/954408539832946688/Xz8wCcwz_normal.jpg","","172755","https://twitter.com/WSJPolitics","user","https://x.com/WSJPolitics","WSJPolitics","Business","Trump’s pick for U.S. intelligence chief backs full probe into Russia’s election meddling https://t.co/Dcqq4Vqra9","Tue Feb 28 22:48:08 +0000 2017"
