"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1518739690337230848/1731339746","Mon Apr 25 23:52:35 +0000 2022","Realtor Dallas Texas #MAGA",,,,,,,,,,,,,,,,,,,,,"0","32198","8932","7090","false","1518739690337230848","true","false","false","","251","Christyne Campbell","1855767490695143821","false","https://pbs.twimg.com/profile_images/1518741085182439424/0UcG7OqC_normal.jpg","","25858","https://twitter.com/TXRealtorDallas","user","https://x.com/TXRealtorDallas","TXRealtorDallas",,"@IanJaeger29 Both @lisamurkowski and @SenSusanCollins are up for re-election time to make your MAGA voices heard and Primary and replace them. They have not listened to their constituents or the mandate we sent President Trump they have to go.","Fri Nov 29 20:48:32 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/931286316/1564355576","Wed Nov 07 05:23:07 +0000 2012","I helped defeat Hillary, Kamala, & organized the Baltimore cleanup. We delivered Pennsylvania for President Trump. Check out ➡️ @EarlyVoteAction MAGA 🤝 MAHA",,,,,,,,,,,,,,,,"EarlyVoteAction.com","http://EarlyVoteAction.com","0","23","https://t.co/GhyXCKkoDK","0","535771","2130804","60643","true","931286316","true","false","false","Make Kindness Cool Again","15492","ThePersistence","1859351099788099867","false","https://pbs.twimg.com/profile_images/1321124227215491072/pIC0lG5M_normal.jpg","","137918","https://twitter.com/ScottPresler","user","https://x.com/ScottPresler","ScottPresler",,"‼️Attention Wisconsin‼️

The Wisconsin Supreme Court is currently 4D-3R.

Democrat Justice Ann Walsh Bradley is NOT running for re-election.

You have an opportunity to FLIP the WI Court from 🔵🔜🔴.

➡️ 📆 April 1st, 2025

Send this to EVERY Trump supporter you know. https://t.co/vwtOV315N9","Fri Nov 29 19:21:31 +0000 2024"
"https://pbs.twimg.com/profile_images/1641221212578754562/DfiC0KW2_bigger.png","Watcher.Guru","https://twitter.com/WatcherGuru","DeepLink","Badge","BusinessLabel","false","true","https://pbs.twimg.com/profile_banners/1852499847133143040/1730570742","Fri Nov 01 23:56:03 +0000 2024","Bringing you the latest, unbiased & unparalleled remarks in real-time | Brought to you by @WatcherGuru & @BRICSinfo",,,,,,,,,,,,,,,,,,,,,"0","313","10635","2","false","1852499847133143040","true","false","false","United States","144","Remarks",,"false","https://pbs.twimg.com/profile_images/1852774053020606464/jDJqq9vL_normal.jpg","","220","https://twitter.com/remarks","user","https://x.com/remarks","remarks","Business","JUST IN: 🇺🇸 Americans' interest in moving abroad surges 1,514% after Donald Trump's re-election. https://t.co/vmprhYDnzC","Fri Nov 29 19:02:34 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/798528058999312389/1728635416","Tue Nov 15 14:08:19 +0000 2016","Mimi Mefo Info (MMI) is an independent online news reporting network based in Germany, UK, & Cameroon. Politics - Culture - Economics - Gender //Focus on Africa",,,,,,,,,,,,,,,,"mimimefoinfos.com","http://www.mimimefoinfos.com","0","23","https://t.co/rDlStGsQUy","0","2393","179696","1273","false","798528058999312389","true","false","false","United Kingdom","19587","Mimi Mefo Info",,"false","https://pbs.twimg.com/profile_images/1264981832443068416/L83LJRU8_normal.jpg","","40855","https://twitter.com/MimiMefoInfo","user","https://x.com/MimiMefoInfo","MimiMefoInfo",,"Sisiku Ayuk Tabe Julius, the jailed leader of the Ambazonia separatist movement, has reiterated his call for unity among his comrades. His appeal comes amid the re-election of Donald Trump which is likely to see a shift in US foreign policy and approach to the ongoing conflict in Cameroon https://t.co/sdzrUKHgzd 

#Ambazonia #separatists #SisiskuAyukTabe","Fri Nov 29 19:00:23 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1440841884046270464/1633474128","Thu Sep 23 00:54:26 +0000 2021","Arizona man 🏜. Golfer ⛳️.  Barry Goldwater, Jon Kyl, and David Schweikert Republican.  Arizona Representatives Fan.  #StillWithKTR.  DOUG DUCEY LOYALIST!!!",,,,,,,,,,,,,,,,"youtube.com/channel/UCRN_M…","https://www.youtube.com/channel/UCRN_MWJHCd65LHfMvEYKBnA","0","23","https://t.co/Q4rNukFv9t","0","160865","14587","2473","true","1440841884046270464","false","false","false","John McCain's Hairline","4953","Sun Belt Politics","1855436895334867075","false","https://pbs.twimg.com/profile_images/1599560403624681472/h9cWOena_normal.jpg","","65344","https://twitter.com/SunBeltPolitics","user","https://x.com/SunBeltPolitics","SunBeltPolitics",,"This year in Georgia's Seventh District, incumbent Rep. @RepMcCormick won re-election by 29.7%.

The district has had quite the rough trends for Republicans, Romney won it in 2012 by 46.4%, Trump in 2016 by 29.1%, and in 2020 by 19.2%.  It likely went slightly up [1/] https://t.co/sTpZ0s6a60","Fri Nov 29 15:44:37 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1498697025994432518/1681476567","Tue Mar 01 16:30:14 +0000 2022","Mens physique bodybuilder, Political Commentator.",,,,,,,,,,,,,,,,,,,,,"0","13272","213114","3214","true","1498697025994432518","true","false","false","United States","8049","Ian Jaeger","1863221771077378250","false","https://pbs.twimg.com/profile_images/1602055610903691264/owmk2WyJ_normal.jpg","","28395","https://twitter.com/IanJaeger29","user","https://x.com/IanJaeger29","IanJaeger29",,"BREAKING: Hollywood Actor Candace Cameron Burn says that President Trump’s Election win is “evidence faith is making a comeback in America.” https://t.co/zKfPIE3Gpe","Fri Nov 29 23:59:00 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1498697025994432518/1681476567","Tue Mar 01 16:30:14 +0000 2022","Mens physique bodybuilder, Political Commentator.",,,,,,,,,,,,,,,,,,,,,"0","13272","213114","3214","true","1498697025994432518","true","false","false","United States","8049","Ian Jaeger","1863221771077378250","false","https://pbs.twimg.com/profile_images/1602055610903691264/owmk2WyJ_normal.jpg","","28395","https://twitter.com/IanJaeger29","user","https://x.com/IanJaeger29","IanJaeger29",,"BREAKING: The stock market has just recorded its best performing month of 2024, following President Trump's Election Win.","Fri Nov 29 23:43:44 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/988524457621966848/1524517849","Mon Apr 23 21:06:11 +0000 2018","Your No. 1 source for Political Gossip! #MAGA #TRUMPTEAM 🦅 🇺🇸Subscribe to my profile to support my work",,,,,,,,,,,,,,,,,,,,,"0","5951","191232","1999","true","988524457621966848","true","false","false","Turn ON notifications 🔔","2313","Wake Up America","1860771525214806257","false","https://pbs.twimg.com/profile_images/1625124944181964802/wyHjOG1U_normal.jpg","","11599","https://twitter.com/_wake_up_USA","user","https://x.com/_wake_up_USA","_wake_up_USA",,"JUST IN: Latest polls show there is a 1,514% increase in Americans looking to leave America after Trump’s election win

Thoughts? https://t.co/EfedAMKOZj","Fri Nov 29 23:42:28 +0000 2024"
"https://pbs.twimg.com/profile_images/1728831833456988161/4gjnPd4j_bigger.jpg","sunfluencer","https://twitter.com/sunfluencer","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1446465174/1689301676","Tue May 21 14:29:23 +0000 2013","MAGA 🇺🇸 - posts are opinions/entertainment",,,,,,,,,,,,,,,,"instagram.com/iamakaface","https://www.instagram.com/iamakaface","0","23","https://t.co/519cF2Rl2B","0","41099","443641","130723","true","1446465174","true","false","false","","10542","aka","1863222617244631047","false","https://pbs.twimg.com/profile_images/1817037550311342080/Jgzezhg0_normal.jpg","","89020","https://twitter.com/akafacehots","user","https://x.com/akafacehots","akafacehots",,"BREAKING: The Krassensteins have reportedly LEFT the US following President Trump's win.","Fri Nov 29 23:37:39 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/493714995/1721661898","Thu Feb 16 03:21:25 +0000 2012","Author of 'If God is Love, Don't Be a Jerk’",,,,,,,,,,,,,,,,"johnpavlovitz.com","http://johnpavlovitz.com","0","23","https://t.co/BDl8Ve7k2O","0","135580","375248","25499","true","493714995","true","false","false","Wake Forest, NC","27547","John Pavlovitz","1665817268821868544","false","https://pbs.twimg.com/profile_images/1653975989637070848/pzlcj1py_normal.jpg","","171199","https://twitter.com/johnpavlovitz","user","https://x.com/johnpavlovitz","johnpavlovitz",,"'Donald Trump Didn't Win the Election. Fear Did.'

https://t.co/zZWPFhjsAO https://t.co/GZZ2AVTKrC","Fri Nov 29 23:36:01 +0000 2024"
