"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/91966685/1732135563","Mon Nov 23 08:41:08 +0000 2009","News, talk, entertainment and events in Ghana since 1995 | Radio for the discerning listener | Part of the Multimedia Group",,,,,,,,,,,,,,,,"myjoyonline.com","http://www.myjoyonline.com","0","23","https://t.co/mpYJdpC14v","0","25983","2072249","122","true","91966685","true","false","false","Ghana","117196","Joy 99.7 FM","1863462365741695157","false","https://pbs.twimg.com/profile_images/1744622137002905600/sE-oN5BO_normal.jpg","","526970","https://twitter.com/Joy997FM","user","https://x.com/Joy997FM","Joy997FM",,"Election 2024 - Presidential Peace Pact: John Mahama and Dr Bawumia walking into the hall after a brief meeting. #ElectionHQ https://t.co/Xd96xlpMST","Thu Nov 28 15:03:56 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1238275318923907073/1711460684","Fri Mar 13 01:27:17 +0000 2020","- News, Stories And Content Distributor • Netpreneur && Many More - Email: Sikaofficialgh@gmail.com",,,,,,,,,,,,,,,,,,,,,"0","9048","227053","4218","true","1238275318923907073","true","false","false","Global","10619","SIKAOFFICIAL🦍","1696470744492814347","false","https://pbs.twimg.com/profile_images/1846115655717629952/_qcj_egw_normal.jpg","","75212","https://twitter.com/SIKAOFFICIAL1","user","https://x.com/SIKAOFFICIAL1","SIKAOFFICIAL1",,"NPP Communications Team Member, Benjamin Gyewu-Appiah, has vowed to burn himself live on TV if John Mahama wins the 2024 presidential election.
 https://t.co/zWvmlZtRZ6","Thu Nov 28 13:58:20 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/355591226/1692043121","Mon Aug 15 16:01:21 +0000 2011","Democratic Socialists of America is the largest and fastest growing socialist organization in the USA. Students: @ydsa_ 🌹 Tweets are not official statements.",,,,,,,,,,,,,,,,"dsausa.org","http://dsausa.org","0","23","https://t.co/vWK8qd1vb8","0","29752","341206","4659","true","355591226","true","false","false","","2955","DSA","1854632453912379417","false","https://pbs.twimg.com/profile_images/875451834911125505/DgGKFJ8p_normal.jpg","","45777","https://twitter.com/DemSocialists","user","https://x.com/DemSocialists","DemSocialists",,"New in DemLeft: David D. says it is natural to compare the 2024 election to Trump’s first victory — but DSA can learn more from the aftermath of the 2004 presidential race.

https://t.co/eKanzLSRrA","Thu Nov 28 13:30:00 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1520325324457787393/1726903372","Sat Apr 30 08:53:19 +0000 2022","HarrisWalz2024!  Democrat!  Fascism fighter! Women's rights are human rights! Pro Choice! Anti-theist! BLM! LGBTQ ally! Animal rights!  I stand with Ukraine!",,,,,,,,,,,,,,,,,,,,,"0","202992","75795","28573","false","1520325324457787393","false","false","false","","372","Michelle Baker",,"false","https://pbs.twimg.com/profile_images/1829516839627403264/iCCMJu2O_normal.jpg","","152969","https://twitter.com/Michell33650674","user","https://x.com/Michell33650674","Michell33650674",,"If NATO, including America, gets involved in a WAR WITH RUSSIA, President Biden can use his PRESIDENTIAL WAR POWERS to halt the certification of the 2024 election.  That's what we're looking at, right now, for real.  There's a lot going on OUTSIDE OF AMERICA.  Pay attention.","Thu Nov 28 08:30:37 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1371996432/1400844988","Mon Apr 22 12:23:51 +0000 2013","I aim to Misbehave
Member of the intellectual Snark Web.
I reject your reality and substitute my own.
Don't blame me I voted Kodos.",,,,,,,,,,,,,,,,,,,,,"0","51481","2458","2483","true","1371996432","true","false","false","The Firefly Starship Serenity","10019","Cincy Browncoat - You can't take the sky from me","1815017541208617250","false","https://pbs.twimg.com/profile_images/344513261572420198/0fb4327ef34a5efce8a7d0068d3ed909_normal.jpeg","","51559","https://twitter.com/cincy_browncoat","user","https://x.com/cincy_browncoat","cincy_browncoat",,"Honest question time - Who drank the most Wild Turkey following the US 2024 Presidential Election?

@PolitiBunny @OrdnancePackard","Thu Nov 28 03:12:31 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/16964008/1714511025","Sat Oct 25 07:47:45 +0000 2008","Comedian, Author, Podcaster (NETFLIX, Colbert) - ""a perfect blend of smart and filthy"" - SF Weekly - TOUR DATES on my website. New comedy special out now!",,,,,,,,,,,,,,,,"katewillett.com","http://katewillett.com","0","23","https://t.co/K5QLdWVIBq","0","53611","57866","3734","true","16964008","false","false","false","Brooklyn, NY","183","Kate Willett","1852735640347009411","false","https://pbs.twimg.com/profile_images/1730662216041439233/f83ICfEh_normal.jpg","","3478","https://twitter.com/katewillett","user","https://x.com/katewillett","katewillett",,"Stanford alum and guy who struck it rich from investing in start ups. Surely lots to be grateful for yet spending Thanksgiving Day doing this.

With liberals like these who needs Trump supporters.","Thu Nov 28 23:58:37 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17194257/1398856933","Wed Nov 05 18:25:01 +0000 2008","We are News 4 San Antonio. Your source for the latest news, weather and traffic. We're also San Antonio’s first TV station and an NBC affiliate.",,,,,,,,,,,,,,,,"news4sa.com","http://news4sa.com","0","22","http://t.co/PWjbfoA36T","0","5894","266882","3377","true","17194257","false","false","false","San Antonio, Texas","107702","News 4 San Antonio",,"false","https://pbs.twimg.com/profile_images/900902019510042624/krKkrsmg_normal.jpg","","361902","https://twitter.com/News4SA","user","https://x.com/News4SA","News4SA",,"Vice President Kamala Harris took to social media and urged supporters to remain resilient despite her Election Day loss to President-elect Trump. https://t.co/4nSOmMNqYR https://t.co/o4LhlhsdmC","Thu Nov 28 22:31:31 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1798808895965847552/1719434682","Thu Jun 06 20:07:23 +0000 2024","🚨Bringing you the latest conservative news🇺🇸 | Standing for liberty, truth, and the American flag| #ConservativeVoice #Liberty #Trump2024",,,,,,,,,,,,,,,,,,,,,"0","2709","23435","21319","false","1798808895965847552","true","false","false","","4461","Conservative Liberty",,"false","https://pbs.twimg.com/profile_images/1806065798202429442/1gowUYP__normal.jpg","","28710","https://twitter.com/Conservalb","user","https://x.com/Conservalb","Conservalb",,"Rumors About Trump May Pick FBI Name After MAGA Supporters Weigh In!
https://t.co/KVjFZ7GzCA","Thu Nov 28 22:20:41 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2423364738/1676147156","Wed Apr 02 07:04:29 +0000 2014","Recovering diplomat now focusing on both the global and the local.   Views expressed are my own, despite what the haters may think.",,,,,,,,,,,,,,,,,,,,,"0","13829","10285","2249","false","2423364738","true","false","false","Auburn, MA","153","Jon Danilowicz","1820406427573211425","false","https://pbs.twimg.com/profile_images/1824169689422974976/CQ779hyH_normal.jpg","","3949","https://twitter.com/JonFDanilowicz","user","https://x.com/JonFDanilowicz","JonFDanilowicz",,"I wonder what @realDonaldTrump and his team would think of this charlatan who is impersonating the President-elect to pursue a Hindutva agenda by spreading disinformation about #Bangladesh.   He and others are raising funds by impersonating Trump and deceiving his supporters. https://t.co/S68WXh3euE","Thu Nov 28 21:41:16 +0000 2024"
"https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg","Conservative 🇺🇸","https://twitter.com/ConservativeOG","DeepLink","Badge","BusinessLabel","false","false","https://pbs.twimg.com/profile_banners/902200087/1641869427","Wed Oct 24 16:55:26 +0000 2012","Federal court says I “trolled the web through Twitter.” An “info terrorist” - Wired. I love monkeys and babies. Writer/Editor at Gateway Pundit.",,,,,,,,,,,,,,,,"thegatewaypundit.com/author/cassand…","https://www.thegatewaypundit.com/author/cassandraf/","0","23","https://t.co/DaQOHYhnbR","0","233978","352716","2443","true","902200087","true","false","false","West by God Virginia","1200","Cassandra MacDonald","1854122548310548968","false","https://pbs.twimg.com/profile_images/1773906724291842049/OxFiYdhJ_normal.jpg","","20045","https://twitter.com/CassandraRules","user","https://x.com/CassandraRules","CassandraRules",,"MSNBC Host Joy Reid Says Libs Shouldn’t Enjoy Thanksgiving with Trump Supporters —’We Don’t Want to Put Up with Your Trolling While We Eat Our Turkey’

https://t.co/NV6OhlWqp8","Thu Nov 28 20:27:42 +0000 2024"
