"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","true",,"Tue May 25 19:16:17 +0000 2010","I love life! I love my Family! I love people!",,,,,,,,,,,,,,,,"0","3695","3007","3429","true","148068304","false","false","false","","954","Vincent E Ankner",,"false","https://pbs.twimg.com/profile_images/1262093066/Caileyandgrandpaaaa_normal.jpg","","151289","https://twitter.com/oregonvt","user","https://x.com/oregonvt","oregonvt",,"summoned to the State Department and informed that, in retaliation for Russian election meddling, the United States was expelling 35 people","Wed May 24 23:57:34 +0000 2017"
"false","false",,"Mon Jan 30 13:28:10 +0000 2012","Latest news, stories, rumors, and more from numerous sources of newsfeed and social media accounts.",,,,,,,,,,,,,,,,"0","38","5338","28","false","478606913","false","false","false","Not Found","105451","Krunox",,"false","https://pbs.twimg.com/profile_images/824952382618349568/2SFIkM2x_normal.jpg","","1123898","https://twitter.com/krunox123","user","https://x.com/krunox123","krunox123",,"Former CIA Director Tells Lawmakers About 'Very Aggressive' Russian Election Meddling - NPR https://t.co/GZDPRM8CuM","Wed May 24 23:35:35 +0000 2017"
"false","true",,"Thu Sep 05 17:25:06 +0000 2013","",,,,,,,,,,,,,,,,"0","63823","100","103","true","1732587595","false","false","false","","3","Betty Clark",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","11567","https://twitter.com/SgrifkanClark","user","https://x.com/SgrifkanClark","SgrifkanClark",,"@seanhannity How is Soros meddling with the election different from ""Russian"" meddling","Wed May 24 22:55:53 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/20340062/1354118047","Sat Feb 07 23:15:39 +0000 2009","Former celebrity gossip blogger and photographer in Hollywood South aka New Orleans, now leading a quiet life in eastern Connecticut.",,,,,,,,,,,"PaparazzoPhotography.SmugMug.com","http://PaparazzoPhotography.SmugMug.com","0","23","https://t.co/lKfMiM2BkD","0","392","4028","4173","false","20340062","false","false","false","Connecticut","3515","Signor Paparazzo",,"false","https://pbs.twimg.com/profile_images/2634170206/8812bffe516dc32ed601a6f047f3a2db_normal.jpeg","","38752","https://twitter.com/paparazzo504","user","https://x.com/paparazzo504","paparazzo504",,"(#DeepState #hypocrisy #TrumpRussia) Irrefutable Proof: #Russian #Election Meddling Documented! https://t.co/MgCyIeVfG3 via @PopResistance","Wed May 24 22:54:30 +0000 2017"
"false","true",,"Sat Feb 05 16:19:52 +0000 2011","",,,,,,,,,,,"ebookportal.info","https://ebookportal.info","0","23","https://t.co/DK7VezRJ8L","0","323","43","230","true","247807039","false","false","false","Tulsa,Ok","180","cynthia reid",,"false","https://pbs.twimg.com/profile_images/2266746650/Snap_2012.05.31_14.14.37_001_normal.jpg","","5815","https://twitter.com/weknowab","user","https://x.com/weknowab","weknowab",,"Russia's Election Meddling Part Of A Long History Of 'Active Measures' https://t.co/YzH7DkOeC5","Wed May 24 22:54:27 +0000 2017"
"false","true",,"Tue Dec 21 17:26:10 +0000 2010","",,,,,,,,,,,,,,,,"0","8736","57","155","false","229152463","false","false","false","United States","93","Sheila K. Bristol",,"false","https://pbs.twimg.com/profile_images/828344533196738560/yossP_sf_normal.jpg","","5293","https://twitter.com/sw4044","user","https://x.com/sw4044","sw4044",,"@thehill I'm guessing the Russians succeeded in meddling in our election process now what are we going to do about that!","Wed May 24 22:40:17 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/618143282/1452370127","Mon Jun 25 14:36:30 +0000 2012","Massage and Yoga practice",,,,,,,,,,,,,,,,"0","98235","31386","24451","true","618143282","false","false","false","","21623","Versatile Vitality","1100138477738516485","false","https://pbs.twimg.com/profile_images/1093897027019202560/l1gjOPIK_normal.jpg","","118613","https://twitter.com/twizler557","user","https://x.com/twizler557","twizler557",,"'Very aggressive' election meddling by Russia, says former CIA director https://t.co/6ATzZrOqyB","Wed May 24 22:15:31 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/810178352871047168/1583086001","Sat Dec 17 17:42:26 +0000 2016","https://t.co/cGanKTtyMr LiberalResistance stands against fascism and inequality. #FBR #VoteBlue #TheResistance @OurProgressive","secure.actblue.com/donate/usaunify","https://secure.actblue.com/donate/usaunify","0","23","https://t.co/cGanKTtyMr",,,,,,"usaunify.org","http://usaunify.org","0","23","https://t.co/L49S8FtKAb","0","72540","49405","39861","true","810178352871047168","false","false","false","San Francisco, CA","81361","Liberal Resistance",,"false","https://pbs.twimg.com/profile_images/1325259227015733249/bb9_wWFp_normal.jpg","","192781","https://twitter.com/LiberalResist","user","https://x.com/LiberalResist","LiberalResist",,"'Very aggressive' election meddling by Russia, says former CIA director https://t.co/Oylc9nobz4","Wed May 24 22:15:30 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/728738264/1590818724","Tue Jul 31 16:27:42 +0000 2012","PhD student of some variety",,,,,,,,,,,,,,,,"0","7982","179","195","false","728738264","false","false","false","","213","Piece O'Pie 🥱",,"false","https://pbs.twimg.com/profile_images/1266611646924914688/hd2IdsnW_normal.jpg","","12143","https://twitter.com/PrinceOfTwitta","user","https://x.com/PrinceOfTwitta","PrinceOfTwitta",,".@billmaher : ""Shouldn't there be a price for [Russian] meddling [in our election]?""

You suggesting we start WWIII with a nuclear power...?","Wed May 24 21:56:23 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/192587175/1400937075","Sun Sep 19 15:52:32 +0000 2010","Cyber related stories and tweets. Interested in #infosec conversations and proactive cyberdefence.",,,,,,,,,,,,,,,,"0","75","1091","175","false","192587175","false","false","false","UK","2414","CyberDefence",,"false","https://pbs.twimg.com/profile_images/2424762824/CyberHazard_normal.png","","30311","https://twitter.com/cyberdefence","user","https://x.com/cyberdefence","cyberdefence",,"RT SCMagazine ""'Very aggressive' election meddling by Russia, says former CIA director https://t.co/l9CVh1CwzK""","Wed May 24 21:19:36 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/369107103/1453670983","Tue Sep 06 19:45:13 +0000 2011","Security Bene Gesserit and professional nerd stalker. Likes long walks in hubsites and searching for spice. Views: definitely those of my puppet overlords.",,,,,,,,,,,"linktr.ee/chubirka","https://linktr.ee/chubirka","0","23","https://t.co/x6OuHWuW8S","0","1120","3234","1841","false","369107103","false","false","false","In witness protection","20268","Mrs. Y.",,"false","https://pbs.twimg.com/profile_images/1531808391/mata_hari_normal.jpg","","269059","https://twitter.com/MrsYisWhy","user","https://x.com/MrsYisWhy","MrsYisWhy",,"SCMagazine: 'Very aggressive' election meddling by Russia, says former CIA director https://t.co/5k6RKphs31","Wed May 24 21:16:18 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/17164327/1644011204","Tue Nov 04 18:56:27 +0000 2008","The official Twitter feed for all things IT security. A CyberRisk Alliance Resource.",,,,,,,,,,,"scmagazine.com","https://www.scmagazine.com/","0","23","https://t.co/hbhUQ6o16y","0","914","121374","1501","false","17164327","false","false","false","NYC","5866","SC Media",,"false","https://pbs.twimg.com/profile_images/1382075890935468032/wEHUGLMA_normal.jpg","","93173","https://twitter.com/SCMagazine","user","https://x.com/SCMagazine","SCMagazine",,"'Very aggressive' election meddling by Russia, says former CIA director https://t.co/LA76rv0994","Wed May 24 21:13:29 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/719262734366298113/1486861098","Sun Apr 10 20:36:13 +0000 2016","You've heard of the insufferable ""man cave."" Welcome to the #FemCave-a virtual hangout for feminist academics of all gender ids. #highered #equalpay #jobs #CFPs",,,,,,,,,,,,,,,,"0","843","782","150","false","719262734366298113","false","false","false","Global citizen","53","The Fem Cave","820662370355642369","false","https://pbs.twimg.com/profile_images/719263784490020864/DNXClLDg_normal.jpg","","1766","https://twitter.com/FemCave","user","https://x.com/FemCave","FemCave",,"Question: If concrete evidence is found that Russian meddling conclusively placed Trump in the WH, is a fresh election even possible? https://t.co/iGicQ0cb9p","Wed May 24 20:42:59 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/711760467383877632/1731329709","Mon Mar 21 03:44:54 +0000 2016","WION: World Is One | Welcome to India’s first global news network. We present global stories with an Indian perspective. 

WhatsApp - https://t.co/peWpKbzXdZ","bit.ly/455YOQ0","http://bit.ly/455YOQ0","134","157","https://t.co/peWpKbzXdZ",,,,,,"zeemedia.page.link/WIONTwMainDesc…","https://zeemedia.page.link/WIONTwMainDescAppInstall","0","23","https://t.co/cpofgi0ao0","0","7103","490939","87","true","711760467383877632","true","false","false","India","164939","WION","1862519382980927609","false","https://pbs.twimg.com/profile_images/875597226747207681/0jkhMbbB_normal.jpg","","460542","https://twitter.com/WIONews","user","https://x.com/WIONews","WIONews",,"US House Intelligence Committee to subpoena Flynn in probe on Russian meddling in the presidential election https://t.co/iiyAyrYZ8F https://t.co/7YQWUyors2","Wed May 24 20:38:14 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/867471653491458049/1495657462","Wed May 24 20:05:33 +0000 2017","My name is Tennessee and I'm a Pizza freak. Fight me irl.",,,,,,,,,,,,,,,,"0","424","2","61","false","867471653491458049","false","false","false","","8","Durge Stanton",,"false","https://pbs.twimg.com/profile_images/867473487484604416/BFYn0qu0_normal.jpg","","50","https://twitter.com/DurgeCom","user","https://x.com/DurgeCom","DurgeCom",,"Russians suspected of meddling with 2016 election","Wed May 24 20:26:45 +0000 2017"
