"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/1863537037/1669403303","Sat Sep 14 11:21:10 +0000 2013","Home isn't always a place.",,,,,,,,,,,,,,,,"twitter.com/search?q=from%…","https://twitter.com/search?q=from%3ATweetingJohnny%20-filter%3Areplies&src=typd","0","23","https://t.co/NCdZgq1G6P","0","279695","7306","1995","true","1863537037","false","false","false","Around","18529","Johnny at Home","1676348841417736194","false","https://pbs.twimg.com/profile_images/1596217945453400064/H_5FYXJB_normal.jpg","","191081","https://twitter.com/TweetingJohnny","user","https://x.com/TweetingJohnny","TweetingJohnny",,"Wouldn't it be funny if another DNC staffer leaked emails that threw a wrench in the Trump/Russia investigation?","Fri May 19 23:59:27 +0000 2017"
"true","false",,"Mon Oct 08 20:19:07 +0000 2012","Life is what you make of it, some assembly is required  Sheepdipped Vietnam vet, aircraft mechanic, writer, songwriter. Born again pagan #AdoptDontShop",,,,,,,,,,,,,,,,,,,,,"0","511503","2209","1485","true","868618104","false","false","false","Planet Earth","7329","SNAFU",,"false","https://pbs.twimg.com/profile_images/832389620872650753/I7nd9HuP_normal.jpg","","138013","https://twitter.com/DeLaHay14534","user","https://x.com/DeLaHay14534","DeLaHay14534",,"@Trigger192018 @DC_Douglas @MarkMagnusson3r @AliSarsak @TrinityTM1 @realDonaldTrump Trump admitted he fires Comey over the Russia investigation. You don't believe Trump's own words?","Fri May 19 23:59:15 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/14209594/1525356569","Mon Mar 24 18:39:57 +0000 2008","Woke aggregator of left-of-center news and commentary, avid indoorsman, retired IT professional loving Asheville. Won't pay any amount to Elon.",,,,,,,,,,,,,,,,"linkedin.com/in/paulwilczyn…","http://www.linkedin.com/in/paulwilczynski","0","23","https://t.co/qe1suul5BY","0","3487","490","647","false","14209594","false","false","false","Asheville, NC","352","Paul Wilczynski",,"false","https://pbs.twimg.com/profile_images/1525514251808415749/9Otf8amR_normal.jpg","","37900","https://twitter.com/PaulWilczynski","user","https://x.com/PaulWilczynski","PaulWilczynski",,"Trump's son-in-law Jared Kushner 'person of interest in Russia investigation' https://t.co/16Yu1g0Jra","Fri May 19 23:57:59 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/157408316/1460521979","Sat Jun 19 18:31:04 +0000 2010","Houd van politiek. Niet links.",,,,,,,,,,,,,,,,,,,,,"0","4819","2939","2742","true","157408316","false","false","false","NL","2","Marijke Hultzer","1263583434447810560","false","https://pbs.twimg.com/profile_images/905046600703201280/t-k5moAO_normal.jpg","","31519","https://twitter.com/marlaila","user","https://x.com/marlaila","marlaila",,"Donald Trump's son-in-law Jared Kushner 'person of interest in Russia investigation' https://t.co/eOumKv93Ol","Fri May 19 23:56:04 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/54046577/1450754556","Sun Jul 05 23:54:42 +0000 2009","making money on line...",,,,,,,,,,,,,,,,"…sters-wealthkingdom.hop.clickbank.net","http://wealthmasters-wealthkingdom.hop.clickbank.net","0","22","http://t.co/GnYMrUsm1s","0","0","8","32","false","54046577","false","false","false","sunny miami!","2","Kicks on Fire",,"false","https://pbs.twimg.com/profile_images/684944911603466241/A1NvIhDz_normal.jpg","","3259","https://twitter.com/carlosrgonzalez","user","https://x.com/carlosrgonzalez","carlosrgonzalez",,"Things close in on Donald Trump: Jared Kushner named ""person of interest"" in Russia investigation https://t.co/6TKYNihzJx via @PalmerReport","Fri May 19 23:55:59 +0000 2017"
"false","false",,"Tue Dec 31 16:18:23 +0000 2013","",,,,,,,,,,,,,,,,,,,,,"0","5942","35","53","false","2270554398","false","false","false","","1839","ROCK R",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","50312","https://twitter.com/Rock8541","user","https://x.com/Rock8541","Rock8541",,"Donald Trump’s Son-In-Law Jared Kushner ‘Person Of Interest In Russia Investigation’ https://t.co/1qftDXK2R6 via @realalexjones","Fri May 19 23:55:31 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/17138342/1352650759","Mon Nov 03 19:58:35 +0000 2008","#TheResistance",,,,,,,,,,,,,,,,,,,,,"0","280","274","636","false","17138342","false","false","false","United States","17","The Dark Knight",,"false","https://pbs.twimg.com/profile_images/2778644285/d8c9358cef19daffc5311a39328bb58c_normal.jpeg","","2401","https://twitter.com/thedarktweet","user","https://x.com/thedarktweet","thedarktweet",,"So much good news! ""Trump–Russia investigation closing in on WH official at the 'highest level of government'""
https://t.co/TdjtY3LBJ5","Fri May 19 23:54:36 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/818174735028723712/1606276007","Sun Jan 08 19:17:12 +0000 2017","Proud Mom of an #ActiveDuty #Veteran #WoundedWarrior",,,,,,,,,,,,,,,,,,,,,"0","37145","387","578","true","818174735028723712","false","false","false","Florida","2608","Samantha Jones",,"false","https://pbs.twimg.com/profile_images/1069087901655326720/Sbuh0MxL_normal.jpg","","55337","https://twitter.com/SamiJo10106","user","https://x.com/SamiJo10106","SamiJo10106",,"Trump's son-in-law Jared Kushner 'person of interest in Russia investigation' https://t.co/BF1hx9XHQl @realdonaldtrump @danscavino @infowars","Fri May 19 23:54:17 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/767723635045863426/1471876765","Mon Aug 22 14:02:33 +0000 2016","We have to stop globalism and it's architects, Clinton,  Obama,  Soros, Bush and the remaining establishment of both parties.  StopSorosnow on gab.ai",,,,,,,,,,,,,,,,,,,,,"0","1759","1945","2345","false","767723635045863426","false","false","false","","195","StopSorosnow",,"false","https://pbs.twimg.com/profile_images/767732920450592769/wXS6O7Rw_normal.jpg","","26313","https://twitter.com/stopsorosnow","user","https://x.com/stopsorosnow","stopsorosnow",,"""Donald Trump’s Son-In-Law Jared Kushner ‘Person Of Interest In Russia Investigation’"" https://t.co/mC8rqS4VoG #politicalnews #feedly","Fri May 19 23:54:13 +0000 2017"
"true","false",,"Tue Nov 15 16:47:18 +0000 2016","All world trending newsUnique Ideas and Social trends website",,,,,,,,,,,,,,,,,,,,,"0","169","186","2002","true","798568064161878016","false","false","false","","20","Tr",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","212212","https://twitter.com/mylust0123","user","https://x.com/mylust0123","mylust0123",,"Trump's son-in-law Jared Kushner 'person of interest in Russia investigation' - https://t.co/Xo56by0OYb","Fri May 19 23:53:18 +0000 2017"
