"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false",,"Mon Sep 26 15:22:03 +0000 2011","Be kind to animals. Stand up to bullies. Animal lover, anti-corruption, pro-science. 🐶BEWARE: I RT lots of shelter animals seeking loving homes.🐺",,,,,,,,,,,,,,,,"0","367115","958","2096","true","380385781","false","false","false","USA","55","No Nonsense 🐾🦃🍂❄️🥥🌴",,"false","https://pbs.twimg.com/profile_images/877628084307894276/fzVafgoM_normal.jpg","","326968","https://twitter.com/ilovedogsncake","user","https://x.com/ilovedogsncake","ilovedogsncake","@realDonaldTrump You wanted to golf, not to save $.
Now, when are you planning to condemn Russian meddling in French election? Stand up for American values!","Sat May 06 23:43:13 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/88003271/1491316897","Fri Nov 06 18:38:08 +0000 2009","USN and US Army/ARNG Veteran. USAF Blue Star Sis. Organizer:
Veterans United March and Camp Zulu @VetsUnitedMarch  https://t.co/T5w7HCiSh8
http://campzul","veteransunitedmarch.com","http://veteransunitedmarch.com","115","138","https://t.co/T5w7HCiSh8",,,,,,"veteransunitedmarch.com","http://www.veteransunitedmarch.com","0","23","https://t.co/NNmQfEf8mk","0","174649","3696","4317","true","88003271","true","false","false","Missouri, USA","8519","Laura Roodhouse","1133771516645126147","false","https://pbs.twimg.com/profile_images/1796819233751343104/AW0RXSkS_normal.jpg","","75134","https://twitter.com/Roodhouse","user","https://x.com/Roodhouse","Roodhouse","Obama officials delayed telling Trump's team of plans Russia for election meddling out of fears would tip off Moscow https://t.co/yGOTvim0wc","Sat May 06 23:42:26 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/542965880/1494185336","Mon Apr 02 00:23:26 +0000 2012","Musings on love, life and all things dear - the full catastrophe of living. Despise injustice and intolerance. Love The Princess hound dearly.",,,,,,,,,,,,,,,,"0","22172","562","2508","false","542965880","false","false","false","Where ever my mind takes me","4013","Save 🇺🇦 #StopTheWar","1424719872680923143","false","https://pbs.twimg.com/profile_images/957921640624656384/CMuJev4b_normal.jpg","","27724","https://twitter.com/RispaFrances","user","https://x.com/RispaFrances","RispaFrances","@mtomasky Also, the French have electoral oversight which protects the election from all kinds of meddling. Media prohibited though, more than ignore https://t.co/m8LquSCzcJ","Sat May 06 23:25:03 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/88063821/1477591039","Fri Nov 06 23:39:23 +0000 2009","Mom,Wife,fiscal conservative, Advanced SW Dev EE. Rescuer of abused animals!",,,,,,,,,,,,,,,,"0","344716","2291","1225","true","88063821","false","false","false","","2160","JKK🐭","1719720775760896121","false","https://pbs.twimg.com/profile_images/1041035508581847040/iltL5Y-O_normal.jpg","","239307","https://twitter.com/ConservJean","user","https://x.com/ConservJean","ConservJean","@RepAdamSchiff Yes, WE ARE happy!! Quit meddling in France election!","Sat May 06 23:21:07 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/358929612/1567141189","Sat Aug 20 18:57:49 +0000 2011","🇺🇸🇸🇻🇨🇮 Live Free or Die. Sox, Pats, Bruins, Celtics, MUFC, RMCF, Penn State",,,,,,,,,,,,,,,,"0","166760","666","1775","true","358929612","false","false","false","Your Mom's Room","1711","Chad Doge","1663449299622002688","false","https://pbs.twimg.com/profile_images/1803202642476208129/QgVYUh9p_normal.jpg","","184065","https://twitter.com/chowdahhead4","user","https://x.com/chowdahhead4","chowdahhead4","Stop meddling in their election, you giant hypocrite. https://t.co/OvpXmtbrJo","Sat May 06 23:12:32 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/380604763/1552513919","Mon Sep 26 22:52:13 +0000 2011","Djelloul (Del) Marbrook is an American poet, novelist, photographer and essayist.",,,,,,,,,,,"djelloulmarbrook.com","http://www.djelloulmarbrook.com","0","22","http://t.co/wKJB5tv5or","0","94","797","1565","true","380604763","false","false","false","New York","681","Djelloul Marbrook","1105906591382024192","false","https://pbs.twimg.com/profile_images/1203036781333143552/QDDQuuL4_normal.jpg","","173060","https://twitter.com/DelMarbrook","user","https://x.com/DelMarbrook","DelMarbrook","Something lost in the back-and-forth about Russia’s meddling in our election is that a woman, a woman who would... https://t.co/npSs3g0T4i","Sat May 06 23:10:23 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/825771854451372032/1502544234","Sun Jan 29 18:25:27 +0000 2017","Full support of what's RIGHT & despise snowflakes & nonsensical libs. Card Carrying #NRA #MAGA #POTUS TRUMP 2016 - 2024. I follow back all #Trump supporters.",,,,,,,,,,,"greatagain.gov","http://www.greatagain.gov","0","23","https://t.co/cR1eT2qrvG","0","4850","2838","2623","true","825771854451372032","false","false","false","/r/The_Donald/","1593","RightWing HQ","840618727871807489","false","https://pbs.twimg.com/profile_images/882391879689621505/EiJkl1Yx_normal.jpg","","5295","https://twitter.com/RightWingHQ","user","https://x.com/RightWingHQ","RightWingHQ","Barack Obama Caught Meddling in French Election
https://t.co/FiD9liFxhs https://t.co/TsebOY0xnd","Sat May 06 23:04:05 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/204386512/1493139203","Mon Oct 18 15:46:57 +0000 2010","The latest and best video from Fox News Channel and http://t.co/hxI7atNLhP. For top stories, follow our sibling account @foxnews","FoxNews.com","http://FoxNews.com","52","74","http://t.co/hxI7atNLhP",,,,,,"video.foxnews.com","http://video.foxnews.com/","0","22","http://t.co/FKO81dpI8o","0","0","94003","105","false","204386512","false","false","false","U.S.A.","5409","Fox News Video",,"false","https://pbs.twimg.com/profile_images/464845402026409986/-nEeYa4F_normal.png","","22783","https://twitter.com/foxnewsvideo","user","https://x.com/foxnewsvideo","foxnewsvideo","#Russia meddling in French presidential election? | https://t.co/ZHNx4DHaqA","Sat May 06 23:00:20 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/61008839/1467256142","Tue Jul 28 20:23:08 +0000 2009","Mother, Wife, Sister, Healer, Teacher, Volunteer, Patriot. This land was made for you and me 🇺🇸.",,,,,,,,,,,,,,,,"0","325817","33727","27793","true","61008839","true","false","false","","6830","Nurse Patriot","1045779400753590272","false","https://pbs.twimg.com/profile_images/1854180780374683662/fWIw71aS_normal.jpg","","325843","https://twitter.com/LABeachGal1","user","https://x.com/LABeachGal1","LABeachGal1","Obamatov the ""Russian"" meddling in French election....

#VoteLePen https://t.co/siZVg3XI4p","Sat May 06 22:37:07 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/19834157/1552691379","Sat Jan 31 22:04:20 +0000 2009","I like any race or creed that follows the law, doesn't want my extermination or to enslave me to their indoctrination.",,,,,,,,,,,,,,,,"0","1777","116","352","true","19834157","false","false","false","","9351","Daniel Jackson",,"false","https://pbs.twimg.com/profile_images/1040839148851159041/AGQoK6bA_normal.jpg","","32660","https://twitter.com/Acended","user","https://x.com/Acended","Acended","@WXRISKCOM Who cares it is France.  And Obama,is meddling in their election making videos etc. To support one candidate over another.","Sat May 06 22:27:43 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/371038480/1436312646","Sat Sep 10 02:48:18 +0000 2011","Follower of Jesus, political analyst and author. Editor-in-Chief https://t.co/PHaClCnsXG #Jesus #faith Founder - #VersesEveryDay #SundayVersesAllDay","NationalWarCouncil.org","http://NationalWarCouncil.org","65","88","https://t.co/PHaClCnsXG",,,,,,"inspirationalchristianblogs.com","https://www.inspirationalchristianblogs.com","0","23","https://t.co/Of7OwIGwra","0","2276","4784","4665","true","371038480","false","false","false","Now","11258","Greg Holt","1406746729895010306","false","https://pbs.twimg.com/profile_images/1586444762751574016/wW4Xug7W_normal.jpg","","37291","https://twitter.com/Greg_Holt_","user","https://x.com/Greg_Holt_","Greg_Holt_","Barack Obama Caught Meddling in French Election - https://t.co/RTi3ecvHx3 https://t.co/Do6q7P4xZc","Sat May 06 22:20:39 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/825599763558981633/1681180245","Sun Jan 29 07:01:37 +0000 2017","The difference between good and great isn't in the big things

... it's in the little things",,,,,,,,,,,,,,,,"0","24640","2428","321","true","825599763558981633","true","false","false","Orange County, CA","12335","SoCal MFG",,"false","https://pbs.twimg.com/profile_images/1710320469797470208/Okc_txel_normal.jpg","","79886","https://twitter.com/cynicpolitic","user","https://x.com/cynicpolitic","cynicpolitic","@RepAdamSchiff Taking some time off from investigating foreign meddling in an election to meddle in a foreign election?

PS we're happy and CA hates you","Sat May 06 22:14:30 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2310655460/1468373274","Sat Jan 25 20:24:09 +0000 2014","The Definitive Christian News Magazine    For Today
Right News - Right Commentary - Right Now",,,,,,,,,,,"theolivebranchreport.com","http://theolivebranchreport.com","0","22","http://t.co/jUFjMqAU4R","0","1","791","762","false","2310655460","false","false","false","","6863","Olive Branch Report",,"false","https://pbs.twimg.com/profile_images/753032927869595648/j9yKtmus_normal.jpg","","9693","https://twitter.com/OliveBranchRPT","user","https://x.com/OliveBranchRPT","OliveBranchRPT","Barack Obama Caught Meddling in French Election https://t.co/nkhXiZx00v https://t.co/UvU4uFWO0n","Sat May 06 22:03:44 +0000 2017"
"false","true",,"Fri Jun 11 06:46:01 +0000 2010","A site feed for some of the more commonly used Craigslist feeds in Denver.",,,,,,,,,,,"cur.lv/4qdr5","http://cur.lv/4qdr5","0","22","http://t.co/wtFzTNr3RQ","0","0","1252","813","false","154437570","false","false","false","Denver, Colorado","240","Denver CL Stuff",,"false","https://pbs.twimg.com/profile_images/561003960299839488/LgNQiy17_normal.png","","573701","https://twitter.com/DnvrCraigslist","user","https://x.com/DnvrCraigslist","DnvrCraigslist","#DnvrPolitics Undeniable evidence that Muslims are ""meddling"" in French election! https://t.co/4oXO0VHUMV","Sat May 06 21:43:52 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/843868690005348352/1492018252","Mon Mar 20 16:55:48 +0000 2017","LatestNews24.IN- Your Fevirote News Portal.",,,,,,,,,,,"latestnews24.in","http://www.latestnews24.in","0","23","https://t.co/dMXtJKiGah","0","0","5","0","false","843868690005348352","false","false","false","","3486","LatestNews24",,"false","https://pbs.twimg.com/profile_images/852210627561050113/OTJ5xaRe_normal.jpg","","3529","https://twitter.com/LatestNews24_in","user","https://x.com/LatestNews24_in","LatestNews24_in","Russia meddling in French presidential election? https://t.co/wVrOv3X59z https://t.co/JLOLympftF","Sat May 06 21:41:26 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/3246103199/1656339262","Mon May 11 10:20:40 +0000 2015","One and Only.",,,,,,,,,,,,,,,,"0","97","226","505","true","3246103199","false","false","false","","20","BalamTheGreat","1016251970959675392","false","https://pbs.twimg.com/profile_images/1582793099478286345/puqojFwj_normal.jpg","","14469","https://twitter.com/balamthegreat","user","https://x.com/balamthegreat","balamthegreat","@RepAdamSchiff @RepAdamSchiff meddling in others election?","Sat May 06 21:30:27 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2577053858/1666480933","Thu Jun 19 15:30:45 +0000 2014","#Anonymous isn't an organization. It's an idea of love, truth, justice, tolerance & solidarity. #Resist #Disclosure #OpLove #OpJane #Anonymiss #OpIran #OpRussia",,,,,,,,,,,,,,,,"0","1245","1997","4572","true","2577053858","false","false","false","USA","1203","♥ Anons4Love ♥","1567559098308399105","false","https://pbs.twimg.com/profile_images/1630629417553887232/4tFx5F-t_normal.jpg","","40865","https://twitter.com/anongirlx2014","user","https://x.com/anongirlx2014","anongirlx2014","It’s France’s Turn to Worry About Election Meddling by Russia https://t.co/iPuaZFTC9j","Sat May 06 21:26:16 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/727219970/1712248004","Tue Jul 31 00:58:41 +0000 2012","Pro-Nog shield maiden—2024 Nog War • Biochemist/Wonder Woman • Happy Meal respecter • from Missouri • ☧",,,,,,,,,,,"flappr.net","https://www.flappr.net","0","23","https://t.co/tTRJTYgSOf","0","78991","11659","927","true","727219970","true","false","false","StL","11200","Vanessa","1860350995961684205","false","https://pbs.twimg.com/profile_images/1853991109719924740/BbyfUAcQ_normal.jpg","","92298","https://twitter.com/Nessakins_","user","https://x.com/Nessakins_","Nessakins_","If a former president of one country endorses a presidential candidate in a foreign country, is it considered ""meddling in the election"" ?","Sat May 06 21:22:21 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/713951294/1637344421","Tue Jul 24 08:40:28 +0000 2012","All images are self-made.",,,,,,,,,,,"instagram.com/ingejusta/","https://www.instagram.com/ingejusta/","0","23","https://t.co/nX9H0nHPOF","0","111270","4290","1775","true","713951294","false","false","false","Amsterdam","16888","Inge Justa","1449621427657838594","false","https://pbs.twimg.com/profile_images/2428082650/prw9jlhe5iou5bhvqdfy_normal.jpeg","","121793","https://twitter.com/IngeJusta","user","https://x.com/IngeJusta","IngeJusta","@DavMicRot @VickyWillkan @wikileaks Well David, do you support #Obama meddling in the French election?
Yes or no?
#Macron","Sat May 06 21:19:53 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/514608212/1613184259","Sun Mar 04 18:19:05 +0000 2012","here for the birds",,,,,,,,,,,,,,,,"0","43743","1056","2183","true","514608212","false","false","false","","344","(((s/p)))","906448577664131072","false","https://pbs.twimg.com/profile_images/1411228955986694145/50IZbuBC_normal.jpg","","21991","https://twitter.com/S_R_Paul","user","https://x.com/S_R_Paul","S_R_Paul","What? So we can implicate you in election meddling with false docs? Sounds good. https://t.co/ZoGYnWAo6e","Sat May 06 20:54:32 +0000 2017"
