"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false",,"Sat Jul 23 00:03:41 +0000 2016","God is good ALL the time & ALL the time God is good.",,,,,,,,,,,"0","48602","172","439","true","756640894451871744","false","false","false","Maryland, USA","86","ZMF",,"false","https://pbs.twimg.com/profile_images/929650096379179008/CPJiSm9f_normal.jpg","","10487","https://twitter.com/ZmfS137","user","https://x.com/ZmfS137","ZmfS137",,"@Ma1973sk @CNN @AlanDersh Obama put out lots of money to meddle in Israel election. Wasn't that usa meddling in a foreign election?","Sat May 27 23:45:36 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/1357640984/1706529805","Tue Apr 16 19:01:00 +0000 2013","Entrepreneur, Senior Business Consultant, Avid history fan. Political Junkie, traveler & driven by facts",,,,,,,,,,,"0","81731","621","656","true","1357640984","false","false","false","Wherever I may Roam","754","Rafa *Democracy First*",,"false","https://pbs.twimg.com/profile_images/1751939051270156288/ppxvtG_C_normal.jpg","","50978","https://twitter.com/RafaLehigh97","user","https://x.com/RafaLehigh97","RafaLehigh97",,"@eggrage87 @QuidProPanda @oliverdarcy Nobody disputes there was russian meddling in the election. Nobody.  No proof yet of collusion but that will be found out if its there","Sat May 27 23:32:39 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/618143282/1452370127","Mon Jun 25 14:36:30 +0000 2012","Massage and Yoga practice",,,,,,,,,,,"0","98235","31386","24451","true","618143282","false","false","false","","21623","Versatile Vitality","1100138477738516485","false","https://pbs.twimg.com/profile_images/1093897027019202560/l1gjOPIK_normal.jpg","","118613","https://twitter.com/twizler557","user","https://x.com/twizler557","twizler557",,"'Very aggressive' election meddling by Russia, says former CIA director https://t.co/BNfcWc3jhh","Sat May 27 23:19:07 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/904539540/1700497385","Thu Oct 25 19:44:05 +0000 2012","Reporter for ABC @10News. Born & raised in San Diego. Mom to 3 boys. Wife. Catholic. Filipina. Love cheering on the @Padres. Enjoy telling people’s stories.",,,,,,"instagram.com/mcoronel10news/","https://www.instagram.com/mcoronel10news/","0","23","https://t.co/Ib5YJTyLcP","0","16999","14227","2792","true","904539540","false","false","false","San Diego, CA","6598","Marie Coronel","1651751723751583745","false","https://pbs.twimg.com/profile_images/1805838959786049536/BuA9CGqT_normal.jpg","","28423","https://twitter.com/MarieCoronelSD","user","https://x.com/MarieCoronelSD","MarieCoronelSD",,"@powercrisis On the same day. Fact is the Russia investigation &amp; a foreign power meddling in our election is a major story. 3","Sat May 27 23:10:39 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/1889877530/1713708739","Sat Sep 21 11:24:08 +0000 2013","Mostly news & politics. Heavy on the sarcasm. Sudden expert in transportation🚉✈️⛴️🚗. Sports to distract me #Sixers #Phillies #ATP #WTA 🏀⚾🎾.",,,,,,,,,,,"0","7311","854","671","true","1889877530","false","false","false","Philadelphia, PA","4420","Shandy",,"false","https://pbs.twimg.com/profile_images/1782049465685131264/5fELgvWl_normal.jpg","","110832","https://twitter.com/Shandy556","user","https://x.com/Shandy556","Shandy556",,"@PhilipRucker With a govt we knew was meddling in our election then notil disclosing it? Sure. No problem.","Sat May 27 22:56:12 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/27258098/1645891638","Sat Mar 28 16:30:48 +0000 2009","NY Yanks, shepherd, progressive pragmatist. I don't trust ideology & extremes, right or left. If you support trump, don't follow me. #BlackLivesMatter",,,,,,"about.me/zac.garripoli","https://about.me/zac.garripoli","0","23","https://t.co/NsHot0wDx6","0","262262","4405","4557","true","27258098","false","false","false","WA State, very far west","754","Zac the Baad Shepherd","1064210999853469696","false","https://pbs.twimg.com/profile_images/910184077977829376/V0bK9SrH_normal.jpg","","56411","https://twitter.com/zacapoet","user","https://x.com/zacapoet","zacapoet",,"@Maggyw519 @Holmer_K @20committee No, BO didn't declare war, he said election meddling was an act of war. I'm just wondering if that commits USIC to action.","Sat May 27 22:55:26 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/834539314503618560/1487956123","Wed Feb 22 23:04:12 +0000 2017","Your news source for the end of times aggregated from various sources.",,,,,,,,,,,"0","12","337","21","false","834539314503618560","false","false","false","United States","0","End Times Synapse",,"false","https://pbs.twimg.com/profile_images/835018552000172032/K0DwUlwu_normal.jpg","","94262","https://twitter.com/EndTimesSynapse","user","https://x.com/EndTimesSynapse","EndTimesSynapse",,"US Senate Panel Advances Measure on Russian Propaganda, Election Meddling https://t.co/23B5usSidi #Trending #News #Politics #Defense #Cris…","Sat May 27 22:54:16 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/863630686720282625/1494744360","Sun May 14 05:42:55 +0000 2017","radical realist, dog lover, fighting injustice for a lifetime.",,,,,,,,,,,"0","52343","188","574","true","863630686720282625","false","false","false","","3766","Sanity Fair",,"false","https://pbs.twimg.com/profile_images/863633828589576192/NTbQEJiP_normal.jpg","","21857","https://twitter.com/SanityFair_","user","https://x.com/SanityFair_","SanityFair_",,"@FLOTUS @USArmy Look #MAGA, you're either with America or with #Russia on election meddling. You choose. And if you pick Russia, take our flag off your bio.","Sat May 27 22:30:57 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/100779526/1687203250","Thu Dec 31 14:42:29 +0000 2009","TOP-OF-THE-STACK TWEETS, captivating insights and unique perspectives on today's headlines- news that matters. 🌍📰",,,,,,,,,,,"0","11","91368","51277","true","100779526","true","false","false","United States of America","212350","Follow @JodyField",,"false","https://pbs.twimg.com/profile_images/1525812078266793985/rhg9BD_1_normal.jpg","","822867","https://twitter.com/JodyField","user","https://x.com/JodyField","JodyField",,"+https://t.co/7y5efwlmbc US Senate Panel Advances Measure on Russian Propaganda, Election Meddling https://t.co/awQztuskAK #news https://t.co/UlgNkXOeiJ","Sat May 27 22:22:40 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/760078912525402112/1536357435","Mon Aug 01 11:45:09 +0000 2016","",,,,,,,,,,,"0","4487","181","317","true","760078912525402112","false","false","false","","1493","Dump Trump",,"false","https://pbs.twimg.com/profile_images/760079547702321152/__jo_xCF_normal.jpg","","29587","https://twitter.com/StopTheDonald1","user","https://x.com/StopTheDonald1","StopTheDonald1",,"@POTUS: It's getting very hard to say Russian meddling didn't influence the outcome of the 2016 election https://t.co/nYboN0itaV","Sat May 27 21:53:53 +0000 2017"
