"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true",,"Thu Jan 26 14:19:16 +0000 2017","I was born a poor white boy...",,,,,,,,,,,"trumpchronicles.org","http://www.trumpchronicles.org","0","23","https://t.co/IbFgFa4fSd","0","139","20","2","false","824622737197043714","false","false","false","Ohio, USA","18425","Trump Chronicles",,"false","https://pbs.twimg.com/profile_images/825864626785046529/4-Dtzl4W_normal.jpg","","53845","https://twitter.com/TrumpChronicle1","user","https://x.com/TrumpChronicle1","TrumpChronicle1",,"Spicer muddles answer when pressed on Trump and Russia investigation: Press secretary first… https://t.co/s0ZFq5StRN #Trump #The_Guardian","Wed Mar 08 23:59:06 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/252781686/1647521093","Tue Feb 15 22:14:54 +0000 2011","",,,,,,,,,,,,,,,,"0","31","31","12","false","252781686","false","false","false","","1082","Hope",,"false","https://pbs.twimg.com/profile_images/1504438575613583364/tDNSndCH_normal.jpg","","12173","https://twitter.com/kajonad","user","https://x.com/kajonad","kajonad",,"#Spicer #Muddles answer when pressed on Trump and Russia investigation https://t.co/QxDDqGRqco","Wed Mar 08 23:54:15 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/242936818/1423186930","Tue Jan 25 23:08:17 +0000 2011","A retired, left-leaning, atheist, from the river to the sea , travel-loving supporter of the underdog.Uses occasional sarcasm, does not respond to DM's.",,,,,,,,,,,"mandiimoff.blogspot.com.au/2012_03_01_arc…","http://mandiimoff.blogspot.com.au/2012_03_01_archive.html","0","23","https://t.co/oS4ux1VFYe","0","121649","4015","4531","true","242936818","false","false","false","Brisbane","137","🐀🔥💧John Lewis johnnol1.bsky.social","1520893415004962817","false","https://pbs.twimg.com/profile_images/618307939418267648/kkoSUNGX_normal.jpg","","139901","https://twitter.com/johnnol1","user","https://x.com/johnnol1","johnnol1",,"Spicer muddles answer when pressed on Trump and Russia investigation https://t.co/89oHKZTjOL","Wed Mar 08 23:50:43 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/126606846/1501507179","Fri Mar 26 12:06:52 +0000 2010","#News from all-over #Europe. We keep you up to date",,,,,,,,,,,"eu-n.info","http://eu-n.info","0","23","https://t.co/ErkD4N2VE1","0","2","2675","394","false","126606846","false","false","false","London, England","36455","European News","890201185667489792","false","https://pbs.twimg.com/profile_images/891991907450191872/EOUZnupS_normal.jpg","","37826","https://twitter.com/Euro_Newsweek","user","https://x.com/Euro_Newsweek","Euro_Newsweek",,"#News| Spicer muddles answer when pressed on Trump and Russia investigation  https://t.co/kjNIrR7p8r https://t.co/zd1RwAvVYz","Wed Mar 08 23:43:31 +0000 2017"
"false","true",,"Mon Jun 25 13:57:20 +0000 2012","It is all about Emerging Market",,,,,,,,,,,,,,,,"0","0","1455","1854","false","618113444","false","false","false","","34","Emerging Market",,"false","https://pbs.twimg.com/profile_images/2417108671/3bw052g0e8cq5iw0h2c5_normal.png","","42846","https://twitter.com/EmergingMarket4","user","https://x.com/EmergingMarket4","EmergingMarket4",,"Spicer muddles answer when pressed on Trump and Russia investigation - The Guardian https://t.co/wvt3md85Yc","Wed Mar 08 23:43:07 +0000 2017"
"false","true",,"Wed Dec 01 01:55:20 +0000 2010","Follow us to get the latest news about Russia",,,,,,,,,,,,,,,,"0","0","2560","3923","false","221587987","false","false","false","","29","Russia News Daily",,"false","https://pbs.twimg.com/profile_images/1745490389/imagesCAS4F51V_normal.jpg","","31944","https://twitter.com/RussiaNewsDaily","user","https://x.com/RussiaNewsDaily","RussiaNewsDaily",,"Spicer muddles answer when pressed on Trump and Russia investigation - The Guardian https://t.co/euN3I1IKDx","Wed Mar 08 23:37:07 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/14053295/1601723297","Thu Feb 28 05:45:03 +0000 2008","",,,,,,,,,,,,,,,,"0","9458","11899","10154","true","14053295","false","false","false","","3351","Katie Schwartz",,"false","https://pbs.twimg.com/profile_images/893307505358512128/YjRaHEdd_normal.jpg","","117094","https://twitter.com/katieschwartz","user","https://x.com/katieschwartz","katieschwartz",,"#Spicer #muddles #answer when pressed on #Trump and #Russia #investigation | #Sphincter's an idiot.  https://t.co/xuNisVbckW","Wed Mar 08 23:36:04 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/15111896/1581594508","Fri Jun 13 21:53:55 +0000 2008","Universal",,,,,,,,,,,,,,,,"0","3471","132","184","false","15111896","false","false","false","Brooklyn, New York City","70","OneWithTheUniverse",,"false","https://pbs.twimg.com/profile_images/1319792452258115584/TQXgjfk7_normal.jpg","","2424","https://twitter.com/BelovedBlkKing","user","https://x.com/BelovedBlkKing","BelovedBlkKing",,"#Sessions must resign. There must be independent investigation of Trump ties to Russia https://t.co/TG6OY6EbI0  @CREDOMobile #Sessionslies","Wed Mar 08 23:34:54 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/826539610163527680/1617219128","Tue Jan 31 21:16:14 +0000 2017","Believer in human rights, free press, science, climate science, education for all",,,,,,,,,,,,,,,,"0","12366","1800","3124","false","826539610163527680","false","false","false","Dallas, TX","841","Hux",,"false","https://pbs.twimg.com/profile_images/1067802665642573825/yZHP2cfY_normal.jpg","","12768","https://twitter.com/huxthedog","user","https://x.com/huxthedog","huxthedog",,"""Spicer muddles answer when pressed on Trump and Russia investigation"" #Resist #Resistance #TheResistance  https://t.co/smtdJonNwW","Wed Mar 08 23:32:32 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/2543982944/1615234050","Tue Jun 03 17:24:01 +0000 2014","World's best e-Scooter and E-bike prices on the planet",,,,,,,,,,,"zyite.com","http://zyite.com","0","23","https://t.co/ikSpQ2Ujch","0","24","1873","3700","false","2543982944","false","false","false","Los Angeles, CA","267228","E-Scootersworld","1472243897732534272","false","https://pbs.twimg.com/profile_images/1545769799761797120/-sBP5U3T_normal.jpg","","1863644","https://twitter.com/zyiteblog","user","https://x.com/zyiteblog","zyiteblog",,"Spicer muddles answer when pressed on Trump and Russia investigation https://t.co/AENhddDULt","Wed Mar 08 23:32:18 +0000 2017"
