"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/806846245176119296/1498133496","Thu Dec 08 13:01:50 +0000 2016","I am a young member of the military/intelligence community and I am using this account to vent my frustration with the new, incompetent Commander in Chief.",,,,,,,,,,,,,,,,"0","100","80","509","false","806846245176119296","false","false","false","Washington, DC","15","In Mueller We Trust",,"false","https://pbs.twimg.com/profile_images/877861437791535106/ykoejmLn_normal.jpg","","639","https://twitter.com/drumf_donald","user","https://x.com/drumf_donald","drumf_donald",".@SenateMajLdr @McConnellPress @GorsuchFacts what about the president who nominated him being under FBI investigation?","Mon Mar 27 23:47:58 +0000 2017"
"false","true",,"Sun Feb 15 19:58:48 +0000 2015","Intl Politics & Classic Hip Hop. + Business/Econs/Africa. RTs not endorsements. Views completely personal to this account and do not represent any organisation.",,,,,,,,,,,,,,,,"0","36850","832","1476","true","3039579287","false","false","false","","467","Santi Malcolm",,"false","https://pbs.twimg.com/profile_images/799901508204711936/gJVasOj9_normal.jpg","","89471","https://twitter.com/SantiWest100","user","https://x.com/SantiWest100","SantiWest100","From Trump's perspective the GOP must not lose the House or Senate in 2018. Otherwise Democrat Russia investigation hysteria will run wild.","Mon Mar 27 23:59:29 +0000 2017"
"true","true",,"Fri Nov 28 00:17:40 +0000 2008","Huge movie/TV geek",,,,,,,,,,,,,,,,"0","28461","213","933","true","17693981","false","false","false","York, PA","38","Daryl Walker",,"false","https://pbs.twimg.com/profile_images/528815757530906625/IH-W9eua_normal.jpeg","","8755","https://twitter.com/DarylGeeksOut","user","https://x.com/DarylGeeksOut","DarylGeeksOut","@20committee Any idea on when the FBI Trump/Russia investigation will end and when the findings will be released?","Mon Mar 27 23:59:13 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/579015456/1526228740","Sun May 13 12:53:58 +0000 2012","President Biden, VP Harris elected by 7m+ vote margin

#Resist #BLM #VetsAgainstTrump",,,,,,,,,,,,,,,,"0","24700","1707","2052","false","579015456","false","false","false","Michigan, USA","1607","carl sturm",,"false","https://pbs.twimg.com/profile_images/1147996077582364673/v4tOZItO_normal.png","","10953","https://twitter.com/glib_sphincter","user","https://x.com/glib_sphincter","glib_sphincter","Nunes Colludes with Trump while he leads the investigation of Trump-Russia Collusion
 
Get them both out of here
 
#hardball #trumprussia https://t.co/Q16JBTAs3W","Mon Mar 27 23:53:47 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/480582954/1479800777","Wed Feb 01 17:21:20 +0000 2012","DEMOCRATS need to message loud & clear ALL THE GREAT BIDEN ACCOMPLISHMENTS.  infrastructure & chips bills etc  benefitting both red & blue states",,,,,,,,,,,,,,,,"0","105300","1632","2447","true","480582954","false","false","false","Idaho, USA","1949","NEVER EVER TRUMP / still support Ukraine","1849980412585795969","false","https://pbs.twimg.com/profile_images/1497782205686468611/yT7SV9K3_normal.jpg","","115358","https://twitter.com/CarrieJames8","user","https://x.com/CarrieJames8","CarrieJames8","@CNNPolitics It is not legit until Trump &amp; Russia ties are figured out. how can he even continue forward as POTUS under FBI investigation","Mon Mar 27 23:53:07 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/763010018/1685761759","Fri Aug 17 04:47:23 +0000 2012","Linguist, lawyer, writer, refugee, immigrant • Analyzing propaganda, media, Russia, Ukraine • @Euromaidanpress @StopFakingNews • Democracy•Inclusion•Innovation",,,,,,,,,,,"eastwestblog.net","https://eastwestblog.net/","0","23","https://t.co/9AdxgjfCXi","0","116133","25560","3882","true","763010018","true","false","false","🦋 bsky 🐘 mas.to 🧵threads","16924","🇺🇦Paula Chertok🗽","749341038582435844","false","https://pbs.twimg.com/profile_images/1506864322189832196/bLhiMN2q_normal.jpg","","115763","https://twitter.com/PaulaChertok","user","https://x.com/PaulaChertok","PaulaChertok","Trump/GOP resisting Russia investigation is so un-American, Dick Cheney is the voice of reason, saying election attack may be an act of war https://t.co/PpYdo1tXDd","Mon Mar 27 23:51:08 +0000 2017"
"false","true",,"Sat Jan 21 18:04:33 +0000 2017","",,,,,,,,,,,,,,,,"0","106","9","21","true","822867495874924545","false","false","false","","208","Kevin Dunne",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1104","https://twitter.com/KevinMDunne67","user","https://x.com/KevinMDunne67","KevinMDunne67","@DevinNunes step down! You have corrupted this investigation. #RUSSIA/TRUMP!!!","Mon Mar 27 23:50:57 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/337227492/1731820664","Sun Jul 17 17:40:17 +0000 2011","Writer Consultant Freelance Journalist Feminist, Grandmother, Activist, Animal #DemcastOR #Demcast #resist",,,,,,,,,,,"about.me/barbara_racek","https://about.me/barbara_racek","0","23","https://t.co/iSnsCgIb0O","0","18091","8194","9254","true","337227492","false","false","false","Portland, Oregon","6123","b. insights","1854273644341727569","false","https://pbs.twimg.com/profile_images/1210427944985718785/q-ek79Dw_normal.jpg","","273491","https://twitter.com/BarbaraRacek","user","https://x.com/BarbaraRacek","BarbaraRacek","A series of coincidences during election  support the FBI's investigation into Trump-Russia  https://t.co/n6GAVkcGsw via @bi_politics","Mon Mar 27 23:49:13 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/735371137790660609/1502411892","Wed May 25 07:25:16 +0000 2016","XaniaTube - Publish Any Videos.  Import, stream or embed. Registered user has an advanced profile page access, can embed or upload videos.
Join us now!",,,,,,,,,,,"xaniatube.com","https://www.xaniatube.com/","0","23","https://t.co/WiJj7b6tFi","0","45","1721","1776","true","735371137790660609","false","false","false","Belgium","88252","Xania Tube","738123513383555072","false","https://pbs.twimg.com/profile_images/735982523755470848/RowRrw5R_normal.jpg","","382903","https://twitter.com/Xaniatube","user","https://x.com/Xaniatube","Xaniatube","PANIC: Trump Team Wiping Electronic Devices in Advance of Russia Investigation - https://t.co/2Wfymnb85E","Mon Mar 27 23:47:44 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2614416259/1426714868","Wed Jul 09 23:16:45 +0000 2014","CPA in Silicon Valley -- Dad to my rescue corgi #BlueWave  #FBR #Resist",,,,,,,,,,,,,,,,"0","76912","2933","3648","true","2614416259","false","false","false","SF Bay Area","208","Damn Liberal ❄️🌊",,"false","https://pbs.twimg.com/profile_images/944438490497933312/V5FqZDEX_normal.jpg","","8259","https://twitter.com/BayAreaWebTroll","user","https://x.com/BayAreaWebTroll","BayAreaWebTroll","@RepublicansTRMP We're early in the Trump/Russia scandal investigation. Watergate break in was years before Nixon resigned in disgrace.","Mon Mar 27 23:43:17 +0000 2017"
