"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/563121672/1679926578","Wed Apr 25 17:10:09 +0000 2012","https://t.co/cTgUo43f9R  Believer In Christ - #BLM #VoteBlue - Betting on God Completely! #GoAztecs #GoBills! #BillsMafia - IFB all # Believers & #BlueVoters","karl-saxon.bsky.social","http://karl-saxon.bsky.social","0","23","https://t.co/cTgUo43f9R",,,,,,,,,,,"0","26700","15354","16591","true","563121672","true","false","false","Buffalo, NY","1482","Karl McKinnie","1858005508445159742","false","https://pbs.twimg.com/profile_images/1640048321673809921/A3DyXK6v_normal.jpg","","36047","https://twitter.com/KarlMcKinnie","user","https://x.com/KarlMcKinnie","KarlMcKinnie",,"Deutsche Bank Refuses to Cooperate in Trump-Russia Investigation...BOYCOTT THEM! https://t.co/A8ALGaCrfF","Mon Jun 05 23:59:44 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2419905714/1401485123","Mon Mar 31 03:23:57 +0000 2014","",,,,,,,,,,,,,,,,"0","99590","876","1260","true","2419905714","false","false","false","Albany, NY","1460","Julia Pinkham",,"false","https://pbs.twimg.com/profile_images/1791613893694873601/XxMgSYcv_normal.jpg","","43597","https://twitter.com/Pinkham_Artemis","user","https://x.com/Pinkham_Artemis","Pinkham_Artemis",,"@knowledge_fight This episode was great. I'm really starting to see the seeds of Jones joining Trump. This investigation might have clues to Trump and Russia","Mon Jun 05 23:59:39 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/437838346/1480716328","Thu Dec 15 22:06:36 +0000 2011","National security reporter @WSJ || Previously @TIME || Se habla español 🇺🇾 || Talk to me vera.bergengruen@wsj.com",,,,,,,,,,,"verabergen.com","http://verabergen.com/","0","23","https://t.co/S6UT1Co0Pe","0","32485","32443","5353","true","437838346","false","false","false","Washington, DC via 🇺🇾 🇨🇱 🇲🇽 🇩🇪 & Miami","6101","Vera Bergengruen","1793757014331674672","false","https://pbs.twimg.com/profile_images/644947407919292416/0W-jtwqi_normal.png","","34239","https://twitter.com/VeraMBergen","user","https://x.com/VeraMBergen","VeraMBergen",,"The Russia investigation is hampering Trump's ability to hire for top jobs at his Pentagon even more  https://t.co/858xGDcjkv https://t.co/ETJDkDsx8M","Mon Jun 05 23:55:33 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/551209208/1470358147","Wed Apr 11 18:23:51 +0000 2012","Running since the old times. The Capitol Hill Times is a weekly print and online publication. News tips: editor@capitolhilltimes.com",,,,,,,,,,,"capitolhilltimes.com","http://www.capitolhilltimes.com","0","23","https://t.co/9cik9To234","0","1778","2418","732","false","551209208","false","false","false","USA","4954","Capitol Hill Times",,"false","https://pbs.twimg.com/profile_images/1377727162044854272/SJKtXDWR_normal.jpg","","8274","https://twitter.com/Cap_Hill_Times","user","https://x.com/Cap_Hill_Times","Cap_Hill_Times",,"#MarchForTruthSeattle joins marches across country demanding independent Trump/Russia investigation, tax returns https://t.co/K7hO96O4hZ https://t.co/FtCKPrCgbj","Mon Jun 05 23:35:04 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/805476738713190400/1480878425","Sun Dec 04 18:19:54 +0000 2016","News History Politics Health Business & Finance Lifestyle Food & Drink Travel Fitness & Wellness",,,,,,,,,,,,,,,,"0","1264","36","162","false","805476738713190400","false","false","false","Austin, TX","31","Ceila Hassan Carey",,"false","https://pbs.twimg.com/profile_images/805488357715353600/SUY2BhD4_normal.jpg","","631","https://twitter.com/brgirlny","user","https://x.com/brgirlny","brgirlny",,"'March for Truth' protesters demand independent investigation into Trump's possible Russia ties - ABC News -","Mon Jun 05 23:35:00 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/106290695/1711841886","Tue Jan 19 02:46:59 +0000 2010","“Real courage is doing the right thing when nobody's looking. Doing the unpopular thing because it's what you believe, and the heck with everybody.” J. Cronin",,,,,,,,,,,,,,,,"0","141015","364","873","true","106290695","false","false","false","Missouri, USA","142","GDT","1777775002965672398","false","https://pbs.twimg.com/profile_images/1769281127607369728/_gz6V5Xf_normal.jpg","","121529","https://twitter.com/GDT0429","user","https://x.com/GDT0429","GDT0429",,"@USATODAY Doesn't change the trump-Russia investigation","Mon Jun 05 23:27:54 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/17395754/1550919611","Fri Nov 14 21:03:26 +0000 2008","Passionate for Beauty, Nature,Truth,UnifiedField&MysticUnion,good people, Constitution/Student of Divine Laws,Practitioner Healing Arts/NO GROUP TAG☆No DM🙏🏼",,,,,,,,,,,,,,,,"0","80281","1518","2410","true","17395754","false","false","false","","13073","Concerned4us~Faith✨","1842655608127824234","false","https://pbs.twimg.com/profile_images/1098682355861110785/sApIcDBk_normal.jpg","","101722","https://twitter.com/Concerned4us","user","https://x.com/Concerned4us","Concerned4us",,"@greta Another reason Trump may want 2get rid of Russia investigation is that he knows he cant win 2nd Term w/o their help","Mon Jun 05 23:27:42 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/45655109/1634161554","Mon Jun 08 20:02:02 +0000 2009","To change something, build a new model that makes the existing model obsolete -B. Fuller. Long covider, zen buddhist, socialist, poet/writer, BLM, antifa...",,,,,,,,,,,,,,,,"0","11709","0","4583","false","45655109","false","false","false","Washington","373","Peter Herring","1854218457769996733","false","https://pbs.twimg.com/profile_images/1689333071299158016/Bxb7YYzi_normal.jpg","","46787","https://twitter.com/Phermes54","user","https://x.com/Phermes54","Phermes54",,"Shocked, I'm shocked.  Deutsche Bank Refuses to Cooperate in Trump-Russia Investigation. Gosh, why not?  https://t.co/d6Y0gZHYfr","Mon Jun 05 23:14:28 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/343805997/1719753608","Thu Jul 28 03:18:34 +0000 2011","Veteran, worked for the government now retired spend my time between Europe and laying by the pool, violin, autocross, cooking #resistance pro noun BadAss MF",,,,,,,,,,,,,,,,"0","1378","448","703","true","343805997","false","false","false","","941","Steve P",,"false","https://pbs.twimg.com/profile_images/1570065394106511361/6r0Kj6bm_normal.jpg","","32621","https://twitter.com/italypete10","user","https://x.com/italypete10","italypete10",,"@kurteichenwald It's a shame Russia didn't hack social security then trump voters would be screaming for an investigation and GOP might really investigate","Mon Jun 05 23:10:41 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/722274348984373248/1482122717","Tue Apr 19 04:03:18 +0000 2016","A robot. I watch 24 cable networks & report when they claim ""breaking news."" Text via closed captions. Built by @bubbaprog. NEWSGRABBER@mocksession.com",,,,,,,,,,,"burke-communications.com","https://burke-communications.com","0","23","https://t.co/w8hz8ZcTkc","0","0","742","0","false","722274348984373248","false","false","false","Tampa, FL","60408","NEWS GRABBER",,"false","https://pbs.twimg.com/profile_images/810707117476823041/I3SAFGo5_normal.jpg","","60409","https://twitter.com/NEWS_GRABBER","user","https://x.com/NEWS_GRABBER","NEWS_GRABBER",,"CNN: She did. But in the past few weeks, we have learned crucial information relevant to the investigation into russia and the trump https://t.co/4ZOCPowPqu","Mon Jun 05 23:08:38 +0000 2017"
