"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/133872711/1492783106","Fri Apr 16 21:35:03 +0000 2010","Lets go! #HarrisWalz2024
Wife, mother, grandma, sewist, quilter, & jewelry maker. Retired trademark paralegal. Breast cancer survivor.",,,,,,,,,,,,,,,,,,,,,"0","145046","708","1104","true","133872711","false","false","false","California, USA","3","Pmadval",,"false","https://pbs.twimg.com/profile_images/1838441050190548992/QLoqsYO3_normal.jpg","","20178","https://twitter.com/PatriciaQuilts","user","https://x.com/PatriciaQuilts","PatriciaQuilts",,"@kayleighmcenany New timeline proves Trump pressured Comey each time Russia investigation got close","Wed Jun 07 23:59:16 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/716072847622414336/1583587960","Sat Apr 02 01:20:45 +0000 2016","#StandWithUkraine #Vote🇺🇸 #TheResistance #MoscowMitch #HillaryWarnedUs #BlackLivesMatter #BidenHarris #NeverForgetJanuary6th #AsianLivesMatter",,,,,,,,,,,,,,,,,,,,,"0","128694","12924","12664","true","716072847622414336","false","false","false","Connecticut to Huntsville, AL","492","Katherine 🌻🇺🇦 #StandWithUkraine",,"false","https://pbs.twimg.com/profile_images/958475259958648832/ukkWNijS_normal.jpg","","220247","https://twitter.com/StayHopeful16","user","https://x.com/StayHopeful16","StayHopeful16",,"New timeline proves Trump pressured Comey each time Russia investigation got closer https://t.co/3leOts1ufN via @shareblue","Wed Jun 07 23:59:10 +0000 2017"
"true","true",,"Thu Mar 08 02:19:28 +0000 2012","",,,,,,,,,,,,,,,,,,,,,"0","211","16","61","false","518122696","false","false","false","santa cruz, california","8","Abdi Barkadle",,"false","https://pbs.twimg.com/profile_images/2622261402/image_normal.jpg","","115","https://twitter.com/barkatla","user","https://x.com/barkatla","barkatla",,".@SenatorBurr I’m watching the #ComeyHearing. Ask why Trump interfered in the Russia investigation!","Wed Jun 07 23:58:43 +0000 2017"
"false","true",,"Fri Feb 03 15:25:07 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","1","4","9","false","827538414446718978","false","false","false","","40","Lynne Van Ness",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","454","https://twitter.com/lynnie879","user","https://x.com/lynnie879","lynnie879",,".@SenatorBurr I’m watching the #ComeyHearing. Ask why Trump interfered in the Russia investigation!","Wed Jun 07 23:56:17 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/363094049/1442797453","Sat Aug 27 14:30:53 +0000 2011","",,,,,,,,,,,,,,,,,,,,,"0","1816","53","69","true","363094049","false","false","false","","60","Yena Lee",,"false","https://pbs.twimg.com/profile_images/1201559575843000321/c0Trpsh5_normal.jpg","","6271","https://twitter.com/yeinvlee","user","https://x.com/yeinvlee","yeinvlee",,"Make the House's Trump-Russia investigation impartial · Causes https://t.co/JAxrQuhlRu","Wed Jun 07 23:56:08 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/740623508/1502600700","Mon Aug 06 13:27:59 +0000 2012","CE27HE27OE27NE26PE25SE24CaE25KE24ClE24NaE24MgE24FeE23FE23
ZnE22SiE22CuE21BE21IE20SnE20MnE20SeE20CrE20NiE20MoE19CoE19VE18 Human being,being human,last days !",,,,,,,,,,,,,,,,,,,,,"0","77301","4506","4767","true","740623508","false","false","false","Earth. ","17991","michael halliday777","605367206944243713","false","https://pbs.twimg.com/profile_images/3688925705/aced4cffb52675eda9a601284f64f60e_normal.jpeg","","187955","https://twitter.com/michaelhallida4","user","https://x.com/michaelhallida4","michaelhallida4",,"@donaldh66287394 Yep, pledge loyalty or else. not to mention the TV admission he fired him for what Trump has determined is a phony investigation into Russia","Wed Jun 07 23:56:01 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/781474283541233664/1484516596","Thu Sep 29 12:42:43 +0000 2016","Born in The Bronx. Live in california. Love to fish. Trumpistas no longer tolerated.
I BLOCK PROMOTED ADS.",,,,,,,,,,,,,,,,,,,,,"0","301532","7541","8347","false","781474283541233664","false","false","false","","851","Headerop","1383712334808436736","false","https://pbs.twimg.com/profile_images/820748334478438400/5qJ1OXA0_normal.jpg","","405361","https://twitter.com/Headerop1","user","https://x.com/Headerop1","Headerop1",,"https://t.co/iXUQ1uZYcf
Trump sons dismiss Russia investigation 'witch hunt,' but will watch Comey testimony","Wed Jun 07 23:55:01 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/188903918/1360354552","Thu Sep 09 21:44:38 +0000 2010","arts/political activist blogger",,,,,,,,,,,,,,,,,,,,,"0","346058","3845","4781","true","188903918","true","false","false","Washington, D. C. ","13491","Raymond Gibbs","1668079327081029632","false","https://pbs.twimg.com/profile_images/378800000233114338/ee0ec1793a63fa064bd70822c424f1a3_normal.jpeg","","616122","https://twitter.com/raygibbs1","user","https://x.com/raygibbs1","raygibbs1",,"Trump pressed Coats for way to stop Russia investigation: WaPo https://t.co/x9YeB7P9LE via @msnbc","Wed Jun 07 23:53:26 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/110213124/1669215224","Sun Jan 31 19:21:17 +0000 2010","John Stoehr is the editor of the Editorial Board. Subscribe @ https://t.co/gZmN6OyN4Y. On Bsky @ https://t.co/KHt7ySToFk","editorialboard.com","http://editorialboard.com","62","85","https://t.co/gZmN6OyN4Y","bsky.app/profile/editor…","https://bsky.app/profile/editorialboard.bsky.social","97","120","https://t.co/KHt7ySToFk",,,,,,,,,,,"0","41437","69098","9473","true","110213124","true","false","false","New Haven","7748","The Editorial Board","1732480087121871140","false","https://pbs.twimg.com/profile_images/1589265912930222080/FrUUS5sz_normal.jpg","","246627","https://twitter.com/johnastoehr","user","https://x.com/johnastoehr","johnastoehr",,"7. Many thought replacing Obamacare was unlikely, because Trump’s campaign staff is under investigation for possible ties to Russia.","Wed Jun 07 23:52:26 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/799059073392119808/1661656977","Thu Nov 17 01:18:23 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","13851","88","348","false","799059073392119808","false","false","false","","331","Jay",,"false","https://pbs.twimg.com/profile_images/1563723929096683523/SEi2qHay_normal.jpg","","10187","https://twitter.com/Jay_B_93","user","https://x.com/Jay_B_93","Jay_B_93",,"@SirWmWallace @DavidAFrench Trump admitted on the record to Lester Holtz that fired Comey because he didn't like the Russia investigation. Get over it.","Wed Jun 07 23:52:14 +0000 2017"
