"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/815964701058363393/1520401984","Mon Jan 02 16:55:19 +0000 2017","Two ""Bachelor"" scholars take on Chris Harrison. Find us on iTunes and Soundcloud.",,,,,,"bit.ly/onroses","http://bit.ly/onroses","0","23","https://t.co/tnL6AG1HZl","0","5292","724","457","true","815964701058363393","false","false","false","Brooklyn and Cleveland","1260","One On Ones N' Roses",,"false","https://pbs.twimg.com/profile_images/1085960707521302530/X8SiSJCg_normal.jpg","","4824","https://twitter.com/on_roses","user","https://x.com/on_roses","on_roses",,"Can Robert Mueller do an independent investigation of this #BIP incident or what?","Tue Jun 20 23:53:57 +0000 2017"
,,,,,,"false","true",,"Sat Apr 09 19:11:54 +0000 2016","",,,,,,,,,,,"0","36","1180","2880","true","718879123993534465","false","false","false","Richmond, VA","11","john lynch.",,"false","https://pbs.twimg.com/profile_images/736685582328307713/17jE7Zp7_normal.jpg","","32097","https://twitter.com/jdgougherty","user","https://x.com/jdgougherty","jdgougherty",,"Now R. Mueller  needs investigation. No wonder :He's trying to bring down @POTUS before he is found out! https://t.co/pbVMWOVBNP","Tue Jun 20 23:53:36 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/861439853774458880/1499097181","Mon May 08 04:37:20 +0000 2017","meh

𝕙𝕠𝕪𝕕𝕖𝕟/𝙨𝙢𝙖𝙧𝙩 𝙖𝙡𝙚𝙘𝙠

I RT some things just to see what happens

Political orphan- #DeSantis2028",,,,,,,,,,,"0","259814","3920","4847","true","861439853774458880","true","false","false","ₜₕₑ ₖₒᵣₒᵥₐ ₘᵢₗₖbₐᵣ","30289","IKET- For real tho","1591218360313708544","false","https://pbs.twimg.com/profile_images/1723516474759733248/WWH5kewV_normal.png","","231279","https://twitter.com/IKantEvenToday","user","https://x.com/IKantEvenToday","IKantEvenToday",,"So,has DAG Rod Rosenstein spoken about the ongoing investigation or the selection of Bob Mueller, w/anyone from Covington &amp; Burling? https://t.co/ZVMGVgr15l","Tue Jun 20 23:51:23 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/28416435/1648777780","Thu Apr 02 20:46:44 +0000 2009","So exhausted by right-wing insanity. Erstwhile federal litigator. #VoteBlue in every election. suavebones@mstdn.social (Mastodon).",,,,,,,,,,,"0","224358","5035","5634","true","28416435","false","false","false","San Diego, CA","219","Susan NoBlueCheckmark Has an Election Hangover🇺🇦","1497671167578046467","false","https://pbs.twimg.com/profile_images/1352510276914933760/VpGtrcXt_normal.jpg","","27039","https://twitter.com/Suavebones","user","https://x.com/Suavebones","Suavebones",,"@RepStevenSmith @BraddJaffy Let's see what Mueller's investigation turns up re: the many meetings/convos Flynn had w/ Russians but 'forgot' to report, @RepStevenSmith.","Tue Jun 20 23:43:11 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/52878403/1599534169","Wed Jul 01 22:46:06 +0000 2009","",,,,,,,,,,,"0","21734","273","1189","true","52878403","false","false","false","Pittsburgh","648","maburach",,"false","https://pbs.twimg.com/profile_images/570334742172540928/d4HlMJFE_normal.jpeg","","17530","https://twitter.com/maburach","user","https://x.com/maburach","maburach",,"@goldengateblond @MalcolmNance Did @PutinRF_Eng fund her campaign? That should be part of Mueller investigation.","Tue Jun 20 23:27:14 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/838563152166076418/1488766780","Mon Mar 06 01:33:30 +0000 2017","Poked outta my shell to defend 🇺🇸 when fascist cultism swept over us, twice.🐢 Re-bracing for dark days to come, still shell shocked. Hungry for justice.",,,,,,,,,,,"0","104510","1536","1592","true","838563152166076418","false","false","false","The Americas, Globalist","3007","Rogue Revolted Tortoise 🐢",,"false","https://pbs.twimg.com/profile_images/838574073076678656/KIbi0j01_normal.jpg","","34487","https://twitter.com/whisky5ho","user","https://x.com/whisky5ho","whisky5ho",,"@RabbiJill Enjoying the heating up and the hot water!!

(Of the Mueller investigation and for Drumpf's entire sphere.)
Glued to MSNBC in the air con!❄️","Tue Jun 20 23:25:59 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/800759743274856448/1626532922","Mon Nov 21 17:56:15 +0000 2016","Follow us for the latest #WWE, #WWENXT, #AEW & Pro Wrestling News, Rumors & Results #WrestleMania #WWERaw #Smackdown",,,,,,"pink-sport.com","http://pink-sport.com","0","23","https://t.co/xqemxBQgVq","0","583","61","29","false","800759743274856448","false","false","false","United States","14807","Pink Sport",,"false","https://pbs.twimg.com/profile_images/1400637514776514564/EIsJJhgf_normal.jpg","","16276","https://twitter.com/PinkSportz","user","https://x.com/PinkSportz","PinkSportz",,"Robert Mueller’s CRIMINAL Past Reveals He’s Unfit To Lead Investigation.: https://t.co/UFEwcgaWgE via @YouTube","Tue Jun 20 23:24:26 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/709558003599544320/1469735488","Tue Mar 15 01:53:05 +0000 2016","I TEXT IN CAPS CAUSE LIBERALS ARE DEAF AND BLIND TO THE TRUTH.",,,,,,,,,,,"0","7324","103","12","false","709558003599544320","false","false","false","","2438","tweeter target",,"false","https://pbs.twimg.com/profile_images/837440515532521473/77W2r3hO_normal.jpg","","24549","https://twitter.com/biasbsnews2","user","https://x.com/biasbsnews2","biasbsnews2",,"@Pamela_Moore13 WHAT WILL CNN DO WHEN TRUMP SHUTS DOWN MUELLER'S INVESTIGATION FOR POLITICAL BIAS. THEY WILL HAVE TO PUT ACOSTA ON A SUICIDE WATCH","Tue Jun 20 23:23:58 +0000 2017"
,,,,,,"false","true",,"Wed Jun 03 22:59:23 +0000 2009","",,,,,,,,,,,"0","750","80","412","false","44482315","false","false","false","","189","Ailene Randolph",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","20313","https://twitter.com/anunderstanding","user","https://x.com/anunderstanding","anunderstanding",,"Democrats May Come To Regret Mueller Investigation Into Trump-Russia Ties https://t.co/gCa1cDoxC0","Tue Jun 20 23:21:46 +0000 2017"
,,,,,,"false","true",,"Wed Jun 03 22:59:23 +0000 2009","",,,,,,,,,,,"0","750","80","412","false","44482315","false","false","false","","189","Ailene Randolph",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","20313","https://twitter.com/anunderstanding","user","https://x.com/anunderstanding","anunderstanding",,"Democrats May Come To Regret Mueller Investigation Into Trump-Russia Ties https://t.co/9wP2Rn3I7L","Tue Jun 20 23:21:36 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/260612867/1398872074","Fri Mar 04 06:37:06 +0000 2011","All that is necessary for the triumph of evil is that good men do nothing.Those who forgo essential freedoms for security/safety deserve neither#StandwithIsrael",,,,,,,,,,,"0","8362","309","875","true","260612867","false","false","false","McMinnville,Or","1637","DWGib","1719338319463543204","false","https://pbs.twimg.com/profile_images/1733072370720555008/zYtEJd77_normal.jpg","","46247","https://twitter.com/dwgibson2000","user","https://x.com/dwgibson2000","dwgibson2000",,"Retweeted Gov. Mike Huckabee (@GovMikeHuckabee):

Mueller wanted to hire me to help investigation, but I wasn't a... https://t.co/R3AFGqMTN6","Tue Jun 20 23:21:03 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/845083751835209728/1581016598","Fri Mar 24 01:24:02 +0000 2017","Christian, love family and doing things outdoors with family; blessed with an abundance of common sense; original fixer upper😉",,,,,,,,,,,"0","482","80","231","false","845083751835209728","false","false","false","Colorado, USA","7","Heck No",,"false","https://pbs.twimg.com/profile_images/1742615600520642560/IiOtG3dU_normal.jpg","","2611","https://twitter.com/Marlene16203582","user","https://x.com/Marlene16203582","Marlene16203582",,"@JudicialWatch Sessions should expand Mueller's investigation. That may cause a wrinkle of two","Tue Jun 20 23:19:29 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/839273123371417600/1499473983","Wed Mar 08 00:34:40 +0000 2017","Wealthy",,,,,,,,,,,"0","4","14","112","false","839273123371417600","false","false","false","Kagiso, South Africa","9","Royal empire billion",,"false","https://pbs.twimg.com/profile_images/883484036852842496/S7zaEUm7_normal.jpg","","672","https://twitter.com/katlegforever2","user","https://x.com/katlegforever2","katlegforever2",,"A majority of Americans, 56 percent, think Mueller's investigation will be impartial and that… https://t.co/hS4FWn68Pu","Tue Jun 20 23:19:22 +0000 2017"
