"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/17936592/1355918633","Sun Dec 07 05:09:56 +0000 2008","Writer of Poetry and song lyrics.  Avid sports fan.
Big supporter of President Barack Obama.",,,,,,,,,,,"0","1492","334","2377","true","17936592","false","false","false","Jersey City,NJ","5610","theprophet359","1325615938738253824","false","https://pbs.twimg.com/profile_images/2994486341/d95a391bc4e087166f4dcd5b6e5af191_normal.jpeg","","48707","https://twitter.com/theprophet359","user","https://x.com/theprophet359","theprophet359",,"Republican Blocks Investigation Into Financial Corruption Of Trump Cabinet Pick And Russia https://t.co/t7DRCvBqia","Mon Dec 26 23:40:44 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/95052610/1401864387","Sun Dec 06 19:02:23 +0000 2009","Weekly syndicated radio newsmagazine w timely, in-depth progressive analysis. Join us on BlueSky @btlradionews.bsky.social Podcasts https://t.co/tas3BllVQH","buzzsprout.com/245514","http://buzzsprout.com/245514","132","155","https://t.co/tas3BllVQH","BTLonline.org","http://BTLonline.org","0","23","https://t.co/fhXbBYmRhb","0","27117","1676","1380","true","95052610","false","false","false","","6938","Between The Lines",,"false","https://pbs.twimg.com/profile_images/1015385268596215808/dOR9pV41_normal.jpg","","98181","https://twitter.com/BTLRadioNews","user","https://x.com/BTLRadioNews","BTLRadioNews",,"As Democrats Push for Investigation into #Russia Role in US Election; Trump Signals New Hostility Toward #China https://t.co/wmFc0TrCbh https://t.co/6IwT62cojT","Mon Dec 26 23:10:01 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/822274639/1569128298","Thu Sep 13 22:19:04 +0000 2012","Human & animal rights advocate; Mom to 2 sons.Grandmother of 3; Progressive Democrat;Liberal Christian; 🇺🇦",,,,,,,,,,,"0","39131","977","1258","true","822274639","false","false","false","Ashland, OR","1349","Karen McClelland Cohen",,"false","https://pbs.twimg.com/profile_images/1512509664163872769/gCDol4WO_normal.jpg","","107539","https://twitter.com/MizLaura18","user","https://x.com/MizLaura18","MizLaura18",,"BREAKING: Paul Ryan And Mitch McConnell BLOCK Further Russia Investigation To Prevent Trump Impeachment - https://t.co/aHOqo8m4of","Mon Dec 26 21:56:29 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/519728191/1652711303","Fri Mar 09 18:55:38 +0000 2012","https://t.co/7zIderj4y8 #Ω Blocked by @JerryFalwellJr @GenFlynn @AlanDersh @ScottBaio @RudyGiuliani @realDonaldTrump @MrsScottBaio","TheResistance.org","http://TheResistance.org","0","23","https://t.co/7zIderj4y8",,,,,,"0","2179","11341","7049","true","519728191","false","false","false","Right behind you ","33627","Jasper #Ω.",,"false","https://pbs.twimg.com/profile_images/1822800379781718016/R-aoWTTg_normal.jpg","","340470","https://twitter.com/JSavoly","user","https://x.com/JSavoly","JSavoly",,"John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement #TwitterInCheif https://t.co/fWAkLhX9dv","Mon Dec 26 20:46:41 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/798254257187291136/1480197051","Mon Nov 14 20:00:20 +0000 2016","Trump and GOP Are Traitors. None of this is normal. Stand up for the US. #Resist #IndictTrump #BLM #BoycottCNN",,,,,,,,,,,"0","431230","5780","6390","false","798254257187291136","false","false","false","Florida, USA","3419","Lacey 🇺🇸 🇺🇦#JusticeForJan6","1350083521176629249","false","https://pbs.twimg.com/profile_images/802631423857491968/YIp58Tx7_normal.jpg","","329552","https://twitter.com/LaceyVoteDem","user","https://x.com/LaceyVoteDem","LaceyVoteDem",,"John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation (DETAILS) https://t.co/u0Au2tjU5D via @Bipartisan Report","Mon Dec 26 17:42:31 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/337227492/1731820664","Sun Jul 17 17:40:17 +0000 2011","Writer Consultant Freelance Journalist Feminist, Grandmother, Activist, Animal #DemcastOR #Demcast #resist",,,,,,"about.me/barbara_racek","https://about.me/barbara_racek","0","23","https://t.co/iSnsCgIb0O","0","18091","8194","9254","true","337227492","false","false","false","Portland, Oregon","6123","b. insights","1854273644341727569","false","https://pbs.twimg.com/profile_images/1210427944985718785/q-ek79Dw_normal.jpg","","273491","https://twitter.com/BarbaraRacek","user","https://x.com/BarbaraRacek","BarbaraRacek",,"Trouble Grows For Trump As Large Majority Wants Investigation Into Russia Election Meddling via @politicususa https://t.co/FuHe1iG3Et","Mon Dec 26 17:24:35 +0000 2016"
"false","true",,"Fri Feb 20 20:23:48 +0000 2009","",,,,,,,,,,,"0","2863","199","717","true","21429852","false","false","false","","204","Nancie Beaven",,"false","https://pbs.twimg.com/profile_images/80785051/jazz_and_Billie_s_99th_b_day372_normal.JPG","","43714","https://twitter.com/nanciedance","user","https://x.com/nanciedance","nanciedance",,"BREAKING: Paul Ryan And Mitch McConnell BLOCK Further Russia Investigation To Prevent Trump Impeachment - https://t.co/SWSX5440ed","Mon Dec 26 16:30:04 +0000 2016"
"false","false",,"Sat Jan 24 20:41:01 +0000 2009","Democracy Isn't a Spectator Sport!
Unite with Common Sense Voters by using #ConnectTheLeft or #CTL
If you want me to follow you back, tell me about yourself",,,,,,"eileenleft.tumblr.com","http://eileenleft.tumblr.com/","0","23","https://t.co/Iu892cQCvw","0","4067","9899","6335","false","19462341","false","false","false","United States","737","Eileen Left™",,"false","https://pbs.twimg.com/profile_images/1008892407855964164/SKvlqnFi_normal.jpg","","215203","https://twitter.com/EileenLeft","user","https://x.com/EileenLeft","EileenLeft",,"Trouble Grows For Trump As Large Majority Wants Investigation Into Russia Election Meddling
https://t.co/2bz5e5G0sx","Mon Dec 26 16:21:26 +0000 2016"
"false","true",,"Thu Apr 16 03:16:15 +0000 2009","Progressive Democrat. MA in NFP Admin., wife Janet, 2 daughters, 7 grandchildren. 7 great grandchildren. Over 30 yrs.dedicated to community mental health. #FBR",,,,,,,,,,,"0","21302","1931","4095","true","31623329","false","false","false","Cape Coral, FL","45","Chet Beemer",,"false","https://pbs.twimg.com/profile_images/1443013840967503875/i9ZnRTqu_normal.jpg","","5558","https://twitter.com/chetbeemer","user","https://x.com/chetbeemer","chetbeemer",,"BREAKING: Paul Ryan And Mitch McConnell BLOCK Further Russia Investigation To Prevent Trump Impeachment – Liberal... https://t.co/ahvvFhCMqW","Mon Dec 26 16:10:46 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/597571266/1473860102","Sat Jun 02 15:13:10 +0000 2012","",,,,,,,,,,,"0","3331","162","564","true","597571266","false","false","false","","57","The Voiceless",,"false","https://pbs.twimg.com/profile_images/776051121613832192/hosT5iCA_normal.jpg","","9130","https://twitter.com/mjlhawkins52","user","https://x.com/mjlhawkins52","mjlhawkins52",,"@JudicialWatch invest The investigation was tampered with by Russia in favor of Trump. So how does that make that fair t 2\3of the country","Mon Dec 26 15:19:17 +0000 2016"
