"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/449867166/1730466439","Thu Dec 29 15:59:04 +0000 2011","The Human Middle Where #TruthMatters #NeverAgain #StrongerTogether #justice #humanrights #antidiscrimination #ClimateChange #NotGoingBack",,,,,,,,,,,,,,,,,,,,,,,,,,"0","40676","14422","13299","true","449867166","true","false","false","United States","11190","Justice For Hedgehogs 🦔⚖️","1583074583770411008","false","https://pbs.twimg.com/profile_images/1637975308891574272/TIbjgDYb_normal.jpg","","72683","https://twitter.com/LakeLouise1988","user","https://x.com/LakeLouise1988","LakeLouise1988","@realDonaldTrump @jaketapper “Crazed &amp; Stumbling Lunatic”:
- Birther
- 1000’s cheer fall of towers
- TT wiretap
- Caravans rapists/criminals
- Won popular vote
- Spy-Gate
- Election Meddling Hoax
- Press=Enemy of People
- Google Results=Illegal Shutout
- China hacked Hillaryserver
- PR deaths inflated byDEMS","Sun Oct 28 23:51:18 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/16987089/1584322320","Sun Oct 26 22:29:56 +0000 2008","Music player and music listener.",,,,,,,,,,,,,,,,,,,,,"soundcloud.com/human713","https://soundcloud.com/human713","0","23","https://t.co/u7LMBvPymR","0","15120","96","791","true","16987089","false","false","false","Minnesota","250","Chain Chump","1330687279980023809","false","https://pbs.twimg.com/profile_images/923807808545607680/gPh_pQo__normal.jpg","","4506","https://twitter.com/human7134","user","https://x.com/human7134","human7134","@tonyortegamusic @nathanTbernard @RealCandaceO It would seem you are the one being ""intellectually discriminatory"" if you can't see or read sourced materials, statements and declassified documents by multiple branches and agencies of the us government that have validated and verified Russia's meddling in the election.","Sun Oct 28 23:42:28 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/16987089/1584322320","Sun Oct 26 22:29:56 +0000 2008","Music player and music listener.",,,,,,,,,,,,,,,,,,,,,"soundcloud.com/human713","https://soundcloud.com/human713","0","23","https://t.co/u7LMBvPymR","0","15120","96","791","true","16987089","false","false","false","Minnesota","250","Chain Chump","1330687279980023809","false","https://pbs.twimg.com/profile_images/923807808545607680/gPh_pQo__normal.jpg","","4506","https://twitter.com/human7134","user","https://x.com/human7134","human7134","@tonyortegamusic @nathanTbernard @RealCandaceO The election meddling was documented by the us government. The other hasnt. I'm not skeptical to facts.","Sun Oct 28 23:36:19 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/982844435280158720/1537368546","Sun Apr 08 04:55:48 +0000 2018","Strengthen the Patriarchy",,,,,,,,,,,,,,,,,,,,,,,,,,"0","671","6","55","false","982844435280158720","false","false","false","","0","Mr. Right","1043127514594467840","false","https://pbs.twimg.com/profile_images/1051647789023809536/JLKbBsMN_normal.jpg","","236","https://twitter.com/LawfulAuthority","user","https://x.com/LawfulAuthority","LawfulAuthority","@xeni Omg sis, more election meddling?","Sun Oct 28 23:36:11 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/947888404322066432/1547055711","Mon Jan 01 17:53:01 +0000 2018","Bottom line thinker. No B.S.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","1508","12","107","false","947888404322066432","false","false","false","Global","92","BiloHak",,"false","https://pbs.twimg.com/profile_images/1083056264051978240/he_MeBd3_normal.jpg","","4893","https://twitter.com/HakBilo","user","https://x.com/HakBilo","HakBilo","@SimonBooks @SethAbramson Do you realize how absurd @SethAbramson suggestion that there were ""ten to twenty"" traitors - career executives - working with Russians to influence an election. After repeated investigations that have found nothing and no impact from Russian meddling? Absolutely crazy! Fiction!","Sun Oct 28 23:22:57 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/822811143207088128/1510417097","Sat Jan 21 14:20:38 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","360715","5888","6633","true","822811143207088128","false","false","false","Discworld","8296","Ro @🏡","943774020343824384","false","https://pbs.twimg.com/profile_images/832364411813650433/RGAKPeQ0_normal.jpg","","121341","https://twitter.com/RobAnybody2","user","https://x.com/RobAnybody2","RobAnybody2","@Thebossitalian @ekiekipatang @Malaury25041412 @paladine @atrupar Hmm, working in tandem? 
Isn't it a bit late/early for you to be at work?
In case you haven't seen it yet, here's the indictment...
BTW, the charge is not election meddling. It's a conspiracy charge and implicates specific individuals.
Say hello to Elena.

https://t.co/I1C58Q7wWP","Sun Oct 28 22:37:47 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/979081759483719681/1617905601","Wed Mar 28 19:44:16 +0000 2018","The ""Firing Line"" tradition revived.
@MargaretHoover | @PBS FRIDAY
Pod: https://t.co/kVhniMMzHQ
Listings: https://t.co/5nNENPjj9t
Youtube: https://t.co/N5ahtR8W1j
App: https://t.co/8ui4McGWHQ","bit.ly/FLMH4","http://bit.ly/FLMH4","72","95","https://t.co/kVhniMMzHQ","to.pbs.org/39hI6Tf","http://to.pbs.org/39hI6Tf","106","129","https://t.co/5nNENPjj9t","bit.ly/FLMYT4","http://bit.ly/FLMYT4","139","162","https://t.co/N5ahtR8W1j","to.pbs.org/3C32LZ8","http://to.pbs.org/3C32LZ8","168","191","https://t.co/8ui4McGWHQ","pbs.org/show/firing-li…","https://www.pbs.org/show/firing-line/","0","23","https://t.co/cPpmszFM5M","0","1549","20556","3104","true","979081759483719681","true","false","false","","5038","Firing Line with Margaret Hoover",,"false","https://pbs.twimg.com/profile_images/1001490250420572161/KnV6P5wE_normal.jpg","","8656","https://twitter.com/FiringLineShow","user","https://x.com/FiringLineShow","FiringLineShow","#ICYMI Peter Navarro tells @MargaretHoover that the trade war with China is a result of Chinese election meddling: “We need to defend ourselves.” https://t.co/hQzn4BoAOT","Sun Oct 28 22:25:07 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/32703165/1457011356","Sat Apr 18 01:16:29 +0000 2009","We know we have 1 life,
yet we waste energy&time,
instead of acting constructively.
Asking direct questions,
NEVER w/bad intention.
Respect others",,,,,,,,,,,,,,,,,,,,,"waiting.4.world2.0.org","http://waiting.4.world2.0.org","0","23","https://t.co/gfBjyOAHTP","0","39106","1897","3397","true","32703165","false","false","false","Belgrade/Serbia/Europe/Earth","7827","➡️{belg.}°°®аdе",,"false","https://pbs.twimg.com/profile_images/1157092955309539328/3kGK2nTF_normal.jpg","","105287","https://twitter.com/radezz","user","https://x.com/radezz","radezz","@jowr_what @pwnallthethings @JohnKiriakou No, do you realize that their propaganda is totally inferior to American?

You know that their ""election meddling"" is way inferior to American? There's a scientific study showing the numbers, LA Times wrote about that, among others.

I get to see both sides. Both US&amp;RU are right.","Sun Oct 28 22:18:24 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/37197193/1360255361","Sat May 02 13:38:34 +0000 2009","Catholic - Small, limited government, no income or special taxes. @CesarFerStoll consulting/contracting",,,,,,,,,,,,,,,,,,,,,"cesarfs.blogspot.com","http://cesarfs.blogspot.com/","0","22","http://t.co/vheNVgzpWB","0","3299","1095","2278","true","37197193","false","false","false","Markham, Ontario, Canada","1157","Cesar FernandezStoll",,"false","https://pbs.twimg.com/profile_images/741022430/PVallarta_normal.jpg","","62915","https://twitter.com/CesarFStoll","user","https://x.com/CesarFStoll","CesarFStoll","Illegal Immigrant Caravan: Real Election Meddling By The Left | Investor's Business Daily https://t.co/AJiIY9jEMC","Sun Oct 28 22:12:09 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/2804705096/1673294133","Fri Sep 12 01:44:43 +0000 2014","We need Ranked Choice Voting!
#ProgressiveIndependent 
#EqualityandJusticeForAll 
#FightWhiteSupremacists
#TrumpIsATraitor",,,,,,,,,,,,,,,,,,,,,,,,,,"0","255131","2110","3717","true","2804705096","false","false","false","Chicago","669","Leon Muzak",,"false","https://pbs.twimg.com/profile_images/1603877054092640256/xGp0U1Rm_normal.jpg","","65412","https://twitter.com/RicoMuscatel","user","https://x.com/RicoMuscatel","RicoMuscatel","@Amy_Siskind Same with election meddling.","Sun Oct 28 21:58:03 +0000 2018"
