"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/2914001942/1530580606","Sat Nov 29 17:54:08 +0000 2014","I'm a Believer in Yeshua Jesus (יש) #RaiderNation! #JustWinBaby!  🗣️Raiders! Raiders! Raiders! And I also tweet about everyday life,Recent and Ancient History.",,,,,,,,,,,,,,,,"0","9264","197","694","true","2914001942","false","false","false","Raider state of mind 😃✌🏾","1704","אריק",,"false","https://pbs.twimg.com/profile_images/1062140481373519872/5ICDnwg-_normal.jpg","","10117","https://twitter.com/eridionbell","user","https://x.com/eridionbell","eridionbell",,"@RaidersBeat We can't go back to the past. Everyone knows that when the Raiders let Musgrave's walk that was a huge mistake! It's still a mystery why he was not the OC. 12-4  and you let him walk? Maybe we should have Robert Mueller do investigation! 🤣😂 Raiders never gave a reason. 🤔👎🏾","Fri Oct 19 23:58:49 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/720301514/1398266289","Fri Jul 27 14:59:08 +0000 2012","California Native, UCLA Graduate, NBC Alumni, Career in Hotel Marketing, Privileged to have associated with Pope John Paul II & President Reagan. Proud Veteran.",,,,,,,,,,,,,,,,"0","360","236","210","true","720301514","false","false","false","Reno, NV","9094","Andro Paul Lucich","448491885913333760","false","https://pbs.twimg.com/profile_images/1650641126452514816/4eyaHFhh_normal.jpg","","26713","https://twitter.com/AndroPLucich","user","https://x.com/AndroPLucich","AndroPLucich",,"There Could Never Be A Greater Time For Special Counsel Mueller To Conclude His Investigation Into Trump's Russian Collusion &amp; Obstruction Of Justice Case. Mueller Must Have Substantial &amp; Critical Proof Of Trump's Involvement. A Surprise Subpoena On November 6th Should Do It! https://t.co/iaN5bBqrOq","Fri Oct 19 23:58:03 +0000 2018"
"false","true",,"Fri Aug 17 15:36:10 +0000 2012","lets kiss the lion",,,,,,,,,,,,,,,,"0","142","16","109","false","763928334","false","false","false","mysteryland","9","twelf",,"false","https://pbs.twimg.com/profile_images/2525960977/leeuwen_fluisteraar2_normal.jpg","","3166","https://twitter.com/Uniqueorion","user","https://x.com/Uniqueorion","Uniqueorion",,"Nunes hide relevant evidence to Mueller Russia investigation.He enabled Trump to commit crimes &amp; mislead the public.I hope all enablers one day will be hold accountable and will be prosecuted.","Fri Oct 19 23:56:49 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/805589900963647488/1480903022","Mon Dec 05 01:49:34 +0000 2016","Get the latest, trending news hot off the press, blogs and original content offering coverage of US politics, entertainment, world news,",,,,,,,,,,,,,,,,"0","1","222","132","false","805589900963647488","false","false","false","California, USA","160838","Trending Press News",,"false","https://pbs.twimg.com/profile_images/805591302733590528/y3s-3jPs_normal.jpg","","162899","https://twitter.com/trendingpress1","user","https://x.com/trendingpress1","trendingpress1",,"What if the Republicans Win Everything Again? - https://t.co/LlU2yx91G6 - 

The end of Robert Mueller’s investigation. The loss of health insurance for several million people. New laws that make it harder to vote. More tax cuts for the rich. More damage to the environment. A R... https://t.co/eilScAvukx","Fri Oct 19 23:46:25 +0000 2018"
"false","true",,"Mon Jun 18 15:04:44 +0000 2018","",,,,,,,,,,,,,,,,"0","27297","354","588","true","1008727217105301505","false","false","false","Las Vegas, NV","430","Will Scott",,"false","https://pbs.twimg.com/profile_images/1151507167469625346/p4SQCfiB_normal.jpg","","22069","https://twitter.com/WillSco62986820","user","https://x.com/WillSco62986820","WillSco62986820",,"@CNN The jury is still out on trump’s collusion. The Mueller investigation is still in progress.","Fri Oct 19 23:46:14 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/3405545645/1709348837","Thu Aug 06 12:07:21 +0000 2015","911 Operator; Gun Violence Prevention activist; Writer; Songwriter;Threads: jack.jose.5",,,,,,,,,,,"distrokid.com/hyperfollow/ja…","https://distrokid.com/hyperfollow/jackjose/i-dont-know-my-heart-by-heart","0","23","https://t.co/h9RftiEIBV","0","111207","709","877","true","3405545645","false","false","false","Cincinnati, OH","763","Jack M. Jose",,"false","https://pbs.twimg.com/profile_images/1763762973967872002/r_24l97X_normal.jpg","","35775","https://twitter.com/politijack","user","https://x.com/politijack","politijack",,"If you are not following @TeaPainUSA you are not keeping up with the Mueller investigation!","Fri Oct 19 23:44:56 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/855855729239932928/1492887818","Sat Apr 22 18:48:01 +0000 2017","Self-aware Patriot Bot. 🇺🇸 Programmed to generate mean tweets, but only to GRUbots, traitors, and tRUmp dead-enders. ""In your guts, you know he's nuts!""",,,,,,,,,,,,,,,,"0","355818","1757","4764","true","855855729239932928","false","false","false","Underground bunker near L.A.","232","Bots against tRUmp",,"false","https://pbs.twimg.com/profile_images/855859139406217216/-baQNRYZ_normal.jpg","","43483","https://twitter.com/BotsVsTrump","user","https://x.com/BotsVsTrump","BotsVsTrump",,"@thespybrief ""[T]he latest Russia meddling indictment is not being handled by Mueller’s team. . . an apparent signal to President Donald Trump that Mueller’s investigation won’t become an open-ended probe continuing through the 2018 election or beyond."" 

I don't think that's the message. 🤦‍♂️","Fri Oct 19 23:44:09 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/3152791665/1465085012","Thu Apr 09 21:44:54 +0000 2015","",,,,,,,,,,,,,,,,"0","5808","449","603","false","3152791665","false","false","false","UK","879","Shaun2015 #FBPE","1016278120360497154","false","https://pbs.twimg.com/profile_images/739246319705989120/jHXbt4_k_normal.jpg","","4692","https://twitter.com/2015Shaun","user","https://x.com/2015Shaun","2015Shaun",,"@TheBeatWithAri @NickKristof MBS heading up an investigation into Jamal Khashoggi's death is like Trump taking over from Robert Mueller in his investigation.","Fri Oct 19 23:43:35 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/133874013/1645636391","Fri Apr 16 21:39:44 +0000 2010","Washed up DJ turned Motion Graphics artist. Fan of all things voraciously visual, and exhilaratingly eclectic. https://t.co/IPt46YhHjT","amplifide.blogspot.com","http://amplifide.blogspot.com","111","134","https://t.co/IPt46YhHjT",,,,,,,,,,,"0","18511","1149","5408","true","133874013","false","false","false","Orlando, FL","1568","Ben",,"false","https://pbs.twimg.com/profile_images/1520093066513862657/5lj2N2t3_normal.jpg","","13624","https://twitter.com/djamplifide","user","https://x.com/djamplifide","djamplifide",,"“The end of Robert Mueller’s investigation. The loss of health insurance for several million people. New laws that make it harder to vote. More tax cuts for the rich. More damage to the environment. A Republican Party molded even more in the image of President Trump.” -NYT","Fri Oct 19 23:42:14 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/796924524860153856/1569875631","Fri Nov 11 03:56:27 +0000 2016","Retired, wife, mom, grandma fighting for a better tomorrow. #BetoForever, no lists please | https://t.co/L0BZzwusY2","Post.News/DelfinaValdez8","http://Post.News/DelfinaValdez8","92","115","https://t.co/L0BZzwusY2",,,,,,,,,,,"0","269917","3564","3824","true","796924524860153856","false","false","false","Texas USA","1440","Delfina Valdez 🛹 🇺🇸 ((@bsky.social))",,"false","https://pbs.twimg.com/profile_images/1857239376436101120/oocW7U24_normal.jpg","","228781","https://twitter.com/DelfinaValdez8","user","https://x.com/DelfinaValdez8","DelfinaValdez8",,"@red_hankelrod @philip_boyer @tedcruz Give me a break. Law and Order that’s a bunch of crock, Trump, his family and those he has surrounded himself with in business and politics are either in jail, under investigation or have flipped and working with Mueller,  Trump  himself is un-indicted conspirator. What a joke.","Fri Oct 19 23:41:34 +0000 2018"
"false","true",,"Tue Mar 06 23:18:44 +0000 2012","",,,,,,,,,,,,,,,,"0","33537","323","307","true","516991305","false","false","false","Fl","14","samilyn",,"false","https://pbs.twimg.com/profile_images/3074285735/eea03d92b6e56492ab4f25e2177de0b1_normal.jpeg","","9884","https://twitter.com/samilyn05","user","https://x.com/samilyn05","samilyn05",,"@theswan22 @DroneStar2 @RepMarkMeadows Vote- the Mueller investigation has already been discredited to those who are paying attention.","Fri Oct 19 23:38:30 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/14362404/1657022026","Fri Apr 11 16:45:09 +0000 2008","DC reporter for @reuters on crime and justice. Ex-@usatoday. Data, documents and ""convoluted KGB style back-door"" stuff. 202-527-9709, brad.heath@tr.com",,,,,,,,,,,"medium.com/@bradheath/how…","https://medium.com/@bradheath/how-to-reach-brad-heath-eef56d6be527","0","23","https://t.co/2NEBUirLpN","0","7336","108548","1268","false","14362404","false","false","false","Washington","7960","Brad Heath","1851324311581212677","false","https://pbs.twimg.com/profile_images/1058483170667040768/PjNCtHgg_normal.jpg","","49193","https://twitter.com/bradheath","user","https://x.com/bradheath","bradheath",,"The FBI says there remain aspects of Mueller's investigation ""not previously made public."" ' https://t.co/m49rYijh2V","Fri Oct 19 23:35:21 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/1028355791143804929/1728104393","Sat Aug 11 19:01:41 +0000 2018","MUSLIMAH ALLAHUAKBAR❤TRUTH/FACTS MATTER #PTIFamily #FreeKashmir #FreePalestine🇵🇸 #YemenCantWait #History #IDWP #EndTheDamnWars #WinWithoutWar #EndGenocides",,,,,,,,,,,,,,,,"0","265274","27590","26377","true","1028355791143804929","false","false","false","","9680","BմԵԵҽɾƒӀվɭɷѵҽ🦋 END THE DAMN WARS & ALL GENOCIDES","1436528895298244612","false","https://pbs.twimg.com/profile_images/1621390966488797184/vC9viyRT_normal.jpg","","259668","https://twitter.com/ButterflyLove_8","user","https://x.com/ButterflyLove_8","ButterflyLove_8",,"@hardhouz13 @devlyn_angel U Said, ""Might Be No Collusion?"" 

According To ""Bloomberg"" They Said Mueller Wrapped Up His Investigation In ""Collusion And Obstruction""🤔","Fri Oct 19 23:35:04 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/792651643/1401359010","Thu Aug 30 23:47:59 +0000 2012","Wife, Mom, #UniteBlue follower (I STAND WITH UKRAINE!!! 🇺🇦) and Discovery Toys Play Advisor... SHOP AT MY ONLINE STORE!",,,,,,,,,,,"discoverytoys.com/pws/georgeanne…","http://www.discoverytoys.com/pws/georgeanne3002172/tabs/pw-home.aspx","0","23","https://t.co/WhF70TcVYG","0","328181","6016","5470","true","792651643","false","false","false","Brightwaters, NY","7758","Georgeanne Matranga ☮️🟧",,"false","https://pbs.twimg.com/profile_images/2757213681/59768c3297a2090fe00bdce28b4c8dc7_normal.jpeg","","567522","https://twitter.com/DTPORGE","user","https://x.com/DTPORGE","DTPORGE",,"@LawWorksAction @realDonaldTrump @jeffsessions @MattWhitaker46 @USATODAY We CANNOT allow Mueller's investigation to be shut down, under ANY circumstances!!!","Fri Oct 19 23:32:35 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/1511885442/1676590302","Wed Jun 12 23:34:11 +0000 2013","Mom&Gmom 💜🐶🦉🐘 ShoeAholic👠 ♥️TCM📽🎞 🌈Ally #Resistance☮️ LapsedCatholic Democrat #RightMatters✌️VACCINATED💉 NO DMs OR LISTS",,,,,,,,,,,,,,,,"0","523962","1085","1890","false","1511885442","false","false","false","New Jersey","2685","MaggieMae563","798213013505503232","false","https://pbs.twimg.com/profile_images/1591264423896834048/7oh0PUVS_normal.jpg","","34219","https://twitter.com/Maggiemae563","user","https://x.com/Maggiemae563","Maggiemae563",,"@joshrogin @maggieNYT That’s like Trump running the Mueller investigation for F sake","Fri Oct 19 23:32:19 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/183306644/1483329771","Thu Aug 26 17:44:24 +0000 2010","musician/creativist ♥ malcolm mclaren/warhol/john waters ●",,,,,,,,,,,,,,,,"0","100437","9365","10265","true","183306644","false","false","false","","5396","Josef K 王","1234164784737570821","false","https://pbs.twimg.com/profile_images/3105756273/668f03b3f485d5c0f566e7986de3ef30_normal.png","","59607","https://twitter.com/apls452","user","https://x.com/apls452","apls452",,"@howardfineman @MalcolmNance @realDonaldTrump Moral fiber? 

who the fuck do you think you’re talking about? 

Trump wouldn’t know morality if it bit him in his XXXL large ass ...   

He’ll aid and abet ... 

Will proclaim it “a thorough investigation”

Arms sales will continue ..

It’s all up to Mueller now ...","Fri Oct 19 23:32:04 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/229113308/1584541475","Tue Dec 21 15:18:38 +0000 2010","Medical & Nursing Librarian; Archivist; Ally; bibliophile; tech geek. Global Health, Civil Rights. Pronoun: She/her",,,,,,,,,,,,,,,,"0","13809","973","1970","true","229113308","false","false","false","libraryworld, motherland","231","Mary Shah",,"false","https://pbs.twimg.com/profile_images/1228340112418918402/QQomaUYy_normal.jpg","","10489","https://twitter.com/mgshah1","user","https://x.com/mgshah1","mgshah1",,"Robert Mueller’s investigation ends. health insurance for several million people ends. New laws make it harder to vote. More tax cuts for the rich. More damage to the environment. A Republican Party molded even more in the image of Trump https://t.co/lg7HLp3SPH","Fri Oct 19 23:29:48 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/951126486513315842/1564358333","Wed Jan 10 16:20:00 +0000 2018","#TheResistance is more than about Trump..It's about insuring that our kids and grandkids grow up in a democracy. #crypto novice. 😂",,,,,,,,,,,,,,,,"0","89","662","1729","false","951126486513315842","false","false","false","Texas, USA","237","Will Joel",,"false","https://pbs.twimg.com/profile_images/951132872353767425/CdGCZ_XW_normal.jpg","","6045","https://twitter.com/Cryptosis51","user","https://x.com/Cryptosis51","Cryptosis51",,"@maggieNYT And MSB has been put in charge of the investigation. That’s like Trump overseeing the Mueller Probe.","Fri Oct 19 23:28:01 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/1028355791143804929/1728104393","Sat Aug 11 19:01:41 +0000 2018","MUSLIMAH ALLAHUAKBAR❤TRUTH/FACTS MATTER #PTIFamily #FreeKashmir #FreePalestine🇵🇸 #YemenCantWait #History #IDWP #EndTheDamnWars #WinWithoutWar #EndGenocides",,,,,,,,,,,,,,,,"0","265274","27590","26377","true","1028355791143804929","false","false","false","","9680","BմԵԵҽɾƒӀվɭɷѵҽ🦋 END THE DAMN WARS & ALL GENOCIDES","1436528895298244612","false","https://pbs.twimg.com/profile_images/1621390966488797184/vC9viyRT_normal.jpg","","259668","https://twitter.com/ButterflyLove_8","user","https://x.com/ButterflyLove_8","ButterflyLove_8",,"@hardhouz13 @devlyn_angel Two officials who have asked to remain anonymous according to Bloomberg, say that Mueller has all but wrapped up the investigation into both collusion and obstruction but the findings will likely not be made public until after the election on November 6th.
https://t.co/HYvFW5UX2j","Fri Oct 19 23:24:42 +0000 2018"
